Symbol,Name,결산월,회계년,주기,영업수익(천원),영업비용(천원),영업이익(천원),당기순이익(천원),총자본(천원),유형자산(천원),유동자산(천원),유동부채(천원),당좌자산(천원),현금및현금성자산(천원),단기금융상품(천원),매출채권(천원),재고자산(천원),총자산(천원),매출원가(천원),매출액(천원),판매비와관리비(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),유무형자산상각비(천원)
A030200,KT,12,2021,Annual,18387434000.0,17319161000.0,1068273000.0,990491000.0,13864894000.0,12021117000.0,7167047000.0,6968720000.0,6877702000.0,1708714000.0,0.0,2611995000.0,289345000.0,29362369000.0,0.0,18387434000.0,17319161000.0,8528755000.0,4959328000.0,3257451000.0
A030200,KT,12,2022,Annual,18289243000.0,17121140000.0,1168103000.0,763750000.0,14858080000.0,11540162000.0,6603488000.0,6321450000.0,6253618000.0,966307000.0,0.0,2644567000.0,349870000.0,30417774000.0,0.0,18289243000.0,17121140000.0,9238244000.0,4062353000.0,3155043000.0
A010140,삼성중공업,12,2011,Annual,13358610841.0,12311620451.0,1046990390.0,863934132.0,4605490867.0,4692112053.0,9398174638.0,10315698755.0,8872506609.0,784447350.0,483454225.0,530840980.0,525668029.0,16047569783.0,11668115606.0,13358610841.0,643504845.0,1126380161.0,1368525454.0,253693792.0
A010140,삼성중공업,12,2012,Annual,14423916279.0,13273945814.0,1149970465.0,741217974.0,5228175244.0,4643182776.0,10182554827.0,8778778383.0,9498929911.0,849429537.0,235008520.0,523715946.0,683624916.0,16321334070.0,12587646562.0,14423916279.0,686299252.0,2314380443.0,-1272937445.0,238699943.0
A010140,삼성중공업,12,2013,Annual,14706097960.0,13781542879.0,924555081.0,652446323.0,5793137788.0,4658532053.0,10595937391.0,9196045919.0,9772605726.0,747669840.0,289597286.0,448356470.0,823331665.0,17057710641.0,12948277148.0,14706097960.0,833265731.0,2068526934.0,514100425.0,220179279.0
A010140,삼성중공업,12,2014,Annual,12584242743.0,12441504552.0,142738191.0,112370593.0,5446349829.0,4664578605.0,10338923829.0,9768283565.0,9217581659.0,278952165.0,423679977.0,674054254.0,1121342169.0,16685970543.0,11938125475.0,12584242743.0,503379077.0,1471337149.0,-520685539.0,244032439.0
A010140,삼성중공업,12,2015,Annual,9332927411.0,10997503857.0,-1664576446.0,-1252039841.0,4096823434.0,4807199653.0,9466228058.0,9018106087.0,8045110655.0,929537097.0,906269740.0,146769615.0,1421117403.0,16292309953.0,10534392159.0,9332927411.0,463111698.0,3177380432.0,427936798.0,265931060.0
A010140,삼성중공업,12,2016,Annual,9883581890.0,10065303063.0,-181721173.0,-134734539.0,5989668580.0,5739412579.0,9487858128.0,8853296373.0,8295375284.0,929561607.0,648598224.0,297668715.0,1192482845.0,16462531766.0,9511766878.0,9883581890.0,553536185.0,1619566814.0,-1615838495.0,280595460.0
A010140,삼성중공업,12,2017,Annual,7396888950.0,7889258868.0,-492369918.0,-337606491.0,5667854921.0,5514590374.0,6423393131.0,6826559435.0,5250671746.0,315008775.0,633515521.0,249092686.0,1172721384.0,13249440815.0,7584514959.0,7396888950.0,304743909.0,755026459.0,413647011.0,276846038.0
A010140,삼성중공업,12,2018,Annual,4819075730.0,5282872391.0,-463796661.0,-436189287.0,6565051843.0,5253772430.0,7008209779.0,5897655909.0,5561176496.0,882415991.0,353735823.0,405892572.0,1447033283.0,13669099020.0,4936291618.0,4819075730.0,346580773.0,1206391268.0,163199718.0,260240948.0
A010140,삼성중공업,12,2019,Annual,7098805562.0,7748889510.0,-650083949.0,-1351396856.0,5143930443.0,5112580259.0,6800225662.0,6884097898.0,4466298659.0,319472206.0,446348343.0,176413105.0,2333927002.0,13259469294.0,7149438676.0,7098805562.0,599450834.0,1231440952.0,-939991589.0,274981137.0
A010140,삼성중공업,12,2020,Annual,6825532312.0,7837567857.0,-1012035545.0,-1428045415.0,3687160105.0,4925704434.0,6625786311.0,7356363965.0,4810224969.0,943166363.0,492662340.0,258947494.0,1815561342.0,12680358683.0,7315384996.0,6825532312.0,522182862.0,1636834614.0,-257108734.0,243844825.0
A010140,삼성중공업,12,2021,Annual,6542631445.0,7734679598.0,-1192048153.0,-1270864409.0,4222704960.0,5187279090.0,5381314002.0,6731070939.0,3898303871.0,514394694.0,569031918.0,92800663.0,1483010131.0,11892137566.0,7308711339.0,6542631445.0,425968260.0,938361667.0,815474364.0,161426507.0
A010140,삼성중공업,12,2022,Annual,5856207475.0,6771309072.0,-915101597.0,-779885380.0,3552822521.0,4848270822.0,8080046693.0,9494896234.0,6510641154.0,514997407.0,84557127.0,694704437.0,1569405540.0,14739373718.0,6357204876.0,5856207475.0,414104196.0,1691654963.0,-1670666348.0,167997822.0
A009540,HD한국조선해양,12,2011,Annual,25019604058.0,22391054771.0,2628549287.0,1945941622.0,14719276689.0,8137085222.0,11605944248.0,14029108979.0,8771258488.0,608305745.0,12059443.0,3034197300.0,2834685760.0,29920497557.0,21171984098.0,25019604058.0,1219070673.0,1172111889.0,1108944182.0,503371000.0
A009540,HD한국조선해양,12,2012,Annual,25055014302.0,23762080577.0,1292933725.0,1111371205.0,15189935503.0,8145864317.0,13260608268.0,12289390455.0,10374428269.0,522917000.0,130500000.0,3234891791.0,2886179999.0,30637881717.0,22236009555.0,25055014302.0,1526071022.0,3158555759.0,-2180227635.0,523059000.0
A009540,HD한국조선해양,12,2013,Annual,24282737183.0,23547942185.0,734794998.0,451667514.0,15580311511.0,8062509717.0,14815737605.0,13522875048.0,12231516206.0,730673768.0,149699784.0,3331879996.0,2584221399.0,32131726148.0,22176255337.0,24282737183.0,1371686848.0,3028539589.0,47989559.0,524719000.0
A009540,HD한국조선해양,12,2014,Annual,23463461064.0,25386711577.0,-1923250513.0,-1754677209.0,13773204814.0,8255085223.0,14778729467.0,13554099295.0,11666964246.0,1407943949.0,149699816.0,2578715971.0,3111765221.0,31999358865.0,24053489027.0,23463461064.0,1333222550.0,4672054756.0,1271995306.0,523997000.0
A009540,HD한국조선해양,12,2015,Annual,24472344053.0,26148733541.0,-1676389488.0,-1548057324.0,12371788827.0,8063522143.0,13387654798.0,11886590832.0,10766086918.0,1332253032.0,149700000.0,3260576622.0,2621567880.0,30184780734.0,24386489137.0,24472344053.0,1762244404.0,5926401075.0,-857031793.0,548865000.0
A009540,HD한국조선해양,12,2016,Annual,15235292582.0,15189663038.0,45629544.0,284912973.0,13819537087.0,9093570754.0,12372120461.0,11882223893.0,10638475396.0,2547116084.0,179699592.0,2582903421.0,1733645065.0,29566889206.0,13948923827.0,15235292582.0,1240739211.0,3865128226.0,1504871216.0,416637000.0
A009540,HD한국조선해양,12,2017,Annual,10105838945.0,10091973662.0,13865283.0,4092460309.0,10495374750.0,7511679196.0,8552688501.0,7606239612.0,7955571733.0,1845852704.0,0.0,1118312000.0,597116768.0,19930215070.0,9301322684.0,10105838945.0,790650978.0,1828600708.0,745328036.0,313035000.0
A009540,HD한국조선해양,12,2018,Annual,8108821955.0,8400447243.0,-291625288.0,-351118911.0,11398537924.0,6872167105.0,8499955820.0,6582155991.0,7849677108.0,2281621338.0,877502483.0,1100195711.0,650278712.0,19677950990.0,7748004886.0,8108821955.0,652442357.0,1697257075.0,-33205642.0,269490000.0
A009540,HD한국조선해양,12,2019,Annual,3356828769.0,3332223976.0,24604793.0,-74657811.0,10861690982.0,606442206.0,1425352407.0,362235159.0,1423670526.0,718010098.0,249999699.0,41261773.0,1681881.0,11272534689.0,3160262335.0,3356828769.0,171961641.0,48608548.0,-628634422.0,119983000.0
A009540,HD한국조선해양,12,2020,Annual,172383351.0,209565633.0,-37182282.0,-373003928.0,10550514769.0,667359561.0,1422140736.0,204371746.0,1421506417.0,1146706065.0,200500000.0,26965965.0,634319.0,10898783668.0,118605302.0,172383351.0,90960331.0,143897153.0,27129693.0,19180000.0
A009540,HD한국조선해양,12,2021,Annual,195837510.0,180786189.0,15051321.0,196420840.0,10777015928.0,623510774.0,1840381425.0,221237071.0,1839651748.0,1449872798.0,350500000.0,20331259.0,729677.0,11109138358.0,125187914.0,195837510.0,55598275.0,110885359.0,71936263.0,18594000.0
A009540,HD한국조선해양,12,2022,Annual,180500471.0,198785484.0,-18285013.0,375470926.0,11124488721.0,609038840.0,2118469806.0,258944569.0,2116189052.0,987479942.0,880499745.0,35043813.0,2280754.0,11430169706.0,151301647.0,180500471.0,47483837.0,46736416.0,29926560.0,19543000.0
A090430,아모레퍼시픽,12,2011,Annual,2293407081.0,1923544862.0,369862218.0,318809138.0,2125754060.0,1603855301.0,637687237.0,342774737.0,442870057.0,148213703.0,130400000.0,138683449.0,194817180.0,2652199358.0,732730759.0,2293407081.0,1190814104.0,183670561.0,365476324.0,68545000.0
A090430,아모레퍼시픽,12,2012,Annual,2510394369.0,2135534788.0,374859581.0,276314024.0,2345061946.0,1702289385.0,670744815.0,317110006.0,441099709.0,109681173.0,137100000.0,159412175.0,229645107.0,2865780752.0,805319549.0,2510394369.0,1330215239.0,203608799.0,282137950.0,88358000.0
A090430,아모레퍼시픽,12,2013,Annual,2667649502.0,2292099214.0,375550288.0,270810351.0,2570479829.0,1771088193.0,802570704.0,355625154.0,578489452.0,213626601.0,132000000.0,190070728.0,224081252.0,3133866257.0,848339073.0,2667649502.0,1443760141.0,207761274.0,409492472.0,103739000.0
A090430,아모레퍼시픽,12,2014,Annual,3182316594.0,2680362679.0,501953914.0,356623827.0,2869417897.0,1563563606.0,1170365661.0,458086327.0,937279315.0,210360154.0,143500000.0,185084745.0,233086346.0,3500717654.0,948608203.0,3182316594.0,1731754476.0,173213430.0,487372274.0,108070000.0
A090430,아모레퍼시픽,12,2015,Annual,3757959000.0,3070238599.0,687720401.0,534235039.0,3312494398.0,1667831445.0,1484129302.0,519051411.0,1261570009.0,486315096.0,162000000.0,284446898.0,222559292.0,3974683461.0,1040224599.0,3757959000.0,2030014000.0,143137652.0,532802177.0,110221000.0
A090430,아모레퍼시픽,12,2016,Annual,4270866855.0,3509395750.0,761471105.0,593918587.0,3805165195.0,2097720681.0,1701124608.0,708119134.0,1438504816.0,402226818.0,300340000.0,291669021.0,262619793.0,4618650223.0,1142391764.0,4270866855.0,2367003986.0,105365894.0,571879339.0,121394000.0
A090430,아모레퍼시픽,12,2017,Annual,3627543045.0,3153171691.0,474371354.0,317768947.0,4026554637.0,2343514537.0,1239768073.0,654399863.0,1000740995.0,357550719.0,32000000.0,294105922.0,239027078.0,4786271661.0,1102357883.0,3627543045.0,2050813808.0,105317161.0,369037804.0,143864584.0
A090430,아모레퍼시픽,12,2018,Annual,3670704957.0,3298429958.0,372274999.0,274660919.0,4236810691.0,2407007723.0,1074549004.0,330367535.0,822737242.0,462301352.0,15100000.0,274092190.0,251811762.0,4678941055.0,1154975321.0,3670704957.0,2143454637.0,111762829.0,500155935.0,180553000.0
A090430,아모레퍼시픽,12,2019,Annual,3913830166.0,3473357556.0,440472610.0,329297061.0,4375433772.0,2381895008.0,1363248695.0,407790973.0,1088469509.0,436204549.0,68100000.0,389253128.0,274779186.0,4950233655.0,1165353569.0,3913830166.0,2308003987.0,167008909.0,471437112.0,217727000.0
A090430,아모레퍼시픽,12,2020,Annual,3016950983.0,2858175731.0,158775252.0,104437154.0,4418418516.0,2334929116.0,1389842162.0,343685510.0,1130793217.0,521080098.0,46500000.0,335632155.0,259048945.0,4897611155.0,999436136.0,3016950983.0,1858739595.0,135507130.0,327676633.0,197244000.0
A090430,아모레퍼시픽,12,2021,Annual,3475232780.0,3135102172.0,340130607.0,280076339.0,4725925814.0,2231389735.0,1494243229.0,451004870.0,1201570840.0,219222058.0,88100000.0,349194891.0,292672389.0,5291052656.0,1129672102.0,3475232780.0,2005430071.0,114121972.0,490711600.0,174553000.0
A090430,아모레퍼시픽,12,2022,Annual,2874461833.0,2639094904.0,235366929.0,184011398.0,4848433106.0,2196687885.0,1338470659.0,304061725.0,1095021532.0,171883555.0,58019538.0,378165360.0,243449127.0,5264930130.0,992410577.0,2874461833.0,1646684327.0,112435299.0,134044742.0,161214000.0
A047050,포스코인터내셔널,12,2011,Annual,18758511490.0,18585815199.0,172696291.0,160087808.0,1520744239.0,284227409.0,4719518638.0,4225712152.0,3931717828.0,274375106.0,15262830.0,3340315000.0,787800810.0,7823738433.0,17841625840.0,18758511490.0,744189359.0,2077282042.0,-948404122.0,14007469.0
A047050,포스코인터내셔널,12,2012,Annual,16760371965.0,16631548288.0,128823677.0,306041024.0,2122897524.0,362921262.0,3967669104.0,3494434855.0,3584661937.0,196540551.0,26880207.0,3097978288.0,383007167.0,6989139520.0,15945974644.0,16760371965.0,685573644.0,1371807141.0,640152076.0,16472454.0
A047050,포스코인터내셔널,12,2013,Annual,16601357664.0,16462328004.0,139029660.0,132540678.0,2215646238.0,394807320.0,4153600136.0,4086892017.0,3744058011.0,73731625.0,23305742.0,3465360236.0,409542125.0,7739676359.0,15802378599.0,16601357664.0,659949405.0,1437138104.0,-170795791.0,25335278.0
A047050,포스코인터내셔널,12,2014,Annual,19938097326.0,19591190847.0,346906479.0,173421149.0,2343917042.0,308664529.0,5027978779.0,4879199100.0,4545485780.0,86938309.0,10931355.0,4154930145.0,482492999.0,8631128655.0,18859584669.0,19938097326.0,731606178.0,1408012513.0,-377184538.0,100306922.0
A047050,포스코인터내셔널,12,2015,Annual,16881039629.0,16536418424.0,344621205.0,81850203.0,2366909751.0,306147282.0,3915700016.0,3532760725.0,3595493540.0,83431496.0,1420833.0,3273680073.0,320206476.0,7474312056.0,15734625496.0,16881039629.0,801792928.0,1574641580.0,1101522415.0,144604975.0
A047050,포스코인터내셔널,12,2016,Annual,15417229613.0,15112928866.0,304300747.0,123708754.0,2430936823.0,290830680.0,4017870023.0,3653752083.0,3660232665.0,43921872.0,3082572.0,3369461113.0,357637358.0,7419599721.0,14392092451.0,15417229613.0,720836415.0,1334910815.0,849604022.0,147261692.0
A047050,포스코인터내셔널,12,2017,Annual,20891525634.0,20538711354.0,352814280.0,150380940.0,2775625757.0,637034812.0,4460809908.0,4177985050.0,3728198061.0,44350471.0,84310.0,3417437277.0,732611847.0,8181642237.0,19738189786.0,20891525634.0,800521568.0,1228031430.0,347738903.0,184044472.0
A047050,포스코인터내셔널,12,2018,Annual,23308796353.0,22923511292.0,385285061.0,97771702.0,2799145994.0,645852967.0,5267780694.0,4738886421.0,4484321971.0,53760025.0,66208.0,4158547693.0,783458723.0,8773243815.0,22523175326.0,23308796353.0,400335966.0,1235211400.0,-165074531.0,167576481.0
A047050,포스코인터내셔널,12,2019,Annual,22743722129.0,22175555974.0,568166155.0,191704149.0,2909119187.0,629892062.0,4354171096.0,3024828514.0,3754810652.0,85092442.0,310679.0,3277190072.0,599360444.0,7721111383.0,21771949516.0,22743722129.0,403606458.0,1787163682.0,1566107029.0,238381332.0
A047050,포스코인터내셔널,12,2020,Annual,19224845261.0,18800291755.0,424553506.0,203975391.0,3021713452.0,272111459.0,3925547955.0,2646442369.0,3506654289.0,495509424.0,0.0,2514932212.0,418893666.0,7205950900.0,18457485547.0,19224845261.0,342806208.0,1537795079.0,876520397.0,261464857.0
A047050,포스코인터내셔널,12,2021,Annual,30527682713.0,30162119062.0,365563651.0,201230501.0,3142751588.0,266412095.0,5938546200.0,4585521958.0,5132444100.0,286335171.0,32611691.0,4312387508.0,806102100.0,9144514594.0,29748120055.0,30527682713.0,413999007.0,1416241048.0,-635107954.0,260715621.0
A047050,포스코인터내셔널,12,2022,Annual,32566135142.0,32061485327.0,504649815.0,289472370.0,3349399906.0,256397096.0,5235843158.0,3830745057.0,4758045092.0,806960006.0,23643683.0,3334682265.0,477798066.0,9190741219.0,31587436956.0,32566135142.0,474048371.0,2010596256.0,1310208153.0,253508000.0
A450080,에코프로머티,12,2011,Annual,,,,,,,,,,,,,,,,,,,,
A450080,에코프로머티,12,2012,Annual,,,,,,,,,,,,,,,,,,,,
A450080,에코프로머티,12,2013,Annual,,,,,,,,,,,,,,,,,,,,
A450080,에코프로머티,12,2014,Annual,,,,,,,,,,,,,,,,,,,,
A450080,에코프로머티,12,2015,Annual,,,,,,,,,,,,,,,,,,,,
A450080,에코프로머티,12,2016,Annual,,,,,,,,,,,,,,,,,,,,
A450080,에코프로머티,12,2017,Annual,0.0,1737577.0,-1737577.0,-1795062.0,32052315.0,35797683.0,3653923.0,6389110.0,1603467.0,113187.0,0.0,0.0,2050456.0,40470926.0,0.0,0.0,1737577.0,2029501.0,-2744855.0,6442.0
A450080,에코프로머티,12,2018,Annual,56927709.0,59584449.0,-2656741.0,-3754337.0,28297978.0,71407119.0,22963062.0,29140702.0,7454261.0,312959.0,0.0,5928625.0,15508801.0,95402371.0,57130419.0,56927709.0,2454030.0,37963691.0,-15920970.0,2788643.0
A450080,에코프로머티,12,2019,Annual,132713467.0,127868208.0,4845259.0,1786180.0,30084158.0,79082438.0,67885575.0,83101160.0,10167807.0,813479.0,0.0,4990792.0,57717768.0,148342000.0,124282832.0,132713467.0,3585376.0,35156682.0,-34491831.0,6233691.0
A450080,에코프로머티,12,2020,Annual,216667107.0,204126409.0,12540698.0,16835808.0,114107469.0,142251231.0,81266291.0,51592556.0,29199343.0,4140546.0,0.0,11361143.0,52066948.0,231179551.0,198073065.0,216667107.0,6053344.0,65479526.0,3443535.0,7627514.0
A450080,에코프로머티,12,2021,Annual,342888306.0,326635655.0,16252651.0,-22979543.0,68300620.0,232072952.0,130243037.0,158726086.0,42280074.0,192753.0,0.0,33319009.0,87962964.0,372583901.0,316519984.0,342888306.0,10115671.0,145557195.0,-23936126.0,12416478.0
A450080,에코프로머티,12,2022,Annual,665248279.0,626260075.0,38988204.0,15582713.0,314300581.0,353396533.0,265125163.0,249084999.0,91199152.0,918415.0,0.0,74601922.0,173926011.0,634913145.0,609978608.0,665248279.0,16281467.0,71527565.0,-80046015.0,20637961.0
A003490,대한항공,12,2011,Annual,11805281564.0,11411184854.0,394096711.0,-301090816.0,2186399997.0,13831985072.0,3022470267.0,6524037360.0,2600601549.0,1381684677.0,11478042.0,898632336.0,421868718.0,20222503363.0,10205749487.0,11805281564.0,1205435367.0,11512066006.0,1820213439.0,1304268225.0
A003490,대한항공,12,2012,Annual,12261681010.0,11984099547.0,277581463.0,259596527.0,2373668528.0,14404533768.0,2973522132.0,6072874979.0,2491879948.0,1250002490.0,10895036.0,805371612.0,481642184.0,20678036299.0,10865704486.0,12261681010.0,1118395061.0,12231492792.0,2065535825.0,1486286647.0
A003490,대한항공,12,2013,Annual,11712354062.0,11730354917.0,-18000856.0,-290459634.0,2270563663.0,15049842766.0,2925306869.0,6688805989.0,2473265136.0,1002505201.0,10462460.0,611813216.0,452041734.0,20964254228.0,10606443605.0,11712354062.0,1123911312.0,12004884576.0,1762075444.0,1638512657.0
A003490,대한항공,12,2014,Annual,11680398140.0,11307890425.0,372507715.0,-360575802.0,1979712295.0,15120651951.0,2392891900.0,6350692460.0,1976223226.0,410108320.0,9167909.0,583735742.0,416668674.0,21420446969.0,10171067807.0,11680398140.0,1136822618.0,13090042214.0,1840787053.0,1577148799.0
A003490,대한항공,12,2015,Annual,11308423373.0,10449205550.0,859217822.0,-407682308.0,2296293962.0,16803447497.0,2873562673.0,8428114075.0,2397884169.0,698946675.0,20263360.0,540850581.0,475678504.0,23048939945.0,9286479265.0,11308423373.0,1162726285.0,12324531909.0,2666464424.0,1632040843.0
A003490,대한항공,12,2016,Annual,11502876673.0,10423873121.0,1079003552.0,-591360924.0,1653145824.0,16265984873.0,2875641524.0,8269323046.0,2326358688.0,746001347.0,117596458.0,584768827.0,549282836.0,22706038038.0,9218011770.0,11502876673.0,1205861351.0,12783569167.0,2771539104.0,1729448376.0
A003490,대한항공,12,2017,Annual,11802818528.0,10846667385.0,956151143.0,907879962.0,3672128453.0,17177633747.0,3219950683.0,6594634106.0,2554139987.0,575785735.0,410778513.0,602631725.0,665810695.0,23423066865.0,9660187944.0,11802818528.0,1186479441.0,13156304305.0,2813805051.0,1641447108.0
A003490,대한항공,12,2018,Annual,12646864991.0,11948532617.0,698332373.0,-82837554.0,3152704380.0,18336301957.0,3447859237.0,7523580553.0,2545632182.0,1163630334.0,97686060.0,672942592.0,902227055.0,24636196933.0,10599590466.0,12646864991.0,1348942151.0,13959912000.0,2581323985.0,1669313563.0
A003490,대한항공,12,2019,Annual,12017744560.0,11813112369.0,204632191.0,-568732636.0,2818433173.0,19508925408.0,3303525817.0,7679640509.0,2603865136.0,746141113.0,399678321.0,668638473.0,699660681.0,25758375652.0,10570100909.0,12017744560.0,1243011460.0,15260301970.0,2254901666.0,1984756809.0
A003490,대한항공,12,2020,Annual,7405005608.0,7166670658.0,238334950.0,-194631399.0,3369421808.0,17366044226.0,3717781254.0,7833503552.0,3178357386.0,1155854256.0,98586421.0,654106950.0,539423868.0,24747289887.0,6542352228.0,7405005608.0,624318430.0,13544364527.0,1440584330.0,1871252501.0
