Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금지배주주순이익률(%),매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),현금및현금성자산구성비율(%),총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),유동비율(%),당좌비율(%),매출채권회전율,재고자산회전율,고정자산회전율,영업현금흐름/투자현금흐름(%),DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,벤포드,분식기업
A009810,플레이그램,12,2020,Annual,10.68,7.42,-6.88,-9.43,16.74,93.56,8.04,14.67,288.46,50.29,-4.79,적지,흑전,0.23,0.26,14.3,9.99,11.1,43.83,0.61,8.25,0.66,1.37,99.04,754.25,12.0,7.90,702.05,698.99,8.44,274.99,1.51,0.3,1.5,0.6,1.12,3.88,0.02,0.72,3.14,-0.01,0,0.0
A009810,플레이그램,12,2021,Annual,-44.12,7.38,-3.7,-17.87,-210.78,96.43,-31.31,-212.95,19.79,-16.76,304.9,적지,적전,0.49,0.05,11.08,60.06,150.39,39.92,0.41,0.96,0.72,4.83,-41.27,-120.16,-42.81,-30.70,148.38,148.04,4.74,188.26,1.83,0.27,1.25,1.01,0.28,1.2,0.73,0.77,6.01,0.02,0,0.0
A009810,플레이그램,12,2022,Annual,-3.0,18.82,-5.23,-68.25,-19.55,95.03,-1.67,13.06,221.57,254.85,228.31,적지,적지,0.69,31.73,24.05,39.55,65.43,17.07,0.61,1.33,1.12,13.05,8.07,17.35,6.08,6.79,159.58,134.8,5.68,9.54,1.83,0.62,1.08,0.39,3.58,3.22,0.45,2.17,0.66,0.01,0,0.0
A004910,조광페인트,12,2011,Annual,3.62,14.23,3.84,100.08,114.77,103.99,6.43,94.23,7.86,3.37,4.48,-26.3,-57.81,39.04,1.14,10.39,42.45,73.76,0.47,0.85,2.02,1.46,26.06,9.27,17.31,4.58,6.69,111.58,71.92,,,,0.54,,,,,,,,0.05,0,0.0
A004910,조광페인트,12,2012,Annual,7.37,15.36,4.1,110.69,258.78,104.27,13.62,199.25,3.71,9.47,3.54,10.6,111.46,37.49,1.06,11.26,41.58,71.18,0.4,0.82,1.96,1.42,27.03,16.54,29.35,8.42,11.98,109.56,73.1,3.39,6.09,1.36,-1.16,0.96,0.93,1.19,1.04,0.01,1.08,0.98,-0.0,0,0.0
A004910,조광페인트,12,2013,Annual,6.36,16.79,5.54,159.79,225.70,105.87,10.95,183.53,6.71,7.52,1.94,44.36,-7.89,36.72,1.03,11.25,39.65,65.69,0.77,0.83,2.05,1.40,28.84,15.33,29.24,7.48,10.47,118.48,76.94,3.5,6.24,1.36,-7.31,1.0,0.91,0.98,1.07,0.01,1.0,0.95,0.0,0,0.0
A004910,조광페인트,12,2014,Annual,8.65,20.17,8.45,255.75,314.52,109.23,14.03,261.82,5,9.95,15.86,60.05,42.66,39.87,0.96,11.73,37.81,60.8,1.03,0.83,2.14,1.35,30.28,21.04,42.89,9.83,13.28,116.24,75.32,3.56,6.18,1.34,-1.16,0.95,0.83,0.98,1.05,0.01,1.04,0.95,-0.01,1,0.0
A004910,조광페인트,12,2015,Annual,10.18,21.97,9.67,286.22,374.98,110.7,15.17,301.53,-2.22,10.53,0.54,11.91,15.17,40.23,0.95,12.31,31.03,44.99,1.12,0.79,2.28,1.20,29.61,26.15,59.53,11.46,13.73,147.49,94.2,3.56,6.04,1.24,-7.17,0.98,0.92,1.02,0.98,0.01,1.05,0.82,-0.01,0,0.0
A004910,조광페인트,12,2016,Annual,9.65,22.45,8.83,260.34,339.91,109.69,12.45,284.42,-0.41,10.35,3.98,-9.04,-5.67,39.91,0.9,13.62,27.39,37.72,1.45,0.77,2.62,1.08,29.48,28.76,84.59,10.96,11.84,206.23,130.65,3.59,5.74,1.21,-2.76,1.02,0.98,0.97,1.0,0.01,1.11,0.88,-0.01,0,0.0
A004910,조광페인트,12,2017,Annual,2.14,17.1,2.57,80.79,53.74,102.64,1.88,67.19,6.65,-0.78,16.76,-68.97,-76.38,44.37,0.91,14.53,31.4,45.78,1.58,0.78,2.64,1.10,31.44,8.85,22.60,3.35,3.69,162.63,97.92,3.81,5.51,1.23,-0.5,0.93,1.31,0.82,1.07,0.01,1.07,1.15,-0.03,0,0.0
A004910,조광페인트,12,2018,Annual,-1.86,14.9,0.06,1.89,-70.64,100.06,-2.54,-60.96,4.09,-4.29,30.51,-97.66,적전,50.55,0.74,14.84,42.68,74.47,1.11,0.74,1.97,1.18,32.73,-0.62,-1.06,-0.31,-0.37,110.29,62.5,4.01,5.02,1.14,0.13,0.95,1.15,0.82,1.04,0.0,1.02,1.36,0.02,0,0.0
A004910,조광페인트,12,2019,Annual,-1.14,14.91,-0.18,-5.69,-35.34,99.82,-1.30,-36.14,-2.92,-0.74,-3.35,적전,적지,47.46,0.52,15.09,44.73,80.94,2.55,0.66,1.51,1.17,31.78,2.03,3.13,1.35,1.58,104.5,60.26,4.12,4.71,0.98,-1.05,0.93,1.0,1.36,0.97,0.01,1.02,1.05,-0.04,0,0.0
A004910,조광페인트,12,2020,Annual,2.22,14.53,-2.37,-74.70,64.71,97.68,2.21,69.76,-1.01,17.19,22.38,적지,흑전,51.88,0.6,16.91,42.16,72.89,1.33,0.61,1.40,1.07,31.45,7.34,11.78,5.24,5.62,96.79,51.6,4.45,4.72,0.86,-1.37,0.95,1.03,1.02,0.99,0.01,1.12,0.94,-0.05,0,0.0
A004910,조광페인트,12,2021,Annual,-10.23,10.9,-3.69,-137.45,-486.38,96.44,-16.52,-381.14,18.5,-13.79,-1.44,적지,적전,51.57,0.54,14.58,49.71,98.85,1.25,0.68,1.49,1.27,37.27,-11.08,-17.74,-7.43,-9.41,119.03,60.9,5.16,4.93,0.96,0.24,0.94,1.33,0.8,1.19,0.01,0.86,1.18,-0.01,0,0.0
A004910,조광페인트,12,2022,Annual,-2.78,13.89,-0.62,-25.25,-159.45,99.38,-5.93,-113.30,9.19,-2.74,12.07,적지,적지,51.94,0.53,14.51,56.04,127.48,5.2,0.71,1.34,1.51,40.70,-0.61,-0.92,-0.46,-0.69,103.52,57.43,5.34,4.69,1.05,0.25,0.92,0.78,0.84,1.09,0.01,0.99,1.13,0.01,0,0.0
A001290,상상인증권,3,2011,Annual,-1.46,39.19,-5.21,-9.00,-2.08,95.05,-0.52,-1.86,1.23,2.37,-14.32,적지,적지,0.17,0.47,44.4,78.97,375.46,0.94,0.10,0.12,0.43,1.73,0.07,0.10,0.56,0.24,,,,,,5.63,,,,,,,,0.13,0,0.0
A001290,상상인증권,3,2012,Annual,-6.22,33.84,-12.93,-16.95,-9.62,88.55,-2.47,-11.04,-34.46,-7.78,0.4,적지,적지,0.27,0.63,46.77,70.32,236.95,7.44,0.08,0.11,0.34,1.31,-0.70,-1.08,-6.44,-2.16,,,,,,13.58,,,,0.66,0.46,1.22,,-0.5,0,0.0
A001290,상상인증권,12,2013,Annual,-14.74,39.59,-14.94,-11.12,-9.97,87.0,-3.46,-9.91,-23.59,-22.97,-11.13,적지,적지,0.28,0.6,54.53,73.63,279.19,6.54,0.07,0.10,0.26,0.74,-1.16,-2.04,-11.5,-2.97,,,,,,-0.26,,,,0.76,0.43,1.0,,0.01,0,0.0
A001290,상상인증권,12,2014,Annual,-7.01,19.27,-10.18,-14.42,-11.57,90.76,-5.24,-9.55,4.75,-0.98,-11.09,적지,적지,0.15,0.35,29.44,83.66,512.09,1.2,0.13,0.16,0.64,1.42,-0.83,-1.84,-5.09,-3.27,,,,,,1.11,,,,1.05,0.34,1.11,,0.06,0,0.0
A001290,상상인증권,12,2015,Annual,3.47,31.62,0.75,1.03,6.85,100.75,3.10,4.96,59.8,1.14,-78.19,흑전,흑전,0.04,0.34,30.87,79.44,386.43,2.24,0.11,0.14,0.62,1.38,0.71,1.53,5.13,3.20,,,,,,87.36,,,,1.6,0.53,0.64,,0.06,0,0.0
A001290,상상인증권,12,2016,Annual,-6.78,33.37,-6.37,-6.23,-7.02,94.01,-3.10,-6.49,-25.22,3.87,33.4,적전,적전,0.07,0.36,39.74,73.19,273,3.24,0.10,0.13,0.43,0.98,-0.60,-0.91,-4.53,-1.96,,,,,,1.78,,,,0.75,0.82,1.22,,-0.02,0,0.0
A001290,상상인증권,12,2017,Annual,-9.74,40.1,-21.27,-14.85,-7.61,82.46,-3.41,-7.07,-14.21,-6.57,38.21,적지,적지,0.06,0.17,61.38,83.63,510.75,5.01,0.06,0.08,0.31,0.70,-0.57,-0.89,-7.04,-2.20,,,,,,-12.36,,,,0.86,0.51,1.29,,0.12,0,0.0
A001290,상상인증권,12,2018,Annual,-27.4,29.73,-33.36,-19.56,-18.48,74.99,-8.73,-16.86,-43.97,-23.31,-41.25,적지,적지,0.06,0.29,63.08,78.48,364.78,4.43,0.05,0.06,0.28,0.59,-1.55,-2.45,-25.05,-6.94,,,,,,217.43,,,,0.56,0.72,1.39,,-0.32,0,0.0
A001290,상상인증권,12,2019,Annual,-23.5,48.48,-15.81,-7.23,-6.24,86.35,-3.58,-10.79,62.32,42.27,"4,503.16",적지,적지,3.09,0.14,64.29,67.55,208.12,1.0,0.07,0.10,0.26,0.46,-1.56,-2.14,-16.28,-4.27,,,,,,-3.64,,,,1.62,0.8,0.62,,-0.04,0,0.0
A001290,상상인증권,12,2020,Annual,6.86,73.33,7.92,2.96,2.98,108.6,1.78,2.57,61.39,13.28,-10.71,흑전,흑전,2.54,0.02,65.42,66.23,196.14,0.89,0.07,0.11,0.22,0.37,1.72,2.64,15.54,3.47,,,,,,47.64,,,,1.61,0.15,0.67,,-0.05,0,0.0
A001290,상상인증권,12,2021,Annual,18.63,82.77,28.62,14.06,10.29,140.09,5.49,9.14,49.26,12.37,-13.46,378.07,259.28,1.93,0.01,54.16,66.56,199.06,0.46,0.09,0.13,0.26,0.49,3.27,5.52,24.69,6.47,,,,,,-1.55,,,,1.49,0.2,0.73,,0.17,0,0.0
A001290,상상인증권,12,2022,Annual,7.2,63.01,-1.66,-0.81,3.35,98.37,1.67,3.53,-19.29,14.75,178.85,적전,-59.01,5.25,0.09,64.67,62.63,167.58,0.9,0.09,0.13,0.24,0.49,1.80,3.05,13.41,3.28,,,,,,-2.88,,,,0.81,0.21,1.57,,-0.05,0,0.0
A069460,대호에이엘,12,2011,Annual,2.49,9.62,6.85,90.49,49.52,107.35,17.14,32.95,7.33,5.93,8.55,-13.53,-54.74,34.69,0.45,2.77,69.76,230.72,3.67,1.43,2.08,4.58,13.22,9.80,11.12,4.71,21.57,121.29,62.15,,,,-0.44,,,,,,,,0.06,0,0.0
A069460,대호에이엘,12,2012,Annual,1.56,7.95,2.98,33.15,22.70,103.07,8.52,17.32,-15.79,-20.61,7.09,-63.37,-47.44,34.45,0.41,4.98,77.74,349.32,9.55,1.09,1.47,4.18,11.13,7.04,7.98,4.77,19.94,97.06,47.37,5.28,3.73,2.62,-1.88,0.91,1.21,0.99,0.84,0.0,1.8,1.11,-0.01,0,1.0
A069460,대호에이엘,12,2013,Annual,-1.84,6.9,1.1,11.24,-21.13,101.11,-8.74,-18.81,-7.92,4.88,-5.46,-66.1,적전,36.98,0.24,5.81,73.49,277.25,10.01,1.03,1.36,4.24,10.25,2.50,2.86,1.84,7.82,92.39,46.18,6.5,3.51,2.44,-20.64,0.79,1.15,0.86,0.92,0.01,1.17,0.95,-0.11,0,1.0
A069460,대호에이엘,12,2014,Annual,-10.08,2.86,-0.81,-7.91,-93.15,99.19,-42.74,-97.88,-5.28,-23.82,-33.61,적전,적지,28.19,0.26,3.68,76.82,331.34,18.86,1.11,1.48,4.46,9.71,-10.73,-12.33,-7.24,-32.27,119.4,90.11,8.86,4.78,3.01,5.18,0.69,2.41,0.28,0.95,0.01,0.63,1.05,0.0,0,1.0
A069460,대호에이엘,12,2015,Annual,-0.8,6.2,2.12,18.97,-10.51,102.16,-5.75,-7.20,-7.7,-6.07,-1.41,흑전,적지,34.06,0.17,4.08,73.31,274.74,6.72,1.21,1.61,4.90,8.96,3.59,4.15,2.23,10.91,102.5,74.82,10.52,6.99,3.77,-2.82,1.04,0.46,0.56,0.92,0.0,1.11,0.95,-0.06,0,0.0
A069460,대호에이엘,12,2016,Annual,-1.88,3.77,-0.08,-0.73,-17.42,99.92,-10.22,-16.31,-3.24,-7.42,-7.69,적전,적지,32.51,0.02,3.86,74.45,291.45,4.36,1.33,1.80,5.09,8.67,2.86,3.47,1.59,8.10,64.51,37.36,9.7,7.52,2.88,-2.0,1.18,1.64,26.36,0.97,0.0,0.94,1.02,-0.05,0,0.0
A069460,대호에이엘,12,2017,Annual,3.86,4.86,1.37,12.77,38.58,101.39,21.29,35.92,7.37,21.15,-6.36,흑전,흑전,30.0,0.02,3.49,69.5,227.88,6.63,1.44,2.00,5.14,9.31,13.90,17.39,6.94,35.67,75.69,44.7,9.73,7.93,2.56,-3.46,0.94,0.78,0.98,1.07,0.0,0.91,0.93,-0.06,0,0.0
A069460,대호에이엘,12,2018,Annual,0.58,4.43,1.66,16.23,6.74,101.69,3.26,5.62,4.82,8.5,-2.65,27.11,-84.35,29.09,0.03,2.77,67.04,203.41,8.59,1.50,2.19,4.72,9.76,6.57,8.81,3.0,14.14,82.95,48.63,9.64,7.88,2.78,-3.62,1.06,1.1,0.97,1.05,0.0,0.79,0.96,-0.05,0,0.0
A069460,대호에이엘,12,2019,Annual,-2.98,2.89,-0.81,-7.00,-25.40,99.2,-12.40,-25.85,-11.23,-9.79,-3.31,적전,적전,30.82,0.08,3.7,67.42,206.93,7.18,1.39,2.06,4.23,8.66,-1.00,-1.41,-0.48,-2.05,78.1,42.25,9.05,7.06,2.53,-1.25,0.9,1.53,1.08,0.89,0.0,1.34,1.01,-0.04,0,0.0
A069460,대호에이엘,12,2020,Annual,0.54,5.44,2.13,19.10,5.50,102.18,2.78,4.81,3.31,3.99,9.14,흑전,흑전,26.9,0.73,3.3,72.9,269.02,9.83,1.33,1.89,4.52,8.95,5.40,7.25,2.85,12.88,78.59,50.07,8.59,7.23,2.46,0.47,1.4,0.53,0.98,1.03,0.0,0.89,1.08,0.07,0,0.0
A069460,대호에이엘,12,2021,Annual,-2.12,6.07,1.27,9.37,-17.95,101.29,-7.23,-15.67,18.1,151.76,53.72,-29.79,적전,28.85,0.37,4.8,52.4,110.1,24.68,1.16,1.92,2.97,7.39,-0.28,-0.35,-0.14,-0.43,130.98,97.93,9.43,7.22,2.61,0.23,0.69,0.9,0.41,1.18,0.0,1.45,0.72,0.04,0,0.0
A069460,대호에이엘,12,2022,Annual,3.4,8.4,5.37,36.44,25.96,105.67,9.38,23.11,21.36,5.59,5.02,413.24,흑전,28.62,1.92,3.03,52.53,110.68,23.41,1.17,2.22,2.45,6.79,11.56,14.61,5.2,12.76,121.25,82.15,10.39,6.82,2.87,-0.45,1.19,0.72,1.25,1.21,0.0,0.63,1.0,0.03,0,0.0
A000590,CS홀딩스,12,2011,Annual,10.71,17.81,10.73,227.82,259.81,112.03,8.91,227.21,31.57,16.9,13.05,198.7,135.43,36.13,2.9,7.07,13.75,15.95,15.91,0.63,4.60,0.73,21.22,58.06,808.76,12.62,9.18,399.35,311.37,,,,-1.07,,,,,,,,0.02,0,0.0
A000590,CS홀딩스,12,2012,Annual,7.27,17.47,9.94,253.31,242.89,111.04,7.92,113.44,33.81,17.62,13.5,23.92,-9.17,35.48,13.8,7.53,12.24,13.95,21.7,0.72,5.58,0.83,25.48,34.44,569.41,6.17,5.12,573.41,383.01,9.98,6.37,1.19,0.64,0.92,1.02,0.66,1.34,0.0,1.06,0.89,0.05,0,0.0
A000590,CS홀딩스,12,2013,Annual,9.03,20.64,12.37,308.69,301.52,114.11,8.81,138.31,-2.05,6.44,-0.31,21.87,21.74,32.99,12.82,8.27,12.88,14.78,20.77,0.64,5.07,0.73,24.96,36.62,810.43,7.22,5.27,592.23,443.51,8.54,4.76,1.19,-1.1,1.1,0.85,0.94,0.98,0.0,1.1,1.05,-0.01,0,0.0
A000590,CS홀딩스,12,2014,Annual,10.15,24.13,14.83,363.76,335.50,117.42,9.05,127.44,-1.74,10.1,-0.24,17.84,10.37,29.57,9.87,9.3,13.81,16.03,21.19,0.57,4.28,0.66,24.52,29.46,279.89,6.88,4.55,584.04,448.76,7.82,4.77,1.14,-1.22,1.09,0.86,1.0,0.98,0.01,1.12,1.07,0.02,0,0.0
A000590,CS홀딩스,12,2015,Annual,21.3,26.64,16.33,393.22,625.65,119.52,15.36,374.35,-1.83,9.57,-3.44,8.1,106.12,26.09,8.98,10.31,13.71,15.89,25.75,0.51,3.70,0.59,24.07,63.19,327.45,17.06,10.08,601.6,505.32,7.87,4.77,1.15,-2.32,0.9,0.91,0.75,0.98,0.01,1.11,0.99,-0.01,0,0.0
A000590,CS홀딩스,12,2016,Annual,13.92,27.19,16.11,343.58,362.10,119.2,8.23,159.90,-11.39,6.52,-0.36,-12.62,-42.11,25.2,8.69,11.08,10.9,12.23,23.39,0.43,3.46,0.49,21.33,32.04,142.07,9.25,4.49,773.92,664.96,7.49,4.71,1.07,-0.92,1.11,0.98,0.98,0.89,0.01,1.07,0.79,0.01,0,0.0
A000590,CS홀딩스,12,2017,Annual,11.79,25.8,14.08,295.13,300.21,116.39,6.52,102.13,-1.77,2.88,-49.02,-14.1,-16.77,12.48,8.74,11.71,10.91,12.25,26.97,0.41,3.72,0.46,20.95,24.74,104.29,6.65,3.03,764.01,661.39,7.65,4.83,1.04,43.96,0.96,1.05,1.87,0.98,0.01,1.06,1.0,0.0,0,0.0
A000590,CS홀딩스,12,2018,Annual,10.32,23.28,10.87,230.74,275.68,112.19,5.85,108.70,1.32,1.98,-3.31,-21.82,-11.38,11.99,8.72,12.41,9.74,10.8,25.79,0.40,3.91,0.45,21.23,27.94,130.94,7.14,3.22,907.08,772.8,7.53,4.64,1.05,-2.98,1.11,1.11,1.0,1.01,0.01,1.06,0.89,0.01,0,0.0
A000590,CS홀딩스,12,2019,Annual,12.3,24.52,12.61,294.94,353.58,114.43,7.28,183.91,10.14,4.15,10.6,27.82,31.35,12.85,8.35,11.91,8.95,9.83,32.72,0.44,4.67,0.48,23.38,46.71,352.11,10.0,4.81,1017.94,870.24,7.61,4.81,1.15,1.55,0.97,0.95,0.96,1.1,0.02,0.96,0.92,-0.01,0,0.0
A000590,CS홀딩스,12,2020,Annual,8.99,25.2,12.08,275.47,243.04,113.74,4.82,132.32,-2.47,3.29,-14.96,-6.6,-28.72,10.61,8.04,13.12,8.7,9.53,41.33,0.41,4.68,0.45,22.80,38.23,431.76,8.18,3.70,1000.6,836.18,7.61,4.43,1.04,1.01,0.91,0.97,1.22,0.98,0.02,1.1,0.97,-0.01,0,0.0
A000590,CS홀딩스,12,2021,Annual,13.25,25.75,12.36,340.37,443.97,114.1,8.43,254.04,20.8,5.63,2.9,23.56,77.99,9.99,7.27,13.39,11.74,13.3,27.58,0.47,4.56,0.52,27.55,52.66,558.23,11.54,6.04,647.77,493.15,7.91,4.17,1.07,-0.18,1.21,0.98,1.19,1.21,0.03,1.02,1.35,0.03,0,0.0
A000590,CS홀딩스,12,2022,Annual,10.72,19.18,8.92,270.81,395.24,109.79,7.10,246.21,10.22,5.84,-2.68,-20.44,-10.81,9.44,7.01,10.26,9.25,10.2,31.67,0.49,4.66,0.55,30.36,47.51,451.05,10.19,5.56,928.03,722.51,7.34,3.8,1.11,3.73,0.9,1.34,0.87,1.1,0.04,0.77,0.79,-0.0,0,0.0
A004100,태양금속,12,2011,Annual,0.23,11.39,2.62,45.09,17.63,102.69,3.82,3.53,25.63,-0.82,14.33,2.7,-82.08,43.23,0.86,8.78,72.88,268.68,2.54,1.10,1.55,3.74,17.23,5.07,10.55,3.27,12.21,106.64,62.76,,,,0.44,,,,,,,,0.07,0,0.0
A004100,태양금속,12,2012,Annual,0.38,11.02,3.39,73.38,3.43,103.51,0.75,7.77,25.76,-1.11,16.08,62.72,107.36,41.97,0.59,7.63,77.57,345.8,1.19,1.17,1.55,4.75,21.67,4.15,8.24,2.68,12.74,96.57,58.71,4.5,5.34,2.57,0.3,1.13,1.03,0.62,1.26,0.0,0.87,1.06,0.05,0,0.0
A004100,태양금속,12,2013,Annual,0.32,10.63,3.18,73.31,17.99,103.29,3.93,7.39,6.27,1.77,-3.02,-0.09,-8.64,45.19,1.01,7.45,74.65,294.53,1.4,1.20,1.57,5.03,23.03,4.76,9.21,3.03,15.21,82.59,47.94,4.66,5.48,2.61,-2.03,0.7,1.04,1.19,1.06,0.0,0.98,0.96,-0.03,0,0.0
A004100,태양금속,12,2014,Annual,1.41,10.59,2.61,62.08,43.55,102.68,9.09,33.48,3.23,7.52,-2.59,-15.33,350.36,44.03,1.05,7.98,72.74,266.88,2.0,1.30,1.77,4.96,23.77,7.80,14.46,4.41,21.86,93.77,53.36,5.74,5.83,2.75,-0.5,0.93,1.0,1.04,1.03,0.0,1.07,0.97,0.01,0,0.0
A004100,태양금속,12,2015,Annual,0.82,10.85,2.72,65.54,44.59,102.79,8.92,19.52,1.46,1.34,3.88,5.59,-41.09,45.03,1.02,8.14,72.81,267.74,2.46,1.31,1.80,4.82,24.12,6.67,12.31,3.7,17.83,98.51,61.83,5.66,6.22,2.77,-0.73,1.08,0.98,1.05,1.01,0.0,1.02,1.0,-0.0,0,0.0
A004100,태양금속,12,2016,Annual,2.01,12.11,3.28,78.18,53.85,103.39,10.33,48.18,-1.11,7.14,0.88,19.28,143.06,45.06,0.99,8.83,71.09,245.95,3.03,1.28,1.78,4.58,23.85,7.73,13.99,4.33,19.82,99.19,65.76,5.19,6.95,2.68,-1.48,1.07,0.9,0.97,0.99,0.0,1.09,0.98,-0.01,0,0.0
A004100,태양금속,12,2017,Annual,-0.89,11.01,2.13,49.89,-39.15,102.17,-7.40,-20.45,-1.65,-3.73,1.26,-36.19,적전,45.15,0.98,8.88,72.47,263.19,4.25,1.25,1.74,4.43,23.46,3.36,5.96,1.93,8.55,93.77,64.6,5.08,7.47,2.59,-0.73,0.97,1.1,1.27,0.98,0.0,1.01,1.02,-0.02,0,0.0
A004100,태양금속,12,2018,Annual,-1.21,11.54,1.6,35.84,-5.49,101.62,-1.09,-26.81,-4.26,-5.79,5.97,-28.16,적지,45.52,0.97,9.95,75.32,305.18,3.64,1.16,1.57,4.46,22.46,2.52,4.30,1.6,7.15,84.92,52.14,5.01,6.53,2.37,-0.08,1.04,0.95,1.04,0.96,0.0,1.12,1.04,0.02,0,0.0
A004100,태양금속,12,2019,Annual,-4.93,8.17,-3.26,-76.73,-120.50,96.84,-29.06,-115.85,4.83,-30.41,4.38,적전,적지,48.29,0.97,11.42,82.54,472.77,3.08,1.20,1.52,5.68,23.54,-3.12,-5.21,-2.05,-11.65,73.76,44.13,5.69,6.28,2.33,-0.11,0.81,1.41,1.44,1.05,0.0,1.15,1.1,-0.04,1,0.0
A004100,태양금속,12,2020,Annual,-2.37,10.68,-0.83,-16.86,-80.24,99.17,-19.16,-47.34,-14.11,46.06,26.12,적지,적지,53.7,0.66,11.51,77.52,344.82,2.93,0.97,1.22,4.83,20.22,1.92,3.34,1.58,7.64,69.93,40.63,5.14,5.41,1.73,-1.27,1.24,0.76,0.88,0.86,0.01,1.01,0.94,-0.04,1,0.0
A004100,태양금속,12,2021,Annual,-2.65,11.09,-0.16,-3.75,-0.66,99.84,-0.14,-60.13,14.49,-7.09,-0.75,적지,적지,52.65,0.64,11.25,79.37,384.64,1.36,1.04,1.33,4.83,23.15,1.04,1.86,0.78,3.78,72.7,36.41,5.59,5.27,1.82,0.01,0.91,0.96,0.66,1.14,0.0,0.98,1.02,-0.0,0,0.0
A004100,태양금속,12,2022,Annual,-0.09,12.45,2.79,79.37,4.52,102.87,0.88,-3.13,22.99,21.31,1.74,흑전,적지,48.84,0.14,9.66,77.18,338.15,2.88,1.21,1.55,5.57,28.48,3.79,7.29,2.45,13.63,79.82,40.06,6.3,5.2,2.28,-4.89,0.93,0.89,0.63,1.23,0.0,0.86,0.97,-0.04,0,0.0
A004960,한신공영,12,2011,Annual,0.22,9.16,3.28,56.11,13.40,103.39,2.06,3.97,-17.01,-0.61,-16.87,56.08,흑전,0.61,0.22,5.88,75.11,301.74,15.72,0.68,0.93,2.63,17.10,0.44,1.02,0.47,1.24,156.69,147.7,,,,0.62,,,,,,,,0.05,0,1.0
A004960,한신공영,12,2012,Annual,0.59,10.2,3.83,71.57,19.80,103.98,3.00,11.23,9.34,3.38,-3.47,27.57,186.78,0.5,0.22,6.37,77.9,352.39,17.32,0.66,0.87,2.84,18.69,0.70,1.47,0.81,2.31,127.06,108.0,5.7,7.85,3.05,-1.77,1.17,0.9,0.9,1.09,0.06,1.08,1.04,-0.03,0,1.0
A004960,한신공영,12,2013,Annual,0.18,8.51,4.06,115.55,11.96,104.23,1.89,4.34,52.22,-11.11,44.36,61.44,-52.52,0.71,0.21,4.45,80.92,424,7.83,0.92,1.16,4.49,28.45,0.41,1.02,0.35,1.58,113.42,97.61,5.32,8.17,4.24,-4.03,1.25,1.2,1.1,1.52,0.07,0.7,1.04,-0.02,0,1.0
A004960,한신공영,12,2014,Annual,-9.8,0.65,-6.64,-146.07,-277.96,93.78,-56.72,-211.78,-22.64,-35.5,-3.3,적전,적전,0.78,0.16,7.28,85.89,608.88,7.89,0.75,0.90,4.49,22.01,-8.63,-25.47,-9.54,-42.85,94.87,78.51,4.56,6.69,2.81,50.4,0.49,13.19,1.38,0.77,0.05,1.64,1.06,-0.1,0,0.0
A004960,한신공영,12,2015,Annual,1.63,8.04,3.01,82.44,64.26,103.1,15.02,41.52,24.5,22.59,595.73,흑전,흑전,4.81,0.12,5.03,84.73,555.05,9.82,0.94,1.11,6.41,27.40,1.74,7.47,1.58,10.10,93.67,72.18,8.74,6.92,2.9,75.08,1.11,0.08,0.94,1.25,0.06,0.69,0.99,-0.15,0,0.0
A004960,한신공영,12,2016,Annual,1.5,7.4,3.93,138.81,89.15,104.09,17.85,52.81,30.49,14.83,17.06,70.58,20.29,5.54,0.15,3.47,82.74,479.38,12.75,1.15,1.37,7.07,35.30,2.11,13.07,1.54,10.85,85.46,73.54,11.18,9.7,3.17,-1.73,0.58,1.09,1.15,1.3,0.01,0.69,0.98,-0.0,1,0.0
A004960,한신공영,12,2017,Annual,3.65,11.26,6.72,253.11,185.50,107.2,31.55,136.61,11.97,31.02,-4.36,91.31,171.69,4.32,0.16,4.55,81.56,442.41,12.04,1.15,1.40,6.41,37.67,5.13,20.76,3.67,23.49,125.57,86.62,10.09,7.4,3.29,-57.38,1.67,0.66,0.83,1.12,0.0,1.31,0.99,0.18,0,0.0
A004960,한신공영,12,2018,Annual,7.56,12.89,10.01,381.72,404.21,111.13,56.97,288.57,7.96,26.97,2.25,60.87,123.59,4.73,0.21,2.88,74.92,298.72,8.78,1.16,1.48,5.37,38.13,11.29,35.75,7.61,40.88,124.91,85.48,9.15,5.55,3.57,-0.38,0.77,0.87,1.08,1.08,0.0,0.63,0.92,0.11,0,0.0
A004960,한신공영,12,2019,Annual,4.44,11.85,7.67,215.20,146.39,108.31,17.65,124.20,-24.22,15.19,10.61,-41.93,-55.52,5.64,0.22,4.17,68.88,221.33,14.75,0.95,1.31,3.38,28.05,7.13,17.24,5.42,18.35,125.27,90.79,8.2,5.23,2.49,-1.07,1.14,1.09,1.31,0.76,0.01,1.45,0.92,0.13,1,0.0
