Symbol,Name,결산월,회계년,주기,영업이익(천원),이자비용(천원),유동자산(천원),유동부채(천원),당좌자산(천원),매출액(천원),매출채권(천원),매출원가(천원),재고자산(천원),총자본(천원),총부채(천원),유형자산(천원),총자산(천원),판매비와관리비(천원),당기순이익(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),유무형자산상각비(천원),비유동자산(천원),세전계속사업이익(천원),투자활동으로인한현금흐름(천원)
A005490,POSCO홀딩스,12,2015,Annual,2410042582.0,0.0,29180888772.0,20130925777.0,20955683537.0,58192344561.0,8953245197.0,51658097330.0,8225205235.0,45070221970.0,35338537276.0,34522854931.0,80408759246.0,4124204648.0,-96181234.0,15207611499.0,7601828932.0,273995000.0,51227870474.0,180757544.0,-4534676340.0
A005490,POSCO홀딩스,12,2016,Annual,2844324579.0,0.0,29303834312.0,18915396087.0,20252113146.0,53083512926.0,9329798894.0,46393962164.0,9051721166.0,45838394306.0,33924600214.0,33770338871.0,79762994520.0,3845226183.0,1048168660.0,15009204127.0,5269417624.0,243011000.0,50459160208.0,1432853481.0,-3754627358.0
A005490,POSCO홀딩스,12,2017,Annual,4621833654.0,0.0,31127418057.0,18946015814.0,21176463371.0,60655099617.0,8583310652.0,52299188579.0,9950954686.0,47464008541.0,31560950539.0,31883534695.0,79024959080.0,3734077384.0,2973469161.0,12614934725.0,5607310244.0,243575000.0,47897541023.0,4179691661.0,-3817874626.0
A005490,POSCO홀딩스,12,2018,Annual,5542599677.0,0.0,33651002030.0,18937985495.0,22151073714.0,64977777434.0,8648249510.0,57005396339.0,11499928316.0,46759550870.0,31488714346.0,30018272832.0,78248265217.0,2429781418.0,1892064406.0,12550728852.0,5869724524.0,213692000.0,44597263187.0,3562821170.0,-2647969548.0
A005490,POSCO홀딩스,12,2019,Annual,3868854559.0,0.0,34842373722.0,16323689975.0,23922053960.0,64366847808.0,8352968263.0,58116494432.0,10920319762.0,47794706820.0,31263954311.0,29925972800.0,79058661131.0,2381498818.0,1982637209.0,14940264336.0,6004655015.0,243508000.0,44216287409.0,3053278001.0,-3682858684.0
A005490,POSCO홀딩스,12,2020,Annual,2403035193.0,0.0,35830815053.0,16854968423.0,26779024650.0,57792795733.0,7471915619.0,53072389982.0,9051790403.0,47674592085.0,31412381141.0,29400141332.0,79086973226.0,2317370558.0,1788152419.0,14557412719.0,8685737216.0,261737000.0,43256158174.0,2025086324.0,-6259265694.0
A005490,POSCO홀딩스,12,2021,Annual,9238089233.0,0.0,46621630511.0,21083623165.0,31406532106.0,76332345050.0,9266728873.0,64451218881.0,15215098404.0,54804943352.0,36666670760.0,29596698065.0,91471614112.0,2643036936.0,7195889964.0,15583047595.0,6259365289.0,231269000.0,44849983601.0,9416072782.0,-5583507767.0
A005490,POSCO홀딩스,12,2022,Annual,4850053016.0,0.0,47649465547.0,23188189987.0,32177048422.0,84750203702.0,9769552610.0,77100911278.0,15472417125.0,58257400589.0,40149380046.0,31781196297.0,98406780635.0,2799239408.0,3560483539.0,16961190059.0,6186764806.0,238708000.0,50757315088.0,4014366223.0,-4219870542.0
A035420,NAVER,12,2011,Annual,660352453.0,11732106.0,1431170126.0,532803324.0,1431170126.0,2121317926.0,222725430.0,0.0,0.0,1577862030.0,794843246.0,383865979.0,2372705276.0,1460965473.0,452128293.0,262039922.0,418454349.0,88260599.0,941535150.0,632127537.0,-317865876.0
A035420,NAVER,12,2012,Annual,521187072.0,9333708.0,1738943198.0,645391208.0,1738943198.0,1798657243.0,242240106.0,0.0,0.0,1903568275.0,1023748395.0,565585659.0,2927316669.0,1277470172.0,544428552.0,378357186.0,595501146.0,94626904.0,1188373471.0,548545325.0,-689985126.0
A035420,NAVER,12,2013,Annual,506538818.0,8133187.0,1336088791.0,832373207.0,1336088791.0,2259138612.0,231273969.0,0.0,0.0,1475309016.0,1222437824.0,791565324.0,2697746840.0,1752599795.0,1895289315.0,390064617.0,627952380.0,113920821.0,1361658050.0,439747570.0,-423361308.0
A035420,NAVER,12,2014,Annual,758199066.0,5725630.0,1945783670.0,1080709107.0,1929266792.0,2758478837.0,313553042.0,0.0,16516878.0,1797418215.0,1597039679.0,900956696.0,3394457894.0,2000279771.0,451763103.0,516330572.0,836558093.0,138865306.0,1448674224.0,658843590.0,-436149624.0
A035420,NAVER,12,2015,Annual,830224961.0,5743347.0,2639382643.0,1683655880.0,2623875710.0,3253930352.0,405945356.0,0.0,15506933.0,2269578519.0,2116334499.0,863804605.0,4385913018.0,2423705391.0,516986280.0,432678619.0,851367412.0,152939080.0,1746530376.0,823221803.0,-785858502.0
A035420,NAVER,12,2016,Annual,1102040476.0,6070381.0,4199933247.0,1803925551.0,4189587148.0,4022629620.0,475443666.0,0.0,10346099.0,4129598863.0,2241036318.0,863258398.0,6370635181.0,2920589144.0,759072951.0,437110766.0,1164024258.0,162938488.0,2170701934.0,1131770949.0,-941712567.0
A035420,NAVER,12,2017,Annual,1179187806.0,568580.0,4784227777.0,2302730294.0,4748023263.0,4678468928.0,621538179.0,0.0,36204514.0,5305186235.0,2714065325.0,1150012699.0,8019251560.0,3499281122.0,770101670.0,411335031.0,939981998.0,206256077.0,3235023783.0,1195828989.0,-1310331332.0
A035420,NAVER,12,2018,Annual,942532562.0,13723512.0,5385569586.0,2619671653.0,5328129294.0,5586904533.0,585471177.0,0.0,57440293.0,5949140513.0,3932050396.0,1457302209.0,9881190909.0,4644371972.0,627901873.0,1312378743.0,973506368.0,261067088.0,4495621323.0,1111672275.0,-388286947.0
A035420,NAVER,12,2019,Annual,1155025444.0,34886841.0,5643714460.0,3773118831.0,5588599728.0,4356239667.0,0.0,0.0,55114732.0,6503926069.0,5795601052.0,1596271318.0,12299527121.0,3201214224.0,396821062.0,2022482221.0,1356843480.0,254749794.0,6655812661.0,1391256126.0,-1078128842.0
A035420,NAVER,12,2020,Annual,1215342457.0,43446293.0,10544659200.0,7911751492.0,10540314258.0,5304145900.0,0.0,0.0,4344942.0,8255132035.0,8759106629.0,1684563341.0,17014238664.0,4088803443.0,844996977.0,847355136.0,1447212218.0,324439710.0,6469579463.0,1633558911.0,-2503202276.0
A035420,NAVER,12,2021,Annual,1325478171.0,51716490.0,5527878426.0,3923319147.0,5521738521.0,6817599707.0,0.0,0.0,6139905.0,24027376349.0,9663630408.0,2111261660.0,33691006757.0,5492121536.0,16477625560.0,5740311261.0,1379905729.0,433444788.0,28163128331.0,2126399872.0,-13998804731.0
A035420,NAVER,12,2022,Annual,1304664411.0,71692137.0,6439570711.0,5480633711.0,6430918872.0,8220078709.0,529577096.0,0.0,8651839.0,23450322480.0,10448720409.0,2457820240.0,33899042889.0,6915414298.0,673180300.0,4968086698.0,1453390445.0,560908568.0,27459472178.0,1083717091.0,-1215888096.0
A006400,삼성SDI,12,2011,Annual,109967972.0,20025420.0,2364109017.0,1749982867.0,1780522283.0,5443881395.0,792860984.0,4760612460.0,583586734.0,6314527221.0,2212883535.0,1827201635.0,8527410755.0,573300964.0,351054915.0,462900668.0,299737322.0,40935820.0,6163301739.0,478099514.0,-879098639.0
A006400,삼성SDI,12,2012,Annual,186874229.0,24452614.0,2414856331.0,2004041265.0,1856404559.0,5771184920.0,671191238.0,4863335814.0,558451773.0,7564481602.0,3330605690.0,1971102028.0,10895087292.0,720974876.0,1486814348.0,1326564426.0,577802329.0,75140364.0,8480230961.0,2029421270.0,-511272618.0
A006400,삼성SDI,12,2013,Annual,-11317092.0,32815517.0,2063191571.0,1526957190.0,1537416491.0,3428462196.0,604411048.0,2812023341.0,525775079.0,7542416431.0,3013254459.0,1787954648.0,10555670889.0,627755947.0,147915701.0,1486297269.0,308449760.0,74080479.0,8492479319.0,513176247.0,-504231032.0
A006400,삼성SDI,12,2014,Annual,70817509.0,46074766.0,3535554753.0,2254255230.0,2767001001.0,5474221641.0,841526695.0,4545477394.0,768553751.0,11826911292.0,4141638654.0,3324877551.0,15968549946.0,857926738.0,-80314437.0,1887383424.0,310592822.0,64448469.0,12432995193.0,199367984.0,-327630150.0
A006400,삼성SDI,12,2015,Annual,-267493895.0,46818157.0,4773880158.0,3201335107.0,4023929957.0,4954861346.0,921668854.0,4114742488.0,749950202.0,11253192853.0,4972110605.0,3228961727.0,16225303458.0,1107612752.0,25685766.0,1770775498.0,881066558.0,77271485.0,11451423300.0,-170116234.0,115330187.0
A006400,삼성SDI,12,2016,Annual,-926332634.0,35325364.0,3958265727.0,2212795893.0,3229207153.0,5200822510.0,780378907.0,4450250018.0,729058574.0,10964110227.0,3936201007.0,2503794949.0,14900311234.0,1676905127.0,211111190.0,1723405114.0,-1309519499.0,77565303.0,10942045507.0,-820693892.0,1854263840.0
A006400,삼성SDI,12,2017,Annual,116894787.0,22777478.0,3584576078.0,2664061476.0,2618004433.0,6346606593.0,999745147.0,5180761473.0,966571644.0,11451999497.0,4289705881.0,2930339326.0,15741705378.0,1048950334.0,643193863.0,1625644405.0,-250114337.0,87800316.0,12157129301.0,824064879.0,89325271.0
A006400,삼성SDI,12,2018,Annual,714970606.0,51759500.0,5519342210.0,4012822498.0,3773691376.0,9158272455.0,1496380967.0,7118188528.0,1745650833.0,12225219216.0,7124501968.0,4608333986.0,19349721184.0,1325113320.0,745049185.0,3111679469.0,260609735.0,92089503.0,13830378974.0,1036233637.0,-1704729197.0
A006400,삼성SDI,12,2019,Annual,462176462.0,82174764.0,5181414897.0,3741522650.0,3473494368.0,10097426164.0,1772966294.0,7882255451.0,1707920529.0,12660345195.0,7191751253.0,5426843174.0,19852096448.0,1752994251.0,402366430.0,3450228603.0,923071633.0,92098023.0,14670681551.0,564642231.0,-1535059765.0
A006400,삼성SDI,12,2020,Annual,671335358.0,68958897.0,5657405165.0,4983633141.0,3846619905.0,11294770446.0,1605658477.0,8914217433.0,1810785261.0,13358926888.0,8175305379.0,6128099171.0,21534232267.0,1709217655.0,630966298.0,3191672238.0,1948820241.0,106194007.0,15876827101.0,803410634.0,-1778432984.0
A006400,삼성SDI,12,2021,Annual,1067575601.0,57204723.0,7444907068.0,6461285795.0,4957590750.0,13553220249.0,1945662576.0,10475602069.0,2487316319.0,15196699315.0,10636493682.0,7635995590.0,25833192997.0,2010042579.0,1250401560.0,4175207887.0,2176027359.0,91300969.0,18388285929.0,1663335322.0,-1949533212.0
A006400,삼성SDI,12,2022,Annual,1808013013.0,90058982.0,9651702375.0,8006938827.0,6447186541.0,20124069516.0,2419188858.0,15903322834.0,3204515835.0,17217502156.0,13040023015.0,8965469799.0,30257525171.0,2412733669.0,2039361448.0,5033084188.0,2641096164.0,72655590.0,20605822796.0,2652275389.0,-2946236119.0
A105560,KB금융,12,2011,Annual,3398334000.0,84470000.0,,,,13956257000.0,,6851745000.0,,23099795000.0,254501022000.0,3186020000.0,277600817000.0,3931808000.0,2428572000.0,,-4007190000.0,342493000.0,,3260806000.0,688552000.0
A105560,KB금융,12,2012,Annual,2432198000.0,229691000.0,,,,14210106000.0,,7172323000.0,,24763141000.0,260987913000.0,3100393000.0,285751054000.0,3845610000.0,1740133000.0,,7644558000.0,328152000.0,,2298644000.0,-2532234000.0
A105560,KB금융,12,2013,Annual,2026992000.0,314866000.0,,,,12356930000.0,,5834098000.0,,25982274000.0,266185324000.0,3060843000.0,292167598000.0,3983564000.0,1274698000.0,,-6345527000.0,286756000.0,,1815291000.0,4178817000.0
A105560,KB금융,12,2014,Annual,1959123000.0,360500000.0,,,,11635296000.0,,5219521000.0,,27512672000.0,280843036000.0,3082985000.0,308355708000.0,4009694000.0,1415111000.0,,3276746000.0,261056000.0,,1901425000.0,-1684297000.0
A105560,KB금융,12,2015,Annual,1821134000.0,431157000.0,,,,10375823000.0,,4172624000.0,,28902722000.0,300162745000.0,3287383000.0,329065467000.0,4523584000.0,1727306000.0,,2193631000.0,257306000.0,,2164695000.0,-5075330000.0
A105560,KB금융,12,2016,Annual,1676948000.0,421679000.0,,,,10021882000.0,,3619353000.0,,31261403000.0,344412253000.0,3627268000.0,375673656000.0,5228711000.0,2190180000.0,,1124987000.0,288620000.0,,2628655000.0,-4438538000.0
A105560,KB금융,12,2017,Annual,4015274000.0,363803000.0,,,,11919057000.0,,3672443000.0,,34044829000.0,402740780000.0,4201697000.0,436785609000.0,5628664000.0,3343461000.0,,-4836025000.0,370378000.0,,4138424000.0,-8729419000.0
A105560,KB금융,12,2018,Annual,4267481000.0,277152000.0,,,,13734569000.0,,4829641000.0,,35713027000.0,443875271000.0,4272127000.0,479588298000.0,5918512000.0,3061946000.0,,-8957618000.0,408771000.0,,4301532000.0,-4480286000.0
A105560,KB금융,12,2019,Annual,4490649000.0,313550000.0,,,,14639187000.0,,5442400000.0,,39119325000.0,479418792000.0,5067377000.0,518538117000.0,6271017000.0,3313199000.0,,9400706000.0,784431000.0,,4533986000.0,-12334424000.0
A105560,KB금융,12,2020,Annual,4634332000.0,458210000.0,,,,14485747000.0,,4763473000.0,,43402357000.0,567317587000.0,5433554000.0,610719944000.0,6814812000.0,3515578000.0,,-11540694000.0,874911000.0,,4779972000.0,-10988410000.0
A105560,KB금융,12,2021,Annual,6097617000.0,256736000.0,,,,15210878000.0,,3981306000.0,,48293920000.0,615601914000.0,5239898000.0,663895834000.0,7200853000.0,4384381000.0,,-2025390000.0,850614000.0,,6081606000.0,-3856014000.0
A105560,KB금융,12,2022,Annual,5289175000.0,0.0,,,,20787577000.0,,9272252000.0,,54107801000.0,634557025000.0,4991467000.0,688664826000.0,6643654000.0,3931401000.0,,4760492000.0,816841000.0,,5449744000.0,-19635879000.0
A051910,LG화학,12,2011,Annual,2818758000.0,0.0,7256212000.0,4723904000.0,4780979000.0,22675593000.0,3117239000.0,18594862000.0,2475233000.0,9707679000.0,5577875000.0,7375955000.0,15285554000.0,1261973000.0,2169670000.0,853971000.0,2240339000.0,59297000.0,8029342000.0,2796598000.0,-2280450000.0
A051910,LG화학,12,2012,Annual,1910323000.0,0.0,7452938000.0,4338012000.0,4825008000.0,23263019000.0,3131051000.0,19955076000.0,2627930000.0,10765355000.0,5815798000.0,8348178000.0,16581153000.0,1397620000.0,1506345000.0,1477786000.0,1765709000.0,67785000.0,9128215000.0,1880498000.0,-2654608000.0
A051910,LG화학,12,2013,Annual,1743044000.0,0.0,8031617000.0,4597877000.0,5467586000.0,23143612000.0,3220504000.0,19834673000.0,2564031000.0,11725662000.0,5720802000.0,8559609000.0,17446464000.0,1565895000.0,1270613000.0,1122925000.0,2182884000.0,76541000.0,9414847000.0,1601296000.0,-1310258000.0
A051910,LG화학,12,2014,Annual,1310761000.0,0.0,8146821000.0,4809049000.0,5435633000.0,22577830000.0,3239283000.0,19573940000.0,2711188000.0,12265852000.0,5861794000.0,8699536000.0,18127646000.0,1693129000.0,854025000.0,1052745000.0,1994425000.0,90522000.0,9980825000.0,1159861000.0,-1990659000.0
A051910,LG화학,12,2015,Annual,1823568000.0,0.0,8655605000.0,4798981000.0,6317052000.0,20206583000.0,3236622000.0,16540541000.0,2338553000.0,13103522000.0,5475206000.0,8867209000.0,18578728000.0,1842474000.0,1148531000.0,676225000.0,3172130000.0,104930000.0,9923123000.0,1549643000.0,-1697784000.0
A051910,LG화학,12,2016,Annual,1991920000.0,0.0,9226934000.0,5446851000.0,6261743000.0,20659296000.0,3533699000.0,16595060000.0,2965191000.0,14050967000.0,6436093000.0,9680133000.0,20487060000.0,2072316000.0,1280994000.0,989242000.0,2516697000.0,128582000.0,11260126000.0,1659828000.0,-1736799000.0
A051910,LG화학,12,2017,Annual,2928457000.0,0.0,11205581000.0,6644689000.0,7853127000.0,25698014000.0,4448669000.0,20134488000.0,3352454000.0,16338577000.0,8702644000.0,11211482000.0,25041221000.0,2635069000.0,2021973000.0,2057955000.0,3180748000.0,171437000.0,13835640000.0,2563895000.0,-1640356000.0
A051910,LG화학,12,2018,Annual,2246070000.0,0.0,12088512000.0,7273534000.0,7799049000.0,28183013000.0,4381199000.0,22836816000.0,4289463000.0,17322128000.0,11622009000.0,13839198000.0,28944137000.0,3100127000.0,1519312000.0,4348475000.0,2124969000.0,201773000.0,16855625000.0,1940047000.0,-3639046000.0
A051910,LG화학,12,2019,Annual,825415000.0,0.0,11869724000.0,8941529000.0,6836003000.0,27353078000.0,3738224000.0,22667434000.0,5033721000.0,17383789000.0,16640637000.0,18593642000.0,34024426000.0,3860229000.0,376104000.0,7699108000.0,3121101000.0,259715000.0,22154702000.0,574443000.0,-6111441000.0
A051910,LG화학,12,2020,Annual,1805359000.0,0.0,16319700000.0,12624219000.0,10970012000.0,30058872000.0,5298365000.0,23741385000.0,5349688000.0,18790440000.0,22598454000.0,20567475000.0,41388894000.0,4512128000.0,682408000.0,9974235000.0,5840832000.0,326654000.0,25069194000.0,951597000.0,-5296375000.0
A051910,LG화학,12,2021,Annual,5026370000.0,0.0,20413820000.0,15062096000.0,12130346000.0,42599284000.0,6386979000.0,31384656000.0,8283474000.0,23209988000.0,27925314000.0,24378259000.0,51135302000.0,6188258000.0,3953904000.0,12863218000.0,5509816000.0,412846000.0,30721482000.0,4892030000.0,-5349305000.0
A051910,LG화학,12,2022,Annual,2979354000.0,0.0,29674369000.0,16459563000.0,17793738000.0,50983251000.0,7450395000.0,41122379000.0,11880631000.0,37481127000.0,30492696000.0,29662743000.0,67973823000.0,6881518000.0,2195518000.0,14033133000.0,569880000.0,511242000.0,38299454000.0,2778292000.0,-9229217000.0
A028260,삼성물산,12,2011,Annual,221139889.0,6084582.0,909429305.0,540002011.0,848673482.0,2687236822.0,449075147.0,2171549684.0,60755823.0,3774252990.0,2133746517.0,1622109997.0,5907999507.0,294547249.0,295995009.0,1593744506.0,171803607.0,11704550.0,4998570202.0,417723795.0,-74962344.0
A028260,삼성물산,12,2012,Annual,69245311.0,0.0,729405525.0,1063262675.0,687964738.0,2702559870.0,444028946.0,2268502092.0,41440787.0,3805207476.0,2837077769.0,1744155952.0,6642285245.0,364812467.0,140571438.0,1773815094.0,-18931596.0,17993413.0,5912879720.0,108266284.0,-449971265.0
A028260,삼성물산,12,2013,Annual,111092837.0,44439112.0,1752938404.0,1840784978.0,1301081600.0,3226058705.0,710073736.0,2642222343.0,451856804.0,3949133030.0,4604755902.0,2117748864.0,8553888932.0,472743525.0,45192148.0,2763970924.0,234840257.0,32807817.0,6800950528.0,4584699.0,-1248082037.0
A028260,삼성물산,12,2014,Annual,213411368.0,65322105.0,1980098794.0,1265544425.0,1444559765.0,5129564426.0,844283790.0,3496868481.0,535539029.0,5285289848.0,4226141563.0,2131787309.0,9511431411.0,1419284577.0,455072360.0,2960597138.0,143113873.0,73600000.0,7531332617.0,146868570.0,54449962.0
A028260,삼성물산,12,2015,Annual,37138349.0,100584707.0,12541131642.0,15074383089.0,11155086149.0,13344675370.0,4010614354.0,11198722162.0,1386045493.0,18313935618.0,24047495347.0,5134281874.0,42361430965.0,2108814859.0,2685651116.0,8973112258.0,-62347860.0,139831000.0,29820299324.0,2775729491.0,2368631865.0
A028260,삼성물산,12,2016,Annual,139524591.0,209223703.0,13358554456.0,14704948364.0,12045725318.0,28102683823.0,3934794844.0,24770951380.0,1312829138.0,21105710687.0,23352804703.0,5281208823.0,44458515390.0,3192207851.0,20841927.0,8647856338.0,1355395243.0,184058000.0,31099960933.0,89779732.0,-812089432.0
A028260,삼성물산,12,2017,Annual,881268355.0,171210281.0,12291399225.0,14458305947.0,10758364932.0,29279045518.0,3839630819.0,25626990053.0,1533034293.0,25151250126.0,23897652811.0,4985943782.0,49048902937.0,2770787110.0,481104478.0,9439346864.0,1312436320.0,181148000.0,36757503712.0,825011444.0,279938212.0
A028260,삼성물산,12,2018,Annual,1103890168.0,187993670.0,13671291830.0,13016831196.0,11971990810.0,31155636887.0,4883449000.0,27170328006.0,1699301019.0,22548935048.0,19857716710.0,5024403576.0,42406651758.0,2881418713.0,1748243543.0,6840885514.0,1678376806.0,155914000.0,28735359928.0,2382737546.0,167791950.0
A028260,삼성물산,12,2019,Annual,866770072.0,135027000.0,11753694780.0,10929358012.0,9856313151.0,30761501059.0,3093978358.0,26958671878.0,1897381629.0,26692096307.0,19213420293.0,4926029105.0,45905516600.0,2936059109.0,1047890681.0,8284062281.0,770849629.0,197704000.0,34151821820.0,1526561917.0,607140416.0
A028260,삼성물산,12,2020,Annual,857079814.0,94486517.0,12923608254.0,10889640070.0,10904345133.0,30216118917.0,1678462181.0,26850632786.0,2019263121.0,32945482243.0,21386258023.0,4851260943.0,54331740266.0,2508406318.0,1160650820.0,10496617953.0,1267896576.0,204998000.0,41408132012.0,1465155260.0,-848355159.0
A028260,삼성물산,12,2021,Annual,1195982736.0,93066403.0,15144027183.0,11675332106.0,12333588384.0,34455181883.0,4491751231.0,30434242704.0,2810438799.0,33352444157.0,21892978957.0,5231760677.0,55245423114.0,2824956442.0,1829084040.0,10217646851.0,1195731728.0,189559000.0,40101395931.0,2480491198.0,-804422500.0
A028260,삼성물산,12,2022,Annual,2528524414.0,188358102.0,20312841473.0,16413402987.0,16204046099.0,43161653400.0,5589698034.0,37122503576.0,4108795374.0,31964121381.0,27017371086.0,6401158906.0,58981492467.0,3510625410.0,2544956969.0,10603968099.0,2618286420.0,187576000.0,38668650994.0,3334546525.0,-3195678303.0
A012330,현대모비스,12,2011,Annual,2637271000.0,65624000.0,10063527000.0,7026548000.0,8226546000.0,26294579000.0,4700944000.0,22256842000.0,1836981000.0,13794556000.0,8781092000.0,3319376000.0,22575648000.0,1400466000.0,3026845000.0,1754544000.0,2159413000.0,92844000.0,12512121000.0,4062985000.0,-2852127000.0
