Symbol,Name,결산월,회계년,주기,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA
A192820,코스맥스,12,2018,Annual,0.91,1.03,0.93,1.43,0.01,0.94,1.02,0.1
A192820,코스맥스,12,2019,Annual,0.92,0.89,1.02,1.06,0.01,1.2,0.95,-0.02
A192820,코스맥스,12,2020,Annual,0.96,0.9,0.85,1.04,0.01,1.07,1.05,0.02
A192820,코스맥스,12,2021,Annual,1.02,0.87,0.97,1.15,0.01,0.93,0.87,0.02
A192820,코스맥스,12,2022,Annual,0.86,1.36,1.15,1.01,0.02,0.98,1.02,-0.04
A145720,덴티움,12,2011,Annual,,,,,,,,0.2
A145720,덴티움,12,2012,Annual,1.03,1.16,1.29,0.91,0.03,0.93,1.19,-0.02
A145720,덴티움,12,2013,Annual,0.89,0.81,1.31,1.17,0.03,1.14,0.79,0.09
A145720,덴티움,12,2014,Annual,1.04,1.09,0.55,1.12,0.04,1.01,1.17,0.07
A145720,덴티움,12,2015,Annual,0.84,0.98,1.56,1.16,0.03,1.11,1.06,0.01
A145720,덴티움,12,2016,Annual,0.93,1.04,0.71,1.26,0.03,0.84,0.93,0.06
A145720,덴티움,12,2017,Annual,1.0,0.98,0.62,1.26,0.03,0.95,0.76,0.06
A145720,덴티움,12,2018,Annual,1.18,1.01,1.2,1.24,0.02,1.1,1.16,0.1
A145720,덴티움,12,2019,Annual,0.98,1.06,1.76,1.36,0.01,1.02,1.12,0.1
A145720,덴티움,12,2020,Annual,0.91,1.07,1.18,0.91,0.03,0.92,0.89,-0.07
A145720,덴티움,12,2021,Annual,0.71,0.94,1.07,1.27,0.03,0.94,0.89,-0.01
A145720,덴티움,12,2022,Annual,1.07,0.9,0.94,1.22,0.03,0.9,0.91,0.12
A336370,솔루스첨단소재,12,2011,Annual,,,,,,,,
A336370,솔루스첨단소재,12,2012,Annual,,,,,,,,
A336370,솔루스첨단소재,12,2013,Annual,,,,,,,,
A336370,솔루스첨단소재,12,2014,Annual,,,,,,,,
A336370,솔루스첨단소재,12,2015,Annual,,,,,,,,
A336370,솔루스첨단소재,12,2016,Annual,,,,,,,,
A336370,솔루스첨단소재,12,2017,Annual,,,,,,,,
A336370,솔루스첨단소재,12,2018,Annual,,,,,,,,
A336370,솔루스첨단소재,12,2019,Annual,,,,,,,,-0.02
A336370,솔루스첨단소재,12,2020,Annual,0.25,1.01,0.83,4.15,0.01,1.19,0.58,0.07
A336370,솔루스첨단소재,12,2021,Annual,1.06,1.64,0.94,1.31,0.03,0.83,1.16,0.05
A336370,솔루스첨단소재,12,2022,Annual,1.07,2.64,0.74,1.1,0.02,1.03,0.77,0.03
A298020,효성티앤씨,12,2011,Annual,,,,,,,,
A298020,효성티앤씨,12,2012,Annual,,,,,,,,
A298020,효성티앤씨,12,2013,Annual,,,,,,,,
A298020,효성티앤씨,12,2014,Annual,,,,,,,,
A298020,효성티앤씨,12,2015,Annual,,,,,,,,
A298020,효성티앤씨,12,2016,Annual,,,,,,,,
A298020,효성티앤씨,12,2017,Annual,,,,,,,,
A298020,효성티앤씨,12,2018,Annual,,,,,,,,0.0
A298020,효성티앤씨,12,2019,Annual,0.6,0.81,1.07,1.78,0.0,1.03,0.97,-0.01
A298020,효성티앤씨,12,2020,Annual,1.02,0.98,1.16,0.86,0.01,1.12,0.91,-0.11
A298020,효성티앤씨,12,2021,Annual,1.11,0.49,0.75,1.67,0.02,0.71,0.82,0.17
A298020,효성티앤씨,12,2022,Annual,0.7,4.06,1.21,1.03,0.01,1.08,1.06,-0.04
A139130,DGB금융지주,12,2011,Annual,,,,,,,,-0.01
A139130,DGB금융지주,12,2012,Annual,,1.04,,1.34,0.11,0.99,,-0.0
A139130,DGB금융지주,12,2013,Annual,,0.96,,0.98,0.14,1.05,,0.01
A139130,DGB금융지주,12,2014,Annual,,0.94,,1.02,0.14,1.05,,0.01
A139130,DGB금융지주,12,2015,Annual,,0.91,,1.04,0.14,1.11,,0.0
A139130,DGB금융지주,12,2016,Annual,,0.94,,0.98,0.15,1.04,,0.01
A139130,DGB금융지주,12,2017,Annual,,0.98,,1.05,0.12,1.01,,0.01
A139130,DGB금융지주,12,2018,Annual,,1.04,,1.11,0.11,1.09,,-0.0
A139130,DGB금융지주,12,2019,Annual,,1.06,,1.08,0.08,1.07,,0.02
A139130,DGB금융지주,12,2020,Annual,,0.93,,0.95,0.12,1.14,,0.04
A139130,DGB금융지주,12,2021,Annual,,0.92,,1.03,0.13,1.11,,-0.0
A139130,DGB금융지주,12,2022,Annual,,1.31,,1.36,0.12,0.67,,0.04
A137310,에스디바이오센서,12,2011,Annual,,,,,,,,0.05
A137310,에스디바이오센서,12,2012,Annual,1.02,0.82,2.92,1.41,0.01,0.94,0.55,0.03
A137310,에스디바이오센서,12,2013,Annual,1.4,1.03,0.48,1.22,0.01,1.26,1.38,0.11
A137310,에스디바이오센서,12,2014,Annual,0.82,1.2,0.78,1.04,0.0,0.8,0.94,-0.07
A137310,에스디바이오센서,12,2015,Annual,1.05,0.72,3.64,1.29,0.01,1.03,0.95,0.02
A137310,에스디바이오센서,12,2016,Annual,1.08,1.11,2.2,1.23,0.01,1.24,1.15,-0.01
A137310,에스디바이오센서,12,2017,Annual,1.06,1.18,0.86,1.22,0.02,0.96,0.82,0.09
A137310,에스디바이오센서,12,2018,Annual,1.17,0.91,0.85,1.21,0.02,0.85,1.08,0.04
A137310,에스디바이오센서,12,2019,Annual,0.83,1.12,0.73,1.11,0.02,0.97,0.88,0.02
A137310,에스디바이오센서,12,2020,Annual,0.6,0.56,0.55,23.11,0.01,0.27,2.57,0.17
A137310,에스디바이오센서,12,2021,Annual,0.31,0.94,1.86,1.74,0.02,0.99,0.55,0.05
A137310,에스디바이오센서,12,2022,Annual,0.52,1.15,1.17,1.0,0.03,1.19,0.37,0.08
A375500,DL이앤씨,12,2011,Annual,,,,,,,,
A375500,DL이앤씨,12,2012,Annual,,,,,,,,
A375500,DL이앤씨,12,2013,Annual,,,,,,,,
A375500,DL이앤씨,12,2014,Annual,,,,,,,,
A375500,DL이앤씨,12,2015,Annual,,,,,,,,
A375500,DL이앤씨,12,2016,Annual,,,,,,,,
A375500,DL이앤씨,12,2017,Annual,,,,,,,,
A375500,DL이앤씨,12,2018,Annual,,,,,,,,
A375500,DL이앤씨,12,2019,Annual,,,,,,,,
A375500,DL이앤씨,12,2020,Annual,,,,,,,,
A375500,DL이앤씨,12,2021,Annual,,,,,,,,0.04
A375500,DL이앤씨,12,2022,Annual,1.23,1.46,1.04,0.98,0.0,1.03,0.99,0.04
A185750,종근당,12,2011,Annual,,,,,,,,
A185750,종근당,12,2012,Annual,,,,,,,,
A185750,종근당,12,2013,Annual,,,,,,,,-0.0
A185750,종근당,12,2014,Annual,0.16,1.04,1.05,6.3,0.0,0.93,0.98,-0.02
A185750,종근당,12,2015,Annual,1.0,1.03,0.99,1.09,0.02,1.03,1.08,0.06
A185750,종근당,12,2016,Annual,0.84,1.24,0.87,1.4,0.02,0.77,0.99,0.01
A185750,종근당,12,2017,Annual,0.92,0.99,0.94,1.06,0.01,0.97,0.9,-0.01
A185750,종근당,12,2018,Annual,0.92,1.02,1.1,1.08,0.01,1.0,0.98,0.05
A185750,종근당,12,2019,Annual,0.81,1.06,0.98,1.13,0.01,0.96,1.03,-0.0
A185750,종근당,12,2020,Annual,0.87,1.0,0.88,1.21,0.02,0.92,1.02,0.02
A185750,종근당,12,2021,Annual,1.08,1.02,0.99,1.03,0.02,1.07,1.1,0.08
A185750,종근당,12,2022,Annual,1.1,1.01,1.13,1.11,0.02,0.97,0.97,0.04
A069620,대웅제약,12,2011,Annual,,,,,,,,-0.04
A069620,대웅제약,12,2012,Annual,0.9,1.02,0.96,0.94,0.04,1.06,0.73,-0.02
A069620,대웅제약,12,2013,Annual,1.05,0.97,0.81,1.02,0.04,0.9,1.23,0.03
A069620,대웅제약,12,2014,Annual,1.07,1.16,0.81,1.08,0.03,0.92,1.41,0.04
A069620,대웅제약,12,2015,Annual,1.24,1.02,1.33,1.14,0.03,1.04,1.12,0.01
A069620,대웅제약,12,2016,Annual,1.13,0.85,0.95,1.05,0.03,1.28,1.22,0.01
A069620,대웅제약,12,2017,Annual,0.9,1.0,1.04,1.09,0.02,0.97,1.02,-0.05
A069620,대웅제약,12,2018,Annual,0.96,1.07,0.98,1.07,0.02,0.97,1.04,-0.02
A069620,대웅제약,12,2019,Annual,0.96,0.93,1.11,1.08,0.02,1.05,0.99,-0.01
A069620,대웅제약,12,2020,Annual,0.74,1.01,1.24,0.95,0.02,1.05,1.0,-0.06
A069620,대웅제약,12,2021,Annual,0.94,0.9,1.08,1.09,0.02,0.97,1.03,0.03
A069620,대웅제약,12,2022,Annual,1.05,0.95,1.04,1.11,0.02,1.07,1.04,-0.01
A006280,녹십자,12,2011,Annual,,,,,,,,0.04
A006280,녹십자,12,2012,Annual,0.94,1.08,1.72,1.06,0.01,0.98,1.05,0.02
A006280,녹십자,12,2013,Annual,1.06,1.01,0.79,1.09,0.01,1.0,0.85,0.04
A006280,녹십자,12,2014,Annual,0.88,0.97,1.23,1.1,0.01,0.99,1.28,0.03
A006280,녹십자,12,2015,Annual,1.09,0.98,0.62,1.07,0.01,1.08,0.96,0.03
A006280,녹십자,12,2016,Annual,1.04,1.1,1.04,1.14,0.01,0.97,1.07,0.05
A006280,녹십자,12,2017,Annual,0.98,1.03,1.05,1.08,0.01,0.94,1.1,0.02
A006280,녹십자,12,2018,Annual,1.02,1.1,1.19,1.04,0.01,1.03,0.99,0.02
A006280,녹십자,12,2019,Annual,1.01,0.94,1.16,1.02,0.01,1.1,1.14,0.0
A006280,녹십자,12,2020,Annual,0.93,0.94,0.88,1.11,0.01,1.07,1.04,0.01
A006280,녹십자,12,2021,Annual,1.01,0.87,1.43,1.02,0.01,1.12,0.95,-0.02
A006280,녹십자,12,2022,Annual,0.86,1.0,1.24,1.11,0.01,1.01,0.97,-0.02
A003690,코리안리,3,2011,Annual,,,,,,,,0.01
A003690,코리안리,3,2012,Annual,,0.95,,1.09,0.02,0.98,,0.01
A003690,코리안리,12,2013,Annual,,1.01,,0.81,0.01,0.95,,-0.06
A003690,코리안리,12,2014,Annual,,1.02,,1.31,0.0,0.95,,0.02
A003690,코리안리,12,2015,Annual,,1.02,,1.07,0.03,1.0,,0.01
A003690,코리안리,12,2016,Annual,,0.99,,1.05,0.07,1.03,,-0.02
A003690,코리안리,12,2017,Annual,,0.97,,1.08,0.07,1.04,,-0.04
A003690,코리안리,12,2018,Annual,,1.02,,1.05,0.08,0.95,,-0.02
A003690,코리안리,12,2019,Annual,,0.99,,1.07,0.06,0.85,,-0.01
A003690,코리안리,12,2020,Annual,,1.0,,1.05,0.01,1.02,,-0.03
A003690,코리안리,12,2021,Annual,,1.04,,1.0,0.02,0.93,,-0.03
A003690,코리안리,12,2022,Annual,,0.93,,0.71,0.03,0.14,,-0.09
A248070,솔루엠,12,2011,Annual,,,,,,,,
A248070,솔루엠,12,2012,Annual,,,,,,,,
A248070,솔루엠,12,2013,Annual,,,,,,,,
A248070,솔루엠,12,2014,Annual,,,,,,,,
A248070,솔루엠,12,2015,Annual,,,,,,,,0.04
A248070,솔루엠,12,2016,Annual,0.25,1.03,1.04,3.21,0.04,1.05,0.86,0.06
A248070,솔루엠,12,2017,Annual,0.83,1.28,1.14,0.96,0.11,1.07,1.06,-0.06
A248070,솔루엠,12,2018,Annual,0.94,1.08,0.82,1.3,0.1,0.81,1.09,0.06
A248070,솔루엠,12,2019,Annual,0.79,0.68,1.02,1.29,0.1,0.86,0.88,-0.12
A248070,솔루엠,12,2020,Annual,1.26,1.1,0.79,1.18,0.08,0.89,0.91,0.03
A248070,솔루엠,12,2021,Annual,1.11,1.27,0.72,1.07,0.06,0.98,0.84,0.29
A248070,솔루엠,12,2022,Annual,0.69,0.95,0.69,1.47,0.03,0.84,1.16,0.03
A336260,두산퓨얼셀,12,2011,Annual,,,,,,,,
A336260,두산퓨얼셀,12,2012,Annual,,,,,,,,
A336260,두산퓨얼셀,12,2013,Annual,,,,,,,,
A336260,두산퓨얼셀,12,2014,Annual,,,,,,,,
A336260,두산퓨얼셀,12,2015,Annual,,,,,,,,
A336260,두산퓨얼셀,12,2016,Annual,,,,,,,,
A336260,두산퓨얼셀,12,2017,Annual,,,,,,,,
A336260,두산퓨얼셀,12,2018,Annual,,,,,,,,
A336260,두산퓨얼셀,12,2019,Annual,,,,,,,,-0.21
A336260,두산퓨얼셀,12,2020,Annual,0.36,1.06,1.22,2.09,0.01,1.91,0.53,0.13
A336260,두산퓨얼셀,12,2021,Annual,0.49,0.87,1.43,0.83,0.04,1.49,0.74,0.23
A336260,두산퓨얼셀,12,2022,Annual,6.19,0.88,1.09,0.82,0.03,1.51,1.9,0.26
A006360,GS건설,12,2011,Annual,,,,,,,,0.08
A006360,GS건설,12,2012,Annual,0.66,1.44,1.22,1.06,0.0,0.92,1.03,0.0
A006360,GS건설,12,2013,Annual,1.16,-2.02,1.02,1.0,0.02,0.94,1.12,0.02
A006360,GS건설,12,2014,Annual,0.7,-0.88,1.06,0.99,0.02,0.68,0.97,-0.04
A006360,GS건설,12,2015,Annual,1.21,0.87,1.07,1.11,0.0,1.01,1.02,0.01
A006360,GS건설,12,2016,Annual,1.03,1.17,1.22,1.04,0.01,0.78,1.01,0.0
A006360,GS건설,12,2017,Annual,1.18,0.64,1.18,1.06,0.01,1.33,1.02,0.04
A006360,GS건설,12,2018,Annual,0.64,0.56,1.19,1.12,0.01,1.03,0.92,0.0
A006360,GS건설,12,2019,Annual,1.21,0.92,1.27,0.79,0.01,1.41,0.98,0.0
A006360,GS건설,12,2020,Annual,0.78,0.88,1.04,0.97,0.03,1.28,1.0,0.01
A006360,GS건설,12,2021,Annual,1.41,1.01,0.97,0.89,0.03,1.01,0.99,-0.03
A006360,GS건설,12,2022,Annual,1.0,1.43,0.94,1.36,0.03,0.76,1.01,0.03
A005420,코스모화학,12,2011,Annual,,,,,,,,0.06
A005420,코스모화학,12,2012,Annual,1.09,2.9,0.18,1.79,0.0,0.83,1.16,0.01
A005420,코스모화학,12,2013,Annual,1.14,1.58,1.02,1.02,0.0,0.97,1.0,-0.03
A005420,코스모화학,12,2014,Annual,0.85,-2.04,0.96,0.89,0.0,1.05,1.11,-0.12
A005420,코스모화학,12,2015,Annual,0.85,0.51,0.67,0.89,0.0,1.04,1.13,-0.06
A005420,코스모화학,12,2016,Annual,0.7,-0.99,1.49,1.15,0.0,0.94,1.03,0.01
A005420,코스모화학,12,2017,Annual,1.15,0.46,1.11,1.51,0.0,0.65,0.84,0.12
A005420,코스모화학,12,2018,Annual,0.96,2.12,1.09,1.57,0.0,0.68,1.03,0.01
A005420,코스모화학,12,2019,Annual,1.49,0.9,1.35,0.6,0.0,1.64,0.82,-0.03
A005420,코스모화학,12,2020,Annual,1.64,0.6,0.79,0.87,0.01,1.17,1.13,0.0
A005420,코스모화학,12,2021,Annual,0.59,0.78,2.96,1.44,0.0,0.78,0.89,0.0
A005420,코스모화학,12,2022,Annual,1.79,1.12,0.91,1.4,0.0,0.83,0.91,0.05
A353200,대덕전자,12,2011,Annual,,,,,,,,
A353200,대덕전자,12,2012,Annual,,,,,,,,
A353200,대덕전자,12,2013,Annual,,,,,,,,
A353200,대덕전자,12,2014,Annual,,,,,,,,
A353200,대덕전자,12,2015,Annual,,,,,,,,
A353200,대덕전자,12,2016,Annual,,,,,,,,
A353200,대덕전자,12,2017,Annual,,,,,,,,
A353200,대덕전자,12,2018,Annual,,,,,,,,
A353200,대덕전자,12,2019,Annual,,,,,,,,
A353200,대덕전자,12,2020,Annual,,,,,,,,-0.09
A353200,대덕전자,12,2021,Annual,0.75,0.52,1.07,1.64,0.0,0.97,1.3,-0.14
A353200,대덕전자,12,2022,Annual,0.86,0.52,1.43,1.31,0.0,1.08,1.03,-0.05
A108320,LX세미콘,12,2011,Annual,,,,,,,,-0.04
A108320,LX세미콘,12,2012,Annual,1.8,1.36,1.67,1.57,0.07,0.52,1.35,0.11
A108320,LX세미콘,12,2013,Annual,1.24,0.94,1.06,0.87,0.07,1.26,0.86,0.01
A108320,LX세미콘,12,2014,Annual,1.02,0.87,0.96,0.95,0.06,1.19,1.0,-0.03
A108320,LX세미콘,12,2015,Annual,0.95,0.96,1.16,1.37,0.07,0.97,1.21,0.02
A108320,LX세미콘,12,2016,Annual,0.88,0.99,0.81,1.14,0.06,1.23,0.87,0.0
A108320,LX세미콘,12,2017,Annual,1.11,0.97,0.93,1.14,0.05,1.18,1.12,0.02
A108320,LX세미콘,12,2018,Annual,0.99,0.9,2.19,1.14,0.06,1.13,1.09,0.05
A108320,LX세미콘,12,2019,Annual,0.92,1.0,1.12,1.1,0.12,1.1,0.94,0.04
A108320,LX세미콘,12,2020,Annual,0.99,0.96,0.83,1.34,0.25,0.91,1.16,0.02
A108320,LX세미콘,12,2021,Annual,0.51,0.73,0.66,1.63,0.19,0.88,1.09,-0.04
A108320,LX세미콘,12,2022,Annual,0.73,1.09,1.74,1.12,0.15,1.13,0.83,0.3
A001740,SK네트웍스,12,2011,Annual,,,,,,,,0.01
A001740,SK네트웍스,12,2012,Annual,0.89,0.95,0.9,1.01,0.02,1.14,1.01,0.02
A001740,SK네트웍스,12,2013,Annual,0.85,0.98,0.66,0.93,0.03,1.02,1.0,-0.02
A001740,SK네트웍스,12,2014,Annual,1.13,0.95,0.67,0.86,0.03,1.07,0.99,0.05
A001740,SK네트웍스,12,2015,Annual,0.97,1.38,1.13,0.87,0.02,0.67,0.98,0.01
A001740,SK네트웍스,12,2016,Annual,1.76,0.78,1.52,0.66,0.02,1.3,1.04,0.02
A001740,SK네트웍스,12,2017,Annual,0.68,1.0,1.06,1.18,0.01,1.04,0.94,0.11
A001740,SK네트웍스,12,2018,Annual,1.2,1.0,0.96,0.83,0.02,0.98,1.04,0.04
A001740,SK네트웍스,12,2019,Annual,0.77,0.84,1.94,1.03,0.02,1.25,1.1,-0.04
A001740,SK네트웍스,12,2020,Annual,1.02,0.84,1.24,0.81,0.03,1.17,0.96,0.03
A001740,SK네트웍스,12,2021,Annual,0.99,0.98,0.93,1.04,0.03,1.02,1.0,-0.04
A001740,SK네트웍스,12,2022,Annual,0.96,0.85,1.02,0.86,0.04,1.12,0.99,0.05
A004490,세방전지,12,2011,Annual,,,,,,,,0.07
A004490,세방전지,12,2012,Annual,0.94,0.93,0.98,0.89,0.0,1.12,0.78,-0.03
A004490,세방전지,12,2013,Annual,1.11,1.3,1.6,1.09,0.01,1.0,1.05,0.03
A004490,세방전지,12,2014,Annual,0.99,0.99,1.29,1.04,0.01,1.12,0.97,0.01
A004490,세방전지,12,2015,Annual,1.08,0.92,1.09,1.0,0.01,0.99,0.95,0.03
A004490,세방전지,12,2016,Annual,1.01,1.1,1.35,1.0,0.0,1.05,1.03,-0.0
A004490,세방전지,12,2017,Annual,0.84,1.12,1.59,1.16,0.0,0.97,0.93,-0.01
A004490,세방전지,12,2018,Annual,1.0,0.9,1.57,1.06,0.0,0.83,1.01,-0.02
A004490,세방전지,12,2019,Annual,1.02,0.98,1.43,0.96,0.01,1.06,1.34,0.04
A004490,세방전지,12,2020,Annual,0.85,1.16,0.73,1.1,0.01,1.0,0.83,-0.07
A004490,세방전지,12,2021,Annual,1.15,0.95,0.98,1.08,0.02,1.03,1.12,0.05
A004490,세방전지,12,2022,Annual,1.02,1.11,1.35,1.09,0.02,1.04,0.92,0.01
A004800,효성,12,2011,Annual,,,,,,,,0.06
A004800,효성,12,2012,Annual,0.82,1.08,1.15,1.11,0.0,0.99,1.0,-0.02
A004800,효성,12,2013,Annual,0.89,0.76,0.98,1.0,0.01,1.1,1.03,-0.0
A004800,효성,12,2014,Annual,0.99,0.89,1.0,0.97,0.01,1.05,0.98,-0.02
A004800,효성,12,2015,Annual,1.0,0.81,1.0,1.02,0.01,1.04,0.95,-0.03
A004800,효성,12,2016,Annual,0.95,0.9,1.01,0.96,0.01,1.11,0.97,-0.06
A004800,효성,12,2017,Annual,5.07,1.4,0.97,0.23,0.01,1.21,1.01,-0.04
A004800,효성,12,2018,Annual,0.19,0.86,2.18,1.11,0.0,0.85,0.79,-0.02
A004800,효성,12,2019,Annual,0.87,1.0,1.03,1.06,0.02,0.88,1.01,0.01
A004800,효성,12,2020,Annual,1.62,0.98,0.64,0.82,0.02,1.16,0.74,-0.03
A004800,효성,12,2021,Annual,1.05,0.58,1.06,1.36,0.03,0.84,1.0,0.13
A004800,효성,12,2022,Annual,0.84,2.62,0.94,1.05,0.03,0.99,1.04,-0.02
A069960,현대백화점,12,2011,Annual,,,,,,,,0.03
A069960,현대백화점,12,2012,Annual,0.97,0.99,0.95,1.06,0.02,1.06,1.03,-0.0
A069960,현대백화점,12,2013,Annual,1.01,0.99,1.01,1.01,0.03,1.06,0.92,0.01
A069960,현대백화점,12,2014,Annual,0.94,1.01,1.06,1.01,0.03,1.03,0.91,-0.01
A069960,현대백화점,12,2015,Annual,0.97,0.99,1.05,1.07,0.03,1.04,1.04,-0.01
A069960,현대백화점,12,2016,Annual,0.96,1.02,0.94,1.11,0.03,0.99,1.0,-0.01
A069960,현대백화점,12,2017,Annual,1.02,1.0,1.09,1.01,0.03,1.0,0.92,-0.01
A069960,현대백화점,12,2018,Annual,1.0,1.02,0.84,1.01,0.03,1.0,0.97,-0.01
A069960,현대백화점,12,2019,Annual,0.8,1.1,1.31,1.18,0.03,0.98,1.12,-0.01
A069960,현대백화점,12,2020,Annual,0.9,1.18,1.04,1.03,0.04,0.94,1.22,-0.01
A069960,현대백화점,12,2021,Annual,0.82,0.96,1.18,1.57,0.04,1.02,0.99,-0.03
A069960,현대백화점,12,2022,Annual,1.06,0.98,1.44,1.4,0.05,1.04,1.13,-0.01
A005300,롯데칠성,12,2011,Annual,,,,,,,,-0.01
A005300,롯데칠성,12,2012,Annual,0.9,1.01,1.02,1.05,0.03,1.04,0.98,0.01
A005300,롯데칠성,12,2013,Annual,0.99,0.96,0.98,1.01,0.04,1.02,0.98,-0.01
A005300,롯데칠성,12,2014,Annual,1.01,1.0,0.88,0.99,0.04,1.1,1.12,-0.01
A005300,롯데칠성,12,2015,Annual,0.95,0.98,0.95,1.05,0.03,0.97,1.06,-0.03
A005300,롯데칠성,12,2016,Annual,1.08,0.98,0.91,0.98,0.03,1.02,1.06,-0.01
A005300,롯데칠성,12,2017,Annual,1.02,1.06,0.47,1.01,0.02,1.02,1.27,-0.02
A005300,롯데칠성,12,2018,Annual,0.97,1.04,0.99,1.03,0.02,0.95,1.0,-0.0
A005300,롯데칠성,12,2019,Annual,0.9,0.98,1.01,1.04,0.02,1.0,0.99,-0.01
A005300,롯데칠성,12,2020,Annual,1.06,1.01,1.31,0.93,0.03,1.0,1.0,-0.06
A005300,롯데칠성,12,2021,Annual,0.81,0.96,0.84,1.11,0.03,0.96,0.96,-0.04
A005300,롯데칠성,12,2022,Annual,0.95,1.03,1.05,1.13,0.03,0.94,1.03,-0.01
A280360,롯데웰푸드,12,2011,Annual,,,,,,,,
A280360,롯데웰푸드,12,2012,Annual,,,,,,,,
A280360,롯데웰푸드,12,2013,Annual,,,,,,,,
A280360,롯데웰푸드,12,2014,Annual,,,,,,,,
A280360,롯데웰푸드,12,2015,Annual,,,,,,,,
A280360,롯데웰푸드,12,2016,Annual,,,,,,,,
A280360,롯데웰푸드,12,2017,Annual,,,,,,,,-0.01
A280360,롯데웰푸드,12,2018,Annual,0.22,1.1,1.62,4.19,0.0,0.86,0.89,-0.05
A280360,롯데웰푸드,12,2019,Annual,0.8,1.07,1.07,1.24,0.02,0.9,1.03,-0.03
A280360,롯데웰푸드,12,2020,Annual,0.91,0.97,0.91,0.99,0.04,1.01,0.99,-0.04
A280360,롯데웰푸드,12,2021,Annual,0.85,1.01,0.97,1.03,0.04,1.0,0.97,-0.04
