Symbol,Name,상장연도,결산월,회계년,주기,ROE(세전계속사업이익)(%),총자본증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),부채비율(%),총자본회전율(회),현금흐름/총자본(%)
A003560,IHQ,1973,12,2012,Annual,14.13,19.08,"80,187.04",103.7,30.79,1.39,17.92
A003560,IHQ,1973,12,2013,Annual,0.25,24.45,적전,-98.5,86.54,1.58,10.13
A003560,IHQ,1973,12,2014,Annual,14.16,66.8,흑전,"7,698.32",42.28,1.30,72.24
A003560,IHQ,1973,12,2015,Annual,4.52,195.65,-32.04,-25.03,18.9,0.74,30.76
A003560,IHQ,1973,12,2016,Annual,2.86,3.03,52.35,10.52,15.83,0.50,19.61
A003560,IHQ,1973,12,2017,Annual,2.45,2.78,36.75,-37.55,12.01,0.56,21.98
A003560,IHQ,1973,12,2018,Annual,-2.97,-10.16,-35.31,적전,13.05,0.51,13.59
A003560,IHQ,1973,12,2019,Annual,-36.98,-33.11,적전,적지,21.16,0.58,-10.44
A003560,IHQ,1973,12,2020,Annual,-11.50,-13.29,적지,적지,23.31,0.63,20.67
A003560,IHQ,1973,12,2021,Annual,-6.94,-0.41,적지,적지,101.87,0.51,13.04
A003560,IHQ,1973,12,2022,Annual,-110.78,-25.98,적지,적지,181.58,0.46,-69.54
A234080,JW생명과학,2016,12,2016,Annual,22.20,9.02,15.94,17.86,112.89,1.53,32.73
A234080,JW생명과학,2016,12,2017,Annual,22.34,13.07,9.92,10.69,94.45,1.49,29.01
A234080,JW생명과학,2016,12,2018,Annual,20.17,7.01,-0.99,-5.73,83.84,1.47,25.47
A234080,JW생명과학,2016,12,2019,Annual,24.44,12.23,26.37,38.67,64.26,1.47,28.95
A234080,JW생명과학,2016,12,2020,Annual,17.83,8.06,32.61,-21.14,61.82,1.44,23.16
A234080,JW생명과학,2016,12,2021,Annual,13.85,-0.76,-27.97,-25.36,66.9,1.29,19.82
A234080,JW생명과학,2016,12,2022,Annual,15.29,6.72,-4.67,15.86,80.24,1.39,22.01
A001060,JW중외제약,1976,12,2012,Annual,-9.08,-3.87,-45.89,적지,268.53,2.38,-3.61
A001060,JW중외제약,1976,12,2013,Annual,1.87,22.65,173.03,흑전,193.6,2.16,10.11
A001060,JW중외제약,1976,12,2014,Annual,-1.43,9.61,-48.9,적전,167.81,1.96,6.78
A001060,JW중외제약,1976,12,2015,Annual,0.92,2.45,62.65,흑전,172.17,1.95,8.90
A001060,JW중외제약,1976,12,2016,Annual,2.82,22.58,14,적전,135.63,1.86,3.07
A001060,JW중외제약,1976,12,2017,Annual,-0.49,-2,-11.49,적지,132.99,1.84,6.60
A001060,JW중외제약,1976,12,2018,Annual,3.86,-3.94,-0.62,흑전,128.28,2.02,9.70
A001060,JW중외제약,1976,12,2019,Annual,-14.01,-11.54,적전,적전,149.12,2.09,-2.01
A001060,JW중외제약,1976,12,2020,Annual,-6.04,-9.83,적지,적지,164.66,2.50,2.49
A001060,JW중외제약,1976,12,2021,Annual,10.37,-9.12,흑전,적지,235.77,3.06,7.65
A001060,JW중외제약,1976,12,2022,Annual,21.90,19.74,101.8,흑전,178.16,3.30,23.52
A096760,JW홀딩스,2007,12,2012,Annual,-20.60,-16.69,-72.81,적지,424.25,2.26,3.07
A096760,JW홀딩스,2007,12,2013,Annual,9.73,14.88,455.85,흑전,329.8,2.40,19.58
A096760,JW홀딩스,2007,12,2014,Annual,-5.90,-11.98,-10.67,적전,396.13,2.59,4.21
A096760,JW홀딩스,2007,12,2015,Annual,0.10,30.11,83.42,흑전,300.61,2.61,9.16
A096760,JW홀딩스,2007,12,2016,Annual,4.15,2.7,29.57,적전,331.08,2.50,4.95
A096760,JW홀딩스,2007,12,2017,Annual,18.07,33.51,-3.77,흑전,263.53,2.10,26.55
A096760,JW홀딩스,2007,12,2018,Annual,0.11,8.2,-20.14,-35.92,218.12,1.88,15.07
A096760,JW홀딩스,2007,12,2019,Annual,-6.18,-16.39,-81.95,적전,265.83,1.98,3.50
A096760,JW홀딩스,2007,12,2020,Annual,7.15,-3.26,520.61,흑전,243.32,2.37,15.76
A096760,JW홀딩스,2007,12,2021,Annual,10.33,-6.02,84.12,31,249.64,2.51,11.32
A096760,JW홀딩스,2007,12,2022,Annual,22.25,9.33,50.24,948.16,247.35,2.71,19.52
A009070,KCTC,1978,12,2012,Annual,3.11,0.29,85.31,-99.8,100,2.27,3.84
A009070,KCTC,1978,12,2013,Annual,5.90,2.36,16.56,"58,838.37",99.68,2.50,6.72
A009070,KCTC,1978,12,2014,Annual,13.89,8.3,-21.71,316.53,102.22,2.24,15.09
A009070,KCTC,1978,12,2015,Annual,7.02,4.28,-12.35,-46.95,111.34,2.12,9.84
A009070,KCTC,1978,12,2016,Annual,7.43,3.78,2.1,-9.3,91.64,2.00,9.42
A009070,KCTC,1978,12,2017,Annual,6.62,3.28,-15.43,9.31,101.13,2.01,9.57
A009070,KCTC,1978,12,2018,Annual,5.95,2.86,29.46,-19.15,98.29,2.14,9.73
A009070,KCTC,1978,12,2019,Annual,5.62,4.05,27.06,12.82,115.05,2.31,14.00
A009070,KCTC,1978,12,2020,Annual,8.38,6.07,10.26,68.18,110.92,2.40,17.02
A009070,KCTC,1978,12,2021,Annual,12.08,9.46,41.23,54.55,132.37,3.17,20.21
A009070,KCTC,1978,12,2022,Annual,12.58,12.79,26.79,31.76,143.84,3.78,24.02
A003620,KG모빌리티,1975,12,2012,Annual,-12.41,-11.63,적지,적지,131.12,3.37,3.78
A003620,KG모빌리티,1975,12,2013,Annual,-0.24,10.43,적지,적지,139.5,4.14,16.73
A003620,KG모빌리티,1975,12,2014,Annual,-6.10,-12.08,적지,적지,153.21,4.00,6.65
A003620,KG모빌리티,1975,12,2015,Annual,-8.29,-7.76,적지,적지,184.39,4.54,11.84
A003620,KG모빌리티,1975,12,2016,Annual,7.60,13.34,흑전,흑전,166.2,4.74,27.97
A003620,KG모빌리티,1975,12,2017,Annual,-8.29,-4.62,적전,적전,190.01,4.40,14.25
A003620,KG모빌리티,1975,12,2018,Annual,-8.42,-10.56,적지,적지,218.14,5.05,20.50
A003620,KG모빌리티,1975,12,2019,Annual,-62.26,-41.85,적지,적지,400.89,6.61,-13.68
A003620,KG모빌리티,1975,12,2020,Annual,-320.20,당기잠식,적지,적지,완전잠식,18.73,-179.35
A003620,KG모빌리티,1975,12,2021,Annual,완전잠식,잠식지속,적지,적지,완전잠식,완전잠식,완전잠식
A003620,KG모빌리티,1975,12,2022,Annual,-12.45,전기잠식,적지,적지,83.17,6.89,29.86
A016380,KG스틸,1986,12,2012,Annual,-9.90,-1.12,-20.04,적지,263.05,2.66,4.39
A016380,KG스틸,1986,12,2013,Annual,-11.60,-9.91,-1.97,적지,295.07,2.40,2.73
A016380,KG스틸,1986,12,2014,Annual,-202.94,-94.76,적전,적지,"4,783.09",4.33,-158.61
A016380,KG스틸,1986,12,2015,Annual,-133.94,-95.08,흑전,적지,"84,510.24",63.65,165.93
A016380,KG스틸,1986,12,2016,Annual,-98.36,"3,595.95",82.75,적지,"2,136.01",35.90,56.82
A016380,KG스틸,1986,12,2017,Annual,-336.84,-65.98,적전,적지,"5,842.43",30.69,-187.65
A016380,KG스틸,1986,12,2018,Annual,-229.30,-85.02,적지,적지,"38,840.82",103.06,-38.15
A016380,KG스틸,1986,12,2019,Annual,-7.07,"13,721.03",흑전,적지,164.8,5.42,5.61
A016380,KG스틸,1986,12,2020,Annual,7.24,9.36,219.8,흑전,132.11,2.52,13.42
A016380,KG스틸,1986,12,2021,Annual,22.82,18.24,168.02,185.09,140.93,3.16,23.78
A016380,KG스틸,1986,12,2022,Annual,27.25,46.95,14.63,180.41,80.54,2.69,40.73
A001390,KG케미칼,1989,12,2012,Annual,14.52,20.55,21.58,152.08,199.8,2.75,7.97
A001390,KG케미칼,1989,12,2013,Annual,8.64,22.19,37.14,-25.93,121.01,2.27,5.74
A001390,KG케미칼,1989,12,2014,Annual,13.69,5.07,20.2,76.82,114.45,2.08,7.31
A001390,KG케미칼,1989,12,2015,Annual,12.80,7.12,-36.09,2.94,146.21,2.26,8.30
A001390,KG케미칼,1989,12,2016,Annual,12.91,9.95,60.18,-32.27,147.65,1.66,7.73
A001390,KG케미칼,1989,12,2017,Annual,10.48,13.24,4.94,-63.99,156.27,2.02,7.35
A001390,KG케미칼,1989,12,2018,Annual,8.44,4.57,-4.96,172.01,149.7,2.17,7.15
A001390,KG케미칼,1989,12,2019,Annual,26.92,123.71,62.8,689.97,207.16,2.12,17.81
A001390,KG케미칼,1989,12,2020,Annual,14.79,11.55,105.94,-29.49,186.77,2.58,12.03
A001390,KG케미칼,1989,12,2021,Annual,21.85,18.56,84.47,82.31,173.28,2.93,13.84
A001390,KG케미칼,1989,12,2022,Annual,22.77,85.47,11.8,253.74,113.46,2.59,19.77
A033180,KH 필룩스,2001,12,2012,Annual,8.09,0.99,50.67,49.54,56.27,1.68,10.16
A033180,KH 필룩스,2001,12,2013,Annual,10.33,6.63,24.64,24.33,56.99,1.66,11.35
A033180,KH 필룩스,2001,12,2014,Annual,11.51,8.36,10.6,20.05,54.11,1.64,13.39
A033180,KH 필룩스,2001,12,2015,Annual,7.36,2.39,-34.35,-41.43,55.76,1.43,8.14
A033180,KH 필룩스,2001,12,2016,Annual,12.74,18.35,120.11,90.96,108.43,1.47,10.98
A033180,KH 필룩스,2001,12,2017,Annual,7.23,17.99,-20.86,-36.36,104.65,1.29,8.32
A033180,KH 필룩스,2001,12,2018,Annual,-8.02,70.76,-87.67,적전,90.04,0.87,-5.80
A033180,KH 필룩스,2001,12,2019,Annual,-6.90,70.21,180.41,적지,53.01,0.62,-3.03
A033180,KH 필룩스,2001,12,2020,Annual,-16.59,-0.87,-98.03,적지,41.9,0.44,-15.97
A033180,KH 필룩스,2001,12,2021,Annual,-0.97,58.24,적전,적지,26.24,0.34,0.88
A033180,KH 필룩스,2001,12,2022,Annual,-23.51,12.24,적지,적지,159.83,0.36,-18.96
A001940,KISCO홀딩스,1989,12,2012,Annual,6.77,63.96,-10.53,흑전,24.95,1.75,7.68
A001940,KISCO홀딩스,1989,12,2013,Annual,2.56,1.45,-79.27,-56.78,21.29,1.18,4.46
A001940,KISCO홀딩스,1989,12,2014,Annual,1.79,-0.55,-6.31,-25.6,22.16,1.02,3.68
A001940,KISCO홀딩스,1989,12,2015,Annual,8.46,6.43,"1,223.63",425,17.06,0.93,6.79
A001940,KISCO홀딩스,1989,12,2016,Annual,8.13,5.98,-3.65,-0.23,17.27,0.85,6.52
A001940,KISCO홀딩스,1989,12,2017,Annual,-0.70,-1.19,11.83,적전,18.27,0.96,3.86
A001940,KISCO홀딩스,1989,12,2018,Annual,4.77,1.61,-32.49,흑전,20.81,1.02,4.08
A001940,KISCO홀딩스,1989,12,2019,Annual,6.43,3.79,-12.41,73.15,17.31,0.91,5.48
A001940,KISCO홀딩스,1989,12,2020,Annual,4.96,0.55,43.63,-41.99,17.21,0.80,4.32
A001940,KISCO홀딩스,1989,12,2021,Annual,17.27,6.44,142.79,388.93,18.82,1.15,9.94
A001940,KISCO홀딩스,1989,12,2022,Annual,13.16,5.85,-1.41,-26.26,16.09,1.24,7.35
A025000,KPX케미칼,1994,12,2012,Annual,14.69,9.72,-27.87,-28.33,33.56,2.36,14.79
A025000,KPX케미칼,1994,12,2013,Annual,11.16,3.57,-29.32,-30.97,35.05,2.28,10.58
A025000,KPX케미칼,1994,12,2014,Annual,14.51,9.52,34.95,60.23,33.87,2.26,13.97
A025000,KPX케미칼,1994,12,2015,Annual,12.05,6.3,8.18,-13.08,24.84,1.89,12.69
A025000,KPX케미칼,1994,12,2016,Annual,10.70,5.76,-9.32,-4.27,23.71,1.55,11.53
A025000,KPX케미칼,1994,12,2017,Annual,8.11,2.98,-32.31,-20.39,23.78,1.61,9.60
A025000,KPX케미칼,1994,12,2018,Annual,3.55,0.19,-20.43,-55.69,20.65,1.73,6.07
A025000,KPX케미칼,1994,12,2019,Annual,12.00,8.72,103.06,258.3,11.52,1.65,12.46
A025000,KPX케미칼,1994,12,2020,Annual,16.44,10.64,32.39,49.61,19.37,1.47,15.73
A025000,KPX케미칼,1994,12,2021,Annual,11.55,8.33,-30.32,-23.55,34.44,1.84,11.89
A025000,KPX케미칼,1994,12,2022,Annual,6.38,2.96,4.1,-39.96,30.51,1.68,8.54
A092230,KPX홀딩스,2006,12,2012,Annual,6.36,4.17,-3.09,-31.77,38.51,1.52,6.15
A092230,KPX홀딩스,2006,12,2013,Annual,7.25,-2.83,-16.34,-85.42,37.35,1.21,4.94
A092230,KPX홀딩스,2006,12,2014,Annual,9.20,-0.05,26.78,510.5,34.38,1.29,7.28
A092230,KPX홀딩스,2006,12,2015,Annual,8.42,4.63,0.55,61.51,30.34,1.15,7.90
A092230,KPX홀딩스,2006,12,2016,Annual,6.90,4.19,-15.09,-13.17,29.23,0.76,7.47
A092230,KPX홀딩스,2006,12,2017,Annual,6.45,27.15,-30.26,9.27,27.05,0.71,7.15
A092230,KPX홀딩스,2006,12,2018,Annual,2.32,-5.42,-7.15,-74.74,25.82,0.88,2.87
A092230,KPX홀딩스,2006,12,2019,Annual,8.50,4.92,87.31,413.85,22.66,0.84,5.60
A092230,KPX홀딩스,2006,12,2020,Annual,7.06,13.15,24.83,156.13,27.08,0.76,13.54
A092230,KPX홀딩스,2006,12,2021,Annual,8.33,2.45,-31.56,-57.58,32.53,0.92,5.64
A092230,KPX홀딩스,2006,12,2022,Annual,3.45,0.11,2.56,-54.44,32.75,0.91,3.19
A000040,KR모터스,1976,12,2012,Annual,-12.71,-11.59,적전,적전,96.27,1.51,-5.84
A000040,KR모터스,1976,12,2013,Annual,-11.20,-5.73,적지,적지,104.02,1.69,-4.60
A000040,KR모터스,1976,12,2014,Annual,-24.70,-20.13,적지,적지,198.94,1.55,-19.22
A000040,KR모터스,1976,12,2015,Annual,-29.46,47.99,적지,적지,132.57,1.42,-23.83
A000040,KR모터스,1976,12,2016,Annual,-15.09,-7.38,적지,적지,137.27,1.30,-10.47
A000040,KR모터스,1976,12,2017,Annual,-71.67,-27.93,적지,적지,139.8,0.77,-50.75
A000040,KR모터스,1976,12,2018,Annual,-42.45,54.56,적지,적지,121.62,0.64,-36.23
A000040,KR모터스,1976,12,2019,Annual,-77.05,-49.62,적지,적지,309.21,2.52,-70.09
A000040,KR모터스,1976,12,2020,Annual,-26.77,41.56,흑전,적지,212.72,2.77,-11.68
A000040,KR모터스,1976,12,2021,Annual,-23.86,0.76,적전,적지,235.36,2.67,-12.37
A000040,KR모터스,1976,12,2022,Annual,-42.12,-20.31,적지,적지,272.74,2.59,-4.35
A093050,LF,2006,12,2012,Annual,9.42,6.03,-38.81,-39.43,38.11,1.73,13.23
A093050,LF,2006,12,2013,Annual,10.04,4.6,8.83,14.4,41.16,1.66,13.30
A093050,LF,2006,12,2014,Annual,10.92,7.43,12.89,24.88,42.73,1.54,13.07
A093050,LF,2006,12,2015,Annual,7.33,3.52,-22.57,-37.57,44.94,1.57,9.19
A093050,LF,2006,12,2016,Annual,7.17,3.4,6.61,1.08,50.27,1.48,8.96
A093050,LF,2006,12,2017,Annual,9.45,4.86,39.45,36.75,44.55,1.49,10.88
A093050,LF,2006,12,2018,Annual,10.52,7.26,8.5,16.28,39.58,1.49,11.12
A093050,LF,2006,12,2019,Annual,7.80,17.59,-26.76,-14.62,73.7,1.44,11.06
A093050,LF,2006,12,2020,Annual,3.88,1.64,-11.96,-58.82,75.3,1.15,7.38
A093050,LF,2006,12,2021,Annual,13.69,5.94,106.14,376.13,69.59,1.23,13.49
A093050,LF,2006,12,2022,Annual,14.18,10.58,16.55,30.22,55.96,1.25,14.72
A034220,LG디스플레이,2004,12,2012,Annual,4.50,1.08,흑전,흑전,138.82,2.89,46.17
A034220,LG디스플레이,2004,12,2013,Annual,7.89,5.44,27.5,77.27,101.12,2.57,40.50
A034220,LG디스플레이,2004,12,2014,Annual,11.00,9.13,16.67,118.96,94.91,2.34,38.94
A034220,LG디스플레이,2004,12,2015,Annual,11.71,7.82,19.77,11.56,77.7,2.32,35.47
A034220,LG디스플레이,2004,12,2016,Annual,10.06,5.96,-19.33,-8.98,84.84,2.03,30.02
A034220,LG디스플레이,2004,12,2017,Annual,16.40,11.28,87.71,107.95,94.64,1.95,35.28
A034220,LG디스플레이,2004,12,2018,Annual,-0.61,-0.64,-96.23,적전,122.86,1.63,22.41
A034220,LG디스플레이,2004,12,2019,Annual,-24.43,-16.11,적전,적지,184.86,1.72,6.32
A034220,LG디스플레이,2004,12,2020,Annual,-4.78,1.95,적지,적지,175.43,1.92,32.03
A034220,LG디스플레이,2004,12,2021,Annual,12.50,15.95,흑전,흑전,158.46,2.17,41.37
A034220,LG디스플레이,2004,12,2022,Annual,-26.33,-23.32,적전,적전,215.27,2.01,11.39
A003550,LG,1970,12,2012,Annual,10.31,5.34,-8.85,-6.62,37.27,0.86,11.41
A003550,LG,1970,12,2013,Annual,9.12,4.85,-6.3,-13.6,36.72,0.83,10.32
A003550,LG,1970,12,2014,Annual,7.74,3.97,-9.52,0.41,37.72,0.80,9.29
A003550,LG,1970,12,2015,Annual,8.31,5.74,9.05,13.13,36.18,0.77,9.68
A003550,LG,1970,12,2016,Annual,9.38,6.85,16.17,15.63,37.06,0.70,9.97
A003550,LG,1970,12,2017,Annual,18.04,13.78,65.25,123.19,33.8,0.78,17.46
A003550,LG,1970,12,2018,Annual,10.33,12.27,-16.68,-22.69,25.72,0.45,11.88
A003550,LG,1970,12,2019,Annual,5.27,4.72,-45.4,-41.22,17.95,0.35,6.76
A003550,LG,1970,12,2020,Annual,8.24,9.67,59.51,39.2,16.4,0.26,8.22
A003550,LG,1970,12,2021,Annual,11.17,5.17,55.11,74.21,17,0.32,12.81
A003550,LG,1970,12,2022,Annual,8.49,19.57,-21.09,-21.17,12.96,0.30,8.96
A051900,LG생활건강,2001,12,2012,Annual,36.90,19.9,20.35,14.9,117.38,3.34,35.38
A051900,LG생활건강,2001,12,2013,Annual,34.47,16.03,11.42,17.2,132.83,3.15,34.04
A051900,LG생활건강,2001,12,2014,Annual,30.17,15.8,2.95,-3.03,124.08,2.94,29.56
A051900,LG생활건강,2001,12,2015,Annual,33.72,23.81,33.86,32.66,99.24,2.79,30.72
A051900,LG생활건강,2001,12,2016,Annual,31.79,23.9,28.77,23.15,71.78,2.57,29.64
A051900,LG생활건강,2001,12,2017,Annual,30.20,17.59,5.57,6.74,55.06,2.14,26.40
A051900,LG생활건강,2001,12,2018,Annual,28.64,16.62,11.74,11.96,46.8,2.02,25.17
A051900,LG생활건강,2001,12,2019,Annual,27.89,17.89,13.2,13.85,53.26,1.96,26.28
A051900,LG생활건강,2001,12,2020,Annual,24.68,14.45,3.78,3.16,40.26,1.73,23.33
A051900,LG생활건강,2001,12,2021,Annual,22.95,13.38,5.63,5.91,37.42,1.56,21.64
A051900,LG생활건강,2001,12,2022,Annual,7.62,-0.53,-44.86,-70,33.54,1.31,9.57
A373220,LG에너지솔루션,2022,12,2022,Annual,6.79,135.56,57.94,-16.14,85.98,1.75,17.79
A032640,LG유플러스,2008,12,2012,Annual,-3.40,-2.87,-54.62,적전,195.82,2.87,35.05
A032640,LG유플러스,2008,12,2013,Annual,8.59,7.31,327.69,흑전,192.72,2.95,41.03
A032640,LG유플러스,2008,12,2014,Annual,7.81,3.86,6.31,-18.51,187.53,2.68,42.28
A032640,LG유플러스,2008,12,2015,Annual,10.80,6.48,9.72,54.24,168.66,2.50,45.45
A032640,LG유플러스,2008,12,2016,Annual,13.86,8.5,18.05,40.29,148.41,2.47,46.28
A032640,LG유플러스,2008,12,2017,Annual,13.26,8.43,10.69,11.04,128.08,2.44,44.46
A032640,LG유플러스,2008,12,2018,Annual,10.89,30.96,-10.35,-11.97,103.4,1.94,35.64
A032640,LG유플러스,2008,12,2019,Annual,8.08,7.24,-7.36,-8.88,144.11,1.74,35.29
A032640,LG유플러스,2008,12,2020,Annual,4.98,4.1,29.13,8.94,139.83,1.79,37.83
A032640,LG유플러스,2008,12,2021,Annual,11.60,4.02,10.48,51.49,143.39,1.77,40.40
A032640,LG유플러스,2008,12,2022,Annual,10.44,6.17,10.44,-8.51,134.03,1.70,37.96
A011070,LG이노텍,2008,12,2012,Annual,-1.35,-4.27,흑전,적지,285.26,4.10,34.44
A011070,LG이노텍,2008,12,2013,Annual,1.70,3.83,76.07,흑전,247.88,4.81,42.15
A011070,LG이노텍,2008,12,2014,Annual,12.71,28.82,130.6,624.99,161.05,4.29,42.96
A011070,LG이노텍,2008,12,2015,Annual,7.06,4.04,-28.75,-15.61,121.77,3.55,33.36
A011070,LG이노텍,2008,12,2016,Annual,0.60,0.76,-53.14,-94.79,143.11,3.25,20.08
A011070,LG이노텍,2008,12,2017,Annual,12.80,9.69,182.84,"3,428.76",201.29,4.10,28.41
A011070,LG이노텍,2008,12,2018,Annual,9.04,8.58,-11.12,-6.68,171.74,3.92,33.48
A011070,LG이노텍,2008,12,2019,Annual,10.78,4.08,80.77,-37.28,161.76,3.69,31.63
A011070,LG이노텍,2008,12,2020,Annual,19.12,10.12,42.97,130.82,148.74,4.12,39.06
A011070,LG이노텍,2008,12,2021,Annual,41.56,36.52,85.64,276.19,133.58,5.21,57.74
A011070,LG이노텍,2008,12,2022,Annual,29.95,28.71,0.6,10.31,129.58,5.17,49.22
A066570,LG전자,2002,12,2012,Annual,4.24,-3.37,221.02,흑전,173.62,4.26,14.50
A066570,LG전자,2002,12,2013,Annual,4.64,-0.13,2.65,116.63,179.98,4.47,16.58
A066570,LG전자,2002,12,2014,Annual,9.49,2.38,46.4,125.12,185.34,4.60,18.23
A066570,LG전자,2002,12,2015,Annual,4.57,-0.06,-34.8,-50.31,179.69,4.35,15.84
A066570,LG전자,2002,12,2016,Annual,5.48,2.87,12.2,-49.3,183.42,4.20,13.82
A066570,LG전자,2002,12,2017,Annual,18.25,9.86,84.53,"1,380.04",180.92,4.38,24.93
A066570,LG전자,2002,12,2018,Annual,12.97,11.13,9.51,-21.22,171.84,3.96,20.92
A066570,LG전자,2002,12,2019,Annual,3.23,0.73,-9.88,-87.78,173.12,3.81,15.51
A066570,LG전자,2002,12,2020,Annual,19.69,6.8,60.3,"1,046.88",174.79,3.42,26.40
A066570,LG전자,2002,12,2021,Annual,20.40,14.57,3.92,-31.44,166.1,3.93,19.98
A066570,LG전자,2002,12,2022,Annual,11.93,11.91,-12.49,31.67,145.23,3.92,19.64
A051910,LG화학,2001,12,2012,Annual,18.37,10.9,-32.23,-30.57,54.02,2.27,23.13
A051910,LG화학,2001,12,2013,Annual,14.24,8.92,-8.76,-15.65,48.79,2.06,20.55
A051910,LG화학,2001,12,2014,Annual,9.67,4.61,-24.8,-32.79,47.79,1.88,16.82
A051910,LG화학,2001,12,2015,Annual,12.22,6.83,39.12,34.48,41.78,1.59,18.99
A051910,LG화학,2001,12,2016,Annual,12.23,7.23,9.23,11.53,45.81,1.52,19.28
A051910,LG화학,2001,12,2017,Annual,16.87,16.28,47.02,57.84,53.26,1.69,22.03
A051910,LG화학,2001,12,2018,Annual,11.53,6.02,-23.3,-24.86,67.09,1.67,17.59
A051910,LG화학,2001,12,2019,Annual,3.31,0.36,-63.25,-75.25,95.73,1.58,12.50
A051910,LG화학,2001,12,2020,Annual,5.26,8.09,118.72,81.44,120.27,1.66,15.61
A051910,LG화학,2001,12,2021,Annual,23.30,23.52,178.41,479.4,120.32,2.03,31.00
A051910,LG화학,2001,12,2022,Annual,9.16,61.49,-40.73,-44.47,81.35,1.68,17.27
A079550,LIG넥스원,2015,12,2015,Annual,22.44,61.14,55.75,64.22,203.99,4.07,27.88
A079550,LIG넥스원,2015,12,2016,Annual,13.81,9.46,-21.89,-7.19,183.62,3.08,20.62
A079550,LIG넥스원,2015,12,2017,Annual,-4.07,-4.38,-95.11,적전,232.26,2.85,6.65
A079550,LIG넥스원,2015,12,2018,Annual,1.79,7.64,461.85,흑전,257.17,2.36,8.68
A079550,LIG넥스원,2015,12,2019,Annual,2.14,-2.49,-24.84,-28.55,265.55,2.26,8.95
A079550,LIG넥스원,2015,12,2020,Annual,5.95,6.08,252.03,"1,717.14",285.96,2.45,16.76
A079550,LIG넥스원,2015,12,2021,Annual,17.99,13.5,52.49,81.5,237.59,2.54,22.59
A079550,LIG넥스원,2015,12,2022,Annual,18.58,22.52,84.27,17.02,222.16,2.61,20.80
A010120,LS ELECTRIC,1994,12,2012,Annual,16.63,7.86,17.22,39.5,141.22,2.77,22.21
A010120,LS ELECTRIC,1994,12,2013,Annual,16.55,10.68,13.47,17.2,126.69,2.67,22.44
A010120,LS ELECTRIC,1994,12,2014,Annual,13.90,7.17,-7.35,-7.76,130.95,2.39,20.18
A010120,LS ELECTRIC,1994,12,2015,Annual,11.32,2.14,-4.73,-32.9,121.91,2.19,15.95
A010120,LS ELECTRIC,1994,12,2016,Annual,9.80,5.06,-19.42,14.45,112.16,2.13,16.34
A010120,LS ELECTRIC,1994,12,2017,Annual,12.51,7.7,27.34,31.28,96.48,2.12,17.43
A010120,LS ELECTRIC,1994,12,2018,Annual,14.54,13.01,29.41,24.74,85.42,2.03,17.79
A010120,LS ELECTRIC,1994,12,2019,Annual,11.05,5.03,-17.8,-22.08,86.26,1.76,14.95
A010120,LS ELECTRIC,1994,12,2020,Annual,9.21,3.73,-20.67,-17.04,79.73,1.73,13.11
A010120,LS ELECTRIC,1994,12,2021,Annual,7.67,4.24,16.02,-0.2,89.81,1.85,12.90
A010120,LS ELECTRIC,1994,12,2022,Annual,8.40,5.15,20.88,6.92,114.47,2.23,12.74
A000680,LS네트웍스,1973,12,2012,Annual,3.65,1.11,221.62,-4.96,75.23,0.82,4.57
A000680,LS네트웍스,1973,12,2013,Annual,-2.88,-3.38,적전,적전,87.4,0.98,-0.09
A000680,LS네트웍스,1973,12,2014,Annual,0.16,-0.62,흑전,흑전,106.72,1.23,2.35
A000680,LS네트웍스,1973,12,2015,Annual,-13.26,-10.33,적전,적전,120.48,1.00,-8.29
A000680,LS네트웍스,1973,12,2016,Annual,-15.72,-12.6,적지,적지,109.2,0.75,-11.46
A000680,LS네트웍스,1973,12,2017,Annual,5.39,3.3,흑전,흑전,104.46,0.72,5.12
A000680,LS네트웍스,1973,12,2018,Annual,3.03,2.46,38.64,-20.88,99.58,0.71,4.26
A000680,LS네트웍스,1973,12,2019,Annual,-13.76,-18.62,적전,적전,126,0.70,-9.07
A000680,LS네트웍스,1973,12,2020,Annual,-2.55,-5.02,적지,적지,149.06,0.66,-1.62
A000680,LS네트웍스,1973,12,2021,Annual,15.43,12.25,흑전,흑전,136.51,0.75,13.55
A000680,LS네트웍스,1973,12,2022,Annual,-0.37,-0.32,86.03,적전,135.64,0.66,1.42
A006260,LS,1977,12,2012,Annual,9.78,3.74,16.47,76.34,249.04,4.23,17.17
A006260,LS,1977,12,2013,Annual,7.68,4.04,-15.46,-22.73,232.77,3.86,15.19
A006260,LS,1977,12,2014,Annual,5.02,0.86,-15.48,-47.5,240.76,3.60,12.87
A006260,LS,1977,12,2015,Annual,0.57,-2.62,-1.72,적전,234.56,3.34,8.22
A006260,LS,1977,12,2016,Annual,6.54,10.21,-11.13,흑전,198.38,2.74,14.43
A006260,LS,1977,12,2017,Annual,10.87,11.58,44.09,69.58,174.74,2.73,16.48
A006260,LS,1977,12,2018,Annual,7.03,20.03,-10.47,33.67,140.63,2.53,16.79
A006260,LS,1977,12,2019,Annual,3.70,-2.02,-25.11,-80.97,151.99,2.35,7.58
A006260,LS,1977,12,2020,Annual,6.95,4.15,24.72,109.78,162.12,2.40,9.58
A006260,LS,1977,12,2021,Annual,8.56,5.88,39.69,80.83,168.05,2.80,12.69
