Symbol,Name,결산월,회계년,주기,매출총이익률(%),영업이익률(%),당기순이익률(%),자본금영업이익률(%),영업수익(천원),영업비용(천원),세전계속사업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A001190,마이크로닉스,12,2019,Annual,,,,,,,,,
A001190,마이크로닉스,12,2020,Annual,,,,,,,,,
A001190,마이크로닉스,12,2021,Annual,,,,,,,,,
A001190,마이크로닉스,12,2022,Annual,,,,,,,,,
A001300,제일모직,12,2011,Annual,27.39,4.21,4.45,88.99,"5,417,336,508","5,189,446,644",4.77,101.00,94.13
A001300,제일모직,12,2012,Annual,17.58,5.33,5.81,84.41,"4,149,158,437","3,927,845,941",5.27,83.40,91.90
A001300,제일모직,12,2013,Annual,17.86,4.01,6.29,65.46,"4,277,555,825","4,105,934,491",4.33,70.65,102.64
A001300,제일모직,12,2014,Annual,,,,,,,,,
A001300,제일모직,12,2015,Annual,,,,,,,,,
A001300,제일모직,12,2016,Annual,,,,,,,,,
A001300,제일모직,12,2017,Annual,,,,,,,,,
A001300,제일모직,12,2018,Annual,,,,,,,,,
A001300,제일모직,12,2019,Annual,,,,,,,,,
A001300,제일모직,12,2020,Annual,,,,,,,,,
A001300,제일모직,12,2021,Annual,,,,,,,,,
A001300,제일모직,12,2022,Annual,,,,,,,,,
A001350,대한모방,12,2011,Annual,,,,,,,,,
A001350,대한모방,12,2012,Annual,,,,,,,,,
A001350,대한모방,12,2013,Annual,,,,,,,,,
A001350,대한모방,12,2014,Annual,,,,,,,,,
A001350,대한모방,12,2015,Annual,,,,,,,,,
A001350,대한모방,12,2016,Annual,,,,,,,,,
A001350,대한모방,12,2017,Annual,,,,,,,,,
A001350,대한모방,12,2018,Annual,,,,,,,,,
A001350,대한모방,12,2019,Annual,,,,,,,,,
A001350,대한모방,12,2020,Annual,,,,,,,,,
A001350,대한모방,12,2021,Annual,,,,,,,,,
A001350,대한모방,12,2022,Annual,,,,,,,,,
A001370,FnC코오롱,12,2011,Annual,,,,,,,,,
A001370,FnC코오롱,12,2012,Annual,,,,,,,,,
A001370,FnC코오롱,12,2013,Annual,,,,,,,,,
A001370,FnC코오롱,12,2014,Annual,,,,,,,,,
A001370,FnC코오롱,12,2015,Annual,,,,,,,,,
A001370,FnC코오롱,12,2016,Annual,,,,,,,,,
A001370,FnC코오롱,12,2017,Annual,,,,,,,,,
A001370,FnC코오롱,12,2018,Annual,,,,,,,,,
A001370,FnC코오롱,12,2019,Annual,,,,,,,,,
A001370,FnC코오롱,12,2020,Annual,,,,,,,,,
A001370,FnC코오롱,12,2021,Annual,,,,,,,,,
A001370,FnC코오롱,12,2022,Annual,,,,,,,,,
A001400,동산씨앤지,12,2011,Annual,,,,,,,,,
A001400,동산씨앤지,12,2012,Annual,,,,,,,,,
A001400,동산씨앤지,12,2013,Annual,,,,,,,,,
A001400,동산씨앤지,12,2014,Annual,,,,,,,,,
A001400,동산씨앤지,12,2015,Annual,,,,,,,,,
A001400,동산씨앤지,12,2016,Annual,,,,,,,,,
A001400,동산씨앤지,12,2017,Annual,,,,,,,,,
A001400,동산씨앤지,12,2018,Annual,,,,,,,,,
A001400,동산씨앤지,12,2019,Annual,,,,,,,,,
A001400,동산씨앤지,12,2020,Annual,,,,,,,,,
A001400,동산씨앤지,12,2021,Annual,,,,,,,,,
A001400,동산씨앤지,12,2022,Annual,,,,,,,,,
A001600,서광건설,12,2011,Annual,,,,,,,,,
A001600,서광건설,12,2012,Annual,,,,,,,,,
A001600,서광건설,12,2013,Annual,,,,,,,,,
A001600,서광건설,12,2014,Annual,,,,,,,,,
A001600,서광건설,12,2015,Annual,,,,,,,,,
A001600,서광건설,12,2016,Annual,,,,,,,,,
A001600,서광건설,12,2017,Annual,,,,,,,,,
A001600,서광건설,12,2018,Annual,,,,,,,,,
A001600,서광건설,12,2019,Annual,,,,,,,,,
A001600,서광건설,12,2020,Annual,,,,,,,,,
A001600,서광건설,12,2021,Annual,,,,,,,,,
A001600,서광건설,12,2022,Annual,,,,,,,,,
A001610,두산종합식품,12,2011,Annual,,,,,,,,,
A001610,두산종합식품,12,2012,Annual,,,,,,,,,
A001610,두산종합식품,12,2013,Annual,,,,,,,,,
A001610,두산종합식품,12,2014,Annual,,,,,,,,,
A001610,두산종합식품,12,2015,Annual,,,,,,,,,
A001610,두산종합식품,12,2016,Annual,,,,,,,,,
A001610,두산종합식품,12,2017,Annual,,,,,,,,,
A001610,두산종합식품,12,2018,Annual,,,,,,,,,
A001610,두산종합식품,12,2019,Annual,,,,,,,,,
A001610,두산종합식품,12,2020,Annual,,,,,,,,,
A001610,두산종합식품,12,2021,Annual,,,,,,,,,
A001610,두산종합식품,12,2022,Annual,,,,,,,,,
A001670,경남모직,12,2011,Annual,-22.28,-61.05,78.67,-25.00,"5,159,772","8,309,917",78.67,32.21,32.21
A001670,경남모직,12,2012,Annual,,,,,,,,,
A001670,경남모직,12,2013,Annual,,,,,,,,,
A001670,경남모직,12,2014,Annual,,,,,,,,,
A001670,경남모직,12,2015,Annual,,,,,,,,,
A001670,경남모직,12,2016,Annual,,,,,,,,,
A001670,경남모직,12,2017,Annual,,,,,,,,,
A001670,경남모직,12,2018,Annual,,,,,,,,,
A001670,경남모직,12,2019,Annual,,,,,,,,,
A001670,경남모직,12,2020,Annual,,,,,,,,,
A001670,경남모직,12,2021,Annual,,,,,,,,,
A001670,경남모직,12,2022,Annual,,,,,,,,,
A001690,두산테크팩,12,2011,Annual,,,,,,,,,
A001690,두산테크팩,12,2012,Annual,,,,,,,,,
A001690,두산테크팩,12,2013,Annual,,,,,,,,,
A001690,두산테크팩,12,2014,Annual,,,,,,,,,
A001690,두산테크팩,12,2015,Annual,,,,,,,,,
A001690,두산테크팩,12,2016,Annual,,,,,,,,,
A001690,두산테크팩,12,2017,Annual,,,,,,,,,
A001690,두산테크팩,12,2018,Annual,,,,,,,,,
A001690,두산테크팩,12,2019,Annual,,,,,,,,,
A001690,두산테크팩,12,2020,Annual,,,,,,,,,
A001690,두산테크팩,12,2021,Annual,,,,,,,,,
A001690,두산테크팩,12,2022,Annual,,,,,,,,,
A001700,공영토건,12,2011,Annual,,,,,,,,,
A001700,공영토건,12,2012,Annual,,,,,,,,,
A001700,공영토건,12,2013,Annual,,,,,,,,,
A001700,공영토건,12,2014,Annual,,,,,,,,,
A001700,공영토건,12,2015,Annual,,,,,,,,,
A001700,공영토건,12,2016,Annual,,,,,,,,,
A001700,공영토건,12,2017,Annual,,,,,,,,,
A001700,공영토건,12,2018,Annual,,,,,,,,,
A001700,공영토건,12,2019,Annual,,,,,,,,,
A001700,공영토건,12,2020,Annual,,,,,,,,,
A001700,공영토건,12,2021,Annual,,,,,,,,,
A001700,공영토건,12,2022,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2011,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2012,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2013,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2014,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2015,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2016,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2017,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2018,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2019,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2020,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2021,Annual,,,,,,,,,
A001830,동부일렉트로닉스,12,2022,Annual,,,,,,,,,
A001880,DL건설,12,2011,Annual,9.83,1.36,-8.99,9.74,"516,010,580","508,998,715",-9.86,-70.65,-64.44
A001880,DL건설,12,2012,Annual,9.32,2.60,-6.95,18.29,"506,151,680","492,980,776",-8.35,-58.73,-48.89
A001880,DL건설,12,2013,Annual,9.70,4.91,1.30,42.93,"646,867,718","615,118,741",1.44,12.60,11.36
A001880,DL건설,12,2014,Annual,10.56,7.84,3.35,88.94,"860,851,185","793,348,195",3.41,38.62,37.97
A001880,DL건설,12,2015,Annual,13.04,10.05,4.49,118.23,"892,871,135","803,135,928",6.05,71.13,52.78
A001880,DL건설,12,2016,Annual,13.53,10.11,8.22,121.39,"911,291,115","819,158,341",10.57,126.86,98.70
A001880,DL건설,12,2017,Annual,13.62,9.76,7.52,110.38,"858,626,981","774,847,107",10.12,114.47,85.13
A001880,DL건설,12,2018,Annual,13.18,9.41,6.68,119.77,"965,572,043","874,668,639",9.15,116.38,85.03
A001880,DL건설,12,2019,Annual,14.25,11.17,7.43,188.36,"1,279,913,145","1,136,946,562",10.31,173.78,125.29
A001880,DL건설,12,2020,Annual,15.22,11.72,8.61,211.35,"1,734,637,384","1,531,275,710",11.14,200.79,155.19
A001880,DL건설,12,2021,Annual,15.16,11.42,8.73,197.05,"2,010,344,323","1,780,709,990",11.20,193.15,150.65
A001880,DL건설,12,2022,Annual,8.05,4.13,2.82,69.57,"1,962,419,335","1,881,346,503",4.30,72.37,47.56
A001920,한보철강,12,2011,Annual,,,,,,,,,
A001920,한보철강,12,2012,Annual,,,,,,,,,
A001920,한보철강,12,2013,Annual,,,,,,,,,
A001920,한보철강,12,2014,Annual,,,,,,,,,
A001920,한보철강,12,2015,Annual,,,,,,,,,
A001920,한보철강,12,2016,Annual,,,,,,,,,
A001920,한보철강,12,2017,Annual,,,,,,,,,
A001920,한보철강,12,2018,Annual,,,,,,,,,
A001920,한보철강,12,2019,Annual,,,,,,,,,
A001920,한보철강,12,2020,Annual,,,,,,,,,
A001920,한보철강,12,2021,Annual,,,,,,,,,
A001920,한보철강,12,2022,Annual,,,,,,,,,
A001930,효성물산,12,2011,Annual,,,,,,,,,
A001930,효성물산,12,2012,Annual,,,,,,,,,
A001930,효성물산,12,2013,Annual,,,,,,,,,
A001930,효성물산,12,2014,Annual,,,,,,,,,
A001930,효성물산,12,2015,Annual,,,,,,,,,
A001930,효성물산,12,2016,Annual,,,,,,,,,
A001930,효성물산,12,2017,Annual,,,,,,,,,
A001930,효성물산,12,2018,Annual,,,,,,,,,
A001930,효성물산,12,2019,Annual,,,,,,,,,
A001930,효성물산,12,2020,Annual,,,,,,,,,
A001930,효성물산,12,2021,Annual,,,,,,,,,
