Symbol,Name,결산월,회계년,주기,부채비율(%),유동비율,유동자산(천원),유동부채(천원),당좌비율,당좌자산(천원),유동부채(천원),현금비율,현금및현금성자산(천원),유동부채(천원),유형자산구성비율(%),무형자산구성비율(%),판매비와관리비증가율(전년동기)(%),타인자본비율(%),매출액(천원),단기금융상품(천원)
A004370,농심,12,2017,Annual,25.46,,"790,610,058","410,759,017",,"665,615,882","410,759,017",,"86,593,448","410,759,017",34.56,0.86,4.14,20.29,"1,855,364,121","393,666,595"
A004370,농심,12,2018,Annual,27.05,,"877,680,149","456,700,513",,"728,919,993","456,700,513",,"98,050,906","456,700,513",33.56,0.83,-13.21,21.29,"1,857,814,054","452,000,000"
A004370,농심,12,2019,Annual,30.29,,"750,893,974","516,795,186",,"602,034,308","516,795,186",,"111,712,511","516,795,186",33.80,0.79,4.29,23.25,"1,905,694,049","272,000,000"
A004370,농심,12,2020,Annual,25.80,,"701,908,304","444,662,503",,"543,506,265","444,662,503",,"93,937,357","444,662,503",34.73,0.79,4.85,20.51,"2,105,700,159","232,000,000"
A004370,농심,12,2021,Annual,25.05,,"748,863,158","445,146,157",,"601,166,547","445,146,157",,"9,024,656","445,146,157",34.11,0.72,3.85,20.03,"2,102,582,223","242,000,000"
A004370,농심,12,2022,Annual,27.47,,"876,083,561","510,262,042",,"703,761,362","510,262,042",,"18,976,472","510,262,042",35.59,0.75,7.33,21.55,"2,395,960,802","372,000,000"
A008770,호텔신라,12,2011,Annual,130.02,,"570,612,176","292,365,913",,"235,758,589","292,365,913",,"124,048,397","292,365,913",34.51,1.96,22.82,56.53,"1,764,353,262",0
A008770,호텔신라,12,2012,Annual,124.60,,"737,852,572","346,763,321",,"384,178,617","346,763,321",,"265,898,593","346,763,321",31.04,1.69,23.51,55.48,"2,189,737,806",0
A008770,호텔신라,12,2013,Annual,151.33,,"699,157,742","429,850,036",,"365,894,686","429,850,036",,"218,057,089","429,850,036",37.48,1.36,6.12,60.21,"2,275,089,386",0
A008770,호텔신라,12,2014,Annual,144.46,,"732,379,713","372,035,667",,"289,130,579","372,035,667",,"163,363,244","372,035,667",35.75,1.69,19.85,59.09,"2,795,388,800",0
A008770,호텔신라,12,2015,Annual,161.62,,"917,012,935","517,605,266",,"505,762,848","517,605,266",,"299,873,535","517,605,266",31.75,1.33,1.07,61.78,"2,782,230,572",0
A008770,호텔신라,12,2016,Annual,161.11,,"946,651,827","619,069,717",,"542,155,071","619,069,717",,"314,652,294","619,069,717",33.17,2.34,14.85,61.70,"3,155,127,701",0
A008770,호텔신라,12,2017,Annual,183.57,,"967,870,720","762,134,740",,"603,396,193","762,134,740",,"430,673,488","762,134,740",29.47,1.81,-9.05,64.73,"2,866,177,305",0
A008770,호텔신라,12,2018,Annual,159.96,,"1,025,537,173","840,959,995",,"436,421,463","840,959,995",,"211,713,267","840,959,995",29.02,1.76,24.37,61.53,"3,643,940,422","10,000,000"
A008770,호텔신라,12,2019,Annual,213.27,,"1,435,616,025","1,239,023,498",,"714,670,750","1,239,023,498",,"437,782,288","1,239,023,498",20.83,1.48,24.48,68.08,"4,567,737,437","15,000,000"
A008770,호텔신라,12,2020,Annual,260.76,,"932,489,148","628,619,537",,"396,342,737","628,619,537",,"137,761,654","628,619,537",25.19,1.86,-30.18,72.28,"2,814,422,846","13,500,000"
A008770,호텔신라,12,2021,Annual,278.48,,"858,662,681","892,456,391",,"312,204,594","892,456,391",,"148,446,808","892,456,391",26.05,1.60,9.97,73.58,"3,379,077,455","13,000,000"
A008770,호텔신라,12,2022,Annual,361.18,,"1,049,341,215","1,028,147,012",,"607,670,340","1,028,147,012",,"361,241,721","1,028,147,012",25.00,1.28,28.63,78.32,"4,265,984,365","12,120,000"
A008930,한미사이언스,12,2011,Annual,8.65,,"16,627,573","26,856,569",,"16,627,573","26,856,569",,"7,940,422","26,856,569",3.02,0.26,84.16,7.96,"15,074,907",0
A008930,한미사이언스,12,2012,Annual,9.80,,"17,440,744","17,047,650",,"17,440,744","17,047,650",,"7,725,870","17,047,650",3.54,0.40,13.71,8.92,"17,976,545",0
A008930,한미사이언스,12,2013,Annual,10.42,,"17,317,713","30,047,932",,"17,317,713","30,047,932",,"4,447,410","30,047,932",3.32,0.49,13.14,9.43,"22,544,205",0
A008930,한미사이언스,12,2014,Annual,23.39,,"32,628,501","82,165,377",,"32,628,501","82,165,377",,"10,857,235","82,165,377",3.77,0.53,3.27,18.96,"22,730,103",0
A008930,한미사이언스,12,2015,Annual,23.20,,"200,384,369","105,645,758",,"200,384,369","105,645,758",,"40,729,330","105,645,758",3.21,0.66,33.60,18.83,"173,495,980",0
A008930,한미사이언스,12,2016,Annual,17.67,,"92,639,274","86,782,487",,"92,639,274","86,782,487",,"82,784,745","86,782,487",3.46,0.93,-1.85,15.01,"35,644,471",0
A008930,한미사이언스,12,2017,Annual,11.40,,"34,114,020","40,945,763",,"34,114,020","40,945,763",,"24,201,644","40,945,763",3.57,1.52,1.89,10.24,"29,934,830",0
A008930,한미사이언스,12,2018,Annual,9.45,,"18,772,055","37,619,992",,"18,772,055","37,619,992",,"13,565,891","37,619,992",3.46,1.44,-2.77,8.63,"29,993,665",0
A008930,한미사이언스,12,2019,Annual,14.03,,"10,527,174","50,268,042",,"10,527,174","50,268,042",,"2,576,079","50,268,042",3.32,1.31,18.42,12.30,"34,892,677",0
A008930,한미사이언스,12,2020,Annual,15.26,,"8,790,540","49,766,674",,"8,790,540","49,766,674",,"2,618,823","49,766,674",3.11,1.02,-4.10,13.24,"35,553,207",0
A008930,한미사이언스,12,2021,Annual,16.40,,"9,237,719","60,356,364",,"9,237,719","60,356,364",,"2,201,317","60,356,364",3.20,0.84,7.90,14.09,"36,330,713",0
A008930,한미사이언스,12,2022,Annual,49.70,,"46,177,379","216,171,162",,"33,648,176","216,171,162",,"3,924,905","216,171,162",10.82,2.18,80.17,33.20,"57,490,402",0
A282330,BGF리테일,12,2011,Annual,,,,,,,,,,,,,,,,
A282330,BGF리테일,12,2012,Annual,,,,,,,,,,,,,,,,
A282330,BGF리테일,12,2013,Annual,,,,,,,,,,,,,,,,
A282330,BGF리테일,12,2014,Annual,,,,,,,,,,,,,,,,
A282330,BGF리테일,12,2015,Annual,,,,,,,,,,,,,,,,
A282330,BGF리테일,12,2016,Annual,,,,,,,,,,,,,,,,
A282330,BGF리테일,12,2017,Annual,240.85,,"525,639,764","664,673,134",,"431,603,460","664,673,134",,"20,481,254","664,673,134",29.40,4.31,,70.66,"938,656,966","194,400,000"
A282330,BGF리테일,12,2018,Annual,190.47,,"670,057,644","746,546,634",,"567,246,361","746,546,634",,"33,505,877","746,546,634",29.72,3.43,481.69,65.57,"5,774,158,186","184,400,000"
A282330,BGF리테일,12,2019,Annual,256.17,,"722,518,247","934,735,106",,"632,925,491","934,735,106",,"18,909,487","934,735,106",21.83,2.23,3.86,71.92,"5,943,404,080","59,200,000"
A282330,BGF리테일,12,2020,Annual,243.77,,"805,009,294","981,318,994",,"686,959,876","981,318,994",,"17,218,444","981,318,994",21.59,1.54,4.03,70.91,"6,167,808,904","64,342,691"
A282330,BGF리테일,12,2021,Annual,222.57,,"775,629,135","981,357,584",,"671,550,154","981,357,584",,"46,931,239","981,357,584",20.77,1.25,9.10,69.00,"6,762,088,873","61,300,000"
A282330,BGF리테일,12,2022,Annual,206.80,,"854,562,557","1,067,273,452",,"735,477,009","1,067,273,452",,"252,670,113","1,067,273,452",20.84,1.24,14.69,67.41,"7,577,772,993","34,300,000"
A000150,두산,12,2011,Annual,61.46,,"699,147,719","562,603,623",,"573,180,530","562,603,623",,"155,843,174","562,603,623",13.50,3.42,39.25,38.06,"1,930,096,327","571,518"
A000150,두산,12,2012,Annual,58.76,,"567,179,408","438,271,986",,"466,536,317","438,271,986",,"139,232,865","438,271,986",12.08,3.98,1.00,37.01,"1,487,630,504","9,201,024"
A000150,두산,12,2013,Annual,66.34,,"569,386,769","487,660,292",,"411,266,082","487,660,292",,"100,715,116","487,660,292",12.79,4.54,4.67,39.88,"1,652,024,598",0
A000150,두산,12,2014,Annual,66.29,,"639,610,228","742,714,303",,"451,981,337","742,714,303",,"102,345,355","742,714,303",11.71,5.21,12.89,39.86,"1,995,372,674","2,000,000"
A000150,두산,12,2015,Annual,64.90,,"713,533,619","870,353,876",,"561,183,000","870,353,876",,"166,196,173","870,353,876",12.10,5.13,-6.89,39.36,"1,873,556,346",0
A000150,두산,12,2016,Annual,77.26,,"810,637,993","1,042,961,198",,"595,735,777","1,042,961,198",,"155,824,169","1,042,961,198",13.82,5.18,28.91,43.59,"2,067,135,545",0
A000150,두산,12,2017,Annual,79.57,,"980,974,193","1,319,119,683",,"598,027,349","1,319,119,683",,"56,559,567","1,319,119,683",12.53,4.73,13.80,44.31,"2,624,828,847",0
A000150,두산,12,2018,Annual,105.34,,"1,176,134,397","1,404,102,798",,"715,309,425","1,404,102,798",,"114,171,498","1,404,102,798",17.44,4.10,-33.53,51.30,"2,096,642,934",0
A000150,두산,12,2019,Annual,121.59,,"921,194,928","1,705,580,503",,"684,065,843","1,705,580,503",,"126,344,598","1,705,580,503",14.97,3.46,-18.45,54.87,"1,588,036,127","19,387,224"
A000150,두산,12,2020,Annual,104.04,,"1,259,204,613","1,648,873,982",,"1,098,164,606","1,648,873,982",,"69,610,061","1,648,873,982",6.37,1.58,-33.73,50.99,"894,884,124","111,236,952"
A000150,두산,12,2021,Annual,74.25,,"1,067,961,459","1,584,689,342",,"957,658,551","1,584,689,342",,"49,062,003","1,584,689,342",4.75,1.00,33.58,42.61,"967,464,727","534,554,468"
A000150,두산,12,2022,Annual,57.46,,"791,840,427","779,950,804",,"676,532,388","779,950,804",,"381,777,405","779,950,804",5.08,1.25,13.11,36.49,"1,077,195,113","48,456,002"
A028670,팬오션,12,2011,Annual,152.95,,"1,419,959,000","1,034,104,000",,"1,358,864,000","1,034,104,000",,"292,425,000","1,034,104,000",72.02,0.33,-9.69,60.47,"5,059,026,000",0
A028670,팬오션,12,2012,Annual,256.65,,"1,147,107,000","1,778,955,000",,"1,070,043,000","1,778,955,000",,"159,862,000","1,778,955,000",76.97,0.20,14.32,71.96,"4,919,476,000",0
A028670,팬오션,12,2013,Annual,"2,419.86",,"620,135,000","784,864,000",,"538,244,000","784,864,000",,"130,480,000","784,864,000",84.29,0.12,116.05,96.03,"2,428,186,000",0
A028670,팬오션,12,2014,Annual,218.24,,"855,625,000","705,975,000",,"796,583,000","705,975,000",,"363,688,000","705,975,000",78.24,0.11,-82.29,68.58,"1,555,024,000",0
A028670,팬오션,12,2015,Annual,76.29,,"536,397,000","457,863,000",,"496,360,000","457,863,000",,"223,406,000","457,863,000",84.97,0.11,12.95,43.28,"1,760,590,000",0
A028670,팬오션,12,2016,Annual,68.98,,"500,167,000","506,832,000",,"452,374,000","506,832,000",,"194,558,000","506,832,000",85.27,0.11,-11.27,40.82,"1,606,337,000",0
A028670,팬오션,12,2017,Annual,61.00,,"514,559,000","509,960,000",,"464,304,000","509,960,000",,"148,271,000","509,960,000",83.93,0.12,-5.99,37.89,"2,013,013,000","32,028,000"
A028670,팬오션,12,2018,Annual,54.61,,"608,323,000","649,411,000",,"547,278,000","649,411,000",,"160,585,000","649,411,000",82.54,0.12,43.88,35.32,"2,337,517,000","11,062,000"
A028670,팬오션,12,2019,Annual,53.27,,"598,779,000","684,709,000",,"533,462,000","684,709,000",,"198,016,000","684,709,000",84.61,0.11,3.40,34.76,"2,155,925,000","28,608,000"
A028670,팬오션,12,2020,Annual,63.57,,"547,012,000","559,547,000",,"489,791,000","559,547,000",,"164,061,000","559,547,000",84.83,0.11,-0.53,38.86,"2,102,895,000",0
A028670,팬오션,12,2021,Annual,79.07,,"1,233,875,000","1,104,165,000",,"1,125,652,000","1,104,165,000",,"444,874,000","1,104,165,000",77.93,0.08,18.62,44.16,"4,069,219,000",0
A028670,팬오션,12,2022,Annual,66.48,,"1,589,555,000","1,131,703,000",,"1,460,498,000","1,131,703,000",,"654,184,000","1,131,703,000",73.35,0.09,21.30,39.93,"5,700,446,000",0
A030000,제일기획,12,2011,Annual,87.45,,"993,350,560","561,471,168",,"993,350,560","561,471,168",,"74,082,665","561,471,168",5.72,1.58,13.90,46.65,"720,415,932","386,000,000"
A030000,제일기획,12,2012,Annual,81.20,,"787,830,397","480,279,939",,"787,830,397","480,279,939",,"27,708,113","480,279,939",8.74,2.29,13.41,44.81,"853,637,925","241,000,000"
A030000,제일기획,12,2013,Annual,91.73,,"711,417,978","501,285,726",,"711,417,978","501,285,726",,"99,536,730","501,285,726",8.57,3.82,13.11,47.84,"926,525,014","16,000,000"
A030000,제일기획,12,2014,Annual,65.65,,"872,571,587","460,197,546",,"872,571,587","460,197,546",,"156,205,038","460,197,546",6.09,3.16,1.43,39.63,"882,392,506","150,000,000"
A030000,제일기획,12,2015,Annual,89.45,,"709,652,324","504,495,565",,"709,652,324","504,495,565",,"129,070,726","504,495,565",6.00,3.13,1.56,47.22,"819,850,042","10,000,000"
A030000,제일기획,12,2016,Annual,92.66,,"805,618,449","549,824,133",,"805,618,449","549,824,133",,"85,200,552","549,824,133",4.72,2.52,-4.40,48.10,"1,022,947,827","25,000,000"
A030000,제일기획,12,2017,Annual,80.31,,"795,782,710","526,414,889",,"795,782,710","526,414,889",,"54,030,427","526,414,889",4.25,2.28,1.49,44.54,"1,062,990,039","25,000,000"
A030000,제일기획,12,2018,Annual,82.55,,"808,962,547","531,836,681",,"808,962,547","531,836,681",,"91,606,593","531,836,681",3.86,1.88,9.59,45.22,"1,198,292,622","75,000,000"
A030000,제일기획,12,2019,Annual,76.73,,"809,246,489","508,925,211",,"809,246,489","508,925,211",,"100,835,302","508,925,211",3.91,2.17,-2.84,43.42,"1,150,057,693","60,000,000"
A030000,제일기획,12,2020,Annual,71.53,,"786,887,090","502,838,551",,"786,887,090","502,838,551",,"67,706,500","502,838,551",3.36,2.19,-5.21,41.70,"870,684,464","135,000,000"
A030000,제일기획,12,2021,Annual,74.65,,"851,980,468","535,171,037",,"851,980,468","535,171,037",,"98,206,623","535,171,037",3.05,1.88,10.90,42.74,"1,017,011,069","95,000,000"
A030000,제일기획,12,2022,Annual,88.44,,"856,605,832","596,998,968",,"856,605,832","596,998,968",,"158,797,594","596,998,968",2.94,1.60,0.55,46.93,"1,280,522,528","20,000,000"
A014680,한솔케미칼,12,2011,Annual,109.53,,"90,276,171","97,449,729",,"70,755,794","97,449,729",,"803,706","97,449,729",46.41,2.62,-0.58,52.27,"278,623,403",0
A014680,한솔케미칼,12,2012,Annual,94.13,,"82,606,793","65,721,462",,"65,028,491","65,721,462",,"11,601,831","65,721,462",55.71,3.62,24.39,48.49,"293,809,915",0
A014680,한솔케미칼,12,2013,Annual,83.52,,"63,779,621","88,844,264",,"44,642,031","88,844,264",,"1,057,431","88,844,264",54.56,4.09,1.93,45.51,"286,157,035",0
A014680,한솔케미칼,12,2014,Annual,82.82,,"71,363,593","61,186,972",,"50,589,175","61,186,972",,"5,618,712","61,186,972",57.03,3.48,13.96,45.30,"277,931,459",0
A014680,한솔케미칼,12,2015,Annual,78.17,,"72,068,871","63,250,871",,"51,351,483","63,250,871",,"592,768","63,250,871",60.65,2.58,4.28,43.87,"290,202,958",0
A014680,한솔케미칼,12,2016,Annual,70.20,,"76,824,641","142,833,223",,"51,682,551","142,833,223",,"3,480,538","142,833,223",57.59,1.81,4.82,41.25,"315,815,438",0
A014680,한솔케미칼,12,2017,Annual,66.25,,"110,286,436","80,412,162",,"86,241,857","80,412,162",,"29,134,944","80,412,162",55.67,1.18,6.98,39.85,"341,858,961",0
A014680,한솔케미칼,12,2018,Annual,64.91,,"93,120,511","82,649,141",,"59,927,139","82,649,141",,"7,600,031","82,649,141",65.73,0.66,6.76,39.36,"409,357,852",0
A014680,한솔케미칼,12,2019,Annual,82.10,,"225,314,615","145,648,944",,"181,393,794","145,648,944",,"42,857,213","145,648,944",55.82,0.45,4.99,45.09,"401,866,639","60,000,000"
A014680,한솔케미칼,12,2020,Annual,60.62,,"225,858,107","121,442,014",,"181,137,841","121,442,014",,"82,106,272","121,442,014",57.86,0.56,15.52,37.74,"457,470,879","30,000,000"
A014680,한솔케미칼,12,2021,Annual,55.51,,"310,019,076","164,963,468",,"236,056,411","164,963,468",,"43,776,015","164,963,468",55.15,0.45,16.99,35.70,"570,246,565","110,000,000"
A014680,한솔케미칼,12,2022,Annual,49.00,,"252,085,443","102,165,058",,"162,584,071","102,165,058",,"32,318,907","102,165,058",61.10,0.44,14.98,32.89,"637,646,664","39,889,280"
A112610,씨에스윈드,12,2011,Annual,134.58,,"140,274,014","143,313,945",,"106,192,042","143,313,945",,"12,265,406","143,313,945",0.24,1.53,3.29,57.37,"178,693,548","38,775,130"
A112610,씨에스윈드,12,2012,Annual,81.23,,"67,410,106","91,846,065",,"56,140,074","91,846,065",,"529,317","91,846,065",0.33,2.14,27.91,44.82,"298,764,548","38,553,852"
A112610,씨에스윈드,12,2013,Annual,59.31,,"117,513,228","83,185,618",,"94,611,983","83,185,618",,"1,042,907","83,185,618",0.25,1.90,-16.05,37.23,"186,253,172","39,753,928"
A112610,씨에스윈드,12,2014,Annual,11.85,,"229,814,586","34,637,356",,"216,474,903","34,637,356",,"13,751,152","34,637,356",0.25,1.27,96.41,10.60,"183,849,964","105,555,866"
A112610,씨에스윈드,12,2015,Annual,8.92,,"215,804,645","27,711,467",,"189,783,494","27,711,467",,"19,892,700","27,711,467",0.93,1.16,-30.93,8.19,"158,780,109","15,149,999"
A112610,씨에스윈드,12,2016,Annual,12.90,,"160,720,826","37,576,573",,"152,454,230","37,576,573",,"26,114,404","37,576,573",1.00,0.67,50.26,11.43,"178,397,439","19,169,428"
A112610,씨에스윈드,12,2017,Annual,25.59,,"165,876,194","68,996,927",,"127,618,392","68,996,927",,"17,208,595","68,996,927",0.88,0.57,-25.50,20.38,"185,434,820","501,242"
A112610,씨에스윈드,12,2018,Annual,74.93,,"231,546,104","148,162,174",,"164,631,216","148,162,174",,"9,082,921","148,162,174",2.01,0.97,61.36,42.83,"370,351,770","2,378,852"
A112610,씨에스윈드,12,2019,Annual,78.24,,"227,850,996","216,169,225",,"165,133,214","216,169,225",,"31,790,387","216,169,225",1.92,1.01,6.23,43.90,"603,866,361","2,333,090"
A112610,씨에스윈드,12,2020,Annual,42.60,,"196,722,254","113,209,667",,"185,730,928","113,209,667",,"32,697,730","113,209,667",12.18,0.96,-11.26,29.87,"684,456,953","110,000"
A112610,씨에스윈드,12,2021,Annual,26.22,,"441,157,754","88,650,713",,"437,322,312","88,650,713",,"151,262,544","88,650,713",7.11,0.61,17.74,20.77,"639,800,141","110,001"
A112610,씨에스윈드,12,2022,Annual,32.32,,"319,460,541","152,468,349",,"318,031,668","152,468,349",,"69,670,005","152,468,349",4.88,0.81,25.12,24.42,"574,487,904",0
A052690,한전기술,12,2011,Annual,94.90,,"542,495,338","326,147,745",,"542,493,411","326,147,745",,"76,408,685","326,147,745",10.85,4.22,4.74,48.69,"663,334,830","301,000,000"
A052690,한전기술,12,2012,Annual,102.33,,"637,560,492","394,425,544",,"637,512,143","394,425,544",,"118,844,788","394,425,544",11.58,4.85,13.15,50.58,"785,585,937","235,000,000"
A052690,한전기술,12,2013,Annual,99.06,,"478,851,129","336,047,368",,"476,569,514","336,047,368",,"98,004,588","336,047,368",19.73,5.24,12.11,49.76,"755,483,851","140,901,817"
A052690,한전기술,12,2014,Annual,91.00,,"355,292,164","315,766,214",,"355,290,565","315,766,214",,"76,277,879","315,766,214",37.32,5.49,-9.47,47.64,"841,917,293",0
A052690,한전기술,12,2015,Annual,109.39,,"320,404,814","342,314,684",,"320,404,814","342,314,684",,"15,287,585","342,314,684",40.26,5.50,20.15,52.24,"657,603,285",0
A052690,한전기술,12,2016,Annual,88.82,,"255,846,357","286,554,618",,"255,846,357","286,554,618",,"21,451,508","286,554,618",42.31,7.39,25.52,47.04,"506,012,235",0
A052690,한전기술,12,2017,Annual,66.76,,"257,528,889","221,860,035",,"257,528,889","221,860,035",,"18,383,396","221,860,035",41.25,8.48,-25.15,40.04,"490,192,814",0
A052690,한전기술,12,2018,Annual,67.21,,"281,389,537","248,402,018",,"281,389,537","248,402,018",,"31,457,108","248,402,018",38.97,8.02,-3.29,40.20,"433,700,598",0
A052690,한전기술,12,2019,Annual,49.37,,"257,592,435","223,522,062",,"257,592,435","223,522,062",,"69,303,591","223,522,062",39.49,6.31,-30.55,33.05,"448,634,709",0
A052690,한전기술,12,2020,Annual,40.11,,"235,805,180","186,296,228",,"235,805,180","186,296,228",,"37,008,680","186,296,228",40.31,5.83,17.42,28.63,"431,722,626",0
A052690,한전기술,12,2021,Annual,37.31,,"253,957,554","183,099,880",,"253,957,554","183,099,880",,"27,731,961","183,099,880",38.34,4.71,7.71,27.17,"433,126,639",0
A052690,한전기술,12,2022,Annual,50.08,,"372,030,600","243,795,775",,"372,030,600","243,795,775",,"41,035,901","243,795,775",31.54,3.30,0.05,33.37,"505,290,773",0
A002380,KCC,12,2011,Annual,43.41,,"1,966,015,742","802,846,735",,"1,485,957,206","802,846,735",,"748,044,281","802,846,735",34.90,0.14,9.73,30.27,"3,016,124,006",0
A002380,KCC,12,2012,Annual,35.10,,"1,204,088,629","1,145,268,777",,"787,339,503","1,145,268,777",,"135,125,143","1,145,268,777",38.34,0.16,-3.19,25.98,"2,873,047,378",0
A002380,KCC,12,2013,Annual,36.53,,"1,493,701,868","537,867,899",,"1,099,642,622","537,867,899",,"423,443,616","537,867,899",35.98,0.15,-1.18,26.75,"2,862,798,450",0
A002380,KCC,12,2014,Annual,37.19,,"2,003,054,338","837,571,750",,"1,584,653,744","837,571,750",,"462,152,228","837,571,750",28.66,0.11,7.40,27.11,"3,032,296,703","363,700,000"
A002380,KCC,12,2015,Annual,46.80,,"1,644,438,999","1,334,959,070",,"1,197,453,628","1,334,959,070",,"313,071,833","1,334,959,070",28.68,0.15,10.03,31.88,"3,067,640,038","130,000,000"
A002380,KCC,12,2016,Annual,52.55,,"1,890,609,798","1,624,400,028",,"1,463,190,280","1,624,400,028",,"507,290,803","1,624,400,028",27.58,0.13,4.80,34.45,"3,152,300,110","147,300,000"
A002380,KCC,12,2017,Annual,61.27,,"1,994,907,302","2,524,004,899",,"1,560,368,163","2,524,004,899",,"347,248,235","2,524,004,899",28.50,0.12,-1.65,37.99,"3,426,493,951","364,997,600"
A002380,KCC,12,2018,Annual,54.79,,"2,282,402,036","1,362,943,253",,"1,790,522,344","1,362,943,253",,"247,934,921","1,362,943,253",29.90,0.14,-18.66,35.39,"2,646,202,991","749,287,500"
A002380,KCC,12,2019,Annual,107.23,,"2,799,493,777","3,113,210,867",,"2,424,641,719","3,113,210,867",,"123,098,636","3,113,210,867",23.02,0.08,-6.82,51.75,"2,130,823,577","589,468,000"
A002380,KCC,12,2020,Annual,74.39,,"2,111,475,986","2,301,595,142",,"1,809,424,991","2,301,595,142",,"200,762,133","2,301,595,142",20.61,0.08,-6.07,42.66,"2,071,850,766","884,325,144"
