Symbol,Name,결산월,회계년,주기,매출총이익률(%),영업이익률(%),당기순이익률(%),자본금영업이익률(%),영업수익(천원),영업비용(천원),세전계속사업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A093190,빅솔론,12,2019,Annual,24.85,12.82,12.50,99.79,"74,852,401","65,253,458",16.11,125.38,97.24
A093190,빅솔론,12,2020,Annual,21.05,7.43,7.79,50.97,"65,999,606","61,096,694",5.56,38.17,53.43
A093190,빅솔론,12,2021,Annual,25.08,14.46,28.03,131.09,"87,196,276","74,585,993",33.42,302.92,254.06
A093190,빅솔론,12,2022,Annual,36.81,19.31,8.29,231.72,"115,448,439","93,158,351",11.15,133.80,99.44
A071670,에이테크솔루션,12,2011,Annual,14.43,7.53,6.40,254.36,"169,004,589","156,286,362",7.76,262.39,216.48
A071670,에이테크솔루션,12,2012,Annual,5.91,-2.78,-2.58,-94.70,"170,620,454","175,355,545",-3.59,-122.43,-87.99
A071670,에이테크솔루션,12,2013,Annual,8.49,1.04,0.57,38.06,"182,270,708","180,367,522",0.60,21.97,20.69
A071670,에이테크솔루션,12,2014,Annual,10.08,1.90,0.79,75.59,"198,511,682","194,732,371",1.25,49.54,31.24
A071670,에이테크솔루션,12,2015,Annual,7.57,-0.91,-0.94,-29.52,"161,495,254","162,971,050",-1.44,-46.53,-30.41
A071670,에이테크솔루션,12,2016,Annual,10.31,1.01,0.73,40.83,"201,247,464","199,205,768",0.72,29.13,29.51
A071670,에이테크솔루션,12,2017,Annual,8.46,-0.77,-0.57,-25.13,"163,293,921","164,550,459",-0.58,-18.87,-18.62
A071670,에이테크솔루션,12,2018,Annual,9.41,0.16,0.05,5.02,"156,240,495","155,989,491",0.15,4.83,1.71
A071670,에이테크솔루션,12,2019,Annual,9.89,1.02,0.14,37.60,"184,674,928","182,794,718",0.49,17.95,5.31
A071670,에이테크솔루션,12,2020,Annual,9.57,1.35,0.99,51.28,"190,074,247","187,510,350",1.05,39.92,37.68
A071670,에이테크솔루션,12,2021,Annual,10.70,2.42,2.21,95.61,"197,691,570","192,910,994",2.69,106.54,87.19
A071670,에이테크솔루션,12,2022,Annual,11.84,3.02,2.31,123.12,"203,839,913","197,684,136",2.65,108.23,94.28
A226440,한송네오텍,12,2011,Annual,15.24,6.27,4.07,109.95,"30,456,370","28,546,901",4.07,71.30,71.30
A226440,한송네오텍,12,2012,Annual,14.51,4.04,0.65,61.20,"27,247,268","26,146,105",0.65,9.78,9.78
A226440,한송네오텍,12,2013,Annual,14.90,4.40,2.41,64.02,"27,079,249","25,887,338",2.41,35.02,35.02
A226440,한송네오텍,12,2014,Annual,17.35,5.07,3.69,97.01,"35,644,596","33,838,526",3.77,72.20,70.66
A226440,한송네오텍,12,2015,Annual,20.56,16.92,5.32,204.55,"25,301,907","21,019,938",16.16,195.28,64.32
A226440,한송네오텍,12,2016,Annual,11.96,6.68,4.65,N/A(IFRS),"47,368,044","44,205,615",5.16,N/A(IFRS),N/A(IFRS)
A226440,한송네오텍,12,2017,Annual,20.34,14.26,8.78,817.78,"61,973,080","53,134,071",10.52,602.91,503.25
A226440,한송네오텍,12,2018,Annual,19.13,4.14,-7.28,64.75,"38,337,462","36,750,787",-6.67,-104.27,-113.83
A226440,한송네오텍,12,2019,Annual,21.90,3.84,1.63,21.11,"21,519,923","20,694,335",0.73,4.01,8.96
A226440,한송네오텍,12,2020,Annual,21.95,2.22,-2.98,9.14,"19,347,175","18,918,224",-7.12,-29.35,-12.27
A226440,한송네오텍,12,2021,Annual,21.60,1.89,-5.19,8.92,"26,287,627","25,790,247",-4.56,-21.53,-24.45
A226440,한송네오텍,12,2022,Annual,-6.43,-37.04,-77.13,-156.75,"24,710,552","33,863,559",-77.11,-326.32,-326.38
A041910,폴라리스AI파마,12,2011,Annual,30.92,20.18,15.12,239.86,"56,025,831","44,721,149",18.52,220.14,179.71
A041910,폴라리스AI파마,12,2012,Annual,34.29,22.79,17.04,267.29,"58,619,805","45,261,196",19.44,228.05,199.90
A041910,폴라리스AI파마,12,2013,Annual,30.88,15.93,8.77,128.09,"42,247,214","35,516,999",10.09,81.15,70.53
A041910,폴라리스AI파마,12,2014,Annual,19.64,0.35,6.85,2.82,"44,214,723","44,061,365",11.05,89.77,55.64
A041910,폴라리스AI파마,12,2015,Annual,18.65,1.49,-1.15,12.16,"45,065,875","44,395,046",-2.83,-23.10,-9.37
A041910,폴라리스AI파마,12,2016,Annual,26.88,6.59,6.96,50.60,"43,385,843","40,525,281",7.87,60.39,53.45
A041910,폴라리스AI파마,12,2017,Annual,28.97,7.53,7.50,49.52,"38,174,581","35,300,746",7.47,49.16,49.32
A041910,폴라리스AI파마,12,2018,Annual,24.40,3.62,16.33,24.68,"40,330,037","38,869,156",19.59,133.51,111.24
A041910,폴라리스AI파마,12,2019,Annual,27.96,7.67,32.45,59.96,"46,489,682","42,922,670",40.51,316.57,253.61
A041910,폴라리스AI파마,12,2020,Annual,28.07,13.31,25.72,136.73,"61,102,371","52,967,861",31.65,325.06,264.17
A041910,폴라리스AI파마,12,2021,Annual,22.89,6.96,11.38,70.69,"60,400,510","56,195,133",12.87,130.66,115.56
A041910,폴라리스AI파마,12,2022,Annual,20.42,5.10,-10.26,53.15,"62,036,333","58,874,594",-13.57,-141.46,-106.97
A307930,컴퍼니케이,12,2011,Annual,,,,,,,,,
A307930,컴퍼니케이,12,2012,Annual,,,,,,,,,
A307930,컴퍼니케이,12,2013,Annual,93.93,29.91,22.53,,"2,511,997","1,760,580",29.24,,
A307930,컴퍼니케이,12,2014,Annual,81.64,36.04,27.60,23.01,"4,629,812","2,961,452",35.98,22.98,17.62
A307930,컴퍼니케이,12,2015,Annual,87.48,22.50,16.93,11.59,"3,605,138","2,794,109",22.41,11.54,8.72
A307930,컴퍼니케이,12,2016,Annual,90.86,73.40,63.59,181.01,"17,689,374","4,706,209",73.27,180.69,156.82
A307930,컴퍼니케이,12,2017,Annual,80.37,45.70,33.81,N/A(IFRS),"9,866,155","5,357,231",45.48,N/A(IFRS),N/A(IFRS)
A307930,컴퍼니케이,12,2018,Annual,79.26,54.88,41.71,108.46,"14,861,384","6,705,222",53.72,106.17,82.42
A307930,컴퍼니케이,12,2019,Annual,98.51,63.78,50.34,123.61,"16,908,800","6,123,647",62.96,122.01,97.56
A307930,컴퍼니케이,12,2020,Annual,91.75,68.57,52.93,130.96,"18,629,367","5,854,563",68.21,130.25,101.08
A307930,컴퍼니케이,12,2021,Annual,95.32,77.31,68.83,217.51,"27,444,773","6,226,391",77.02,216.70,193.65
A307930,컴퍼니케이,12,2022,Annual,71.06,39.68,40.84,64.45,"15,843,841","9,556,497",38.64,62.75,66.34
A052790,액토즈소프트,12,2011,Annual,34.06,19.70,11.88,417.18,"98,798,904","79,338,001",21.16,448.12,251.51
A052790,액토즈소프트,12,2012,Annual,35.28,26.48,12.22,465.38,"82,359,263","60,550,046",21.12,371.10,214.73
A052790,액토즈소프트,12,2013,Annual,40.76,17.58,13.26,387.41,"113,863,410","93,840,946",18.59,409.56,292.21
A052790,액토즈소프트,12,2014,Annual,32.76,0.14,-80.56,1.95,"78,950,049","78,839,653",-74.60,"-1,041.76","-1,125.02"
A052790,액토즈소프트,12,2015,Annual,44.25,34.52,26.39,297.97,"48,873,964","32,002,740",44.99,388.31,227.77
A052790,액토즈소프트,12,2016,Annual,50.00,37.95,-78.71,241.57,"36,063,675","22,378,073",-71.08,-452.48,-501.07
A052790,액토즈소프트,12,2017,Annual,48.95,27.09,1.85,166.41,"34,798,015","25,370,199",10.43,64.08,11.39
A052790,액토즈소프트,12,2018,Annual,71.31,1.39,-127.68,5.98,"24,386,489","24,047,461",-122.31,-526.47,-549.59
A052790,액토즈소프트,12,2019,Annual,84.18,50.96,47.15,500.85,"55,683,567","27,308,909",54.25,533.20,463.45
A052790,액토즈소프트,12,2020,Annual,78.02,43.36,23.05,338.50,"44,223,640","25,046,336",38.19,298.12,179.89
A052790,액토즈소프트,12,2021,Annual,66.87,20.99,27.16,117.68,"31,761,078","25,093,864",28.69,160.87,152.28
A052790,액토즈소프트,12,2022,Annual,64.64,18.99,15.93,120.49,"35,943,388","29,117,526",23.61,149.81,101.09
A234920,자이글,12,2011,Annual,,,,,,,,,
A234920,자이글,12,2012,Annual,,,,,,,,,
A234920,자이글,12,2013,Annual,45.75,26.80,20.80,,"26,727,314","19,564,592",25.90,,
A234920,자이글,12,2014,Annual,68.54,17.82,14.37,N/A(IFRS),"64,689,451","53,160,736",17.93,N/A(IFRS),N/A(IFRS)
A234920,자이글,12,2015,Annual,70.64,16.38,13.23,"2,155.57","101,923,203","85,230,279",16.48,"2,168.99","1,741.75"
A234920,자이글,12,2016,Annual,73.94,12.84,10.60,341.41,"102,001,507","88,901,060",13.39,355.87,281.79
A234920,자이글,12,2017,Annual,71.90,7.18,6.21,87.41,"82,404,538","76,491,088",7.54,91.80,75.68
A234920,자이글,12,2018,Annual,69.74,-11.43,-11.18,-94.28,"55,815,252","62,193,609",-15.25,-125.84,-92.20
A234920,자이글,12,2019,Annual,60.79,-52.38,-100.71,-229.96,"29,702,460","45,260,631",-91.05,-399.73,-442.15
A234920,자이글,12,2020,Annual,46.54,6.99,4.80,18.63,"18,040,648","16,779,932",2.21,5.88,12.79
A234920,자이글,12,2021,Annual,35.23,-25.03,-22.87,-74.91,"20,245,590","25,313,323",-22.87,-68.44,-68.44
A234920,자이글,12,2022,Annual,47.84,-17.70,-24.91,-39.23,"14,993,012","17,647,140",-24.90,-55.18,-55.21
A065530,와이어블,12,2011,Annual,9.73,7.22,5.33,29.81,"109,072,678","101,195,135",6.09,25.14,22.00
A065530,와이어블,12,2012,Annual,9.97,7.40,7.22,37.59,"134,350,191","124,414,833",8.70,44.22,36.70
A065530,와이어블,12,2013,Annual,12.97,10.22,7.45,41.64,"107,657,609","96,652,271",8.53,34.76,30.37
A065530,와이어블,12,2014,Annual,14.34,12.37,8.78,77.62,"165,847,812","145,332,838",11.10,69.64,55.09
A065530,와이어블,12,2015,Annual,12.14,9.77,6.75,44.70,"120,880,457","109,066,578",8.66,39.59,30.88
A065530,와이어블,12,2016,Annual,13.74,10.64,7.30,37.78,"93,855,995","83,870,028",9.56,33.94,25.93
A065530,와이어블,12,2017,Annual,10.27,6.69,4.96,21.02,"83,104,150","77,547,728",6.44,20.26,15.59
A065530,와이어블,12,2018,Annual,7.46,3.13,1.52,7.81,"65,938,407","63,873,621",2.02,5.03,3.80
A065530,와이어블,12,2019,Annual,7.71,4.02,2.40,13.11,"86,274,637","82,809,963",3.20,10.45,7.84
A065530,와이어블,12,2020,Annual,9.17,4.98,3.39,16.75,"88,960,417","84,533,813",4.53,15.24,11.39
A065530,와이어블,12,2021,Annual,9.85,4.69,3.20,13.94,"78,495,699","74,811,073",4.45,13.21,9.51
A065530,와이어블,12,2022,Annual,11.47,5.30,3.79,12.88,"64,283,541","60,878,547",5.38,13.10,9.21
A389140,포바이포,12,2011,Annual,,,,,,,,,
A389140,포바이포,12,2012,Annual,,,,,,,,,
A389140,포바이포,12,2013,Annual,,,,,,,,,
A389140,포바이포,12,2014,Annual,,,,,,,,,
A389140,포바이포,12,2015,Annual,,,,,,,,,
A389140,포바이포,12,2016,Annual,,,,,,,,,
A389140,포바이포,12,2017,Annual,,,,,,,,,
A389140,포바이포,12,2018,Annual,,,,,,,,,
A389140,포바이포,12,2019,Annual,100.00,7.65,6.47,,"10,645,126","9,831,263",7.24,,
A389140,포바이포,12,2020,Annual,100.00,12.96,9.68,795.13,"13,993,497","12,180,607",9.50,583.11,593.99
A389140,포바이포,12,2021,Annual,100.00,18.02,16.90,177.67,"22,276,035","18,262,065",17.87,176.18,166.60
A389140,포바이포,12,2022,Annual,100.00,-75.52,-61.73,-222.17,"14,050,665","24,661,518",-72.23,-212.49,-181.60
A293580,나우IB,12,2011,Annual,65.66,40.27,28.54,14.11,"13,148,612","7,853,652",39.15,13.72,10.00
A293580,나우IB,12,2012,Annual,63.24,2.50,4.57,0.33,"5,017,904","4,892,625",5.36,0.72,0.61
A293580,나우IB,12,2013,Annual,67.48,15.18,11.37,2.10,"5,178,970","4,392,820",14.52,2.00,1.57
A293580,나우IB,12,2014,Annual,88.98,55.85,42.51,14.51,"9,752,628","4,305,903",56.07,14.57,11.05
A293580,나우IB,12,2015,Annual,76.39,43.12,34.12,10.30,"8,967,683","5,101,085",43.97,10.51,8.15
A293580,나우IB,12,2016,Annual,70.64,31.04,25.03,7.04,"8,506,623","5,866,422",31.73,7.19,5.67
A293580,나우IB,12,2017,Annual,94.07,51.83,40.07,19.00,"13,754,863","6,625,958",52.18,19.13,14.69
A293580,나우IB,12,2018,Annual,95.48,40.62,30.91,6.92,"7,233,622","4,295,396",41.19,7.02,5.27
A293580,나우IB,12,2019,Annual,86.13,41.36,32.52,7.90,"9,053,040","5,308,260",41.64,7.95,6.21
A293580,나우IB,12,2020,Annual,90.56,58.83,45.03,21.02,"16,938,600","6,974,247",58.84,21.03,16.09
A293580,나우IB,12,2021,Annual,93.81,57.53,44.77,34.08,"28,221,904","11,985,629",57.64,34.14,26.52
A293580,나우IB,12,2022,Annual,86.29,54.56,40.76,23.21,"20,367,859","9,255,928",54.75,23.29,17.34
A369370,블리츠웨이,12,2011,Annual,,,,,,,,,
A369370,블리츠웨이,12,2012,Annual,,,,,,,,,
A369370,블리츠웨이,12,2013,Annual,,,,,,,,,
A369370,블리츠웨이,12,2014,Annual,,,,,,,,,
A369370,블리츠웨이,12,2015,Annual,,,,,,,,,
A369370,블리츠웨이,12,2016,Annual,,,,,,,,,
A369370,블리츠웨이,12,2017,Annual,37.01,25.45,19.40,,"5,148,362","3,837,872",24.23,,
A369370,블리츠웨이,12,2018,Annual,48.55,2.61,2.91,N/A(IFRS),"3,203,587","3,119,919",2.25,N/A(IFRS),N/A(IFRS)
A369370,블리츠웨이,12,2019,Annual,30.99,-25.52,-26.55,-173.69,"3,504,282","4,398,480",-25.59,-174.16,-180.68
A369370,블리츠웨이,12,2020,Annual,45.84,25.55,26.07,176.72,"12,694,465","9,451,451",24.10,166.71,180.33
A369370,블리츠웨이,12,2021,Annual,49.30,19.32,-69.62,91.40,"15,850,396","12,787,556",-67.50,-319.28,-329.32
A369370,블리츠웨이,12,2022,Annual,35.09,-32.48,-33.53,-84.14,"10,062,036","13,330,480",-33.79,-87.53,-86.85
A009300,삼아제약,12,2011,Annual,61.87,13.32,17.27,118.91,"56,857,631","49,283,150",17.45,155.74,154.19
A009300,삼아제약,12,2012,Annual,63.02,16.39,21.12,145.59,"56,571,987","47,297,828",21.23,188.51,187.61
A009300,삼아제약,12,2013,Annual,61.18,11.08,13.15,95.05,"54,636,875","48,582,128",15.50,132.98,112.83
A009300,삼아제약,12,2014,Annual,61.36,10.24,14.21,91.24,"56,776,453","50,964,707",14.85,132.39,126.66
A009300,삼아제약,12,2015,Annual,61.20,10.14,12.00,94.99,"59,658,044","53,606,963",13.89,130.08,112.40
A009300,삼아제약,12,2016,Annual,61.47,14.54,14.98,150.34,"65,875,510","56,298,950",17.31,179.04,154.90
A009300,삼아제약,12,2017,Annual,61.94,12.32,9.39,119.48,"61,792,317","54,181,708",14.67,142.34,91.08
A009300,삼아제약,12,2018,Annual,60.97,13.98,13.15,146.95,"66,947,399","57,586,420",17.16,180.36,138.17
A009300,삼아제약,12,2019,Annual,61.05,14.53,14.20,163.24,"71,560,150","61,161,997",18.08,203.08,159.57
A009300,삼아제약,12,2020,Annual,60.33,7.36,0.23,61.99,"53,652,809","49,703,876",2.93,24.70,1.91
A009300,삼아제약,12,2021,Annual,59.74,11.13,6.20,95.52,"54,666,375","48,581,968",9.74,83.57,53.24
A009300,삼아제약,12,2022,Annual,61.40,22.37,14.58,286.92,"81,699,540","63,422,539",22.50,288.57,187.00
A065710,서호전기,12,2011,Annual,22.57,-3.80,1.68,-32.32,"21,888,198","22,720,430",-0.50,-4.23,14.29
A065710,서호전기,12,2012,Annual,22.77,1.09,3.37,10.70,"25,168,666","24,893,101",3.43,33.55,32.95
A065710,서호전기,12,2013,Annual,24.54,4.39,5.81,44.74,"26,241,490","25,089,428",6.30,64.23,59.18
A065710,서호전기,12,2014,Annual,23.98,7.74,7.55,102.45,"34,066,244","31,428,160",9.17,121.34,99.90
A065710,서호전기,12,2015,Annual,18.35,6.85,5.89,137.96,"51,884,472","48,332,042",7.43,149.72,118.61
A065710,서호전기,12,2016,Annual,29.71,13.87,15.37,314.52,"58,404,177","50,305,316",18.02,408.67,348.62
A065710,서호전기,12,2017,Annual,52.70,29.41,13.84,498.25,"43,617,806","30,787,927",16.67,282.30,234.41
A065710,서호전기,12,2018,Annual,46.47,19.51,15.84,229.42,"30,280,041","24,372,510",18.69,219.82,186.27
A065710,서호전기,12,2019,Annual,35.16,18.73,23.50,465.82,"64,058,562","52,063,575",29.65,737.64,584.69
A065710,서호전기,12,2020,Annual,30.80,18.98,11.08,432.40,"58,650,045","47,515,739",17.95,408.85,252.39
A065710,서호전기,12,2021,Annual,43.56,22.70,26.45,566.77,"64,293,286","49,698,855",33.40,833.87,660.53
A065710,서호전기,12,2022,Annual,46.50,24.16,21.70,438.39,"46,726,307","35,437,670",27.05,490.93,393.70
A067370,선바이오,12,2011,Annual,67.01,17.52,16.67,21.00,"2,233,285","1,842,096",16.67,19.98,19.98
A067370,선바이오,12,2012,Annual,62.91,16.72,22.73,18.66,"2,079,240","1,731,593",22.73,25.37,25.37
A067370,선바이오,12,2013,Annual,68.54,28.62,30.53,N/A(IFRS),"2,122,357","1,514,854",34.39,N/A(IFRS),N/A(IFRS)
A067370,선바이오,12,2014,Annual,67.61,16.09,64.22,18.75,"2,170,837","1,821,572",69.28,80.74,74.85
A067370,선바이오,12,2015,Annual,56.71,-53.59,-64.70,-31.65,"1,679,812","2,579,958",-69.41,-41.00,-38.22
A067370,선바이오,12,2016,Annual,48.02,-149.47,-141.55,-44.48,"1,138,406","2,840,005",-143.47,-42.69,-42.12
A067370,선바이오,12,2017,Annual,31.71,-73.54,-84.76,-40.74,"2,119,416","3,677,942",-84.76,-46.96,-46.96
A067370,선바이오,12,2018,Annual,43.89,1.53,-0.60,1.67,"4,174,512","4,110,710",1.26,1.37,-0.66
A067370,선바이오,12,2019,Annual,56.60,25.64,22.33,43.83,"6,547,190","4,868,164",22.33,38.16,38.16
A067370,선바이오,12,2020,Annual,63.00,30.03,22.02,42.73,"5,458,529","3,819,580",22.02,31.34,31.34
A067370,선바이오,12,2021,Annual,67.52,33.89,2.86,69.81,"9,964,994","6,587,510",11.37,23.41,5.89
A067370,선바이오,12,2022,Annual,60.83,2.57,11.72,3.18,"7,420,394","7,229,484",12.63,15.63,14.49
A059210,메타바이오메드,12,2011,Annual,46.08,15.94,6.88,48.59,"25,201,037","21,182,888",7.81,23.80,20.97
A059210,메타바이오메드,12,2012,Annual,40.76,13.26,8.23,44.89,"28,956,292","25,118,126",6.64,22.50,27.89
A059210,메타바이오메드,12,2013,Annual,38.11,11.37,8.41,44.80,"33,684,241","29,853,977",9.16,36.09,33.15
A059210,메타바이오메드,12,2014,Annual,31.59,5.96,-13.96,23.48,"35,475,661","33,360,679",-15.71,-61.87,-54.97
A059210,메타바이오메드,12,2015,Annual,42.97,15.69,1.99,62.94,"40,585,519","34,219,574",5.35,21.48,7.97
A059210,메타바이오메드,12,2016,Annual,37.98,12.51,1.55,47.60,"41,268,230","36,104,295",4.37,16.63,5.89
A059210,메타바이오메드,12,2017,Annual,39.01,15.39,-8.82,62.17,"44,185,868","37,386,458",-8.81,-35.58,-35.63
A059210,메타바이오메드,12,2018,Annual,34.78,8.25,1.62,33.83,"46,872,147","43,003,436",5.06,20.74,6.63
A059210,메타바이오메드,12,2019,Annual,32.77,8.43,9.33,37.12,"52,545,143","48,116,749",9.57,42.16,41.11
A059210,메타바이오메드,12,2020,Annual,33.52,7.36,-10.63,25.82,"41,840,591","38,759,639",-11.91,-41.78,-37.29
A059210,메타바이오메드,12,2021,Annual,31.47,7.13,12.57,31.89,"53,334,788","49,529,690",8.66,38.72,56.20
A059210,메타바이오메드,12,2022,Annual,34.76,7.92,4.69,42.01,"63,259,936","58,247,257",4.66,24.69,24.85
A001540,안국약품,12,2011,Annual,49.91,5.88,5.45,123.44,"121,222,378","114,090,547",8.07,169.30,114.33
A001540,안국약품,12,2012,Annual,43.25,4.14,3.06,93.10,"130,953,905","125,535,704",3.27,73.63,68.84
A001540,안국약품,12,2013,Annual,43.56,6.49,3.94,148.16,"139,101,575","130,070,672",4.69,107.12,89.83
A001540,안국약품,12,2014,Annual,41.37,5.94,-0.66,152.19,"164,231,101","154,475,598",4.32,110.68,-17.00
A001540,안국약품,12,2015,Annual,41.33,7.04,5.06,211.56,"195,230,730","181,494,488",6.40,192.43,152.11
A001540,안국약품,12,2016,Annual,40.80,2.99,1.41,78.59,"171,293,704","166,168,641",1.54,40.56,37.00
A001540,안국약품,12,2017,Annual,50.70,5.91,4.44,162.02,"178,849,877","168,283,956",6.83,187.33,121.76
A001540,안국약품,12,2018,Annual,53.40,8.59,7.18,237.24,"180,052,799","164,581,627",8.86,244.59,198.30
A001540,안국약품,12,2019,Annual,61.68,2.22,2.29,50.81,"149,279,874","145,966,351",2.23,50.97,52.37
A001540,안국약품,12,2020,Annual,61.26,0.51,-2.27,10.35,"131,884,173","131,209,268",-0.78,-15.80,-45.97
A001540,안국약품,12,2021,Annual,62.88,0.13,0.75,2.94,"151,043,414","150,851,500",0.58,13.51,17.32
A001540,안국약품,12,2022,Annual,61.63,3.42,1.11,100.19,"191,004,618","184,470,929",1.88,55.19,32.56
A019010,베뉴지,12,2011,Annual,43.55,5.07,-1.69,23.32,"110,895,027","105,275,827",-1.51,-6.96,-7.79
A019010,베뉴지,12,2012,Annual,44.39,-3.34,-24.05,-12.30,"88,747,264","91,711,421",-30.03,-110.59,-88.57
A019010,베뉴지,12,2013,Annual,45.45,-0.56,-23.05,-1.47,"63,028,665","63,383,673",-28.62,-74.84,-60.29
A019010,베뉴지,12,2014,Annual,51.03,3.70,-3.83,10.56,"68,869,863","66,323,779",-3.10,-8.87,-10.94
A019010,베뉴지,12,2015,Annual,52.97,2.36,45.57,6.68,"68,196,831","66,586,028",60.35,170.77,128.95
A019010,베뉴지,12,2016,Annual,53.98,6.85,0.69,19.05,"67,043,799","62,452,286",1.67,4.64,1.91
A019010,베뉴지,12,2017,Annual,61.90,9.46,-0.84,19.33,"49,238,110","44,579,111",21.60,44.12,-1.73
A019010,베뉴지,12,2018,Annual,61.68,8.15,0.84,15.72,"46,502,971","42,714,509",3.46,6.67,1.63
A019010,베뉴지,12,2019,Annual,63.20,9.65,10.04,17.77,"44,370,185","40,087,605",14.99,27.59,18.49
A019010,베뉴지,12,2020,Annual,58.24,-2.20,20.78,-3.10,"33,904,454","34,650,950",11.36,15.98,29.23
A019010,베뉴지,12,2021,Annual,59.13,-4.92,90.33,-6.67,"32,641,006","34,248,381",141.05,191.03,122.34
A019010,베뉴지,12,2022,Annual,62.77,4.74,-52.67,7.19,"36,567,431","34,833,560",-70.94,-107.64,-79.92
A089790,제이티,12,2011,Annual,25.57,13.82,10.25,194.73,"43,861,395","37,798,819",13.57,191.12,144.42
A089790,제이티,12,2012,Annual,13.22,5.24,1.85,118.44,"70,349,661","66,662,234",6.83,154.30,41.84
A089790,제이티,12,2013,Annual,17.90,-9.77,-9.51,-67.43,"21,496,990","23,596,314",-7.47,-51.56,-65.64
A089790,제이티,12,2014,Annual,35.13,14.13,14.17,190.11,"44,435,428","38,155,067",13.09,176.10,190.63
A089790,제이티,12,2015,Annual,24.04,-9.87,-10.18,-95.09,"34,813,125","38,250,629",-10.22,-98.42,-98.02
A089790,제이티,12,2016,Annual,15.55,-38.38,-43.94,-229.52,"22,345,653","30,920,971",-40.62,-242.96,-262.81
A089790,제이티,12,2017,Annual,27.34,1.88,-0.56,15.92,"32,193,108","31,588,308",-0.56,-4.74,-4.74
A089790,제이티,12,2018,Annual,25.89,11.29,7.28,85.62,"33,635,671","29,837,510",10.63,80.60,55.21
A089790,제이티,12,2019,Annual,27.37,14.52,8.94,121.05,"42,388,224","36,234,939",13.64,113.77,74.51
A089790,제이티,12,2020,Annual,22.95,12.13,11.84,104.95,"44,608,947","39,195,787",10.61,91.78,102.40
A089790,제이티,12,2021,Annual,24.98,17.19,21.03,218.72,"65,626,016","54,345,123",18.92,240.73,267.52
A089790,제이티,12,2022,Annual,26.74,18.44,18.30,291.85,"81,635,001","66,581,887",20.71,327.75,289.72
A115160,휴맥스,12,2011,Annual,17.88,2.80,3.79,212.44,"867,284,466","842,975,077",4.39,332.40,287.47
A115160,휴맥스,12,2012,Annual,19.81,2.71,1.07,208.06,"878,259,796","854,451,129",1.07,81.95,81.78
A115160,휴맥스,12,2013,Annual,18.06,1.43,1.20,120.63,"964,862,721","951,058,748",1.36,114.84,101.45
A115160,휴맥스,12,2014,Annual,18.39,1.60,2.88,149.99,"1,072,432,572","1,055,269,145",3.33,311.71,269.82
A115160,휴맥스,12,2015,Annual,18.18,2.09,2.00,185.49,"1,038,034,656","1,016,333,091",2.68,237.73,177.69
A115160,휴맥스,12,2016,Annual,15.78,-1.48,-2.71,-113.78,"916,514,546","930,118,488",-1.86,-142.38,-207.81
A115160,휴맥스,12,2017,Annual,15.21,1.25,0.84,132.38,"1,266,343,711","1,250,516,141",0.47,50.22,89.31
A115160,휴맥스,12,2018,Annual,10.14,-8.11,-8.51,-655.94,"966,997,279","1,045,421,010",-9.75,-788.39,-688.39
A115160,휴맥스,12,2019,Annual,14.20,-1.61,-2.61,-86.05,"638,047,575","648,335,839",1.21,64.59,-139.46
A115160,휴맥스,12,2020,Annual,16.87,0.91,-4.75,42.92,"622,495,392","616,836,805",-3.95,-186.62,-224.06
A115160,휴맥스,12,2021,Annual,10.04,-12.44,-15.61,-254.13,"371,291,567","417,461,796",-7.96,-162.60,-319.04
A115160,휴맥스,12,2022,Annual,16.81,1.44,6.32,29.96,"457,755,632","451,178,111",8.84,184.31,131.69
A006140,피제이전자,12,2011,Annual,12.09,10.46,8.05,213.93,"102,270,366","91,573,644",10.91,223.09,164.57
A006140,피제이전자,12,2012,Annual,11.48,10.35,8.58,230.42,"111,296,785","99,775,611",10.75,239.31,190.95
A006140,피제이전자,12,2013,Annual,10.71,9.67,8.19,218.95,"113,158,973","102,211,616",10.66,241.33,185.41
A006140,피제이전자,12,2014,Annual,8.01,7.04,6.34,147.35,"104,702,473","97,335,159",8.04,168.32,132.81
A006140,피제이전자,12,2015,Annual,7.71,6.67,6.03,139.89,"104,793,714","97,799,095",7.71,161.52,126.36
A006140,피제이전자,12,2016,Annual,7.88,6.67,7.29,141.44,"105,959,818","98,887,892",9.32,197.53,154.41
A006140,피제이전자,12,2017,Annual,8.86,7.56,6.00,148.96,"98,557,233","91,109,101",7.67,151.19,118.22
A006140,피제이전자,12,2018,Annual,7.51,6.04,7.01,97.73,"101,168,945","95,060,876",8.97,145.16,113.41
A006140,피제이전자,12,2019,Annual,7.83,5.93,4.92,78.54,"99,328,332","93,437,784",6.35,84.07,65.14
A006140,피제이전자,12,2020,Annual,7.25,5.35,4.76,74.39,"104,225,686","98,646,564",6.10,84.73,66.13
A006140,피제이전자,12,2021,Annual,7.49,5.70,6.86,91.09,"119,898,404","113,066,677",8.77,140.13,109.61
A006140,피제이전자,12,2022,Annual,5.55,3.86,4.41,81.20,"157,729,344","151,639,330",5.82,122.49,92.76
A032850,비트컴퓨터,12,2011,Annual,20.55,10.07,9.42,38.25,"30,557,773","27,480,464",11.66,44.28,35.78
A032850,비트컴퓨터,12,2012,Annual,16.04,5.04,0.59,20.10,"32,648,079","31,004,149",0.92,3.66,2.34
