Symbol,Name,결산월,회계년,주기,부채비율(%),유동비율,유동자산(천원),유동부채(천원),당좌비율,당좌자산(천원),현금비율,현금및현금성자산(천원),유동부채(천원),매출액(천원),유동부채(천원),유형자산구성비율(%),무형자산구성비율(%),판매비와관리비증가율(전년동기)(%),타인자본비율(%),단기금융상품(천원)
A457550,우진엔텍,12,2017,Annual,45.81,,"3,979,727","1,450,466",,"3,979,727",,"1,778,787","1,450,466","22,011,081","1,450,466",3.25,75.74,1.60,31.42,"72,000"
A457550,우진엔텍,12,2018,Annual,48.09,,"4,539,360","1,651,066",,"4,539,360",,"2,351,755","1,651,066","23,537,802","1,651,066",4.01,72.30,-9.72,32.47,0
A457550,우진엔텍,12,2019,Annual,51.67,,"5,402,990","2,186,465",,"5,402,990",,"1,584,553","2,186,465","25,192,160","2,186,465",7.07,66.53,-20.26,34.07,0
A457550,우진엔텍,12,2020,Annual,43.94,,"6,428,164","1,924,101",,"6,428,164",,"2,464,902","1,924,101","26,330,720","1,924,101",4.41,62.71,-0.64,30.53,"15,000"
A457550,우진엔텍,12,2021,Annual,24.14,,"9,463,640","2,105,925",,"9,463,640",,"3,861,981","2,105,925","31,236,795","2,105,925",4.87,53.62,0.50,19.45,0
A457550,우진엔텍,12,2022,Annual,27.31,,"13,773,302","5,039,114",,"13,580,723",,"6,311,073","5,039,114","37,364,336","5,039,114",8.67,41.78,25.64,21.45,0
A052020,에스티큐브,12,2011,Annual,44.49,,"5,400,856","3,551,502",,"4,289,924",,"1,229,956","3,551,502","7,357,819","3,551,502",11.42,17.00,95.37,30.79,0
A052020,에스티큐브,12,2012,Annual,40.71,,"6,180,538","3,785,645",,"4,527,520",,"992,920","3,785,645","11,522,226","3,785,645",10.20,14.46,-16.67,28.93,0
A052020,에스티큐브,12,2013,Annual,146.19,,"22,808,008","3,220,963",,"21,401,664",,"3,524,331","3,220,963","8,834,027","3,220,963",1.72,3.88,118.13,59.38,"13,517,286"
A052020,에스티큐브,12,2014,Annual,44.43,,"20,093,619","6,475,324",,"19,208,679",,"14,263,975","6,475,324","5,476,177","6,475,324",0.86,5.16,-29.62,30.76,"3,112,541"
A052020,에스티큐브,12,2015,Annual,11.16,,"7,764,881","1,003,079",,"7,604,374",,"3,565,559","1,003,079","4,699,249","1,003,079",0.60,10.83,-32.78,10.04,0
A052020,에스티큐브,12,2016,Annual,38.46,,"22,712,600","7,155,469",,"22,567,203",,"19,284,340","7,155,469","15,263,722","7,155,469",0.31,3.85,130.48,27.77,0
A052020,에스티큐브,12,2017,Annual,25.78,,"11,484,850","2,063,069",,"10,857,181",,"5,428,754","2,063,069","8,460,728","2,063,069",0.25,3.67,12.40,20.50,0
A052020,에스티큐브,12,2018,Annual,40.79,,"44,541,972","1,192,017",,"44,305,493",,"20,834,127","1,192,017","10,470,329","1,192,017",0.08,1.85,-48.04,28.97,"20,000,000"
A052020,에스티큐브,12,2019,Annual,66.52,,"44,763,936","16,052,332",,"44,402,416",,"16,329,602","16,052,332","17,388,631","16,052,332",0.69,0.13,1.81,39.95,"25,000,000"
A052020,에스티큐브,12,2020,Annual,28.51,,"44,299,694","5,625,695",,"43,828,898",,"26,706,816","5,625,695","10,121,806","5,625,695",1.03,0.10,75.64,22.19,"15,000,000"
A052020,에스티큐브,12,2021,Annual,28.65,,"18,251,774","4,869,708",,"17,831,051",,"10,735,036","4,869,708","7,926,018","4,869,708",1.36,0.97,91.32,22.27,"5,000,000"
A052020,에스티큐브,12,2022,Annual,12.60,,"54,066,698","3,739,298",,"53,747,277",,"19,615,967","3,739,298","6,302,337","3,739,298",1.80,0.46,-7.46,11.19,"30,000,000"
A078160,메디포스트,12,2011,Annual,9.76,,"71,297,075","4,739,367",,"70,605,497",,"18,400,009","4,739,367","25,335,107","4,739,367",7.43,27.17,36.12,8.90,"46,382,679"
A078160,메디포스트,12,2012,Annual,10.72,,"51,280,230","3,353,283",,"46,881,073",,"4,030,996","3,353,283","28,189,644","3,353,283",13.18,27.44,25.55,9.68,"36,925,081"
A078160,메디포스트,12,2013,Annual,18.86,,"36,034,373","3,786,109",,"30,878,918",,"9,442,331","3,786,109","29,429,233","3,786,109",27.35,29.23,-3.82,15.87,"14,877,240"
A078160,메디포스트,12,2014,Annual,51.87,,"49,223,820","4,396,540",,"41,872,716",,"26,061,078","4,396,540","29,715,215","4,396,540",25.87,24.57,0.82,34.15,"4,296,000"
A078160,메디포스트,12,2015,Annual,24.27,,"42,876,914","18,778,615",,"34,450,612",,"22,211,671","18,778,615","35,089,407","18,778,615",24.58,23.31,13.75,19.53,"4,356,000"
A078160,메디포스트,12,2016,Annual,33.11,,"40,135,707","3,209,922",,"33,569,052",,"6,619,052","3,209,922","28,654,162","3,209,922",30.73,6.58,50.30,24.87,"10,278,500"
A078160,메디포스트,12,2017,Annual,38.91,,"41,583,639","5,173,058",,"34,073,904",,"8,635,927","5,173,058","42,249,905","5,173,058",29.74,5.71,-9.28,28.01,"11,070,000"
A078160,메디포스트,12,2018,Annual,39.06,,"56,667,660","21,291,882",,"49,212,401",,"5,958,236","21,291,882","44,383,628","21,291,882",40.31,3.87,25.65,28.09,"5,964,480"
A078160,메디포스트,12,2019,Annual,91.19,,"90,588,725","68,513,565",,"83,025,890",,"11,537,019","68,513,565","45,803,342","68,513,565",33.96,2.85,6.33,47.70,"4,070,000"
A078160,메디포스트,12,2020,Annual,88.15,,"80,342,573","63,154,130",,"70,917,506",,"9,125,102","63,154,130","48,626,807","63,154,130",38.77,1.99,-9.43,46.85,"48,070,000"
A078160,메디포스트,12,2021,Annual,58.24,,"72,536,923","41,275,433",,"62,677,475",,"8,902,160","41,275,433","54,914,968","41,275,433",43.42,1.14,7.53,36.81,"24,070,000"
A078160,메디포스트,12,2022,Annual,118.64,,"141,107,552","153,457,082",,"132,129,353",,"9,364,497","153,457,082","61,393,787","153,457,082",33.63,0.64,31.63,54.26,"20,070,000"
A093640,케이알엠,12,2011,Annual,194.08,,"7,807,223","3,637,966",,"5,432,461",,"431,849","3,637,966","25,109,571","3,637,966",1.23,19.58,-10.99,66.00,"1,500,000"
A093640,케이알엠,12,2012,Annual,129.25,,"8,548,565","3,666,648",,"6,720,483",,"1,509,992","3,666,648","28,350,695","3,666,648",0.68,12.29,4.48,56.38,"2,600,000"
A093640,케이알엠,12,2013,Annual,98.80,,"8,860,373","3,512,709",,"7,868,538",,"1,244,764","3,512,709","24,466,403","3,512,709",0.46,5.43,-5.03,49.70,"4,100,000"
A093640,케이알엠,12,2014,Annual,84.40,,"8,376,509","3,518,413",,"5,964,852",,"93,046","3,518,413","26,471,753","3,518,413",0.42,9.17,13.80,45.77,"4,100,000"
A093640,케이알엠,12,2015,Annual,88.24,,"10,495,707","2,326,695",,"9,126,245",,"2,992,567","2,326,695","24,210,168","2,326,695",0.87,3.62,-0.47,46.88,"5,400,000"
A093640,케이알엠,12,2016,Annual,84.30,,"11,594,740","2,942,587",,"10,810,656",,"3,086,495","2,942,587","25,657,732","2,942,587",0.83,6.94,0.75,45.74,"6,100,000"
A093640,케이알엠,12,2017,Annual,171.62,,"8,171,601","2,675,898",,"7,126,817",,"1,144,129","2,675,898","18,332,541","2,675,898",1.40,11.06,13.84,63.18,"5,100,000"
A093640,케이알엠,12,2018,Annual,76.40,,"13,912,686","2,977,846",,"12,225,097",,"6,794,074","2,977,846","11,127,167","2,977,846",0.62,4.72,-22.14,43.31,"2,600,000"
A093640,케이알엠,12,2019,Annual,57.72,,"18,361,907","11,108,518",,"17,139,194",,"4,433,806","11,108,518","13,137,932","11,108,518",1.39,0.00,-34.04,36.59,"8,700,000"
A093640,케이알엠,12,2020,Annual,26.68,,"18,822,823","6,118,687",,"18,114,305",,"9,700,389","6,118,687","8,872,308","6,118,687",1.21,0.00,-10.00,21.06,"1,500,000"
A093640,케이알엠,12,2021,Annual,53.00,,"55,642,244","24,765,163",,"53,852,437",,"29,725,818","24,765,163","11,368,085","24,765,163",0.68,0.00,26.56,34.64,"11,550,000"
A093640,케이알엠,12,2022,Annual,35.04,,"56,293,823","16,137,153",,"51,123,793",,"23,223,903","16,137,153","12,880,117","16,137,153",0.72,0.00,35.12,25.95,"12,550,000"
A408900,스튜디오미르,12,2011,Annual,,,,,,,,,,,,,,,,
A408900,스튜디오미르,12,2012,Annual,,,,,,,,,,,,,,,,
A408900,스튜디오미르,12,2013,Annual,,,,,,,,,,,,,,,,
A408900,스튜디오미르,12,2014,Annual,,,,,,,,,,,,,,,,
A408900,스튜디오미르,12,2015,Annual,228.51,,"1,251,646","2,903,431",,"1,251,646",,"690,802","2,903,431","6,236,711","2,903,431",89.57,0.00,,69.56,"76,264"
A408900,스튜디오미르,12,2016,Annual,199.59,,"3,493,268","5,004,233",,"3,493,268",,"3,389,697","5,004,233","10,383,437","5,004,233",75.43,0.00,72.20,66.62,0
A408900,스튜디오미르,12,2017,Annual,132.60,,"2,975,465","4,050,294",,"2,975,465",,"2,763,200","4,050,294","11,060,968","4,050,294",74.74,0.00,5.14,57.01,0
A408900,스튜디오미르,12,2018,Annual,112.73,,"1,525,166","5,613,378",,"1,525,166",,"815,525","5,613,378","7,938,532","5,613,378",16.00,0.00,N/A(IFRS),52.99,0
A408900,스튜디오미르,12,2019,Annual,157.65,,"9,267,496","9,740,297",,"9,267,496",,"6,717,303","9,740,297","13,710,315","9,740,297",18.77,0.14,95.89,61.19,0
A408900,스튜디오미르,12,2020,Annual,140.36,,"8,575,556","10,097,316",,"8,575,556",,"4,606,538","10,097,316","17,007,122","10,097,316",19.03,1.30,27.78,58.40,0
A408900,스튜디오미르,12,2021,Annual,96.91,,"14,766,359","9,974,214",,"14,766,359",,"11,114,650","9,974,214","14,389,619","9,974,214",16.16,1.20,-3.90,49.22,0
A408900,스튜디오미르,12,2022,Annual,19.99,,"18,681,422","3,830,987",,"18,681,422",,"12,409,086","3,830,987","25,781,361","3,830,987",13.69,0.96,37.94,16.66,0
A048530,인트론바이오,12,2011,Annual,104.10,,"10,797,373","3,781,114",,"10,091,325",,"1,069,684","3,781,114","8,553,230","3,781,114",16.73,24.73,9.25,51.01,"6,786,150"
A048530,인트론바이오,12,2012,Annual,64.68,,"8,261,474","4,182,567",,"7,270,663",,"3,031,076","4,182,567","8,174,344","4,182,567",17.26,33.82,11.90,39.28,"2,707,150"
A048530,인트론바이오,12,2013,Annual,32.73,,"10,577,503","4,728,136",,"9,890,142",,"3,682,760","4,728,136","9,276,561","4,728,136",14.53,32.94,-4.69,24.66,"3,243,150"
A048530,인트론바이오,12,2014,Annual,77.42,,"21,015,658","1,170,249",,"20,375,120",,"7,431,805","1,170,249","9,980,378","1,170,249",8.76,24.66,-0.54,43.64,"3,108,000"
A048530,인트론바이오,12,2015,Annual,17.21,,"19,256,371","3,267,691",,"18,304,186",,"9,602,539","3,267,691","11,835,200","3,267,691",16.44,24.69,28.83,14.68,"3,108,000"
A048530,인트론바이오,12,2016,Annual,27.03,,"34,719,051","8,099,813",,"33,620,219",,"19,240,993","8,099,813","10,222,261","8,099,813",15.79,1.45,48.85,21.28,"3,108,000"
A048530,인트론바이오,12,2017,Annual,50.33,,"30,253,685","13,821,765",,"29,084,571",,"14,910,740","13,821,765","10,962,774","13,821,765",17.30,1.92,4.66,33.48,0
A048530,인트론바이오,12,2018,Annual,39.79,,"39,337,911","14,165,728",,"37,877,128",,"20,309,900","14,165,728","20,584,391","14,165,728",13.80,1.73,12.42,28.46,"41,975"
A048530,인트론바이오,12,2019,Annual,36.80,,"73,486,634","4,671,311",,"72,140,421",,"51,532,664","4,671,311","8,347,462","4,671,311",7.79,1.32,-19.96,26.90,"3,041,975"
A048530,인트론바이오,12,2020,Annual,17.60,,"79,981,856","12,700,221",,"78,450,108",,"58,583,319","12,700,221","45,433,157","12,700,221",11.39,1.12,31.77,14.97,"41,975"
A048530,인트론바이오,12,2021,Annual,50.93,,"124,267,592","33,251,819",,"123,265,208",,"73,924,619","33,251,819","29,308,005","33,251,819",8.80,0.79,9.53,33.75,"30,000,000"
A048530,인트론바이오,12,2022,Annual,32.51,,"112,749,455","32,215,384",,"111,949,060",,"24,632,733","32,215,384","14,006,978","32,215,384",10.29,0.98,-4.24,24.53,"61,137,024"
A950130,엑세스바이오,12,2011,Annual,388.57,,"14,825,041","6,807,727",,"9,509,169",,"1,810,228","6,807,727","16,983,386","6,807,727",33.38,6.67,107.34,79.53,0
A950130,엑세스바이오,12,2012,Annual,33.67,,"16,945,723","5,524,622",,"10,704,394",,"1,078,276","5,524,622","36,997,543","5,524,622",29.90,9.46,61.25,25.19,"219,342"
A950130,엑세스바이오,12,2013,Annual,16.92,,"39,855,083","6,563,364",,"35,662,795",,"16,079,572","6,563,364","45,837,731","6,563,364",15.59,6.12,-8.48,14.47,"1,168,323"
A950130,엑세스바이오,12,2014,Annual,17.78,,"44,472,698","7,884,320",,"34,996,833",,"2,277,486","7,884,320","32,387,575","7,884,320",14.84,6.80,-4.91,15.10,"11,821,330"
A950130,엑세스바이오,12,2015,Annual,6.59,,"32,011,525","1,928,812",,"25,237,061",,"2,571,610","1,928,812","34,758,550","1,928,812",16.05,8.11,-23.15,6.18,"1,588,259"
A950130,엑세스바이오,12,2016,Annual,52.31,,"46,108,935","2,419,545",,"39,109,199",,"22,694,029","2,419,545","29,762,933","2,419,545",12.06,5.76,22.88,34.35,"39,881"
A950130,엑세스바이오,12,2017,Annual,52.09,,"24,699,840","16,407,648",,"15,782,874",,"5,402,718","16,407,648","27,532,808","16,407,648",11.74,6.21,-19.65,34.25,0
A950130,엑세스바이오,12,2018,Annual,62.16,,"28,347,285","22,811,310",,"19,056,291",,"1,434,061","22,811,310","37,584,855","22,811,310",9.93,5.29,56.92,38.33,"5,031,450"
A950130,엑세스바이오,12,2019,Annual,44.11,,"19,386,647","16,701,494",,"13,127,815",,"3,871,920","16,701,494","37,379,390","16,701,494",12.35,2.11,-17.35,30.61,"1,180,956"
A950130,엑세스바이오,12,2020,Annual,51.85,,"100,803,845","48,253,739",,"79,680,264",,"46,856,386","48,253,739","108,818,913","48,253,739",9.40,0.61,28.17,34.15,"1,136,467"
A950130,엑세스바이오,12,2021,Annual,40.50,,"312,316,075","116,783,620",,"258,767,741",,"191,246,750","116,783,620","477,567,993","116,783,620",10.86,0.22,767.83,28.83,"1,248,837"
A950130,엑세스바이오,12,2022,Annual,37.11,,"661,195,781","184,297,218",,"556,970,806",,"450,522,682","184,297,218","986,235,923","184,297,218",6.87,0.10,165.21,27.07,"1,341,014"
A382840,원준,12,2011,Annual,,,,,,,,,,,,,,,,
A382840,원준,12,2012,Annual,,,,,,,,,,,,,,,,
A382840,원준,12,2013,Annual,,,,,,,,,,,,,,,,
A382840,원준,12,2014,Annual,,,,,,,,,,,,,,,,
A382840,원준,12,2015,Annual,,,,,,,,,,,,,,,,
A382840,원준,12,2016,Annual,,,,,,,,,,,,,,,,
A382840,원준,12,2017,Annual,,,,,,,,,,,,,,,,
A382840,원준,12,2018,Annual,,,,,,,,,,,,,,,,
A382840,원준,12,2019,Annual,99.99,,"35,046,590","19,938,215",,"32,491,625",,"21,694,395","19,938,215","92,932,632","19,938,215",4.06,1.71,,50.00,0
A382840,원준,12,2020,Annual,162.61,,"31,706,577","29,935,725",,"28,436,730",,"23,455,198","29,935,725","28,986,104","29,935,725",14.65,1.19,-12.96,61.92,900
A382840,원준,12,2021,Annual,53.41,,"112,507,377","41,958,279",,"102,099,777",,"25,927,128","41,958,279","62,091,187","41,958,279",6.29,0.58,-5.90,34.81,"42,169,111"
A382840,원준,12,2022,Annual,43.08,,"106,130,187","41,056,387",,"77,704,238",,"30,277,628","41,056,387","143,200,038","41,056,387",6.72,1.60,59.02,30.11,"13,500,000"
A078070,유비쿼스홀딩스,12,2011,Annual,17.33,,"101,323,319","18,453,220",,"92,713,344",,"13,199,336","18,453,220","73,659,400","18,453,220",7.86,0.64,-17.72,14.77,"6,000,000"
A078070,유비쿼스홀딩스,12,2012,Annual,16.32,,"90,139,274","21,220,069",,"83,519,996",,"18,119,988","21,220,069","74,528,125","21,220,069",9.38,1.06,-7.60,14.03,"1,000,000"
A078070,유비쿼스홀딩스,12,2013,Annual,17.03,,"80,988,110","20,854,547",,"70,842,896",,"9,420,263","20,854,547","109,687,998","20,854,547",19.23,0.87,57.59,14.55,"100,000"
A078070,유비쿼스홀딩스,12,2014,Annual,25.29,,"94,774,505","37,085,471",,"75,672,669",,"16,407,912","37,085,471","113,313,244","37,085,471",19.38,0.76,15.10,20.18,0
A078070,유비쿼스홀딩스,12,2015,Annual,27.27,,"147,792,706","47,144,089",,"132,832,690",,"26,335,040","47,144,089","159,767,024","47,144,089",16.32,0.99,9.94,21.42,0
A078070,유비쿼스홀딩스,12,2016,Annual,14.00,,"137,817,489","21,850,794",,"127,230,573",,"25,596,102","21,850,794",0,"21,850,794",16.42,0.89,-98.60,12.28,0
A078070,유비쿼스홀딩스,12,2017,Annual,2.33,,"7,396,423","1,555,979",,"7,396,423",,"6,320,684","1,555,979","5,651,555","1,555,979",18.29,0.00,609.87,2.27,"490,944"
A078070,유비쿼스홀딩스,12,2018,Annual,1.50,,"8,895,689","826,651",,"8,895,689",,"6,575,751","826,651","6,440,367","826,651",14.38,0.00,28.45,1.48,"1,545,314"
A078070,유비쿼스홀딩스,12,2019,Annual,1.62,,"6,899,037","1,332,076",,"6,899,037",,"3,891,400","1,332,076","6,376,654","1,332,076",4.03,0.00,14.33,1.60,0
A078070,유비쿼스홀딩스,12,2020,Annual,1.73,,"8,683,368","540,052",,"8,683,368",,"7,680,303","540,052","5,996,870","540,052",3.86,0.00,-6.86,1.70,0
A078070,유비쿼스홀딩스,12,2021,Annual,2.58,,"17,982,352","1,494,720",,"17,982,352",,"6,801,110","1,494,720","6,915,295","1,494,720",3.79,0.01,5.24,2.52,"9,000,000"
A078070,유비쿼스홀딩스,12,2022,Annual,3.18,,"19,034,352","843,085",,"19,034,352",,"18,009,272","843,085","8,321,285","843,085",3.57,0.01,1.24,3.08,0
A179290,엠아이텍,12,2011,Annual,완전잠식,,"4,899,081","12,988,023",,"3,084,789",,"386,565","12,988,023","7,899,484","12,988,023",44.98,2.05,27.64,145.49,0
A179290,엠아이텍,12,2012,Annual,완전잠식,,"5,799,948","16,029,890",,"4,500,945",,"771,211","16,029,890","9,239,537","16,029,890",40.41,2.01,-42.89,154.39,"2,000,000"
A179290,엠아이텍,12,2013,Annual,15.98,,"7,958,916","1,685,573",,"6,407,066",,"1,049,646","1,685,573","9,889,208","1,685,573",32.12,1.66,2.52,13.78,"3,500,000"
A179290,엠아이텍,12,2014,Annual,13.08,,"8,685,054","1,788,434",,"6,601,193",,"1,357,301","1,788,434","10,562,109","1,788,434",25.98,5.33,7.74,11.57,"3,200,000"
A179290,엠아이텍,12,2015,Annual,15.26,,"9,599,046","1,704,947",,"6,473,695",,"411,642","1,704,947","12,648,729","1,704,947",26.07,5.80,32.93,13.24,"2,200,000"
A179290,엠아이텍,12,2016,Annual,22.68,,"12,680,983","2,597,663",,"8,241,708",,"828,368","2,597,663","16,368,503","2,597,663",23.40,4.71,N/A(IFRS),18.49,0
A179290,엠아이텍,12,2017,Annual,58.93,,"19,538,640","4,625,862",,"13,348,627",,"6,609,782","4,625,862","22,096,231","4,625,862",17.48,7.55,23.13,37.08,0
A179290,엠아이텍,12,2018,Annual,10.03,,"41,664,444","3,749,445",,"34,059,229",,"11,568,401","3,749,445","29,599,153","3,749,445",7.17,4.18,11.94,9.12,"14,000,000"
A179290,엠아이텍,12,2019,Annual,18.72,,"36,163,329","7,801,078",,"27,357,508",,"10,280,722","7,801,078","32,654,539","7,801,078",17.72,3.42,21.70,15.77,"3,000,000"
A179290,엠아이텍,12,2020,Annual,22.89,,"45,107,236","9,576,013",,"36,044,116",,"13,291,286","9,576,013","40,203,174","9,576,013",16.37,2.11,9.12,18.62,"7,500,000"
A179290,엠아이텍,12,2021,Annual,21.25,,"53,187,004","11,073,161",,"43,470,068",,"16,031,970","11,073,161","50,258,894","11,073,161",12.91,1.98,3.15,17.53,"9,000,000"
A179290,엠아이텍,12,2022,Annual,12.57,,"76,189,002","8,820,665",,"66,574,639",,"5,936,249","8,820,665","56,220,138","8,820,665",8.86,0.94,-10.52,11.17,"29,500,000"
A150840,인트로메딕,12,2011,Annual,완전잠식,,"9,765,142","15,774,975",,"9,038,984",,"1,317,394","15,774,975","7,613,366","15,774,975",2.54,13.60,N/A(IFRS),147.42,"1,781,000"
A150840,인트로메딕,12,2012,Annual,"2,550.63",,"10,365,715","10,771,449",,"9,508,110",,"2,118,343","10,771,449","8,039,888","10,771,449",2.07,15.50,-5.34,96.23,"1,281,000"
A150840,인트로메딕,12,2013,Annual,18.60,,"16,724,649","1,686,995",,"15,317,790",,"2,340,941","1,686,995","9,833,532","1,686,995",0.98,14.71,9.44,15.68,"4,306,000"
A150840,인트로메딕,12,2014,Annual,13.93,,"16,712,698","1,763,708",,"14,503,680",,"3,999,211","1,763,708","10,787,702","1,763,708",1.15,16.44,29.31,12.23,"186,000"
A150840,인트로메딕,12,2015,Annual,51.70,,"24,762,274","1,059,389",,"22,348,324",,"5,710,107","1,059,389","8,146,096","1,059,389",0.87,12.17,-0.41,34.08,"9,500,000"
A150840,인트로메딕,12,2016,Annual,76.26,,"19,118,736","9,578,504",,"17,206,714",,"2,819,047","9,578,504","8,363,503","9,578,504",2.75,17.12,16.29,43.27,"7,000,000"
A150840,인트로메딕,12,2017,Annual,95.49,,"17,259,888","9,351,573",,"16,101,620",,"10,306,471","9,351,573","9,009,182","9,351,573",2.96,7.49,-20.39,48.85,0
A150840,인트로메딕,12,2018,Annual,108.24,,"14,385,679","15,680,738",,"13,020,704",,"4,407,781","15,680,738","9,309,535","15,680,738",2.79,4.90,41.97,51.98,"100,000"
A150840,인트로메딕,12,2019,Annual,101.15,,"16,777,793","16,260,562",,"15,102,912",,"1,893,653","16,260,562","8,578,524","16,260,562",7.56,1.77,8.13,50.29,0
A150840,인트로메딕,12,2020,Annual,32.70,,"14,786,028","6,997,322",,"12,258,427",,"4,622,202","6,997,322","5,945,899","6,997,322",8.03,0.76,-30.61,24.64,10
A150840,인트로메딕,12,2021,Annual,27.42,,"34,161,878","9,301,616",,"32,173,092",,"4,481,607","9,301,616","7,860,371","9,301,616",3.98,0.33,30.51,21.52,0
A150840,인트로메딕,12,2022,Annual,78.65,,"16,395,067","11,629,079",,"14,296,463",,"7,969,097","11,629,079","9,676,688","11,629,079",8.14,0.47,-2.74,44.03,"50,000"
A083930,아바코,12,2011,Annual,77.75,,"66,436,433","55,999,710",,"63,886,693",,"1,397,272","55,999,710","248,709,935","55,999,710",22.39,0.68,4.30,43.74,"244,782"
A083930,아바코,12,2012,Annual,43.81,,"60,885,727","33,951,623",,"58,724,510",,"4,646,081","33,951,623","94,725,637","33,951,623",23.03,4.92,-42.81,30.46,"3,745,135"
A083930,아바코,12,2013,Annual,75.04,,"95,121,983","54,494,919",,"94,166,659",,"19,451,948","54,494,919","166,864,355","54,494,919",20.13,3.97,40.72,42.87,"304,314"
A083930,아바코,12,2014,Annual,45.45,,"85,705,181","32,384,634",,"83,546,003",,"21,786,006","32,384,634","148,969,022","32,384,634",21.79,3.32,36.48,31.25,"10,000,000"
A083930,아바코,12,2015,Annual,53.52,,"109,858,727","43,789,786",,"104,704,908",,"36,758,012","43,789,786","136,646,060","43,789,786",18.22,1.86,14.79,34.86,0
