Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),영업수익(천원)
A027830,대성창투,12,2022,Annual,37.22,,7.07,1.63,"-6,051,677","-2,723,846","-167,008","13,656,851"
A054800,아이디스홀딩스,12,2011,Annual,175.36,212.62,"2,115.16",55.45,"13,308,945","-24,059,022","12,052,014","3,811,039"
A054800,아이디스홀딩스,12,2012,Annual,9.39,11.87,56.31,1.99,"4,971,440","6,986,468","-11,957,367","5,412,961"
A054800,아이디스홀딩스,12,2013,Annual,15.88,20.33,54.89,2.85,"5,340,644","5,216,900","-2,262,880","9,051,512"
A054800,아이디스홀딩스,12,2014,Annual,-69.48,-93.65,-181.52,-11.05,"6,071,083","602,035","-8,254,180","10,135,090"
A054800,아이디스홀딩스,12,2015,Annual,27.29,39.62,61.34,3.77,"5,642,391","-4,603,711","-2,204,259","9,759,961"
A054800,아이디스홀딩스,12,2016,Annual,18.00,27.55,35.36,2.22,"5,940,875","-2,665,527","-4,311,139","10,135,284"
A054800,아이디스홀딩스,12,2017,Annual,8.06,8.99,52.44,3.27,"5,670,386","-102,491,732","94,358,661","10,190,466"
A054800,아이디스홀딩스,12,2018,Annual,5.62,5.96,80.02,3.80,"5,985,992","-117,152","-3,540,139","7,916,598"
A054800,아이디스홀딩스,12,2019,Annual,-9.47,-10.11,-131.85,-6.41,"6,538,918","-1,523,318","-7,003,518","7,863,296"
A054800,아이디스홀딩스,12,2020,Annual,4.70,5.05,70.77,3.24,"4,197,982","-181,853","-1,911,366","7,149,631"
A054800,아이디스홀딩스,12,2021,Annual,4.60,4.93,70.49,3.09,"4,592,857","-3,019,237","-1,882,011","7,015,840"
A054800,아이디스홀딩스,12,2022,Annual,4.29,4.59,62.86,2.86,"3,941,752","-733,997","-4,893,183","7,322,080"
A043220,티에스넥스젠,12,2011,Annual,-25.13,-29.81,-10.57,-49.16,"-101,687","710,758","-1,520,943","25,509,487"
A043220,티에스넥스젠,12,2012,Annual,-99.77,-134.67,-147.07,-95.11,"-2,608,734","-832,591","1,848,384","3,513,154"
A043220,티에스넥스젠,12,2013,Annual,-14.87,-17.04,-9.41,-35.85,"-7,006,521","-2,163,220","12,934,308","15,274,093"
A043220,티에스넥스젠,12,2014,Annual,-38.77,-44.84,-29.76,-58.38,"-2,589,414","-12,059,161","10,899,056","17,731,354"
A043220,티에스넥스젠,12,2015,Annual,-130.22,-169.62,-121.59,-136.86,"-2,429,485","-13,431,077","16,244,544","14,425,574"
A043220,티에스넥스젠,12,2016,Annual,-24.79,-28.69,-26.73,-23.63,"-6,688,904","-18,036,813","34,987,991","18,536,385"
A043220,티에스넥스젠,12,2017,Annual,-50.16,-62.32,-62.98,-48.15,"-9,186,489","4,072,977","-4,095,789","23,192,844"
A043220,티에스넥스젠,12,2018,Annual,-75.87,-99.64,-85.94,-98.68,"-11,585,344","-2,208,240","13,896,346","27,959,282"
A043220,티에스넥스젠,12,2019,Annual,7.26,9.44,6.08,7.71,"6,093,108","-82,709","1,553,007","32,394,970"
A043220,티에스넥스젠,12,2020,Annual,5.28,7.93,4.66,2.92,"5,243,161","-4,988,958","-1,411,226","22,768,700"
A043220,티에스넥스젠,12,2021,Annual,-9.20,-11.69,-17.61,-7.76,"-8,657,638","-7,582,825","45,814,643","18,550,043"
A043220,티에스넥스젠,12,2022,Annual,-21.03,-26.60,-33.23,-18.24,"-7,328,634","293,543","-19,841,903","25,502,545"
A027580,상보,12,2011,Annual,12.90,26.10,8.19,40.88,"14,714,201","-11,966,456","11,522,867","182,043,935"
A027580,상보,12,2012,Annual,13.47,27.53,6.25,30.00,"19,324,308","-7,098,046","7,454,676","253,307,228"
A027580,상보,12,2013,Annual,14.58,31.37,7.30,23.59,"12,759,877","-23,189,148","-1,315,850","220,831,227"
A027580,상보,12,2014,Annual,-2.67,-4.52,-1.31,-4.48,"-26,645,802","-431,708","31,043,936","227,113,688"
A027580,상보,12,2015,Annual,5.78,8.08,3.57,10.38,"527,935","-12,240,350","-6,967,529","176,783,328"
A027580,상보,12,2016,Annual,-15.04,-21.16,-12.20,-23.83,"-6,250,250","5,664,643","7,659,644","118,572,515"
A027580,상보,12,2017,Annual,-2.38,-3.34,-3.18,-3.74,"-6,609,657","287,096","8,240,404","67,228,622"
A027580,상보,12,2018,Annual,-30.45,-42.27,-39.38,-61.53,"653,631","-129,228","-10,941,368","64,888,592"
A027580,상보,12,2019,Annual,-13.11,-18.69,-17.01,-25.53,"3,956,448","-6,842,941","-835,183","51,309,586"
A027580,상보,12,2020,Annual,9.66,15.30,10.09,14.20,"3,113,277","-3,979,873","2,687,305","57,210,108"
A027580,상보,12,2021,Annual,10.31,17.24,8.39,11.36,"2,209,158","-135,984","7,455,221","72,774,523"
A027580,상보,12,2022,Annual,9.79,15.05,7.35,7.49,"3,387,320","-646,725","-1,156,805","67,953,516"
A093920,서원인텍,12,2011,Annual,56.66,"33,016.64",6.77,16.13,"10,692,381","-3,516,806","-925,460","187,323,807"
A093920,서원인텍,12,2012,Annual,77.36,,10.82,21.49,"20,249,909","-8,897,641","-2,790,000","175,876,639"
A093920,서원인텍,12,2013,Annual,81.56,610.43,11.52,30.15,"16,956,906","-29,384,728","7,499,400","279,503,488"
A093920,서원인텍,12,2014,Annual,81.75,450.08,12.93,32.52,"39,986,558","-21,954,915","-9,550,600","336,617,896"
A093920,서원인텍,12,2015,Annual,45.34,237.72,8.08,14.14,"41,497,110","-30,407,873","-9,300,000","267,263,951"
A093920,서원인텍,12,2016,Annual,53.12,206.53,11.03,14.02,"-18,101,905","11,396,616","-8,537,400","202,527,795"
A093920,서원인텍,12,2017,Annual,28.09,85.48,5.60,5.93,"30,167,950","6,258,739","-14,723,184","168,238,691"
A093920,서원인텍,12,2018,Annual,-5.51,-13.17,-0.82,-0.85,"-6,913,533","-5,577,875","-5,816,115","155,892,884"
A093920,서원인텍,12,2019,Annual,41.29,129.37,6.52,6.18,"29,720,453","-8,375,877","-10,769,043","138,911,043"
A093920,서원인텍,12,2020,Annual,132.63,"1,055.56",19.95,15.14,"21,884,556","-13,052,073","-10,107,166","118,073,906"
A093920,서원인텍,12,2021,Annual,113.37,"1,694.04",13.22,10.19,"10,191,924","-12,276,276","-4,430,458","129,785,487"
A093920,서원인텍,12,2022,Annual,117.55,824.93,15.07,9.32,"21,920,087","-22,688,257","-6,326,313","109,629,610"
A175140,인포마크,12,2011,Annual,17.35,23.32,8.56,61.41,"-4,187,620","-548,111","5,423,053","38,173,727"
A175140,인포마크,12,2012,Annual,15.07,24.07,5.23,52.36,"6,777,402","-4,256,311","-754,716","77,560,717"
A175140,인포마크,12,2013,Annual,N/A(IFRS),N/A(IFRS),5.31,N/A(IFRS),"-281,082","-3,350,307","2,455,649","61,228,634"
A175140,인포마크,12,2014,Annual,17.68,22.00,6.49,38.63,"6,019,709","-3,940,382","-1,554,315","70,656,583"
A175140,인포마크,12,2015,Annual,5.59,6.72,2.16,5.46,"-2,837,875","-4,239,835","6,928,301","52,185,321"
A175140,인포마크,12,2016,Annual,26.19,35.36,7.25,16.79,"5,334,220","-5,001,411","-1,921,403","63,665,828"
A175140,인포마크,12,2017,Annual,-6.99,-13.20,-4.33,-9.77,"-2,261,852","-5,970,619","17,666,552","56,415,906"
A175140,인포마크,12,2018,Annual,13.33,24.22,4.68,23.51,"2,782,808","-2,087,133","-7,305,391","112,848,857"
A175140,인포마크,12,2019,Annual,-20.97,-35.59,-9.77,-42.51,"-7,067,311","-6,740,434","12,674,994","75,119,284"
A175140,인포마크,12,2020,Annual,-20.61,-37.01,-19.00,-95.03,"7,858,153","-3,936,635","-4,238,914","43,505,868"
A175140,인포마크,12,2021,Annual,-13.29,-27.30,-9.19,-41.73,"11,147,728","4,259,965","565,707","46,673,244"
A175140,인포마크,12,2022,Annual,-36.71,-113.10,-26.26,-33.31,"-17,665,572","-9,071,256","32,607,450","35,536,738"
A061250,화일약품,12,2011,Annual,17.01,27.89,7.64,8.75,"7,848,263","1,476,841","-9,672,058","78,097,351"
A061250,화일약품,12,2012,Annual,21.59,36.53,7.09,8.57,"1,775,489","-3,986,219","7,535,750","91,723,167"
A061250,화일약품,12,2013,Annual,16.75,28.77,6.03,6.73,"7,016,234","-10,958,226","3,859,939","94,165,904"
A061250,화일약품,12,2014,Annual,16.70,27.20,6.14,6.72,"-2,622,701","92,161","-1,406,367","96,103,081"
A061250,화일약품,12,2015,Annual,21.88,33.93,7.75,8.75,"-6,896,390","3,465,457","3,799,198","106,130,032"
A061250,화일약품,12,2016,Annual,26.67,44.60,8.38,9.40,"9,582,245","7,699,278","-13,750,356","111,518,584"
A061250,화일약품,12,2017,Annual,19.98,37.74,5.31,5.50,"8,337,453","524,073","-3,363,943","102,463,309"
A061250,화일약품,12,2018,Annual,32.06,63.43,7.52,7.70,"7,168,485","313,370","-5,339,223","102,072,614"
A061250,화일약품,12,2019,Annual,27.33,64.49,5.29,5.22,"3,692,707","-3,706,996","11,467,445","108,744,878"
A061250,화일약품,12,2020,Annual,32.21,74.89,4.27,3.82,"-201,686","-26,330,362","33,732,009","123,613,031"
A061250,화일약품,12,2021,Annual,38.93,76.03,4.60,2.91,"20,088,143","-36,784,772","21,129,702","106,989,514"
A061250,화일약품,12,2022,Annual,-39.56,-105.00,-3.37,-2.49,"-233,563","9,835,904","-4,042,511","132,052,749"
A142210,유니트론텍,12,2011,Annual,13.19,26.72,2.60,67.61,"-3,752,443","-2,659,551","6,934,859","45,701,623"
A142210,유니트론텍,12,2012,Annual,16.63,20.08,4.36,67.66,"-3,040,647","-179,471","1,811,618","42,894,802"
A142210,유니트론텍,12,2013,Annual,N/A(IFRS),N/A(IFRS),6.79,N/A(IFRS),"1,596,089","716,072","-902,380","74,960,951"
A142210,유니트론텍,12,2014,Annual,36.68,56.67,6.63,49.56,"3,972,568","-2,492,548","1,832,379","86,379,378"
A142210,유니트론텍,12,2015,Annual,35.88,54.97,6.77,36.99,"-2,043,124","-762,749","-447,801","92,709,155"
A142210,유니트론텍,12,2016,Annual,27.85,48.35,5.09,29.01,"4,091,672","-3,217,984","16,538,872","148,319,833"
A142210,유니트론텍,12,2017,Annual,9.36,15.35,1.90,10.31,"-6,647,189","-3,985,602","2,145,399","177,054,402"
A142210,유니트론텍,12,2018,Annual,15.92,24.36,3.41,17.99,"-4,097,311","-5,896,936","6,439,240","187,512,298"
A142210,유니트론텍,12,2019,Annual,7.78,12.61,1.78,9.42,"4,456,774","-7,370,476","6,061,251","219,769,175"
A142210,유니트론텍,12,2020,Annual,1.22,1.81,0.34,1.47,"-4,999,848","-9,492,327","12,779,720","209,700,340"
A142210,유니트론텍,12,2021,Annual,10.44,14.29,2.73,14.41,"-24,976,737","-6,146,826","24,261,149","303,349,207"
A142210,유니트론텍,12,2022,Annual,21.25,30.03,4.79,25.90,"14,783,575","-15,924,340","7,092,834","426,125,303"
A019590,엠벤처투자,12,2011,Annual,-34.87,-37.51,-211.86,-34.91,"-4,100,720","-3,514,535","3,133,781","4,565,041"
A019590,엠벤처투자,12,2012,Annual,2.50,2.68,10.02,2.28,"1,508,234","2,268,224","-6,783,387","5,858,386"
A019590,엠벤처투자,12,2013,Annual,-23.56,-24.83,-169.08,-20.79,"-3,531,253","-4,530,428","8,215,050","3,092,816"
A019590,엠벤처투자,12,2014,Annual,-23.90,-24.76,-192.45,-26.80,"-2,888,449","3,344,343","1,067,865","3,038,074"
A019590,엠벤처투자,12,2015,Annual,-12.51,-12.90,-85.12,-11.44,"-5,295,623","-19,292,042","24,838,357","3,888,964"
A019590,엠벤처투자,12,2016,Annual,-49.55,-51.88,-239.47,-45.43,"479,777","-1,079,095","-1,211,158","5,940,470"
A019590,엠벤처투자,12,2017,Annual,-32.49,-34.44,-87.90,-28.75,"5,655,402","6,162,185","-11,339,010","7,718,621"
A019590,엠벤처투자,12,2018,Annual,12.90,15.30,16.50,5.78,"6,217,765","84,646","-5,166,406","8,472,297"
A019590,엠벤처투자,12,2019,Annual,51.80,74.43,46.11,16.91,"-7,944,186","-12,501","6,283,430","10,985,881"
A019590,엠벤처투자,12,2020,Annual,-56.40,-81.43,-191.64,-26.20,"-4,529,304","-4,920","7,902,262","4,225,865"
A019590,엠벤처투자,12,2021,Annual,10.40,15.46,19.13,4.67,"-12,935,434","-4,431,387","13,587,779","9,023,877"
A019590,엠벤처투자,12,2022,Annual,-62.28,-82.53,-183.51,-32.37,"-8,228,168","-6,210,417","15,840,155","7,398,788"
A033310,엠투엔,12,2011,Annual,2.33,2.89,2.33,6.76,"-1,669,828","-1,616,104","3,258,098","54,823,395"
A033310,엠투엔,12,2012,Annual,13.04,14.99,13.18,27.38,"11,472,173","7,308,033","-19,130,760","43,234,047"
A033310,엠투엔,12,2013,Annual,24.46,28.93,18.70,28.83,"8,614,622","-550,608","-8,109,356","39,285,920"
A033310,엠투엔,12,2014,Annual,28.54,37.50,22.33,25.22,"5,217,744","-5,429,726","219,628","36,012,093"
A033310,엠투엔,12,2015,Annual,22.66,31.12,21.97,16.96,"1,388,468","13,810","-1,412,966","29,534,779"
A033310,엠투엔,12,2016,Annual,18.95,26.67,19.82,12.73,"2,755,155","-1,705,495","-297,323","27,614,935"
A033310,엠투엔,12,2017,Annual,15.66,22.82,16.51,10.13,"800,458","-509,175","-411,116","28,613,061"
A033310,엠투엔,12,2018,Annual,15.00,21.95,16.86,9.84,"1,342,080","-5,226,397","3,869,478","29,208,004"
A033310,엠투엔,12,2019,Annual,14.53,21.45,18.66,9.46,"2,045,384","585,153","-1,515,309","27,260,839"
A033310,엠투엔,12,2020,Annual,-11.89,-16.47,-23.65,-8.59,"1,152,902","-18,108,756","20,048,064","21,403,062"
A033310,엠투엔,12,2021,Annual,-111.74,-140.01,-208.64,-57.90,"-864,573","-127,087,012","126,437,689","27,640,360"
A033310,엠투엔,12,2022,Annual,15.43,19.72,24.76,5.13,"-550,064","29,367,959","-21,376,571","28,470,256"
A443250,레뷰코퍼레이션,12,2011,Annual,,,,,,,,
A443250,레뷰코퍼레이션,12,2012,Annual,,,,,,,,
A443250,레뷰코퍼레이션,12,2013,Annual,,,,,,,,
A443250,레뷰코퍼레이션,12,2014,Annual,,,,,,,,
A443250,레뷰코퍼레이션,12,2015,Annual,,,,,,,,
A443250,레뷰코퍼레이션,12,2016,Annual,,,,,,,,
A443250,레뷰코퍼레이션,12,2017,Annual,,,,,,,,
A443250,레뷰코퍼레이션,12,2018,Annual,,,,,,,,
A443250,레뷰코퍼레이션,12,2019,Annual,,,2.34,,"-1,086,483","2,187,737","-598,098","17,190,320"
A443250,레뷰코퍼레이션,12,2020,Annual,9.57,37.64,4.50,6.47,"2,921,790","-4,951,933","4,321,446","17,288,914"
A443250,레뷰코퍼레이션,12,2021,Annual,14.68,58.43,8.87,16.73,"6,055,423","-4,938,825","-654,740","22,818,451"
A443250,레뷰코퍼레이션,12,2022,Annual,52.86,320.07,23.79,38.24,"8,823,815","4,689,911","-711,838","30,491,968"
A142760,모아라이프플러스,12,2011,Annual,-30.92,-54.78,-119.90,-108.83,"-2,535,376","-2,193,338","3,950,073","2,163,274"
A142760,모아라이프플러스,12,2012,Annual,-27.83,-47.19,-93.70,-46.25,"-1,292,214","369,796","1,476,880","2,105,613"
A142760,모아라이프플러스,12,2013,Annual,-30.87,-54.40,-156.95,-91.40,"-1,418,745","-49,596","1,587,422","1,576,919"
A142760,모아라이프플러스,12,2014,Annual,N/A(IFRS),N/A(IFRS),-615.55,N/A(IFRS),"-4,493,499","4,493,894","5,110,145","1,167,370"
A142760,모아라이프플러스,12,2015,Annual,-145.71,-196.63,"-1,226.95",완전잠식,"-5,466,157","-1,828,768","3,414,936","1,478,187"
A142760,모아라이프플러스,12,2016,Annual,-134.37,"-1,551.00",-218.63,-47.51,"-7,696,534","-6,179,934","16,812,334","2,500,747"
A142760,모아라이프플러스,12,2017,Annual,-184.28,,-79.14,-22.87,"-8,525,273","-7,187,971","24,143,067","7,607,067"
A142760,모아라이프플러스,12,2018,Annual,-31.13,-34.14,-44.64,-23.40,"-6,198,316","-55,386,916","54,345,591","18,567,674"
A142760,모아라이프플러스,12,2019,Annual,-54.86,-59.96,-187.15,-75.24,"-5,769,139","-5,443,725","13,803,622","14,422,363"
A142760,모아라이프플러스,12,2020,Annual,-49.46,-56.18,-128.07,-42.42,"-9,605,136","679,276","22,820,430","15,527,031"
A142760,모아라이프플러스,12,2021,Annual,-58.25,-70.54,-91.86,-25.92,"-6,991,627","-7,526,068","23,626,717","18,338,637"
A142760,모아라이프플러스,12,2022,Annual,-113.86,-163.39,-123.56,-46.80,"-8,570,808","-18,272,324","-2,035,032","22,004,336"
A007820,에스엠코어,12,2011,Annual,26.42,254.07,9.87,21.64,"4,603,304","-8,333,844","10,826,129","66,962,474"
A007820,에스엠코어,12,2012,Annual,22.49,196.99,8.10,15.77,"5,099,265","-3,348,410","-1,801,236","78,178,950"
A007820,에스엠코어,12,2013,Annual,19.11,159.86,7.28,12.67,"1,187,882","-3,935,259","-815,635","75,945,857"
A007820,에스엠코어,12,2014,Annual,25.09,189.00,8.28,16.00,"651,748","-869,279","-819,420","91,750,092"
A007820,에스엠코어,12,2015,Annual,14.49,184.61,5.74,8.00,"23,791,326","-1,365,733","-169,432","73,417,749"
A007820,에스엠코어,12,2016,Annual,-44.25,"-4,322.98",-22.14,-22.50,"-16,889,071","-157,711","-3,939,965","48,819,058"
A007820,에스엠코어,12,2017,Annual,-3.23,-278.44,-1.00,-1.24,"-8,051,483","-11,227,902","36,984,001","71,252,475"
A007820,에스엠코어,12,2018,Annual,15.40,"82,986.19",4.67,5.52,"-4,685,247","2,913,854","-1,010,039","88,696,371"
A007820,에스엠코어,12,2019,Annual,18.77,344.20,4.27,7.43,"-6,152,579","-2,902,507","1,505,875","128,057,986"
A007820,에스엠코어,12,2020,Annual,7.65,44.00,1.89,2.78,"18,813,002","-3,518,752","241,576","104,035,816"
A007820,에스엠코어,12,2021,Annual,7.33,27.63,2.26,2.49,"-16,603,125","-1,190,931","-1,415,819","76,358,149"
A007820,에스엠코어,12,2022,Annual,16.67,85.42,4.62,7.65,"5,704,890","-993,663","-4,182,520","114,889,275"
A373200,하인크코리아,12,2011,Annual,,,,,,,,
A373200,하인크코리아,12,2012,Annual,,,,,,,,
A373200,하인크코리아,12,2013,Annual,,,,,,,,
A373200,하인크코리아,12,2014,Annual,,,,,,,,
A373200,하인크코리아,12,2015,Annual,,,,,,,,
A373200,하인크코리아,12,2016,Annual,,,,,,,,
A373200,하인크코리아,12,2017,Annual,,,,,,,,
A373200,하인크코리아,12,2018,Annual,,,,,,,,
A373200,하인크코리아,12,2019,Annual,,,10.91,,"1,285,064","-2,563,536","-81,396","7,814,117"
A373200,하인크코리아,12,2020,Annual,154.34,"3,126.82",18.28,42.98,"1,844,442","-176,089","-100,373","10,101,127"
A373200,하인크코리아,12,2021,Annual,135.78,"4,147.14",17.39,38.91,"1,614,788","704,320","-69,982","14,102,810"
A373200,하인크코리아,12,2022,Annual,-50.92,-74.19,-26.99,-39.22,"-1,096,290","-12,934,191","10,832,591","15,955,889"
A052710,아모텍,12,2011,Annual,9.91,12.49,12.07,10.20,"3,924,374","-41,802,891","30,323,764","93,252,621"
A052710,아모텍,12,2012,Annual,17.86,23.61,15.32,24.16,"23,122,417","-36,615,359","25,481,361","180,030,067"
A052710,아모텍,12,2013,Annual,18.80,25.37,13.82,24.93,"37,480,535","-43,935,834","8,018,033","236,161,988"
A052710,아모텍,12,2014,Annual,8.68,11.04,9.36,10.84,"4,657,209","-31,463,762","19,661,955","163,592,533"
A052710,아모텍,12,2015,Annual,15.36,20.16,10.59,19.61,"35,349,528","-9,228,608","3,072,277","279,226,777"
A052710,아모텍,12,2016,Annual,16.59,23.19,11.91,18.80,"34,176,493","-26,185,810","-15,277,717","266,596,340"
A052710,아모텍,12,2017,Annual,22.10,32.73,14.54,22.01,"31,783,727","-22,405,561","3,150,881","288,584,654"
A052710,아모텍,12,2018,Annual,12.12,18.05,10.13,11.29,"20,178,370","-41,212,923","7,056,114","232,516,206"
A052710,아모텍,12,2019,Annual,6.95,9.54,6.42,7.03,"-5,408,662","-17,028,806","32,353,743","232,205,689"
A052710,아모텍,12,2020,Annual,2.86,3.88,3.44,3.43,"3,735,544","-17,523,760","15,927,140","206,700,966"
A052710,아모텍,12,2021,Annual,7.73,10.75,11.17,9.51,"-1,012,718","14,770,296","-253,315","173,294,775"
A052710,아모텍,12,2022,Annual,6.76,9.47,8.38,7.50,"-3,458,568","11,723,491","-24,444,061","183,642,321"
A041590,플래스크,12,2011,Annual,36.64,60.41,10.63,42.96,"-883,754","735,636","712,977","55,954,544"
A041590,플래스크,12,2012,Annual,44.36,83.32,9.44,36.07,"8,447,115","-1,117,527","-4,699,542","72,601,683"
A041590,플래스크,12,2013,Annual,14.74,20.92,6.01,13.00,"1,018,950","-21,970,907","23,461,416","54,525,327"
A041590,플래스크,12,2014,Annual,19.68,24.84,6.48,15.27,"4,713,075","-2,003,711","-3,515,069","75,065,975"
A041590,플래스크,12,2015,Annual,-15.65,-19.04,-11.62,-10.99,"-3,674,202","-43,227,548","41,175,607","44,803,152"
A041590,플래스크,12,2016,Annual,-38.37,-43.33,-43.53,-38.35,"-4,415,235","-33,374,368","33,850,039","47,634,041"
A041590,플래스크,12,2017,Annual,-13.10,-16.55,-24.54,-13.86,"2,636,294","-31,191,050","32,312,281","35,808,360"
A041590,플래스크,12,2018,Annual,-9.01,-11.28,-49.31,-6.65,"-9,799,807","-10,164,785","23,257,268","11,878,647"
A041590,플래스크,12,2019,Annual,-101.95,-135.83,-543.19,-75.61,"811,754","1,127,021","-3,544,923","12,047,635"
A041590,플래스크,12,2020,Annual,-4.17,-6.49,-5.47,-3.21,"4,519,953","3,380,419","-2,967,045","45,333,512"
A041590,플래스크,12,2021,Annual,-39.88,-55.18,-72.26,-22.74,"-463,664","-5,772,679","1,759,923","22,748,044"
A041590,플래스크,12,2022,Annual,-59.07,-71.83,-68.27,-35.67,"-7,653,305","-12,508,705","44,252,374","35,104,344"
A321370,센서뷰,12,2011,Annual,,,,,,,,
A321370,센서뷰,12,2012,Annual,,,,,,,,
A321370,센서뷰,12,2013,Annual,,,,,,,,
A321370,센서뷰,12,2014,Annual,,,,,,,,
A321370,센서뷰,12,2015,Annual,,,,,,,,
A321370,센서뷰,12,2016,Annual,,,,,,,,
A321370,센서뷰,12,2017,Annual,,,,,,,,
A321370,센서뷰,12,2018,Annual,,,,,,,,
A321370,센서뷰,12,2019,Annual,,,,,,,,
A321370,센서뷰,12,2020,Annual,,,-305.91,,"518,312","-3,321,539","6,030,312","2,418,664"
A321370,센서뷰,12,2021,Annual,-35.72,-115.45,-352.43,완전잠식,"6,182,229","-9,647,676","10,006,412","3,829,286"
A321370,센서뷰,12,2022,Annual,-30.36,-75.25,-171.50,완전잠식,"-10,845,653","-2,564,499","5,550,489","5,639,122"
A082210,옵트론텍,12,2011,Annual,16.00,19.24,17.84,21.37,"18,260,586","-9,437,303","-8,028,649","81,739,829"
