Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),영업이익(천원),당기순이익증가율,당기순이익(천원),총자본증가율,총자본(천원),유형자산(천원)
A083660,CSA 코스믹,12,2015,Annual,7.43,흑전,"493,858",,"340,818",,"23,473,125","4,812,692"
A083660,CSA 코스믹,12,2016,Annual,72.46,적전,"-4,418,752",,"-5,102,487",,"31,515,634","6,064,041"
A083660,CSA 코스믹,12,2017,Annual,-11.57,적지,"-9,583,059",,"-9,574,134",,"23,676,611","6,270,705"
A083660,CSA 코스믹,12,2018,Annual,104.79,적지,"-264,106",,"-519,074",,"23,597,397","5,606,125"
A083660,CSA 코스믹,12,2019,Annual,-8.42,적지,"-5,640,677",,"-7,405,600",,"16,094,872","1,574,850"
A083660,CSA 코스믹,12,2020,Annual,-20.29,적지,"-301,477",,"-16,197,270",,"9,478,431","884,541"
A083660,CSA 코스믹,12,2021,Annual,-4.98,흑전,"2,921,247",,"485,863",,"13,000,619","1,945,313"
A083660,CSA 코스믹,12,2022,Annual,9.41,적전,"-5,822,479",,"-10,131,982",,"3,764,079","1,534,222"
A037370,EG,12,2011,Annual,53.27,52.58,"4,644,904",,"3,419,716",,"52,426,398","1,795,542"
A037370,EG,12,2012,Annual,43.47,52.64,"7,089,995",,"5,275,971",,"57,316,396","24,323,840"
A037370,EG,12,2013,Annual,22.87,-14.93,"6,031,774",,"4,961,250",,"61,902,646","24,286,810"
A037370,EG,12,2014,Annual,13.76,-33.51,"4,010,710",,"2,705,688",,"64,233,334","24,733,279"
A037370,EG,12,2015,Annual,12.08,-12.97,"3,490,401",,"2,723,137",,"66,581,472","25,055,573"
A037370,EG,12,2016,Annual,3.62,-16.67,"2,908,441",,"-667,400",,"52,560,663","25,290,863"
A037370,EG,12,2017,Annual,7.52,-48.24,"1,505,351",,"-1,344,581",,"50,727,022","27,833,293"
A037370,EG,12,2018,Annual,-24.21,적전,"-5,549,243",,"-16,437,847",,"33,936,911","34,903,284"
A037370,EG,12,2019,Annual,-42.51,흑전,"1,711,504",,"1,478,688",,"35,419,096","44,213,225"
A037370,EG,12,2020,Annual,-4.09,적전,"-3,334,776",,"-2,274,156",,"38,920,499","41,860,278"
A037370,EG,12,2021,Annual,113.03,흑전,"7,221,042",,"4,750,860",,"59,768,379","17,964,180"
A037370,EG,12,2022,Annual,-45.60,적전,"-1,869,767",,"30,453",,"63,098,579","15,536,559"
A175250,아이큐어,12,2011,Annual,,,,,,,,
A175250,아이큐어,12,2012,Annual,,,,,,,,
A175250,아이큐어,12,2013,Annual,,,"-596,108",,"-1,493,463",,"1,600,998","7,098,379"
A175250,아이큐어,12,2014,Annual,N/A(IFRS),N/A(IFRS),"1,624,117",,"957,751",,"-2,764,138","6,343,211"
A175250,아이큐어,12,2015,Annual,26.74,적전,"-698,240",,"-2,202,801",,"6,637,452","6,050,630"
A175250,아이큐어,12,2016,Annual,45.17,적지,"-1,163,063",,"-1,881,990",,"18,982,195","14,609,584"
A175250,아이큐어,12,2017,Annual,29.87,흑전,"142,627",,"239,555",,"19,224,365","26,424,374"
A175250,아이큐어,12,2018,Annual,-15.02,적전,"-7,504,067",,"-9,927,704",,"84,502,164","37,339,515"
A175250,아이큐어,12,2019,Annual,35.49,적지,"-6,736,514",,"-9,981,020",,"96,181,710","79,401,412"
A175250,아이큐어,12,2020,Annual,18.99,적지,"-18,517,664",,"-14,857,837",,"108,832,043","91,556,465"
A175250,아이큐어,12,2021,Annual,-25.33,적지,"-26,667,908",,"-31,250,646",,"100,194,133","84,685,062"
A175250,아이큐어,12,2022,Annual,-6.01,적지,"-23,230,782",,"-39,439,094",,"95,929,745","77,358,914"
A122350,삼기,12,2011,Annual,N/A(IFRS),N/A(IFRS),"14,817,166",,"7,019,443",,"27,843,683","75,358,499"
A122350,삼기,12,2012,Annual,1.44,-46.80,"7,882,302",,"3,308,732",,"51,962,530","80,704,118"
A122350,삼기,12,2013,Annual,0.62,-20.93,"6,232,709",,"4,325,148",,"55,611,431","79,226,302"
A122350,삼기,12,2014,Annual,67.61,201.09,"18,765,985",,"13,442,938",,"88,671,518","175,647,161"
A122350,삼기,12,2015,Annual,18.40,38.48,"25,987,589",,"17,550,879",,"104,150,100","201,506,212"
A122350,삼기,12,2016,Annual,11.73,0.37,"26,083,806",,"16,712,731",,"117,548,418","213,929,224"
A122350,삼기,12,2017,Annual,-5.49,-37.59,"16,277,822",,"12,839,107",,"126,999,340","221,800,097"
A122350,삼기,12,2018,Annual,-4.85,-36.92,"10,267,291",,"6,319,914",,"148,196,190","242,195,626"
A122350,삼기,12,2019,Annual,4.77,-5.62,"9,690,025",,"6,390,188",,"154,052,825","246,546,568"
A122350,삼기,12,2020,Annual,11.82,적전,"-3,090,908",,"-5,778,962",,"148,338,522","233,924,262"
A122350,삼기,12,2021,Annual,40.78,적지,"-12,715,940",,"-1,793,466",,"147,427,745","218,704,389"
A122350,삼기,12,2022,Annual,2.43,흑전,"2,051,495",,"-37,396,620",,"108,757,395","210,107,182"
A258610,케일럼,12,2011,Annual,,,,,,,,
A258610,케일럼,12,2012,Annual,,,"1,788,407",,"1,140,385",,"2,664,852","6,113,996"
A258610,케일럼,12,2013,Annual,-12.25,-14.41,"1,530,618",,"1,107,939",,"5,035,320","7,350,406"
A258610,케일럼,12,2014,Annual,-40.60,-92.54,"114,128",,"-243,197",,"4,792,123","5,104,967"
A258610,케일럼,12,2015,Annual,N/A(IFRS),N/A(IFRS),"1,824,632",,"850,301",,"4,843,821","19,988,686"
A258610,케일럼,12,2016,Annual,70.69,142.56,"4,425,797",,"3,223,585",,"10,251,215","22,345,463"
A258610,케일럼,12,2017,Annual,-15.94,-49.38,"2,240,195",,"711,877",,"22,882,109","23,042,113"
A258610,케일럼,12,2018,Annual,-2.06,-2.91,"2,175,019",,"2,948,171",,"24,314,889","22,931,224"
A258610,케일럼,12,2019,Annual,-12.97,-71.75,"614,477",,"-1,292,626",,"33,100,021","24,270,965"
A258610,케일럼,12,2020,Annual,-45.88,적전,"-1,936,113",,"-6,467,961",,"46,026,095","23,406,965"
A258610,케일럼,12,2021,Annual,13.97,적지,"-2,518,378",,"-24,259,388",,"53,513,132","18,838,135"
A258610,케일럼,12,2022,Annual,101.14,흑전,"877,412",,"-16,605,426",,"55,975,386","18,187,347"
A052900,KX하이텍,12,2011,Annual,-4.71,적전,"-857,249",,"-2,262,935",,"32,281,490","45,530,699"
A052900,KX하이텍,12,2012,Annual,13.20,적지,"-1,961,550",,"-1,233,123",,"37,886,532","20,064,169"
A052900,KX하이텍,12,2013,Annual,-10.87,흑전,"532,052",,"-29,076,344",,"8,784,274","20,501,258"
A052900,KX하이텍,12,2014,Annual,-6.50,362.41,"2,460,281",,"1,822,473",,"35,128,820","22,831,210"
A052900,KX하이텍,12,2015,Annual,-18.79,적전,"-178,016",,"-655,223",,"34,636,058","21,984,813"
A052900,KX하이텍,12,2016,Annual,-11.44,흑전,"1,557,050",,"1,404,379",,"45,725,519","21,478,719"
A052900,KX하이텍,12,2017,Annual,8.05,13.93,"1,773,899",,"703,944",,"50,847,440","17,013,953"
A052900,KX하이텍,12,2018,Annual,20.82,80.24,"3,197,279",,"4,128,116",,"64,168,204","15,863,869"
A052900,KX하이텍,12,2019,Annual,-4.49,20.45,"3,851,108",,"2,528,859",,"62,273,426","14,853,553"
A052900,KX하이텍,12,2020,Annual,29.26,88.26,"7,250,222",,"1,504,661",,"74,969,647","17,576,422"
A052900,KX하이텍,12,2021,Annual,25.81,-16.77,"6,034,709",,"3,830,431",,"100,245,459","23,003,583"
A052900,KX하이텍,12,2022,Annual,14.76,48.68,"8,972,516",,"9,368,262",,"112,296,376","16,832,030"
A094840,슈프리마에이치큐,12,2011,Annual,21.87,-34.40,"5,627,834",,"6,180,461",,"99,162,835","7,828,796"
A094840,슈프리마에이치큐,12,2012,Annual,24.51,188.55,"16,239,307",,"15,364,043",,"113,811,861","8,686,581"
A094840,슈프리마에이치큐,12,2013,Annual,0.41,-6.21,"15,231,041",,"13,464,508",,"127,316,886","13,326,347"
A094840,슈프리마에이치큐,12,2014,Annual,-30.84,-44.57,"8,443,042",,"14,231,872",,"141,937,238","14,745,140"
A094840,슈프리마에이치큐,12,2015,Annual,-30.96,적전,"-153,311",,"12,210,948",,"77,544,430","7,588,263"
A094840,슈프리마에이치큐,12,2016,Annual,7.37,흑전,"1,841,208",,"2,303,016",,"114,202,857","3,166,973"
A094840,슈프리마에이치큐,12,2017,Annual,-32.59,-21.66,"1,442,462",,"3,838,515",,"117,638,082","2,593,678"
A094840,슈프리마에이치큐,12,2018,Annual,-21.06,46.18,"2,108,650",,"1,709,547",,"118,838,289","1,304,467"
A094840,슈프리마에이치큐,12,2019,Annual,-1.49,-19.69,"1,693,500",,"6,066,674",,"122,835,305","1,547,068"
A094840,슈프리마에이치큐,12,2020,Annual,26.21,176.78,"4,687,299",,"4,461,925",,"126,876,298","1,465,239"
A094840,슈프리마에이치큐,12,2021,Annual,-7.27,-20.45,"3,728,584",,"4,023,402",,"130,787,919","1,522,859"
A094840,슈프리마에이치큐,12,2022,Annual,6.92,4.16,"3,883,601",,"2,982,412",,"133,393,388","1,523,975"
A051490,나라엠앤디,12,2011,Annual,3.28,31.39,"7,175,085",,"5,834,401",,"58,959,367","29,705,472"
A051490,나라엠앤디,12,2012,Annual,10.25,-7.55,"6,633,664",,"4,322,266",,"61,620,362","30,754,517"
A051490,나라엠앤디,12,2013,Annual,-1.19,-4.30,"6,348,351",,"2,141,542",,"61,636,240","34,737,752"
A051490,나라엠앤디,12,2014,Annual,6.93,17.74,"7,474,546",,"4,631,784",,"63,773,865","38,977,134"
A051490,나라엠앤디,12,2015,Annual,-1.90,-26.89,"5,464,496",,"4,672,329",,"67,691,891","39,898,891"
A051490,나라엠앤디,12,2016,Annual,-4.03,-23.47,"4,182,033",,"3,747,756",,"70,227,202","39,961,309"
A051490,나라엠앤디,12,2017,Annual,6.82,59.04,"6,651,294",,"2,681,033",,"72,261,780","44,520,174"
A051490,나라엠앤디,12,2018,Annual,-9.91,-36.74,"4,207,770",,"3,633,529",,"74,122,353","50,922,958"
A051490,나라엠앤디,12,2019,Annual,1.34,-94.71,"222,666",,"293,868",,"73,660,467","55,293,774"
A051490,나라엠앤디,12,2020,Annual,-4.34,적전,"-2,576,536",,"-1,774,290",,"71,550,296","53,352,902"
A051490,나라엠앤디,12,2021,Annual,2.30,적지,"-1,009,084",,"-921,169",,"70,148,767","47,875,599"
A051490,나라엠앤디,12,2022,Annual,-0.53,흑전,"2,428,413",,"5,260,552",,"74,598,675","43,703,544"
A306040,에스제이그룹,12,2011,Annual,,,,,,,,
A306040,에스제이그룹,12,2012,Annual,,,,,,,,
A306040,에스제이그룹,12,2013,Annual,,,,,,,,
A306040,에스제이그룹,12,2014,Annual,,,,,,,,
A306040,에스제이그룹,12,2015,Annual,,,,,,,,
A306040,에스제이그룹,12,2016,Annual,,,"4,489,551",,"3,270,097",,"7,440,761","982,001"
A306040,에스제이그룹,12,2017,Annual,N/A(IFRS),N/A(IFRS),"5,709,164",,"688,250",,"7,155,413","1,534,312"
A306040,에스제이그룹,12,2018,Annual,47.85,59.00,"9,077,776",,"5,120,520",,"12,207,142","2,676,869"
A306040,에스제이그룹,12,2019,Annual,49.95,77.33,"16,097,872",,"12,419,280",,"70,240,991","2,596,931"
A306040,에스제이그룹,12,2020,Annual,-8.07,-1.59,"15,841,961",,"13,675,091",,"81,400,235","3,577,053"
A306040,에스제이그룹,12,2021,Annual,27.33,34.68,"21,335,212",,"17,065,641",,"97,404,450","22,681,596"
A306040,에스제이그룹,12,2022,Annual,28.29,21.78,"25,981,150",,"21,691,370",,"113,291,872","26,203,712"
A317850,대모,12,2011,Annual,44.19,50.02,"6,723,741",,"6,054,391",,"21,636,357","7,326,751"
A317850,대모,12,2012,Annual,4.24,-6.36,"6,295,798",,"4,795,901",,"24,431,483","10,570,602"
A317850,대모,12,2013,Annual,-1.89,-14.29,"5,395,843",,"4,139,585",,"26,570,292","11,539,152"
A317850,대모,12,2014,Annual,-12.62,-16.47,"4,507,294",,"3,426,084",,"27,995,601","19,622,665"
A317850,대모,12,2015,Annual,-12.06,-25.73,"3,347,775",,"2,954,653",,"29,441,472","19,471,048"
A317850,대모,12,2016,Annual,-14.24,-51.18,"1,634,417",,"2,892,084",,"31,032,505","16,854,921"
A317850,대모,12,2017,Annual,N/A(IFRS),N/A(IFRS),"3,023,027",,"1,827,791",,"30,871,223","17,337,082"
A317850,대모,12,2018,Annual,7.45,53.93,"4,653,369",,"3,970,319",,"33,628,899","20,326,031"
A317850,대모,12,2019,Annual,-14.56,-77.55,"1,044,851",,"1,734,914",,"43,374,619","37,239,872"
A317850,대모,12,2020,Annual,-9.57,-53.91,"481,582",,"123,317",,"43,092,240","35,210,403"
A317850,대모,12,2021,Annual,23.73,-86.53,"64,888",,"4,004,352",,"46,800,227","34,090,313"
A317850,대모,12,2022,Annual,13.95,"4,110.63","2,732,178",,"1,929,304",,"47,112,045","32,873,643"
A265740,엔에프씨,12,2011,Annual,,,,,,,,
A265740,엔에프씨,12,2012,Annual,,,,,,,,
A265740,엔에프씨,12,2013,Annual,,,,,,,,
A265740,엔에프씨,12,2014,Annual,,,,,,,,
A265740,엔에프씨,12,2015,Annual,,,,,,,,
A265740,엔에프씨,12,2016,Annual,,,"4,539,175",,"3,217,987",,"6,943,580","10,507,425"
A265740,엔에프씨,12,2017,Annual,11.33,-25.57,"3,378,352",,"3,351,626",,"10,344,901","15,523,157"
A265740,엔에프씨,12,2018,Annual,23.50,16.69,"3,942,294",,"2,736,444",,"13,139,241","28,755,147"
A265740,엔에프씨,12,2019,Annual,37.35,72.59,"6,803,976",,"6,532,415",,"20,473,571","33,939,871"
A265740,엔에프씨,12,2020,Annual,2.60,-30.88,"4,702,890",,"902,733",,"50,911,305","41,593,311"
A265740,엔에프씨,12,2021,Annual,18.61,16.07,"5,458,643",,"5,824,049",,"56,287,512","42,842,358"
A265740,엔에프씨,12,2022,Annual,-20.25,-58.37,"2,272,220",,"1,872,127",,"57,271,350","42,473,135"
A214270,FSN,12,2011,Annual,,,,,,,,
A214270,FSN,12,2012,Annual,,,"-1,042,633",,"-1,240,164",,"133,142","156,701"
A214270,FSN,12,2013,Annual,N/A(IFRS),N/A(IFRS),"-648,714",,"-2,079,011",,"-9,035,340","165,496"
A214270,FSN,12,2014,Annual,107.39,흑전,"5,928,061",,"7,055,016",,"8,707,143","120,370"
A214270,FSN,12,2015,Annual,-6.12,-59.64,"2,392,755",,"2,176,531",,"11,400,709","288,371"
A214270,FSN,12,2016,Annual,30.18,-52.64,"1,133,192",,"-7,138,261",,"22,107,290","232,360"
A214270,FSN,12,2017,Annual,-13.23,적전,"-510,153",,"270,097",,"31,398,035","227,602"
A214270,FSN,12,2018,Annual,36.07,흑전,"3,396,403",,"-3,038,379",,"97,893,893","248,998"
A214270,FSN,12,2019,Annual,3.69,-53.35,"1,584,503",,"1,041,780",,"110,676,187","4,359,428"
A214270,FSN,12,2020,Annual,-15.91,적전,"-1,295,645",,"-17,352,167",,"99,211,715","3,563,166"
A214270,FSN,12,2021,Annual,25.90,흑전,"1,173,697",,"-7,269,331",,"142,753,038","3,195,979"
A214270,FSN,12,2022,Annual,-5.54,적전,"-675,265",,"9,593,834",,"169,999,106","2,448,449"
A348030,모비릭스,12,2011,Annual,,,,,,,,
A348030,모비릭스,12,2012,Annual,,,,,,,,
A348030,모비릭스,12,2013,Annual,,,,,,,,
A348030,모비릭스,12,2014,Annual,,,,,,,,
A348030,모비릭스,12,2015,Annual,,,,,,,,
A348030,모비릭스,12,2016,Annual,,,"592,280",,"363,157",,"11,249,727","136,515"
A348030,모비릭스,12,2017,Annual,N/A(IFRS),N/A(IFRS),"-986,403",,"-5,840,136",,"5,498,586","123,767"
A348030,모비릭스,12,2018,Annual,131.62,흑전,"8,069,809",,"5,272,079",,"17,456,576","93,515"
A348030,모비릭스,12,2019,Annual,14.02,-7.86,"7,435,235",,"6,188,922",,"24,960,312","77,068"
A348030,모비릭스,12,2020,Annual,8.40,37.98,"10,259,249",,"8,154,813",,"35,035,639","164,204"
A348030,모비릭스,12,2021,Annual,29.71,-2.16,"10,037,220",,"9,951,709",,"73,610,608","266,563"
A348030,모비릭스,12,2022,Annual,24.53,-41.76,"5,845,363",,"5,960,385",,"80,145,129","292,309"
A044060,조광ILI,12,2011,Annual,10.76,39.49,"2,625,869",,"-1,249,382",,"31,605,159","17,811,488"
A044060,조광ILI,12,2012,Annual,24.73,-4.17,"2,516,272",,"-578,679",,"30,440,553","18,128,851"
A044060,조광ILI,12,2013,Annual,-6.96,-4.76,"2,396,374",,"2,448,355",,"32,182,411","17,901,076"
A044060,조광ILI,12,2014,Annual,29.26,147.53,"5,931,823",,"5,166,365",,"36,443,169","27,931,497"
A044060,조광ILI,12,2015,Annual,17.34,44.89,"8,594,434",,"7,056,482",,"41,980,992","26,313,415"
A044060,조광ILI,12,2016,Annual,-21.56,-57.92,"3,616,241",,"3,742,691",,"48,664,331","30,619,741"
A044060,조광ILI,12,2017,Annual,-17.04,8.91,"3,938,403",,"3,391,171",,"51,429,978","29,587,592"
A044060,조광ILI,12,2018,Annual,21.04,44.25,"5,681,251",,"4,835,244",,"54,496,337","28,647,345"
A044060,조광ILI,12,2019,Annual,-0.28,-26.13,"4,196,689",,"4,641,813",,"58,045,239","28,266,439"
A044060,조광ILI,12,2020,Annual,40.42,65.44,"6,942,878",,"-2,867,297",,"76,916,859","23,041,629"
A044060,조광ILI,12,2021,Annual,-8.67,-26.82,"5,080,892",,"1,828,429",,"87,677,783","23,332,230"
A044060,조광ILI,12,2022,Annual,-2.36,-44.73,"2,808,303",,"-15,154,914",,"91,592,056","26,214,330"
A355150,코스텍시스,12,2011,Annual,3.94,-22.80,"379,688",,"218,063",,"2,087,980","3,386,170"
A355150,코스텍시스,12,2012,Annual,13.03,53.68,"583,488",,"391,376",,"2,965,472","3,581,948"
A355150,코스텍시스,12,2013,Annual,-7.53,-34.99,"379,339",,"216,018",,"3,181,490","4,065,318"
A355150,코스텍시스,12,2014,Annual,0.64,적전,"-145,120",,"-293,553",,"2,887,937","4,128,054"
A355150,코스텍시스,12,2015,Annual,-37.01,적지,"-380,634",,"-545,592",,"2,203,519","3,855,702"
A355150,코스텍시스,12,2016,Annual,28.63,흑전,"390,294",,"114,133",,"2,317,653","3,685,288"
A355150,코스텍시스,12,2017,Annual,69.47,137.95,"928,689",,"913,991",,"7,175,536","4,936,874"
A355150,코스텍시스,12,2018,Annual,6.70,적전,"-824,939",,"-756,618",,"6,452,144","5,094,889"
A355150,코스텍시스,12,2019,Annual,-5.77,흑전,"338,461",,"205,702",,"6,697,716","4,937,217"
A355150,코스텍시스,12,2020,Annual,N/A(IFRS),N/A(IFRS),"614,495",,"584,940",,"4,466,370","5,123,260"
A355150,코스텍시스,12,2021,Annual,34.05,-55.69,"272,287",,"710,453",,"10,066,190","18,180,282"
A355150,코스텍시스,12,2022,Annual,144.75,"1,212.76","3,574,464",,"-1,079,269",,"9,434,907","21,893,958"
A109960,AP헬스케어,12,2011,Annual,-22.62,적전,"-2,530,245",,"-3,722,518",,"8,784,859","931,334"
A109960,AP헬스케어,12,2012,Annual,-16.34,적지,"-647,032",,"-785,179",,"7,986,825","744,410"
A109960,AP헬스케어,12,2013,Annual,-4.39,적지,"-2,302,645",,"-3,668,220",,"4,402,259","740,037"
A109960,AP헬스케어,12,2014,Annual,-34.95,흑전,"451,325",,"-200,266",,"4,238,808","597,573"
A109960,AP헬스케어,12,2015,Annual,-17.46,적전,"-2,275,252",,"-2,556,158",,"15,077,489","442,129"
A109960,AP헬스케어,12,2016,Annual,-11.62,적지,"-9,458,318",,"-23,274,243",,"8,118,272","375,090"
A109960,AP헬스케어,12,2017,Annual,15.26,적지,"-1,449,977",,"-2,472,545",,"115,107,972","219,108"
A109960,AP헬스케어,12,2018,Annual,56.95,흑전,"1,449,025",,"9,194,393",,"218,212,845","80,867"
A109960,AP헬스케어,12,2019,Annual,23.07,-43.35,"820,880",,"-6,241,325",,"211,764,889","159,673"
A109960,AP헬스케어,12,2020,Annual,-52.03,적전,"-786,781",,"10,095,011",,"232,110,201","237,304"
A109960,AP헬스케어,12,2021,Annual,-26.83,적지,"-508,736",,"1,143,480",,"221,389,445","140,463"
A109960,AP헬스케어,12,2022,Annual,22.75,적지,"-989,267",,"2,821,784",,"204,914,645","86,681"
A106080,하이소닉,12,2011,Annual,73.11,263.54,"2,393,552",,"1,703,961",,"31,988,127","4,924,722"
A106080,하이소닉,12,2012,Annual,-2.68,197.95,"7,131,484",,"3,732,363",,"36,935,631","3,936,688"
A106080,하이소닉,12,2013,Annual,-9.51,적전,"-1,961,834",,"-2,518,799",,"34,240,805","7,070,267"
A106080,하이소닉,12,2014,Annual,-19.56,적지,"-4,445,810",,"-5,466,587",,"28,613,176","9,103,977"
A106080,하이소닉,12,2015,Annual,52.36,흑전,"108,084",,"-363,327",,"31,335,138","7,071,522"
A106080,하이소닉,12,2016,Annual,-39.76,적전,"-4,873,454",,"-5,664,126",,"37,449,394","4,294,468"
A106080,하이소닉,12,2017,Annual,24.12,적지,"-2,698,638",,"-9,421,012",,"31,795,061","2,643,745"
A106080,하이소닉,12,2018,Annual,-49.94,적지,"-4,059,966",,"-60,046,882",,"-14,769,530","1,305,548"
A106080,하이소닉,12,2019,Annual,-34.39,적지,"-4,565,587",,"-7,126,361",,"11,072,023","743,763"
A106080,하이소닉,12,2020,Annual,-41.12,적지,"-2,477,151",,"-5,900,613",,"5,404,309","958,165"
A106080,하이소닉,12,2021,Annual,-44.97,적지,"-2,138,801",,"-5,386,138",,"13,647,268","1,239,136"
A106080,하이소닉,12,2022,Annual,294.49,흑전,"390,104",,"-1,999,377",,"16,426,651","850,274"
A376180,피코그램,12,2011,Annual,31.41,30.42,"2,020,298",,"715,810",,"138,557","8,074,973"
A376180,피코그램,12,2012,Annual,5.93,-16.39,"1,689,272",,"2,466,352",,"2,604,909","7,967,760"
A376180,피코그램,12,2013,Annual,7.29,34.08,"2,264,908",,"3,152,667",,"5,277,576","7,751,862"
A376180,피코그램,12,2014,Annual,0.43,-7.35,"2,098,335",,"2,108,452",,"7,386,028","7,891,909"
A376180,피코그램,12,2015,Annual,4.57,-12.13,"1,843,815",,"1,461,452",,"8,247,480","8,020,839"
A376180,피코그램,12,2016,Annual,-6.37,4.28,"1,922,738",,"1,383,592",,"11,031,072","21,965,467"
A376180,피코그램,12,2017,Annual,-1.69,-44.20,"1,072,941",,"809,054",,"11,840,126","34,587,917"
A376180,피코그램,12,2018,Annual,-0.50,-70.84,"312,882",,"636,268",,"12,326,394","26,993,425"
A376180,피코그램,12,2019,Annual,N/A(IFRS),N/A(IFRS),"780,696",,"85,210",,"9,947,981","24,489,198"
A376180,피코그램,12,2020,Annual,29.20,308.01,"3,185,314",,"2,169,333",,"11,823,323","25,158,517"
A376180,피코그램,12,2021,Annual,7.79,4.66,"3,333,705",,"2,337,677",,"27,326,496","24,649,690"
A376180,피코그램,12,2022,Annual,11.03,4.66,"3,489,034",,"3,204,593",,"31,276,244","24,240,265"
A311390,네오크레마,12,2011,Annual,,,,,,,,
A311390,네오크레마,12,2012,Annual,,,,,,,,
A311390,네오크레마,12,2013,Annual,,,,,,,,
A311390,네오크레마,12,2014,Annual,,,,,,,,
A311390,네오크레마,12,2015,Annual,,,,,,,,
A311390,네오크레마,12,2016,Annual,,,"1,567,790",,"1,670,613",,"14,526,537","2,746,745"
A311390,네오크레마,12,2017,Annual,N/A(IFRS),N/A(IFRS),"1,231,984",,"1,157,155",,"8,399,570","10,614,489"
A311390,네오크레마,12,2018,Annual,81.12,165.12,"3,266,191",,"3,561,554",,"23,149,846","16,788,099"
A311390,네오크레마,12,2019,Annual,-15.16,-76.21,"776,937",,"1,258,938",,"37,939,688","21,508,692"
A311390,네오크레마,12,2020,Annual,19.93,299.54,"3,104,153",,"2,270,960",,"40,768,105","21,632,199"
A311390,네오크레마,12,2021,Annual,3.54,-36.55,"1,969,439",,"985,190",,"41,762,295","21,093,000"
A311390,네오크레마,12,2022,Annual,4.75,-21.29,"1,550,053",,"-1,946,390",,"48,996,890","20,194,648"
A139670,키네마스터,12,2011,Annual,-3.73,-44.46,"3,123,832",,"2,840,197",,"16,989,588","374,359"
A139670,키네마스터,12,2012,Annual,27.19,39.94,"4,371,613",,"3,890,361",,"18,298,221","675,195"
A139670,키네마스터,12,2013,Annual,19.71,4.06,"4,549,263",,"4,131,301",,"22,270,169","611,436"
A139670,키네마스터,12,2014,Annual,-5.20,-51.02,"2,228,410",,"2,444,576",,"23,902,531","482,800"
A139670,키네마스터,12,2015,Annual,-26.73,적전,"-2,096,716",,"-1,105,656",,"22,856,643","348,827"
A139670,키네마스터,12,2016,Annual,-27.01,적지,"-5,004,644",,"-5,287,646",,"17,937,756","666,530"
A139670,키네마스터,12,2017,Annual,7.52,적지,"-3,393,645",,"-4,316,402",,"13,484,781","532,893"
A139670,키네마스터,12,2018,Annual,20.90,흑전,"2,226,874",,"-3,483,503",,"11,929,556","256,553"
A139670,키네마스터,12,2019,Annual,60.21,적전,"-391,591",,"-874,012",,"11,170,673","313,005"
A139670,키네마스터,12,2020,Annual,40.47,흑전,"2,393,686",,"1,886,974",,"12,381,286","492,635"
A139670,키네마스터,12,2021,Annual,-12.64,적전,"-1,674,293",,"-921,112",,"22,254,568","350,750"
A139670,키네마스터,12,2022,Annual,-17.30,적지,"-15,552,048",,"-13,902,171",,"9,246,137","531,792"
A115310,인포바인,12,2011,Annual,9.09,9.61,"10,197,815",,"9,388,143",,"38,551,107","317,631"
A115310,인포바인,12,2012,Annual,7.16,2.94,"10,498,089",,"9,984,560",,"43,578,707","287,159"
A115310,인포바인,12,2013,Annual,15.50,21.02,"12,704,877",,"11,736,514",,"51,775,754","219,676"
A115310,인포바인,12,2014,Annual,5.13,5.54,"13,408,172",,"12,405,455",,"60,404,394","140,678"
A115310,인포바인,12,2015,Annual,-9.15,-13.65,"11,578,565",,"10,036,966",,"65,176,957","93,201"
A115310,인포바인,12,2016,Annual,12.86,17.28,"13,579,699",,"11,945,879",,"73,843,877","168,854"
A115310,인포바인,12,2017,Annual,5.55,7.83,"14,642,762",,"11,291,454",,"75,461,134","227,479"
A115310,인포바인,12,2018,Annual,-7.88,-10.64,"13,085,225",,"7,240,777",,"78,647,058","360,380"
A115310,인포바인,12,2019,Annual,-4.96,-13.26,"11,349,877",,"9,028,113",,"84,899,321","2,717,898"
A115310,인포바인,12,2020,Annual,-2.10,-8.01,"10,440,698",,"6,556,774",,"89,125,961","2,007,073"
A115310,인포바인,12,2021,Annual,0.91,-24.11,"7,923,596",,"5,771,967",,"95,669,992","1,488,891"
A115310,인포바인,12,2022,Annual,4.32,4.23,"8,258,567",,"5,999,192",,"102,050,068","1,427,610"
A240600,유진테크놀로지,12,2011,Annual,,,,,,,,
A240600,유진테크놀로지,12,2012,Annual,,,,,,,,
A240600,유진테크놀로지,12,2013,Annual,,,,,,,,
A240600,유진테크놀로지,12,2014,Annual,,,"240,416",,"61,695",,"2,769,101","5,567,147"
A240600,유진테크놀로지,12,2015,Annual,29.89,45.34,"349,409",,"177,349",,"2,936,450","5,579,385"
A240600,유진테크놀로지,12,2016,Annual,2.00,18.42,"413,777",,"177,171",,"3,103,621","5,023,687"
A240600,유진테크놀로지,12,2017,Annual,34.00,112.85,"880,723",,"496,375",,"7,787,899","4,535,406"
A240600,유진테크놀로지,12,2018,Annual,35.63,51.57,"1,334,875",,"1,600,253",,"9,547,017","4,271,663"
