Symbol,Name,결산월,회계년,주기,매출채권(천원),매출액(천원),매출원가(천원),유동자산(천원),유형자산(천원),총자산(천원),재고자산(천원),당기순이익(천원),판매비와관리비(천원),유동부채(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),영업이익(천원),유무형자산상각비(천원)
A000650,천일고속,12,2017,Annual,"9,395,685","55,245,922","48,181,106","29,142,643","15,738,954","67,842,442","276,148","27,103,912","9,076,184","15,372,749","5,330,912","-2,097,544","-2,011,367","2,614,937"
A000650,천일고속,12,2018,Annual,"10,092,356","56,466,637","49,835,965","12,811,399","16,751,676","80,409,027","333,643","-207,254","8,876,564","9,894,442","8,630,931","-3,544,591","-2,245,892","2,895,363"
A000650,천일고속,12,2019,Annual,"10,157,800","59,633,085","51,424,487","12,149,418","19,184,423","80,044,782","336,200","722,509","7,647,865","17,846,314","11,194,701","6,039,371","560,732","3,402,618"
A000650,천일고속,12,2020,Annual,"479,186","31,159,428","34,875,606","15,501,577","15,886,159","67,019,917","303,906","-6,763,102","6,279,448","8,770,514","20,310,382","2,425,678","-9,995,626","2,924,223"
A000650,천일고속,12,2021,Annual,"639,901","29,342,955","33,553,710","14,796,468","12,882,688","62,706,050","279,457","-567,982","5,633,310","6,162,510","20,615,293","-5,213,402","-9,844,065","2,943,945"
A000650,천일고속,12,2022,Annual,"973,142","37,703,179","39,239,893","9,480,878","10,792,477","54,845,658","404,664","-6,007,020","5,874,470","18,006,556","10,223,349","-1,529,634","-7,411,184","2,710,547"
A001550,조비,12,2011,Annual,"6,995,946","40,365,449","38,951,575","43,372,761","39,142,733","84,471,791","35,170,784","-12,497,315","8,775,435","65,240,578","8,215,711","-1,752,081","-7,361,561","914,885"
A001550,조비,12,2012,Annual,"7,020,016","48,495,287","41,324,459","40,700,614","38,537,452","80,896,358","33,069,249","-6,389,662","9,834,697","58,183,865","8,126,507","-4,818,536","-2,663,869","555,302"
A001550,조비,12,2013,Annual,"10,717,610","61,373,438","47,202,577","41,260,322","38,549,354","81,378,985","29,688,423","1,182,982","10,268,019","42,062,152","8,592,173","1,946,237","3,902,842","552,282"
A001550,조비,12,2014,Annual,"11,176,712","54,845,963","43,641,814","41,852,429","39,775,182","83,262,173","29,200,950","-2,255,273","10,324,487","44,851,008","9,969,886","471,143","879,662","522,394"
A001550,조비,12,2015,Annual,"10,710,743","58,827,842","43,909,964","45,648,386","39,453,874","86,659,967","31,946,032","1,476,633","11,270,057","45,001,719","10,336,913","-192,167","3,647,822","527,049"
A001550,조비,12,2016,Annual,"11,053,387","59,058,576","45,080,814","39,522,303","47,773,371","88,744,853","26,809,612","873,515","11,638,971","41,025,077","10,118,400","8,086,650","2,338,790","505,718"
A001550,조비,12,2017,Annual,"10,244,832","59,947,613","46,281,036","42,038,736","49,812,834","93,468,380","25,531,293","1,052,116","12,052,603","35,708,858","11,342,451","6,486,900","1,613,973","923,299"
A001550,조비,12,2018,Annual,"5,877,585","60,513,162","45,594,880","43,008,248","49,463,965","94,027,701","26,085,073","328,220","13,023,284","34,475,415","11,299,688","3,896,018","1,894,999","1,091,218"
A001550,조비,12,2019,Annual,"8,713,562","70,897,367","56,108,783","40,884,588","49,100,604","91,685,510","29,555,877","-127,820","13,820,954","31,564,702","12,158,579","-2,472,664","967,630","1,281,401"
A001550,조비,12,2020,Annual,"7,089,510","73,654,579","55,664,851","37,564,615","48,388,497","87,855,328","28,292,338","3,004,723","14,174,055","24,452,464","12,199,854","8,187,804","3,815,673","1,343,086"
A001550,조비,12,2021,Annual,"12,503,220","84,597,515","66,992,413","52,932,877","48,691,333","103,778,713","37,447,359","1,851,220","14,527,696","38,106,396","12,414,614","-7,973,100","3,077,406","1,413,671"
A001550,조비,12,2022,Annual,"18,747,686","148,554,918","120,263,548","78,134,327","50,265,301","130,041,760","55,660,569","8,638,058","16,384,073","57,328,641","11,232,804","-13,746,988","11,907,297","1,422,827"
A000850,화천기공,12,2011,Annual,"61,032,690","241,319,766","203,379,995","133,525,318","36,897,799","297,026,996","44,062,980","19,363,604","16,810,845","68,657,875","29,944,877","8,526,376","21,128,926","3,012,354"
A000850,화천기공,12,2012,Annual,"47,567,587","229,252,741","202,194,685","113,104,340","41,002,994","285,348,260","37,723,935","9,825,118","17,809,631","46,056,976","32,892,886","19,257,022","9,248,425","3,435,018"
A000850,화천기공,12,2013,Annual,"57,306,446","214,485,791","182,501,765","130,008,094","42,855,995","292,647,801","34,335,351","13,560,544","17,919,894","52,438,282","28,070,874","12,599,496","14,064,132","3,679,879"
A000850,화천기공,12,2014,Annual,"57,326,077","228,349,675","189,201,914","134,509,655","41,490,819","301,703,984","34,284,370","19,032,001","18,410,480","45,098,993","27,872,469","20,588,925","20,737,280","3,969,494"
A000850,화천기공,12,2015,Annual,"46,331,294","189,511,883","161,097,006","132,035,355","44,178,498","310,981,869","29,982,460","16,173,027","16,552,654","36,606,095","30,790,619","25,337,408","11,862,223","4,058,349"
A000850,화천기공,12,2016,Annual,"45,474,512","162,722,882","140,903,658","144,375,876","43,951,700","317,575,328","25,007,675","8,743,185","16,272,531","34,539,218","30,222,985","17,666,320","5,546,693","3,812,255"
A000850,화천기공,12,2017,Annual,"46,401,688","195,264,239","165,526,155","153,941,155","42,489,857","331,126,765","31,177,750","9,459,119","17,590,613","43,544,897","27,742,769","7,223,240","12,147,472","3,500,821"
A000850,화천기공,12,2018,Annual,"50,993,680","195,584,616","168,618,510","171,220,194","44,750,941","352,414,192","32,471,486","12,334,485","17,986,693","48,060,445","34,757,668","8,708,624","8,979,414","3,057,181"
A000850,화천기공,12,2019,Annual,"43,413,061","170,793,978","148,128,719","158,322,167","44,355,242","343,117,025","28,902,722","8,002,114","17,141,035","37,556,464","27,377,505","17,576,432","5,524,224","2,991,748"
A000850,화천기공,12,2020,Annual,"33,277,846","134,237,940","119,247,136","127,171,366","64,149,439","345,330,959","30,213,239","3,331,036","14,186,131","37,203,599","31,754,704","11,943,276","804,672","2,639,870"
A000850,화천기공,12,2021,Annual,"38,419,863","178,967,550","158,048,971","141,343,596","77,849,393","384,068,900","37,139,730","7,201,901","17,442,772","50,940,392","47,247,101","2,507,682","3,475,807","2,473,743"
A000850,화천기공,12,2022,Annual,"47,255,500","214,284,471","188,076,898","189,242,101","77,425,176","431,960,683","40,490,694","33,648,333","21,728,931","74,894,375","38,303,744","32,496,763","4,478,641","4,133,343"
A025560,미래산업,12,2011,Annual,"26,167,982","73,769,043","61,390,701","48,077,042","36,944,602","125,601,400","18,563,598","-18,695,836","22,745,233","66,449,256","8,934,667","-1,179,885","-10,366,892","3,382,079"
A025560,미래산업,12,2012,Annual,"12,489,467","33,767,221","32,239,194","25,050,409","37,729,214","95,540,495","10,131,670","-28,755,586","15,313,400","46,710,443","11,454,635","1,739,526","-13,785,372","2,700,223"
A025560,미래산업,12,2013,Annual,"13,501,376","34,789,441","26,935,325","24,921,630","21,813,142","75,652,197","9,880,811","-7,171,721","9,266,419","37,241,698","8,167,211","657,947","-1,412,303","2,784,188"
A025560,미래산업,12,2014,Annual,"7,953,822","24,104,427","21,069,844","18,188,535","20,939,530","64,295,849","9,244,936","-13,174,441","12,076,031","21,276,560","5,617,595","-6,136,088","-9,041,448","3,345,974"
A025560,미래산업,12,2015,Annual,"7,915,715","26,065,228","19,000,663","39,702,669","20,543,289","69,871,814","13,094,581","3,052,015","9,254,645","17,214,195","4,156,909","-8,201,699","-2,190,079","1,760,182"
A025560,미래산업,12,2016,Annual,"10,780,865","22,835,070","19,722,717","57,204,708","20,077,032","84,919,498","12,693,647","-9,287,153","11,530,858","6,570,232","4,769,771","-8,022,294","-8,418,504","1,394,892"
A025560,미래산업,12,2017,Annual,"10,521,352","34,325,424","30,651,842","58,472,046","19,762,137","84,848,948","19,572,315","-13,402,499","12,785,258","18,747,602","4,749,383","-1,971,434","-9,111,676","1,652,429"
A025560,미래산업,12,2018,Annual,"9,450,033","33,211,399","34,107,991","46,909,229","19,024,717","68,007,413","9,986,935","-14,377,924","11,343,554","15,885,795","4,889,258","-1,657,727","-12,240,145","1,830,337"
A025560,미래산업,12,2019,Annual,"7,832,401","28,484,409","23,095,344","51,427,500","18,291,532","74,441,922","9,398,428","-6,314,394","10,090,701","4,827,258","3,842,333","-2,243,682","-4,701,636","1,102,929"
A025560,미래산업,12,2020,Annual,"10,719,619","39,425,116","31,669,755","39,461,744","25,809,246","95,416,556","11,204,988","-6,344,640","6,045,691","19,127,601","12,317,250","-829,048","1,709,670","1,046,883"
A025560,미래산업,12,2021,Annual,"8,073,304","47,543,225","31,829,372","69,434,245","17,418,657","117,332,389","18,834,994","6,544,582","8,097,269","29,609,573","3,975,152","5,018,472","7,616,584","518,124"
A025560,미래산업,12,2022,Annual,"13,747,046","56,491,235","35,321,268","73,778,760","16,168,884","126,352,317","23,275,245","5,035,030","13,231,957","33,306,748","3,760,014","-586,887","7,938,009","686,936"
A021050,서원,12,2011,Annual,"47,329,809","416,520,176","395,022,679","125,672,842","50,770,058","250,633,848","72,646,100","5,556,209","8,918,865","130,663,717","18,698,845","-12,083,735","12,578,632","1,964,014"
A021050,서원,12,2012,Annual,"39,696,552","347,353,536","330,526,096","118,976,523","58,391,271","256,938,509","68,302,192","8,975,476","10,508,528","127,305,412","22,826,449","21,513,808","6,318,912","1,859,938"
A021050,서원,12,2013,Annual,"44,964,539","286,071,931","270,438,001","126,469,767","63,770,989","264,560,670","71,485,434","-8,934,351","11,698,293","145,767,959","22,640,019","-15,677,539","3,935,637","2,136,095"
A021050,서원,12,2014,Annual,"40,649,531","256,433,158","241,114,751","113,354,341","71,915,094","256,991,862","66,252,757","-8,552,514","11,101,714","153,656,282","15,853,634","12,797,787","4,216,693","2,374,291"
A021050,서원,12,2015,Annual,"30,572,708","207,927,546","204,658,324","107,764,118","50,555,806","217,950,364","34,587,479","-37,672,768","12,592,490","152,818,715","8,092,813","11,193,455","-9,323,269","2,723,513"
A021050,서원,12,2016,Annual,"31,558,085","205,644,680","184,813,901","90,502,114","49,252,159","198,004,066","28,804,245","2,160,696","10,163,123","104,921,341","11,835,119","6,769,405","10,667,656","1,950,569"
A021050,서원,12,2017,Annual,"17,967,766","202,008,811","178,282,598","66,590,779","48,700,288","176,720,652","35,552,007","-2,991,987","12,372,669","98,887,608","277,800","10,316,899","11,353,544","1,843,248"
A021050,서원,12,2018,Annual,"19,559,984","203,910,372","188,405,517","64,510,947","49,612,993","174,438,824","36,570,320","1,603,099","8,013,951","89,036,537","5,210,573","3,269,316","7,490,904","1,868,602"
A021050,서원,12,2019,Annual,"22,380,814","208,159,468","192,717,844","65,089,211","50,333,297","173,583,957","37,896,374","1,545,016","8,439,751","89,841,878","2,867,249","1,135,161","7,001,873","1,981,988"
A021050,서원,12,2020,Annual,"24,540,381","194,683,744","180,871,570","71,870,446","48,768,895","176,243,154","40,541,576","-8,692,600","6,032,679","76,872,763","23,730,891","-8,019,581","7,779,496","1,983,779"
A021050,서원,12,2021,Annual,"28,543,008","261,636,394","236,319,052","126,139,779","58,179,803","293,365,978","59,748,308","14,597,773","10,190,686","99,988,095","54,505,649","-11,731,984","15,126,656","2,161,405"
A021050,서원,12,2022,Annual,"24,474,810","275,679,213","264,369,141","96,417,389","63,233,256","266,232,857","53,435,455","276,402","11,136,735","99,640,407","30,356,149","10,941,811","173,336","1,798,000"
A155660,DSR,12,2011,Annual,"33,366,935","159,248,895","135,843,475","64,599,099","37,592,355","117,710,834","23,345,308","7,933,524","13,237,647","43,947,519","3,461,477","22,351,612","10,167,773","2,587,272"
A155660,DSR,12,2012,Annual,"33,662,828","157,152,159","134,581,432","69,108,164","37,186,443","120,755,903","30,146,742","7,879,272","12,817,993","40,549,025","2,433,940","2,878,595","9,752,734","2,858,735"
A155660,DSR,12,2013,Annual,"37,598,030","152,406,324","130,856,145","85,463,593","41,511,629","141,145,810","25,675,459","6,572,051","13,668,835","38,559,694","2,764,560","3,258,877","7,881,344","2,914,169"
A155660,DSR,12,2014,Annual,"41,550,325","168,128,999","144,360,225","89,445,811","45,322,568","151,880,178","29,666,319","6,627,558","15,574,180","44,047,384","1,587,149","211,402","8,194,594","3,133,364"
A155660,DSR,12,2015,Annual,"37,128,640","162,475,873","135,976,562","90,548,010","44,786,503","155,959,911","25,954,044","9,353,436","14,663,298","34,596,914","6,291,308","21,962,742","11,836,014","3,405,728"
A155660,DSR,12,2016,Annual,"40,857,510","158,399,205","130,042,418","102,159,286","46,787,632","175,468,187","27,392,783","11,014,758","15,002,280","44,658,310","3,640,781","9,736,556","13,354,507","3,631,263"
A155660,DSR,12,2017,Annual,"43,935,545","179,850,498","150,005,649","95,691,507","59,704,734","194,448,136","31,441,379","12,630,856","14,835,833","56,534,807","406,828","11,109,494","15,009,017","4,341,826"
A155660,DSR,12,2018,Annual,"40,066,447","172,308,863","151,067,760","93,754,564","56,797,705","187,699,498","37,533,730","8,788,314","12,233,804","42,282,925","483,600","6,852,732","9,007,298","5,015,231"
A155660,DSR,12,2019,Annual,"41,653,224","169,812,516","147,369,771","90,114,181","55,282,119","200,229,058","33,860,407","8,763,937","13,261,834","46,305,188","1,423,952","14,707,796","9,180,911","4,964,681"
A155660,DSR,12,2020,Annual,"34,700,511","163,969,738","140,966,673","98,997,613","54,710,655","209,398,554","33,565,196","6,518,974","13,473,247","49,746,127","1,476,143","16,630,930","9,529,818","5,035,017"
A155660,DSR,12,2021,Annual,"43,835,856","194,912,996","166,997,100","135,860,738","56,631,977","237,956,938","48,911,397","8,958,207","15,381,394","70,766,728","932,658","9,164,444","12,534,502","5,067,918"
A155660,DSR,12,2022,Annual,"46,227,188","246,405,810","196,841,393","127,068,730","61,332,334","279,626,168","48,658,979","19,234,317","18,485,644","75,828,199","18,264,874","31,246,765","31,078,773","5,335,550"
A004270,남성,12,2011,Annual,"55,898,652","55,212,184","47,566,587","75,815,086","3,769,195","185,361,070","190,298","2,680,768","4,435,693","83,785,930","21,126,222","197,740","3,209,905","1,148,015"
A004270,남성,12,2012,Annual,"51,772,899","55,616,541","47,202,581","74,634,718","3,686,119","189,440,992","143,394","1,286,317","4,530,011","91,443,056","16,655,786","-4,199,539","3,883,950","1,114,762"
A004270,남성,12,2013,Annual,"42,947,070","56,628,063","48,907,451","71,068,971","3,506,039","170,466,140","160,475","1,381,106","4,568,358","73,135,818","15,816,116","14,320,713","3,152,255","1,083,604"
A004270,남성,12,2014,Annual,"47,548,514","59,274,363","51,867,073","74,116,640","3,484,352","170,614,606","220,342","-700,522","3,889,539","77,732,062","12,694,042","-7,544,776","3,517,751","1,047,115"
A004270,남성,12,2015,Annual,"26,365,898","62,237,269","54,172,553","47,236,873","3,367,484","165,155,084","347,163","-434,757","4,387,499","72,577,988","20,966,972","-7,703,096","3,677,218","1,046,114"
A004270,남성,12,2016,Annual,"33,529,788","70,870,441","61,792,790","47,525,812","3,503,076","169,335,721","311,378","1,360,255","4,959,014","83,894,349","11,387,891","3,352,114","4,118,637","1,051,487"
A004270,남성,12,2017,Annual,"32,719,237","78,335,735","67,575,734","49,948,279","3,491,087","170,016,707","331,980","1,354,923","4,937,152","70,286,396","12,139,927","16,435,033","5,822,850","1,088,930"
A004270,남성,12,2018,Annual,"30,884,255","63,605,003","55,793,000","58,034,814","3,439,734","168,663,357","445,596","-3,506,408","4,839,238","73,083,461","12,476,770","-465,011","2,972,765","1,088,025"
A004270,남성,12,2019,Annual,"30,743,144","57,819,890","50,618,204","60,421,361","3,686,095","168,351,672","226,185","-2,135,357","4,798,873","68,318,489","13,866,780","-4,419,452","2,402,813","1,108,163"
A004270,남성,12,2020,Annual,"21,366,709","66,947,663","59,569,072","55,467,848","3,490,490","191,395,367","1,381,015","-9,980,606","4,877,708","64,375,487","20,141,060","78,075","2,500,883","512,981"
A004270,남성,12,2021,Annual,"37,049,381","82,097,933","71,676,292","93,574,741","1,635,865","241,617,650","8,595,500","6,856,371","5,283,385","94,132,022","27,996,124","14,169,765","5,138,256","565,457"
A004270,남성,12,2022,Annual,"20,319,883","62,240,594","53,270,235","67,864,392","1,238,775","223,160,819","2,756,429","3,192,232","5,389,783","86,161,184","17,315,894","-16,869,170","3,580,576","495,655"
A005750,대림B&Co,12,2011,Annual,"37,629,491","88,522,467","70,984,789","61,347,606","110,426,748","231,366,638","17,201,569","1,192,208","16,663,699","55,485,853","27,924,317","-10,711,850","873,980","2,934,081"
A005750,대림B&Co,12,2012,Annual,"34,564,407","100,101,321","80,645,058","62,563,315","114,654,068","237,382,723","21,679,480","-3,872,148","22,362,406","30,605,517","64,863,412","-5,070,100","-2,906,144","3,439,715"
A005750,대림B&Co,12,2013,Annual,"43,441,303","115,385,690","94,306,014","70,551,852","112,050,717","245,815,457","15,760,000","1,645,171","15,525,891","52,111,604","50,578,143","6,835,339","5,553,784","3,209,260"
A005750,대림B&Co,12,2014,Annual,"46,464,407","141,868,409","110,818,356","72,240,553","111,844,428","251,956,050","20,592,614","1,953,549","17,631,771","52,847,184","58,957,005","8,373,527","13,418,281","3,054,979"
A005750,대림B&Co,12,2015,Annual,"52,352,885","171,601,003","132,108,292","89,387,035","112,592,058","264,094,737","33,065,306","8,218,584","22,380,320","61,869,783","56,244,359","7,781,873","17,112,391","2,959,748"
A005750,대림B&Co,12,2016,Annual,"57,406,946","196,442,878","151,738,887","107,958,178","113,831,210","282,522,438","33,590,159","8,841,760","27,896,402","64,365,621","62,153,332","12,615,262","16,807,590","3,012,984"
A005750,대림B&Co,12,2017,Annual,"62,575,795","218,856,107","173,354,832","110,035,473","113,934,350","287,399,785","31,796,832","7,037,660","29,678,470","77,752,606","48,466,163","9,107,694","15,822,805","3,099,738"
A005750,대림B&Co,12,2018,Annual,"51,948,152","238,215,856","190,048,083","114,230,203","124,388,438","301,509,879","40,629,316","4,704,080","37,521,474","74,689,069","66,393,457","14,861,984","10,646,299","4,376,232"
A005750,대림B&Co,12,2019,Annual,"51,334,071","234,711,849","186,695,995","114,080,388","123,720,310","309,384,525","48,603,328","3,179,175","42,782,833","67,576,601","81,636,660","2,737,158","5,233,021","8,635,642"
A005750,대림B&Co,12,2020,Annual,"45,054,904","230,292,155","185,041,656","126,219,551","119,374,620","325,621,192","39,096,175","-2,011,569","43,843,281","78,786,987","88,574,667","26,622,855","1,407,219","8,714,563"
A005750,대림B&Co,12,2021,Annual,"45,444,150","259,516,086","210,204,422","111,309,986","120,475,863","326,208,504","51,869,927","1,262,343","46,049,966","107,657,978","61,174,733","-1,737,841","3,261,698","8,484,653"
A005750,대림B&Co,12,2022,Annual,"45,295,272","252,286,382","210,825,624","122,346,949","119,664,675","337,188,931","56,434,121","-714,129","39,875,186","88,733,881","90,360,802","7,263,395","1,585,571","9,042,693"
A002220,한일철강,12,2011,Annual,"36,136,145","150,566,565","141,247,891","111,699,696","71,971,382","336,612,165","18,108,380","292,664","5,805,545","148,941,199","30,649,408","4,608,447","3,513,129","1,933,412"
A002220,한일철강,12,2012,Annual,"27,904,104","134,523,592","127,846,065","72,228,500","70,959,192","288,981,092","12,737,634","-731,139","5,327,472","91,862,545","41,004,700","13,816,466","1,350,055","1,939,270"
A002220,한일철강,12,2013,Annual,"29,638,881","131,193,628","122,429,639","80,907,705","69,552,051","296,309,154","22,219,466","4,482,110","6,315,434","102,398,932","33,664,266","64,616","2,448,555","1,970,284"
A002220,한일철강,12,2014,Annual,"21,650,976","116,204,376","110,588,450","80,379,728","68,939,531","296,329,987","18,274,401","-3,605,058","5,458,371","103,655,991","36,851,417","11,126,615","157,555","2,031,264"
A002220,한일철강,12,2015,Annual,"17,885,015","100,596,872","96,563,426","73,292,630","89,498,498","330,704,564","11,416,875","-10,002,078","6,263,285","110,213,224","74,767,509","4,040,857","-2,229,840","3,545,071"
A002220,한일철강,12,2016,Annual,"25,358,858","98,856,649","86,034,898","50,919,935","90,252,828","290,007,906","15,574,972","4,409,878","6,560,752","102,261,464","37,630,761","5,748,393","6,260,999","5,381,002"
A002220,한일철강,12,2017,Annual,"28,588,865","143,306,179","130,303,998","63,733,558","95,575,174","308,119,257","25,121,269","9,106,490","7,831,521","111,807,736","37,266,025","2,342,791","5,170,660","5,482,296"
A002220,한일철강,12,2018,Annual,"25,607,435","158,503,702","152,392,524","60,237,410","95,718,754","302,480,003","29,178,238","-5,081,690","7,113,905","91,161,819","53,233,564","2,563,357","-1,002,727","6,986,025"
A002220,한일철강,12,2019,Annual,"24,180,229","163,820,560","160,982,575","71,915,248","93,310,867","311,697,519","21,868,695","-10,332,354","10,467,776","92,211,507","72,283,438","2,403,866","-7,629,791","7,257,546"
A002220,한일철강,12,2020,Annual,"23,799,424","148,725,086","145,691,566","58,176,129","83,715,606","288,600,215","16,274,591","-4,993,014","7,738,894","72,061,783","69,805,948","8,582,137","-4,705,374","6,944,506"
A002220,한일철강,12,2021,Annual,"33,569,437","237,772,564","200,127,820","101,639,133","79,576,933","329,121,797","38,752,310","23,991,555","8,321,704","84,263,195","71,520,954","-3,068,013","29,323,041","6,331,395"
A002220,한일철강,12,2022,Annual,"32,414,183","241,911,817","230,477,083","97,097,760","78,366,846","328,404,137","24,996,523","-2,730,104","7,785,118","108,057,660","51,402,375","20,677,388","3,649,617","4,910,212"
A000040,KR모터스,12,2011,Annual,"50,214,737","124,258,626","110,824,278","79,792,677","57,632,022","139,616,455","14,059,466","1,675,213","11,086,193","50,782,520","14,405,907","-8,265,455","2,348,154","4,066,039"
A000040,KR모터스,12,2012,Annual,"41,867,189","96,940,269","90,896,833","69,697,488","55,719,884","126,906,068","16,754,556","-6,103,632","10,289,262","44,035,066","14,766,580","-3,589,394","-4,245,826","3,569,571"
A000040,KR모터스,12,2013,Annual,"34,197,936","97,370,568","90,820,561","59,697,762","56,382,098","116,931,646","16,510,840","-11,064,793","17,105,714","45,952,706","13,664,282","886,328","-10,555,706","3,474,900"
A000040,KR모터스,12,2014,Annual,"42,606,256","79,567,593","78,825,444","69,021,427","63,996,346","136,684,599","17,074,461","-12,820,997","11,840,808","70,046,458","20,971,541","-32,451,142","-11,098,659","2,820,077"
A000040,KR모터스,12,2015,Annual,"38,807,090","80,853,364","79,347,681","84,081,110","66,431,562","157,780,959","24,535,674","-16,144,548","16,839,347","75,192,836","14,530,552","-19,466,957","-15,333,664","3,065,670"
A000040,KR모터스,12,2016,Annual,"4,417,396","84,083,884","78,468,106","18,257,755","58,376,831","143,302,921","11,112,381","-11,056,379","12,103,994","71,035,686","14,710,227","-14,577,438","-6,488,216","3,091,594"
A000040,KR모터스,12,2017,Annual,0,"21,638,025","32,465,800","8,513,802","51,380,190","127,527,342","6,613,290","-21,722,139","7,244,883","57,314,916","18,393,869","-10,459,700","-18,072,657","3,060,715"
A000040,KR모터스,12,2018,Annual,"886,181","27,598,514","29,885,440","39,468,461","50,408,012","157,328,659","7,962,850","-16,372,454","6,868,131","73,458,781","14,217,158","-4,175,381","-9,155,057","2,189,699"
A000040,KR모터스,12,2019,Annual,"2,525,992","37,365,836","42,993,607","5,406,004","65,485,578","118,389,604","2,337,004","-54,582,757","8,958,285","89,693,830","8,177,919","-10,649,132","-14,586,056","1,821,504"
A000040,KR모터스,12,2020,Annual,"3,747,219","20,218,005","17,828,421","10,500,589","65,274,976","91,267,982","3,425,350","-11,635,827","4,013,180","49,161,195","7,060,214","-5,928,015","-1,623,597","308,656"
A000040,KR모터스,12,2021,Annual,"2,510,578","16,966,802","14,017,086","9,165,496","69,121,602","92,593,997","4,828,207","-7,234,011","3,884,101","47,619,046","7,510,938","-2,985,101","-934,385","317,079"
A000040,KR모터스,12,2022,Annual,"2,173,466","14,415,070","13,726,657","10,920,685","72,634,475","92,109,342","5,716,274","-5,051,205","5,257,914","53,860,176","1,988,084","-5,926,976","-4,569,501","395,172"
A001620,케이비아이동국실업,12,2011,Annual,"29,006,629","234,948,150","218,022,358","61,614,950","68,009,128","200,628,321","2,975,826","8,968,874","14,183,076","75,675,870","13,614,399","34,105,842","2,742,716","6,598,762"
A001620,케이비아이동국실업,12,2012,Annual,"40,964,002","261,817,457","238,513,302","65,329,861","85,420,050","218,953,750","3,490,126","7,190,522","15,078,234","58,655,984","44,863,226","2,805,939","8,225,922","8,298,910"
A001620,케이비아이동국실업,12,2013,Annual,"43,985,465","257,558,805","239,395,301","77,900,425","121,328,569","281,543,922","4,763,706","4,404,640","16,794,668","95,563,051","65,769,406","6,584,044","1,368,835","10,208,472"
A001620,케이비아이동국실업,12,2014,Annual,"44,820,835","295,917,846","290,558,610","76,126,863","134,331,198","290,508,874","4,660,076","-10,299,911","17,912,277","118,257,941","62,862,863","16,533,553","-12,553,041","12,931,638"
A001620,케이비아이동국실업,12,2015,Annual,"45,932,935","323,652,797","304,916,346","84,571,835","133,235,255","311,126,283","3,789,064","3,018,359","16,236,702","160,759,788","34,338,394","18,884,644","2,499,750","15,172,692"
A001620,케이비아이동국실업,12,2016,Annual,"36,925,538","277,009,090","258,459,812","102,274,184","135,233,164","325,730,240","4,927,161","4,643,997","18,314,163","174,911,052","29,622,936","22,997,188","235,115","16,322,286"
A001620,케이비아이동국실업,12,2017,Annual,"32,735,677","285,298,563","272,088,403","75,615,004","126,573,110","311,384,752","5,940,655","-3,624,852","20,101,105","138,139,800","31,894,547","10,873,095","-6,890,945","16,514,394"
A001620,케이비아이동국실업,12,2018,Annual,"56,259,789","335,019,066","318,219,262","97,439,627","125,976,399","350,181,347","5,803,457","-291,987","21,786,529","174,153,975","26,809,976","18,535,354","-4,986,725","17,492,372"
A001620,케이비아이동국실업,12,2019,Annual,"61,813,731","340,566,056","324,067,095","111,623,776","127,810,881","374,354,773","4,608,196","966,218","19,764,333","206,163,999","16,251,115","13,297,397","-3,265,373","17,855,599"
A001620,케이비아이동국실업,12,2020,Annual,"69,682,806","317,443,439","305,511,742","106,152,749","123,320,088","382,314,343","4,813,121","618,242","19,522,425","198,306,445","30,097,924","14,881,562","-7,590,727","17,744,471"
A001620,케이비아이동국실업,12,2021,Annual,"68,805,774","361,613,391","339,475,771","115,259,519","119,129,713","392,212,189","4,439,932","-2,881,483","35,906,566","177,461,053","43,590,089","7,497,456","-13,768,946","17,965,817"
A001620,케이비아이동국실업,12,2022,Annual,"48,797,333","398,643,443","372,705,449","134,717,110","100,539,755","392,045,497","4,768,988","6,764,125","9,229,266","197,973,474","13,012,723","47,130,489","16,708,728","16,027,390"
A004410,서울식품,12,2011,Annual,"6,108,692","36,340,419","29,670,031","11,780,799","31,389,962","45,917,807","3,031,069","-1,288,530","7,158,369","9,846,037","13,763,151","-1,497,155","-487,981","1,415,885"
A004410,서울식품,12,2012,Annual,"8,317,672","38,556,823","29,874,376","16,199,940","30,773,322","49,981,749","4,011,073","1,309,717","6,510,866","12,572,001","13,151,120","485,197","2,171,582","1,348,475"
A004410,서울식품,12,2013,Annual,"6,925,384","41,385,743","31,999,637","13,444,081","32,201,449","49,105,160","4,053,715","1,092,253","7,490,582","11,288,652","12,647,078","3,784,626","1,895,525","1,378,721"
A004410,서울식품,12,2014,Annual,"7,027,904","41,668,723","32,445,077","14,749,590","33,429,573","50,474,276","4,377,702","410,094","7,618,739","15,343,394","10,461,624","2,094,026","1,604,907","1,493,974"
A004410,서울식품,12,2015,Annual,"6,859,770","47,001,209","36,269,426","14,615,563","40,645,598","58,399,491","4,260,321","1,141,051","8,712,161","22,541,135","9,965,584","4,406,138","2,019,622","2,063,581"
A004410,서울식품,12,2016,Annual,"9,180,477","43,898,321","34,663,669","17,857,555","42,332,815","62,622,598","4,647,004","291,154","8,583,293","27,076,342","8,694,130","1,106,784","651,359","2,165,586"
A004410,서울식품,12,2017,Annual,"11,898,160","56,483,181","45,032,984","23,997,715","49,444,669","76,890,434","4,372,783","189,624","10,545,629","33,230,968","16,954,261","3,678,942","904,568","2,769,035"
