Symbol,Name,결산월,회계년,주기,총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),매출액(천원),매출채권(천원),매출원가(천원),재고자산(천원)
A005380,현대차,12,2017,Annual,0.54,0.92,1.31,64.73,"96,376,079,000","3,838,043,000","78,798,172,000","10,279,904,000"
A005380,현대차,12,2018,Annual,0.54,0.92,1.30,65.02,"96,812,609,000","3,595,993,000","81,670,479,000","10,714,858,000"
A005380,현대차,12,2019,Annual,0.56,0.94,1.41,71.02,"105,746,422,000","3,513,090,000","88,091,409,000","11,663,848,000"
A005380,현대차,12,2020,Annual,0.52,0.83,1.36,69.84,"103,997,601,000","3,283,972,000","85,515,931,000","11,333,734,000"
A005380,현대차,12,2021,Annual,0.53,0.83,1.48,78.99,"117,610,626,000","3,147,296,000","95,680,131,000","11,645,641,000"
A005380,현대차,12,2022,Annual,0.58,0.90,1.64,95.47,"142,151,469,000","4,279,057,000","113,879,569,000","14,291,216,000"
A000270,기아,12,2011,Annual,1.53,2.64,3.64,20.40,"43,190,942,000","2,178,699,000","33,138,961,000","4,302,865,000"
A000270,기아,12,2012,Annual,1.51,2.93,3.11,22.12,"47,242,933,000","1,801,731,000","36,536,005,000","4,222,950,000"
A000270,기아,12,2013,Annual,1.39,3.02,2.57,22.25,"47,597,897,000","2,072,818,000","37,511,941,000","4,331,367,000"
A000270,기아,12,2014,Annual,1.22,2.73,2.20,22.01,"47,097,049,000","2,419,265,000","37,754,115,000","6,080,582,000"
A000270,기아,12,2015,Annual,1.14,2.46,2.12,23.15,"49,521,447,000","2,388,911,000","39,653,769,000","7,695,346,000"
A000270,기아,12,2016,Annual,1.09,2.29,2.08,24.64,"52,712,906,000","2,402,540,000","42,281,590,000","8,854,373,000"
A000270,기아,12,2017,Annual,1.04,2.15,2.00,25.02,"53,535,680,000","2,092,975,000","44,618,696,000","8,543,645,000"
A000270,기아,12,2018,Annual,1.04,2.17,2.00,25.32,"54,169,813,000","2,049,248,000","46,177,283,000","7,233,947,000"
A000270,기아,12,2019,Annual,1.09,2.28,2.07,27.18,"58,145,959,000","2,154,695,000","48,766,570,000","8,108,681,000"
A000270,기아,12,2020,Annual,1.02,2.08,2.01,27.66,"59,168,096,000","1,819,008,000","49,222,564,000","7,093,959,000"
A000270,기아,12,2021,Annual,1.10,2.23,2.16,32.66,"69,862,366,000","1,787,698,000","56,937,165,000","7,087,685,000"
A000270,기아,12,2022,Annual,1.23,2.61,2.33,40.46,"86,559,029,000","2,237,444,000","68,536,010,000","9,103,825,000"
A068270,셀트리온,12,2011,Annual,0.22,0.64,0.33,4.80,"279,041,704","157,723,652","52,259,806","40,598,185"
A068270,셀트리온,12,2012,Annual,0.22,0.59,0.36,4.81,"350,196,210","371,892,468","93,912,814","78,005,407"
A068270,셀트리온,12,2013,Annual,0.12,0.29,0.21,2.41,"226,207,869","271,345,778","68,685,792","136,840,115"
A068270,셀트리온,12,2014,Annual,0.22,0.50,0.39,4.62,"471,045,511","378,290,034","129,907,860","223,617,044"
A068270,셀트리온,12,2015,Annual,0.24,0.63,0.40,5.59,"603,412,769","662,225,999","230,679,540","232,244,866"
A068270,셀트리온,12,2016,Annual,0.24,0.76,0.36,5.86,"670,580,962","758,305,091","279,930,482","170,938,986"
A068270,셀트리온,12,2017,Annual,0.31,1.11,0.42,7.93,"949,079,965","828,394,032","251,246,092","199,481,841"
A068270,셀트리온,12,2018,Annual,0.29,1.10,0.39,7.92,"982,074,960","807,711,315","431,166,901","162,916,821"
A068270,셀트리온,12,2019,Annual,0.31,1.19,0.41,8.89,"1,128,459,878","814,370,252","494,966,174","306,709,923"
A068270,셀트리온,12,2020,Annual,0.42,1.43,0.59,14.04,"1,849,115,532","1,252,394,564","821,451,543","384,324,661"
A068270,셀트리온,12,2021,Annual,0.35,1.18,0.51,13.87,"1,893,401,217","1,101,089,342","805,806,952","578,056,854"
A068270,셀트리온,12,2022,Annual,0.39,1.41,0.55,16.39,"2,283,967,480","1,621,890,148","1,251,270,175","616,352,352"
A005490,POSCO홀딩스,12,2011,Annual,0.93,2.01,1.74,142.91,"68,938,725,064","10,265,421,000","59,823,850,489","12,283,643,560"
A005490,POSCO홀딩스,12,2012,Annual,0.81,1.71,1.53,131.85,"63,604,150,874","9,865,436,000","56,142,892,349","10,584,645,685"
A005490,POSCO홀딩스,12,2013,Annual,0.76,1.64,1.40,128.24,"61,864,649,859","10,299,825,900","55,004,590,605","9,798,380,584"
A005490,POSCO홀딩스,12,2014,Annual,0.77,1.66,1.43,134.95,"65,098,445,304","10,814,599,665","57,815,040,908","10,471,329,728"
A005490,POSCO홀딩스,12,2015,Annual,0.70,1.55,1.29,120.63,"58,192,344,561","8,953,245,197","51,658,097,330","8,225,205,235"
A005490,POSCO홀딩스,12,2016,Annual,0.66,1.53,1.17,110.04,"53,083,512,926","9,329,798,894","46,393,962,164","9,051,721,166"
A005490,POSCO홀딩스,12,2017,Annual,0.76,1.85,1.30,125.74,"60,655,099,617","8,583,310,652","52,299,188,579","9,950,954,686"
A005490,POSCO홀딩스,12,2018,Annual,0.83,2.06,1.38,134.70,"64,977,777,434","8,648,249,510","57,005,396,339","11,499,928,316"
A005490,POSCO홀딩스,12,2019,Annual,0.82,2.05,1.36,133.43,"64,366,847,808","8,352,968,263","58,116,494,432","10,920,319,762"
A005490,POSCO홀딩스,12,2020,Annual,0.73,1.84,1.21,119.80,"57,792,795,733","7,471,915,619","53,072,389,982","9,051,790,403"
A005490,POSCO홀딩스,12,2021,Annual,0.90,2.24,1.49,158.23,"76,332,345,050","9,266,728,873","64,451,218,881","15,215,098,404"
A005490,POSCO홀딩스,12,2022,Annual,0.89,2.21,1.50,175.68,"84,750,203,702","9,769,552,610","77,100,911,278","15,472,417,125"
A035420,NAVER,12,2011,Annual,0.98,2.95,1.46,88.15,"2,121,317,926","222,725,430",0,0
A035420,NAVER,12,2012,Annual,0.68,1.98,1.03,74.75,"1,798,657,243","242,240,106",0,0
A035420,NAVER,12,2013,Annual,0.80,2.01,1.34,111.44,"2,259,138,612","231,273,969",0,0
A035420,NAVER,12,2014,Annual,0.91,1.96,1.69,167.37,"2,758,478,837","313,553,042",0,"16,516,878"
A035420,NAVER,12,2015,Annual,0.84,1.75,1.60,197.43,"3,253,930,352","405,945,356",0,"15,506,933"
A035420,NAVER,12,2016,Annual,0.75,1.85,1.26,244.07,"4,022,629,620","475,443,666",0,"10,346,099"
A035420,NAVER,12,2017,Annual,0.65,1.89,0.99,283.86,"4,678,468,928","621,538,179",0,"36,204,514"
A035420,NAVER,12,2018,Annual,0.62,1.68,0.99,338.98,"5,586,904,533","585,471,177",0,"57,440,293"
A035420,NAVER,12,2019,Annual,0.39,0.90,0.70,264.31,"4,356,239,667",0,0,"55,114,732"
A035420,NAVER,12,2020,Annual,0.36,0.73,0.72,321.83,"5,304,145,900",0,0,"4,344,942"
A035420,NAVER,12,2021,Annual,0.27,0.74,0.42,413.66,"6,817,599,707",0,0,"6,139,905"
A035420,NAVER,12,2022,Annual,0.24,0.82,0.35,498.75,"8,220,078,709","529,577,096",0,"8,651,839"
A006400,삼성SDI,12,2011,Annual,0.66,2.78,0.87,22.62,"5,443,881,395","792,860,984","4,760,612,460","583,586,734"
A006400,삼성SDI,12,2012,Annual,0.59,2.08,0.83,23.98,"5,771,184,920","671,191,238","4,863,335,814","558,451,773"
A006400,삼성SDI,12,2013,Annual,0.32,1.08,0.45,14.24,"3,428,462,196","604,411,048","2,812,023,341","525,775,079"
A006400,삼성SDI,12,2014,Annual,0.41,1.53,0.57,18.33,"5,474,221,641","841,526,695","4,545,477,394","768,553,751"
A006400,삼성SDI,12,2015,Annual,0.31,1.09,0.43,13.89,"4,954,861,346","921,668,854","4,114,742,488","749,950,202"
A006400,삼성SDI,12,2016,Annual,0.33,1.17,0.47,14.58,"5,200,822,510","780,378,907","4,450,250,018","729,058,574"
A006400,삼성SDI,12,2017,Annual,0.41,1.54,0.57,17.79,"6,346,606,593","999,745,147","5,180,761,473","966,571,644"
A006400,삼성SDI,12,2018,Annual,0.52,1.60,0.77,25.67,"9,158,272,455","1,496,380,967","7,118,188,528","1,745,650,833"
A006400,삼성SDI,12,2019,Annual,0.52,1.41,0.81,28.31,"10,097,426,164","1,772,966,294","7,882,255,451","1,707,920,529"
A006400,삼성SDI,12,2020,Annual,0.55,1.47,0.87,31.66,"11,294,770,446","1,605,658,477","8,914,217,433","1,810,785,261"
A006400,삼성SDI,12,2021,Annual,0.57,1.44,0.95,37.99,"13,553,220,249","1,945,662,576","10,475,602,069","2,487,316,319"
A006400,삼성SDI,12,2022,Annual,0.72,1.70,1.24,56.42,"20,124,069,516","2,419,188,858","15,903,322,834","3,204,515,835"
A105560,KB금융,12,2011,Annual,0.10,0.11,1.24,13.71,"13,956,257,000",,"6,851,745,000",
A105560,KB금융,12,2012,Annual,0.09,0.10,1.06,13.15,"14,210,106,000",,"7,172,323,000",
A105560,KB금융,12,2013,Annual,0.08,0.09,0.89,11.70,"12,356,930,000",,"5,834,098,000",
A105560,KB금융,12,2014,Annual,0.07,0.08,0.80,11.10,"11,635,296,000",,"5,219,521,000",
A105560,KB금융,12,2015,Annual,0.07,0.08,0.79,11.51,"10,375,823,000",,"4,172,624,000",
A105560,KB금융,12,2016,Annual,0.07,0.08,0.84,12.61,"10,021,882,000",,"3,619,353,000",
A105560,KB금융,12,2017,Annual,0.10,0.11,1.20,18.76,"11,919,057,000",,"3,672,443,000",
A105560,KB금융,12,2018,Annual,0.09,0.10,1.20,20.10,"13,734,569,000",,"4,829,641,000",
A105560,KB금융,12,2019,Annual,0.09,0.10,1.26,22.56,"14,639,187,000",,"5,442,400,000",
A105560,KB금융,12,2020,Annual,0.10,0.11,1.35,26.63,"14,485,747,000",,"4,763,473,000",
A105560,KB금융,12,2021,Annual,0.09,0.10,1.29,28.18,"15,210,878,000",,"3,981,306,000",
A105560,KB금융,12,2022,Annual,0.12,0.13,1.62,39.73,"20,787,577,000",,"9,272,252,000",
A051910,LG화학,12,2011,Annual,1.62,4.36,2.58,61.37,"22,675,593,000","3,117,239,000","18,594,862,000","2,475,233,000"
A051910,LG화학,12,2012,Annual,1.46,4.08,2.27,62.96,"23,263,019,000","3,131,051,000","19,955,076,000","2,627,930,000"
A051910,LG화학,12,2013,Annual,1.36,4.01,2.06,62.63,"23,143,612,000","3,220,504,000","19,834,673,000","2,564,031,000"
A051910,LG화학,12,2014,Annual,1.27,3.90,1.88,61.10,"22,577,830,000","3,239,283,000","19,573,940,000","2,711,188,000"
A051910,LG화학,12,2015,Annual,1.10,3.56,1.59,54.69,"20,206,583,000","3,236,622,000","16,540,541,000","2,338,553,000"
A051910,LG화학,12,2016,Annual,1.06,3.47,1.52,55.91,"20,659,296,000","3,533,699,000","16,595,060,000","2,965,191,000"
A051910,LG화학,12,2017,Annual,1.13,3.40,1.69,67.55,"25,698,014,000","4,448,669,000","20,134,488,000","3,352,454,000"
A051910,LG화학,12,2018,Annual,1.04,2.77,1.67,72.00,"28,183,013,000","4,381,199,000","22,836,816,000","4,289,463,000"
A051910,LG화학,12,2019,Annual,0.87,1.94,1.58,69.88,"27,353,078,000","3,738,224,000","22,667,434,000","5,033,721,000"
A051910,LG화학,12,2020,Annual,0.80,1.53,1.66,76.80,"30,058,872,000","5,298,365,000","23,741,385,000","5,349,688,000"
A051910,LG화학,12,2021,Annual,0.92,1.69,2.03,108.84,"42,599,284,000","6,386,979,000","31,384,656,000","8,283,474,000"
A051910,LG화학,12,2022,Annual,0.86,1.75,1.68,130.26,"50,983,251,000","7,450,395,000","41,122,379,000","11,880,631,000"
A028260,삼성물산,12,2011,Annual,0.43,1.25,0.66,214.98,"2,687,236,822","449,075,147","2,171,549,684","60,755,823"
A028260,삼성물산,12,2012,Annual,0.43,1.09,0.71,216.20,"2,702,559,870","444,028,946","2,268,502,092","41,440,787"
A028260,삼성물산,12,2013,Annual,0.42,0.87,0.83,258.08,"3,226,058,705","710,073,736","2,642,222,343","451,856,804"
A028260,삼성물산,12,2014,Annual,0.57,1.16,1.11,394.58,"5,129,564,426","844,283,790","3,496,868,481","535,539,029"
A028260,삼성물산,12,2015,Annual,0.51,0.94,1.13,817.90,"13,344,675,370","4,010,614,354","11,198,722,162","1,386,045,493"
A028260,삼성물산,12,2016,Annual,0.65,1.19,1.43,"1,468.90","28,102,683,823","3,934,794,844","24,770,951,380","1,312,829,138"
A028260,삼성물산,12,2017,Annual,0.63,1.24,1.27,"1,530.39","29,279,045,518","3,839,630,819","25,626,990,053","1,533,034,293"
A028260,삼성물산,12,2018,Annual,0.68,1.42,1.31,"1,628.48","31,155,636,887","4,883,449,000","27,170,328,006","1,699,301,019"
A028260,삼성물산,12,2019,Annual,0.70,1.57,1.25,"1,607.88","30,761,501,059","3,093,978,358","26,958,671,878","1,897,381,629"
A028260,삼성물산,12,2020,Annual,0.60,1.49,1.01,"1,591.03","30,216,118,917","1,678,462,181","26,850,632,786","2,019,263,121"
A028260,삼성물산,12,2021,Annual,0.63,1.59,1.04,"1,827.72","34,455,181,883","4,491,751,231","30,434,242,704","2,810,438,799"
A028260,삼성물산,12,2022,Annual,0.76,1.76,1.32,"2,289.57","43,161,653,400","5,589,698,034","37,122,503,576","4,108,795,374"
A012330,현대모비스,12,2011,Annual,1.29,3.26,2.12,53.54,"26,294,579,000","4,700,944,000","22,256,842,000","1,836,981,000"
A012330,현대모비스,12,2012,Annual,1.17,2.83,2.00,62.69,"30,789,019,000","5,159,529,000","26,244,835,000","1,968,434,000"
A012330,현대모비스,12,2013,Annual,1.06,2.51,1.84,69.64,"34,198,594,000","5,598,307,000","29,385,646,000","2,314,116,000"
A012330,현대모비스,12,2014,Annual,0.96,2.34,1.62,71.53,"35,126,612,000","6,075,050,000","30,003,408,000","2,390,858,000"
A012330,현대모비스,12,2015,Annual,0.94,2.58,1.47,73.35,"36,019,749,000","6,265,009,000","30,871,919,000","2,562,318,000"
A012330,현대모비스,12,2016,Annual,0.96,3.03,1.41,77.91,"38,261,745,000","7,143,301,000","32,966,019,000","2,830,135,000"
A012330,현대모비스,12,2017,Annual,0.84,2.75,1.21,71.56,"35,144,580,000","6,047,541,000","30,679,362,000","2,690,294,000"
A012330,현대모비스,12,2018,Annual,0.83,2.84,1.17,71.57,"35,149,219,000","6,444,696,000","30,582,215,000","2,762,915,000"
A012330,현대모비스,12,2019,Annual,0.85,2.86,1.21,77.48,"38,048,768,000","6,949,220,000","32,819,599,000","3,034,170,000"
A012330,현대모비스,12,2020,Annual,0.77,2.49,1.11,74.58,"36,626,504,000","7,554,626,000","31,922,266,000","3,057,205,000"
A012330,현대모비스,12,2021,Annual,0.83,2.67,1.21,84.92,"41,702,184,000","7,823,336,000","36,437,646,000","4,274,966,000"
A012330,현대모비스,12,2022,Annual,0.97,3.08,1.42,105.69,"51,906,293,000","9,774,889,000","45,919,139,000","5,267,166,000"
A055550,신한지주,12,2011,Annual,0.07,0.08,0.72,7.41,"13,780,714,000",,"6,700,743,000",
A055550,신한지주,12,2012,Annual,0.07,0.07,0.71,7.44,"13,998,109,000",,"7,018,391,000",
A055550,신한지주,12,2013,Annual,0.08,0.08,0.79,8.76,"12,591,322,000",,"5,986,438,000",
A055550,신한지주,12,2014,Annual,0.07,0.08,0.75,8.51,"12,060,507,000",,"5,270,707,000",
A055550,신한지주,12,2015,Annual,0.07,0.07,0.74,8.73,"11,129,704,000",,"4,436,771,000",
A055550,신한지주,12,2016,Annual,0.06,0.06,0.70,8.43,"11,236,302,000",,"4,030,936,000",
A055550,신한지주,12,2017,Annual,0.06,0.06,0.73,9.07,"11,798,654,000",,"3,955,701,000",
A055550,신한지주,12,2018,Annual,0.05,0.06,0.68,9.00,"13,572,456,000",,"4,992,367,000",
A055550,신한지주,12,2019,Annual,0.06,0.06,0.76,11.16,"15,707,362,000",,"5,969,398,000",
A055550,신한지주,12,2020,Annual,0.05,0.05,0.66,10.17,"14,773,996,000",,"4,891,296,000",
A055550,신한지주,12,2021,Annual,0.05,0.05,0.60,9.66,"14,724,230,000",,"3,954,905,000",
A055550,신한지주,12,2022,Annual,0.05,0.05,0.61,10.66,"20,092,325,000",,"9,495,472,000",
A003670,포스코퓨처엠,12,2011,Annual,2.73,7.99,4.14,40.24,"1,188,580,252","146,930,867","1,016,978,815","76,047,997"
A003670,포스코퓨처엠,12,2012,Annual,2.51,8.48,3.56,43.87,"1,295,651,171","146,206,947","1,143,114,940","78,358,894"
A003670,포스코퓨처엠,12,2013,Annual,2.27,8.31,3.13,45.03,"1,329,930,525","115,954,662","1,198,408,385","71,416,772"
A003670,포스코퓨처엠,12,2014,Annual,2.03,7.13,2.84,46.42,"1,371,066,436","164,682,309","1,218,392,767","66,788,854"
A003670,포스코퓨처엠,12,2015,Annual,1.70,6.33,2.32,41.35,"1,221,228,001","138,536,854","1,108,926,267","71,449,876"
A003670,포스코퓨처엠,12,2016,Annual,1.55,6.70,2.02,37.84,"1,117,704,662","144,394,388","976,899,637","56,241,244"
A003670,포스코퓨처엠,12,2017,Annual,1.54,7.08,1.96,40.53,"1,197,158,861","176,219,898","1,041,594,262","98,587,164"
A003670,포스코퓨처엠,12,2018,Annual,1.55,7.42,1.96,46.85,"1,383,593,537","180,856,820","1,217,607,256","108,892,740"
A003670,포스코퓨처엠,12,2019,Annual,1.11,3.25,1.68,49.43,"1,483,769,012","208,901,918","1,317,236,559","188,389,557"
A003670,포스코퓨처엠,12,2020,Annual,0.82,1.75,1.54,51.36,"1,566,235,713","275,000,415","1,421,843,201","186,576,655"
A003670,포스코퓨처엠,12,2021,Annual,0.66,1.56,1.15,57.48,"1,989,542,182","239,230,130","1,751,447,339","440,557,699"
A003670,포스코퓨처엠,12,2022,Annual,0.77,1.90,1.30,85.25,"3,301,915,805","288,251,215","2,967,157,795","870,133,666"
A035720,카카오,12,2011,Annual,0.83,4.07,1.04,62.60,"421,266,779","72,190,857",0,0
A035720,카카오,12,2012,Annual,0.77,4.66,0.93,66.77,"453,387,737","57,951,052",0,0
A035720,카카오,12,2013,Annual,0.51,3.20,0.60,15.16,"210,775,882","44,636,103",0,0
A035720,카카오,12,2014,Annual,0.33,2.89,0.38,19.91,"498,857,729","108,430,843",0,"2,015,660"
A035720,카카오,12,2015,Annual,0.31,2.05,0.37,31.48,"932,151,827","88,821,840",0,"5,352,594"
A035720,카카오,12,2016,Annual,0.34,1.23,0.47,45.79,"1,464,232,790","173,852,570",0,"12,555,227"
A035720,카카오,12,2017,Annual,0.33,1.08,0.48,58.13,"1,972,326,479","179,237,746",0,"21,560,064"
A035720,카카오,12,2018,Annual,0.34,1.15,0.48,63.82,"2,416,992,441","193,669,497",0,"35,836,146"
A035720,카카오,12,2019,Annual,0.37,1.15,0.54,72.32,"3,070,111,365","157,220,905",0,"49,449,771"
A035720,카카오,12,2020,Annual,0.39,1.08,0.62,93.10,"4,071,392,494","247,374,452",0,"45,813,597"
A035720,카카오,12,2021,Annual,0.34,0.86,0.56,132.91,"5,910,512,881","398,116,991",0,"91,807,853"
A035720,카카오,12,2022,Annual,0.30,0.73,0.50,152.38,"6,798,741,511","440,899,209",0,"160,328,358"
A032830,삼성생명,3,2011,Annual,0.15,0.17,1.34,226.90,"14,726,219,000",,"7,341,593,000",
A032830,삼성생명,3,2012,Annual,0.18,0.20,1.52,303.83,"22,051,300,000",,"14,418,228,000",
A032830,삼성생명,12,2013,Annual,0.10,0.11,0.95,193.04,"12,567,384,000",,"7,408,522,000",
A032830,삼성생명,12,2014,Annual,0.13,0.15,1.33,274.26,"17,461,627,000",,"10,031,329,000",
A032830,삼성생명,12,2015,Annual,0.12,0.14,1.20,277.06,"17,354,147,000",,"9,864,308,000",
A032830,삼성생명,12,2016,Annual,0.12,0.14,1.17,304.29,"16,768,276,000",,"9,241,518,000",
A032830,삼성생명,12,2017,Annual,0.12,0.13,1.08,319.59,"16,645,815,000",,"7,625,987,000",
A032830,삼성생명,12,2018,Annual,0.11,0.13,1.05,322.41,"16,134,974,000",,"6,447,570,000",
A032830,삼성생명,12,2019,Annual,0.11,0.12,0.94,318.04,"16,201,074,000",,"6,003,799,000",
A032830,삼성생명,12,2020,Annual,0.11,0.12,0.85,345.34,"17,740,060,000",,"6,917,097,000",
A032830,삼성생명,12,2021,Annual,0.10,0.12,0.84,350.79,"17,635,731,000",,"6,481,108,000",
A032830,삼성생명,12,2022,Annual,0.11,0.12,0.85,343.87,"13,188,046,000",,0,
A086790,하나금융지주,12,2011,Annual,0.13,0.14,1.57,18.97,"7,855,953,000",,"4,649,869,000",
A086790,하나금융지주,12,2012,Annual,0.11,0.12,1.49,21.61,"11,433,226,000",,"6,834,560,000",
A086790,하나금융지주,12,2013,Annual,0.09,0.09,1.24,19.13,"10,534,899,000",,"6,049,858,000",
A086790,하나금융지주,12,2014,Annual,0.09,0.10,1.31,19.27,"10,092,874,000",,"5,398,366,000",
A086790,하나금융지주,12,2015,Annual,0.11,0.11,1.52,23.23,"9,037,902,000",,"4,499,043,000",
A086790,하나금융지주,12,2016,Annual,0.10,0.11,1.49,23.41,"8,381,809,000",,"3,785,136,000",
A086790,하나금융지주,12,2017,Annual,0.11,0.12,1.62,26.47,"8,932,396,000",,"3,841,417,000",
A086790,하나금융지주,12,2018,Annual,0.09,0.09,1.25,21.81,"10,340,924,000",,"4,703,719,000",
A086790,하나금융지주,12,2019,Annual,0.10,0.10,1.37,25.57,"11,118,155,000",,"5,344,449,000",
A086790,하나금융지주,12,2020,Annual,0.11,0.12,1.59,32.12,"10,705,196,000",,"4,265,318,000",
A086790,하나금융지주,12,2021,Annual,0.09,0.09,1.24,27.76,"10,867,491,000",,"3,430,286,000",
A086790,하나금융지주,12,2022,Annual,0.13,0.14,1.92,46.79,"15,984,691,000",,"6,978,676,000",
A138040,메리츠금융지주,3,2011,Annual,0.52,0.64,2.73,69.49,"121,827,686",,"6,459,750",
A138040,메리츠금융지주,3,2012,Annual,0.45,0.51,3.48,113.73,"554,927,202",,"214,414,984",
A138040,메리츠금융지주,12,2013,Annual,0.26,0.29,2.40,90.58,"462,811,602",,"162,954,079",
A138040,메리츠금융지주,12,2014,Annual,0.32,0.36,2.96,118.66,"794,829,095",,"277,086,364",
A138040,메리츠금융지주,12,2015,Annual,0.35,0.39,3.07,142.62,"936,644,179",,"293,658,980",
A138040,메리츠금융지주,12,2016,Annual,0.36,0.40,3.24,172.89,"1,113,674,881",,"329,022,009",
A138040,메리츠금융지주,12,2017,Annual,0.34,0.38,3.06,188.88,"1,235,556,220",,"339,975,260",
A138040,메리츠금융지주,12,2018,Annual,0.37,0.41,3.35,241.04,"1,563,187,134",,"425,733,383",
A138040,메리츠금융지주,12,2019,Annual,0.39,0.44,3.91,312.35,"1,831,620,772",,"555,286,899",
A138040,메리츠금융지주,12,2020,Annual,0.43,0.48,4.43,398.51,"1,824,465,140",,"509,653,716",
A138040,메리츠금융지주,12,2021,Annual,0.47,0.52,5.18,498.70,"1,912,498,271",,"473,953,932",
A138040,메리츠금융지주,12,2022,Annual,0.79,0.86,8.72,940.87,"2,941,244,725",,"983,836,933",
A066570,LG전자,12,2011,Annual,1.67,2.78,4.17,63.33,"54,256,585,000","6,752,559,000","42,057,595,000","4,947,160,000"
A066570,LG전자,12,2012,Annual,1.64,2.65,4.26,60.96,"55,122,623,000","7,332,761,000","42,252,184,000","5,074,500,000"
A066570,LG전자,12,2013,Annual,1.62,2.53,4.47,62.79,"56,772,302,000","7,117,402,000","43,596,152,000","4,838,830,000"
A066570,LG전자,12,2014,Annual,1.63,2.52,4.60,65.30,"59,040,767,000","7,683,915,000","45,299,122,000","5,711,273,000"
A066570,LG전자,12,2015,Annual,1.54,2.38,4.35,62.50,"56,509,008,000","7,093,352,000","43,635,063,000","4,872,676,000"
A066570,LG전자,12,2016,Annual,1.49,2.32,4.20,61.24,"55,367,033,000","7,059,889,000","41,630,293,000","5,171,015,000"
A066570,LG전자,12,2017,Annual,1.55,2.41,4.38,67.90,"61,396,284,000","8,178,213,000","46,737,563,000","5,908,437,000"
A066570,LG전자,12,2018,Annual,1.43,2.25,3.96,67.84,"61,341,664,000","6,371,594,000","46,260,620,000","6,021,356,000"
A066570,LG전자,12,2019,Annual,1.40,2.21,3.81,68.91,"62,306,175,000","6,360,288,000","46,970,606,000","5,863,418,000"
A066570,LG전자,12,2020,Annual,1.25,1.96,3.42,64.21,"58,057,908,000","7,154,932,000","42,549,187,000","7,447,157,000"
A066570,LG전자,12,2021,Annual,1.45,2.31,3.93,81.74,"73,907,984,000","8,166,459,000","55,010,762,000","9,754,018,000"
A066570,LG전자,12,2022,Annual,1.54,2.53,3.92,92.31,"83,467,318,000","8,216,512,000","63,231,088,000","9,388,808,000"
A000810,삼성화재,3,2011,Annual,0.49,0.61,2.43,661.14,"14,873,987,871",,"4,637,976,414",
A000810,삼성화재,3,2012,Annual,0.46,0.57,2.35,741.45,"16,916,277,086",,"5,221,070,852",
A000810,삼성화재,12,2013,Annual,0.33,0.40,1.86,590.72,"13,244,524,841",,"4,502,380,040",
A000810,삼성화재,12,2014,Annual,0.39,0.47,2.41,793.16,"17,906,274,322",,"4,813,593,904",
A000810,삼성화재,12,2015,Annual,0.36,0.43,2.21,820.79,"18,346,359,170",,"4,189,225,453",
A000810,삼성화재,12,2016,Annual,0.33,0.39,2.06,819.17,"18,665,153,398",,"3,634,030,676",
A000810,삼성화재,12,2017,Annual,0.31,0.36,1.91,831.54,"18,668,368,346",,"3,552,624,385",
A000810,삼성화재,12,2018,Annual,0.29,0.34,1.82,838.92,"18,734,623,029",,"2,503,101,080",
A000810,삼성화재,12,2019,Annual,0.28,0.33,1.72,865.27,"19,347,356,745",,"2,400,259,764",
A000810,삼성화재,12,2020,Annual,0.27,0.33,1.57,908.27,"20,013,295,764",,"1,715,316,091",
A000810,삼성화재,12,2021,Annual,0.26,0.31,1.54,923.35,"20,106,066,001",,"1,258,096,697",
A000810,삼성화재,12,2022,Annual,0.22,0.27,1.40,740.79,"15,448,301,746",,0,
A042700,한미반도체,12,2011,Annual,0.80,3.45,1.04,13.83,"175,815,566","44,248,222","124,443,277","39,374,210"
A042700,한미반도체,12,2012,Annual,0.80,4.18,0.98,13.64,"173,393,986","42,337,391","118,274,411","33,852,515"
A042700,한미반도체,12,2013,Annual,0.81,3.62,1.05,15.06,"191,549,551","28,761,743","139,200,030","43,372,100"
A042700,한미반도체,12,2014,Annual,0.79,3.80,0.99,15.12,"192,309,639","58,684,047","105,824,860","38,594,959"
A042700,한미반도체,12,2015,Annual,0.50,3.15,0.59,9.26,"117,791,354","33,598,497","63,251,287","41,823,265"
A042700,한미반도체,12,2016,Annual,0.65,3.10,0.82,13.08,"166,268,022","37,937,651","91,469,234","38,188,986"
A042700,한미반도체,12,2017,Annual,0.69,2.55,0.95,15.52,"197,300,043","58,305,911","108,814,402","29,975,351"
A042700,한미반도체,12,2018,Annual,0.82,3.97,1.03,17.07,"217,114,860","40,694,253","120,278,001","42,519,805"
A042700,한미반도체,12,2019,Annual,0.48,3.53,0.55,9.47,"120,377,520","39,771,141","70,270,546","38,941,745"
A042700,한미반도체,12,2020,Annual,0.88,4.78,1.08,20.24,"257,385,898","76,640,413","146,712,111","48,281,340"
A042700,한미반도체,12,2021,Annual,0.99,4.90,1.24,29.35,"373,169,402","108,425,177","192,924,062","85,821,571"
A042700,한미반도체,12,2022,Annual,0.74,4.43,0.89,25.76,"327,592,059","80,474,494","142,555,703","80,082,210"
A015760,한국전력,12,2011,Annual,0.33,0.56,0.78,13.54,"43,455,675,000","5,908,701,000","42,724,894,000","3,851,751,000"
A015760,한국전력,12,2012,Annual,0.35,0.56,0.94,15.40,"49,421,513,000","6,728,798,000","48,459,262,000","3,440,341,000"
