Symbol,Name,결산월,회계년,주기,총부채(천원)
A007910,세원화성,12,2015,Annual,
A007910,세원화성,12,2016,Annual,
A007910,세원화성,12,2017,Annual,
A007910,세원화성,12,2018,Annual,
A007910,세원화성,12,2019,Annual,
A007910,세원화성,12,2020,Annual,
A007910,세원화성,12,2021,Annual,
A007910,세원화성,12,2022,Annual,
A008020,경남에너지,12,2011,Annual,"263,271,232"
A008020,경남에너지,12,2012,Annual,"311,751,065"
A008020,경남에너지,12,2013,Annual,"322,542,167"
A008020,경남에너지,12,2014,Annual,"374,637,100"
A008020,경남에너지,12,2015,Annual,"265,318,712"
A008020,경남에너지,12,2016,Annual,"257,592,102"
A008020,경남에너지,12,2017,Annual,"270,432,265"
A008020,경남에너지,12,2018,Annual,"264,378,514"
A008020,경남에너지,12,2019,Annual,"280,994,415"
A008020,경남에너지,12,2020,Annual,"269,762,703"
A008020,경남에너지,12,2021,Annual,"303,601,775"
A008020,경남에너지,12,2022,Annual,"397,436,483"
A008080,에스와이코퍼레이션,12,2011,Annual,"40,674,493"
A008080,에스와이코퍼레이션,12,2012,Annual,"54,959,353"
A008080,에스와이코퍼레이션,12,2013,Annual,
A008080,에스와이코퍼레이션,12,2014,Annual,
A008080,에스와이코퍼레이션,12,2015,Annual,
A008080,에스와이코퍼레이션,12,2016,Annual,
A008080,에스와이코퍼레이션,12,2017,Annual,
A008080,에스와이코퍼레이션,12,2018,Annual,
A008080,에스와이코퍼레이션,12,2019,Annual,
A008080,에스와이코퍼레이션,12,2020,Annual,
A008080,에스와이코퍼레이션,12,2021,Annual,
A008080,에스와이코퍼레이션,12,2022,Annual,
A008100,거성산업,12,2011,Annual,
A008100,거성산업,12,2012,Annual,
A008100,거성산업,12,2013,Annual,
A008100,거성산업,12,2014,Annual,
A008100,거성산업,12,2015,Annual,
A008100,거성산업,12,2016,Annual,
A008100,거성산업,12,2017,Annual,
A008100,거성산업,12,2018,Annual,
A008100,거성산업,12,2019,Annual,
A008100,거성산업,12,2020,Annual,
A008100,거성산업,12,2021,Annual,
A008100,거성산업,12,2022,Annual,
A008190,신호전자통신,12,2011,Annual,
A008190,신호전자통신,12,2012,Annual,
A008190,신호전자통신,12,2013,Annual,
A008190,신호전자통신,12,2014,Annual,
A008190,신호전자통신,12,2015,Annual,
A008190,신호전자통신,12,2016,Annual,
A008190,신호전자통신,12,2017,Annual,
A008190,신호전자통신,12,2018,Annual,
A008190,신호전자통신,12,2019,Annual,
A008190,신호전자통신,12,2020,Annual,
A008190,신호전자통신,12,2021,Annual,
A008190,신호전자통신,12,2022,Annual,
A008400,C&중공업,12,2011,Annual,
A008400,C&중공업,12,2012,Annual,
A008400,C&중공업,12,2013,Annual,
A008400,C&중공업,12,2014,Annual,
A008400,C&중공업,12,2015,Annual,
A008400,C&중공업,12,2016,Annual,
A008400,C&중공업,12,2017,Annual,
A008400,C&중공업,12,2018,Annual,
A008400,C&중공업,12,2019,Annual,
A008400,C&중공업,12,2020,Annual,
A008400,C&중공업,12,2021,Annual,
A008400,C&중공업,12,2022,Annual,
A008440,아이넥스,12,2011,Annual,
A008440,아이넥스,12,2012,Annual,
A008440,아이넥스,12,2013,Annual,
A008440,아이넥스,12,2014,Annual,
A008440,아이넥스,12,2015,Annual,
A008440,아이넥스,12,2016,Annual,
A008440,아이넥스,12,2017,Annual,
A008440,아이넥스,12,2018,Annual,
A008440,아이넥스,12,2019,Annual,
A008440,아이넥스,12,2020,Annual,
A008440,아이넥스,12,2021,Annual,
A008440,아이넥스,12,2022,Annual,
A008480,KEP전자,12,2011,Annual,
A008480,KEP전자,12,2012,Annual,
A008480,KEP전자,12,2013,Annual,
A008480,KEP전자,12,2014,Annual,
A008480,KEP전자,12,2015,Annual,
A008480,KEP전자,12,2016,Annual,
A008480,KEP전자,12,2017,Annual,
A008480,KEP전자,12,2018,Annual,
A008480,KEP전자,12,2019,Annual,
A008480,KEP전자,12,2020,Annual,
A008480,KEP전자,12,2021,Annual,
A008480,KEP전자,12,2022,Annual,
A008560,메리츠증권,3,2011,Annual,"6,694,029,085"
A008560,메리츠증권,3,2012,Annual,"7,758,427,380"
A008560,메리츠증권,12,2013,Annual,"7,969,258,958"
A008560,메리츠증권,12,2014,Annual,"10,706,643,935"
A008560,메리츠증권,12,2015,Annual,"12,710,104,382"
A008560,메리츠증권,12,2016,Annual,"15,389,503,006"
A008560,메리츠증권,12,2017,Annual,"20,137,961,833"
A008560,메리츠증권,12,2018,Annual,"27,688,697,789"
A008560,메리츠증권,12,2019,Annual,"34,090,658,082"
A008560,메리츠증권,12,2020,Annual,"39,058,208,228"
A008560,메리츠증권,12,2021,Annual,"48,773,824,686"
A008560,메리츠증권,12,2022,Annual,"50,760,760,894"
A008640,우성건설,12,2011,Annual,
A008640,우성건설,12,2012,Annual,
A008640,우성건설,12,2013,Annual,
A008640,우성건설,12,2014,Annual,
A008640,우성건설,12,2015,Annual,
A008640,우성건설,12,2016,Annual,
A008640,우성건설,12,2017,Annual,
A008640,우성건설,12,2018,Annual,
A008640,우성건설,12,2019,Annual,
A008640,우성건설,12,2020,Annual,
A008640,우성건설,12,2021,Annual,
A008640,우성건설,12,2022,Annual,
A008720,삼양엔텍,12,2011,Annual,"14,636,751"
A008720,삼양엔텍,12,2012,Annual,"14,894,826"
A008720,삼양엔텍,12,2013,Annual,"10,553,591"
A008720,삼양엔텍,12,2014,Annual,
A008720,삼양엔텍,12,2015,Annual,
A008720,삼양엔텍,12,2016,Annual,
A008720,삼양엔텍,12,2017,Annual,
A008720,삼양엔텍,12,2018,Annual,
A008720,삼양엔텍,12,2019,Annual,
A008720,삼양엔텍,12,2020,Annual,
A008720,삼양엔텍,12,2021,Annual,
A008720,삼양엔텍,12,2022,Annual,
A008750,범양식품,12,2011,Annual,
A008750,범양식품,12,2012,Annual,
A008750,범양식품,12,2013,Annual,
A008750,범양식품,12,2014,Annual,
A008750,범양식품,12,2015,Annual,
A008750,범양식품,12,2016,Annual,
A008750,범양식품,12,2017,Annual,
A008750,범양식품,12,2018,Annual,
A008750,범양식품,12,2019,Annual,
A008750,범양식품,12,2020,Annual,
A008750,범양식품,12,2021,Annual,
A008750,범양식품,12,2022,Annual,
A008890,보람은행,12,2011,Annual,
A008890,보람은행,12,2012,Annual,
A008890,보람은행,12,2013,Annual,
A008890,보람은행,12,2014,Annual,
A008890,보람은행,12,2015,Annual,
A008890,보람은행,12,2016,Annual,
A008890,보람은행,12,2017,Annual,
A008890,보람은행,12,2018,Annual,
A008890,보람은행,12,2019,Annual,
A008890,보람은행,12,2020,Annual,
A008890,보람은행,12,2021,Annual,
A008890,보람은행,12,2022,Annual,
A008900,티이씨앤코,12,2011,Annual,"122,085,195"
A008900,티이씨앤코,12,2012,Annual,"166,573,447"
A008900,티이씨앤코,12,2013,Annual,"43,338,691"
A008900,티이씨앤코,12,2014,Annual,"29,274,172"
A008900,티이씨앤코,12,2015,Annual,"22,345,244"
A008900,티이씨앤코,12,2016,Annual,
A008900,티이씨앤코,12,2017,Annual,
A008900,티이씨앤코,12,2018,Annual,
A008900,티이씨앤코,12,2019,Annual,
A008900,티이씨앤코,12,2020,Annual,
A008900,티이씨앤코,12,2021,Annual,
A008900,티이씨앤코,12,2022,Annual,
A008950,동부화학,12,2011,Annual,
A008950,동부화학,12,2012,Annual,
A008950,동부화학,12,2013,Annual,
A008950,동부화학,12,2014,Annual,
A008950,동부화학,12,2015,Annual,
A008950,동부화학,12,2016,Annual,
A008950,동부화학,12,2017,Annual,
A008950,동부화학,12,2018,Annual,
A008950,동부화학,12,2019,Annual,
A008950,동부화학,12,2020,Annual,
A008950,동부화학,12,2021,Annual,
A008950,동부화학,12,2022,Annual,
A009050,대한알미늄,12,2011,Annual,
A009050,대한알미늄,12,2012,Annual,
A009050,대한알미늄,12,2013,Annual,
A009050,대한알미늄,12,2014,Annual,
A009050,대한알미늄,12,2015,Annual,
A009050,대한알미늄,12,2016,Annual,
A009050,대한알미늄,12,2017,Annual,
A009050,대한알미늄,12,2018,Annual,
A009050,대한알미늄,12,2019,Annual,
A009050,대한알미늄,12,2020,Annual,
A009050,대한알미늄,12,2021,Annual,
A009050,대한알미늄,12,2022,Annual,
A009080,퍼시픽글라스,12,2011,Annual,
A009080,퍼시픽글라스,12,2012,Annual,
A009080,퍼시픽글라스,12,2013,Annual,
A009080,퍼시픽글라스,12,2014,Annual,
A009080,퍼시픽글라스,12,2015,Annual,
A009080,퍼시픽글라스,12,2016,Annual,
A009080,퍼시픽글라스,12,2017,Annual,
A009080,퍼시픽글라스,12,2018,Annual,
A009080,퍼시픽글라스,12,2019,Annual,
A009080,퍼시픽글라스,12,2020,Annual,
A009080,퍼시픽글라스,12,2021,Annual,
A009080,퍼시픽글라스,12,2022,Annual,
A009360,베네데스하이텍,12,2011,Annual,
A009360,베네데스하이텍,12,2012,Annual,
A009360,베네데스하이텍,12,2013,Annual,
A009360,베네데스하이텍,12,2014,Annual,
A009360,베네데스하이텍,12,2015,Annual,
A009360,베네데스하이텍,12,2016,Annual,
A009360,베네데스하이텍,12,2017,Annual,
A009360,베네데스하이텍,12,2018,Annual,
A009360,베네데스하이텍,12,2019,Annual,
A009360,베네데스하이텍,12,2020,Annual,
A009360,베네데스하이텍,12,2021,Annual,
A009360,베네데스하이텍,12,2022,Annual,
A009380,아세아페이퍼텍,12,2011,Annual,"80,388,877"
A009380,아세아페이퍼텍,12,2012,Annual,"61,034,697"
A009380,아세아페이퍼텍,12,2013,Annual,
A009380,아세아페이퍼텍,12,2014,Annual,
A009380,아세아페이퍼텍,12,2015,Annual,
A009380,아세아페이퍼텍,12,2016,Annual,
A009380,아세아페이퍼텍,12,2017,Annual,
A009380,아세아페이퍼텍,12,2018,Annual,
A009380,아세아페이퍼텍,12,2019,Annual,
A009380,아세아페이퍼텍,12,2020,Annual,
A009380,아세아페이퍼텍,12,2021,Annual,
A009380,아세아페이퍼텍,12,2022,Annual,
A009650,현대차서비스,12,2011,Annual,
A009650,현대차서비스,12,2012,Annual,
A009650,현대차서비스,12,2013,Annual,
A009650,현대차서비스,12,2014,Annual,
A009650,현대차서비스,12,2015,Annual,
A009650,현대차서비스,12,2016,Annual,
A009650,현대차서비스,12,2017,Annual,
A009650,현대차서비스,12,2018,Annual,
A009650,현대차서비스,12,2019,Annual,
A009650,현대차서비스,12,2020,Annual,
A009650,현대차서비스,12,2021,Annual,
A009650,현대차서비스,12,2022,Annual,
A009690,케이엠에이치,12,2011,Annual,
A009690,케이엠에이치,12,2012,Annual,
A009690,케이엠에이치,12,2013,Annual,
A009690,케이엠에이치,12,2014,Annual,
A009690,케이엠에이치,12,2015,Annual,
A009690,케이엠에이치,12,2016,Annual,
A009690,케이엠에이치,12,2017,Annual,
A009690,케이엠에이치,12,2018,Annual,
A009690,케이엠에이치,12,2019,Annual,
A009690,케이엠에이치,12,2020,Annual,
A009690,케이엠에이치,12,2021,Annual,
A009690,케이엠에이치,12,2022,Annual,
A009720,전기초자,12,2011,Annual,"91,996,491"
A009720,전기초자,12,2012,Annual,"70,755"
A009720,전기초자,12,2013,Annual,"35,983"
A009720,전기초자,12,2014,Annual,"57,262"
A009720,전기초자,12,2015,Annual,"49,506"
A009720,전기초자,12,2016,Annual,"9,442"
A009720,전기초자,12,2017,Annual,"3,657"
A009720,전기초자,12,2018,Annual,"20,113,896"
A009720,전기초자,12,2019,Annual,"41,988,661"
A009720,전기초자,12,2020,Annual,"27,158,793"
A009720,전기초자,12,2021,Annual,"32,920,581"
A009720,전기초자,12,2022,Annual,"8,463,224"
A009760,한국컴퓨터지주,12,2011,Annual,"179,158,240"
A009760,한국컴퓨터지주,12,2012,Annual,"165,378,561"
A009760,한국컴퓨터지주,12,2013,Annual,"194,219,230"
A009760,한국컴퓨터지주,12,2014,Annual,"189,211,255"
A009760,한국컴퓨터지주,12,2015,Annual,"192,669,514"
A009760,한국컴퓨터지주,12,2016,Annual,"205,087,214"
A009760,한국컴퓨터지주,12,2017,Annual,"242,814,731"
A009760,한국컴퓨터지주,12,2018,Annual,"228,665,478"
A009760,한국컴퓨터지주,12,2019,Annual,"248,678,575"
A009760,한국컴퓨터지주,12,2020,Annual,"226,780,531"
A009760,한국컴퓨터지주,12,2021,Annual,"211,244,232"
A009760,한국컴퓨터지주,12,2022,Annual,"201,003,255"
A009840,갑을,12,2011,Annual,
A009840,갑을,12,2012,Annual,
A009840,갑을,12,2013,Annual,
A009840,갑을,12,2014,Annual,
A009840,갑을,12,2015,Annual,
A009840,갑을,12,2016,Annual,
A009840,갑을,12,2017,Annual,
A009840,갑을,12,2018,Annual,
A009840,갑을,12,2019,Annual,
A009840,갑을,12,2020,Annual,
A009840,갑을,12,2021,Annual,
A009840,갑을,12,2022,Annual,
A009890,맥슨텔레콤,12,2011,Annual,
A009890,맥슨텔레콤,12,2012,Annual,
A009890,맥슨텔레콤,12,2013,Annual,
A009890,맥슨텔레콤,12,2014,Annual,
A009890,맥슨텔레콤,12,2015,Annual,
A009890,맥슨텔레콤,12,2016,Annual,
A009890,맥슨텔레콤,12,2017,Annual,
A009890,맥슨텔레콤,12,2018,Annual,
A009890,맥슨텔레콤,12,2019,Annual,
A009890,맥슨텔레콤,12,2020,Annual,
A009890,맥슨텔레콤,12,2021,Annual,
A009890,맥슨텔레콤,12,2022,Annual,
A009940,대아리드선,12,2011,Annual,
A009940,대아리드선,12,2012,Annual,
A009940,대아리드선,12,2013,Annual,
A009940,대아리드선,12,2014,Annual,
A009940,대아리드선,12,2015,Annual,
A009940,대아리드선,12,2016,Annual,
A009940,대아리드선,12,2017,Annual,
A009940,대아리드선,12,2018,Annual,
A009940,대아리드선,12,2019,Annual,
A009940,대아리드선,12,2020,Annual,
A009940,대아리드선,12,2021,Annual,
A009940,대아리드선,12,2022,Annual,
A009990,미우,12,2011,Annual,
A009990,미우,12,2012,Annual,
A009990,미우,12,2013,Annual,
A009990,미우,12,2014,Annual,
A009990,미우,12,2015,Annual,
A009990,미우,12,2016,Annual,
A009990,미우,12,2017,Annual,
A009990,미우,12,2018,Annual,
A009990,미우,12,2019,Annual,
A009990,미우,12,2020,Annual,
A009990,미우,12,2021,Annual,
A009990,미우,12,2022,Annual,
A010000,금성계전,12,2011,Annual,
A010000,금성계전,12,2012,Annual,
A010000,금성계전,12,2013,Annual,
A010000,금성계전,12,2014,Annual,
A010000,금성계전,12,2015,Annual,
A010000,금성계전,12,2016,Annual,
A010000,금성계전,12,2017,Annual,
A010000,금성계전,12,2018,Annual,
A010000,금성계전,12,2019,Annual,
A010000,금성계전,12,2020,Annual,
A010000,금성계전,12,2021,Annual,
A010000,금성계전,12,2022,Annual,
A010030,흥양,12,2011,Annual,
A010030,흥양,12,2012,Annual,
A010030,흥양,12,2013,Annual,
A010030,흥양,12,2014,Annual,
A010030,흥양,12,2015,Annual,
A010030,흥양,12,2016,Annual,
A010030,흥양,12,2017,Annual,
A010030,흥양,12,2018,Annual,
A010030,흥양,12,2019,Annual,
A010030,흥양,12,2020,Annual,
A010030,흥양,12,2021,Annual,
A010030,흥양,12,2022,Annual,
A010050,우리종금,3,2011,Annual,"1,375,569,432"
A010050,우리종금,3,2012,Annual,"1,134,759,145"
A010050,우리종금,3,2013,Annual,"791,640,264"
A010050,우리종금,12,2014,Annual,"861,209,426"
A010050,우리종금,12,2015,Annual,"1,058,101,439"
A010050,우리종금,12,2016,Annual,"1,404,696,939"
A010050,우리종금,12,2017,Annual,"1,590,325,025"
A010050,우리종금,12,2018,Annual,"2,367,417,943"
A010050,우리종금,12,2019,Annual,"3,031,622,100"
A010050,우리종금,12,2020,Annual,"3,803,593,770"
A010050,우리종금,12,2021,Annual,"4,559,856,488"
A010050,우리종금,12,2022,Annual,"4,982,409,800"
A010110,고려화학,12,2011,Annual,
A010110,고려화학,12,2012,Annual,
A010110,고려화학,12,2013,Annual,
A010110,고려화학,12,2014,Annual,
A010110,고려화학,12,2015,Annual,
A010110,고려화학,12,2016,Annual,
A010110,고려화학,12,2017,Annual,
A010110,고려화학,12,2018,Annual,
A010110,고려화학,12,2019,Annual,
A010110,고려화학,12,2020,Annual,
A010110,고려화학,12,2021,Annual,
A010110,고려화학,12,2022,Annual,
A010200,극동제혁,12,2011,Annual,
A010200,극동제혁,12,2012,Annual,
A010200,극동제혁,12,2013,Annual,
A010200,극동제혁,12,2014,Annual,
A010200,극동제혁,12,2015,Annual,
A010200,극동제혁,12,2016,Annual,
A010200,극동제혁,12,2017,Annual,
A010200,극동제혁,12,2018,Annual,
A010200,극동제혁,12,2019,Annual,
A010200,극동제혁,12,2020,Annual,
A010200,극동제혁,12,2021,Annual,
A010200,극동제혁,12,2022,Annual,
A010330,라미화장품,12,2011,Annual,
A010330,라미화장품,12,2012,Annual,
A010330,라미화장품,12,2013,Annual,
A010330,라미화장품,12,2014,Annual,
A010330,라미화장품,12,2015,Annual,
A010330,라미화장품,12,2016,Annual,
A010330,라미화장품,12,2017,Annual,
A010330,라미화장품,12,2018,Annual,
A010330,라미화장품,12,2019,Annual,
A010330,라미화장품,12,2020,Annual,
A010330,라미화장품,12,2021,Annual,
A010330,라미화장품,12,2022,Annual,
A010460,화인자산관리,3,2011,Annual,"571,670,487"
A010460,화인자산관리,12,2012,Annual,"609,330,704"
A010460,화인자산관리,12,2013,Annual,"433,333,992"
A010460,화인자산관리,12,2014,Annual,"250,088,580"
A010460,화인자산관리,12,2015,Annual,
A010460,화인자산관리,12,2016,Annual,
A010460,화인자산관리,12,2017,Annual,
A010460,화인자산관리,12,2018,Annual,
A010460,화인자산관리,12,2019,Annual,
A010460,화인자산관리,12,2020,Annual,
A010460,화인자산관리,12,2021,Annual,
A010460,화인자산관리,12,2022,Annual,
A010510,일진,12,2011,Annual,
A010510,일진,12,2012,Annual,
A010510,일진,12,2013,Annual,
A010510,일진,12,2014,Annual,
A010510,일진,12,2015,Annual,
A010510,일진,12,2016,Annual,
A010510,일진,12,2017,Annual,
A010510,일진,12,2018,Annual,
A010510,일진,12,2019,Annual,
A010510,일진,12,2020,Annual,
A010510,일진,12,2021,Annual,
A010510,일진,12,2022,Annual,
A010520,현대하이스코,12,2011,Annual,"3,087,008,384"
A010520,현대하이스코,12,2012,Annual,"3,549,365,568"
A010520,현대하이스코,12,2013,Annual,"1,555,976,324"
A010520,현대하이스코,12,2014,Annual,"1,609,442,570"
A010520,현대하이스코,12,2015,Annual,
A010520,현대하이스코,12,2016,Annual,
A010520,현대하이스코,12,2017,Annual,
A010520,현대하이스코,12,2018,Annual,
A010520,현대하이스코,12,2019,Annual,
A010520,현대하이스코,12,2020,Annual,
A010520,현대하이스코,12,2021,Annual,
A010520,현대하이스코,12,2022,Annual,
A010530,라이프주택개발,12,2011,Annual,
A010530,라이프주택개발,12,2012,Annual,
A010530,라이프주택개발,12,2013,Annual,
A010530,라이프주택개발,12,2014,Annual,
A010530,라이프주택개발,12,2015,Annual,
A010530,라이프주택개발,12,2016,Annual,
A010530,라이프주택개발,12,2017,Annual,
A010530,라이프주택개발,12,2018,Annual,
A010530,라이프주택개발,12,2019,Annual,
A010530,라이프주택개발,12,2020,Annual,
A010530,라이프주택개발,12,2021,Annual,
A010530,라이프주택개발,12,2022,Annual,
A010910,제일냉동,12,2011,Annual,
A010910,제일냉동,12,2012,Annual,
A010910,제일냉동,12,2013,Annual,
A010910,제일냉동,12,2014,Annual,
A010910,제일냉동,12,2015,Annual,
A010910,제일냉동,12,2016,Annual,
A010910,제일냉동,12,2017,Annual,
A010910,제일냉동,12,2018,Annual,
A010910,제일냉동,12,2019,Annual,
A010910,제일냉동,12,2020,Annual,
A010910,제일냉동,12,2021,Annual,
A010910,제일냉동,12,2022,Annual,
A010970,한주화학,12,2011,Annual,
A010970,한주화학,12,2012,Annual,
A010970,한주화학,12,2013,Annual,
A010970,한주화학,12,2014,Annual,
A010970,한주화학,12,2015,Annual,
A010970,한주화학,12,2016,Annual,
A010970,한주화학,12,2017,Annual,
A010970,한주화학,12,2018,Annual,
A010970,한주화학,12,2019,Annual,
