Symbol,Name,결산월,회계년,주기,유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),현금및현금성자산구성비율(%),영업이익(천원),이자비용(천원),유동자산(천원),유동부채(천원),당좌자산(천원)
A003230,삼양식품,12,2011,Annual,48.91,1.05,17.35,51.05,104.3,10.83,"14,831,278",0,"128,027,883","117,938,780","114,459,313"
A003230,삼양식품,12,2012,Annual,57.38,0.81,19.52,44.52,80.26,3.01,"7,592,524",0,"83,622,246","107,623,674","73,364,678"
A003230,삼양식품,12,2013,Annual,55.27,1.46,20.54,45.11,82.19,9.94,"10,188,626",0,"87,310,366","110,966,333","76,822,555"
A003230,삼양식품,12,2014,Annual,55.07,1.81,21.49,44.56,80.37,6.52,"9,714,644",0,"75,487,888","105,694,321","60,868,258"
A003230,삼양식품,12,2015,Annual,56.1,1.7,22.18,45.19,82.45,7.87,"7,148,814",0,"73,230,336","108,078,967","59,585,840"
A003230,삼양식품,12,2016,Annual,55.06,1.25,18.56,45.66,84.01,12.39,"25,273,525",0,"98,567,881","123,304,162","82,416,457"
A003230,삼양식품,12,2017,Annual,56.57,0.95,16.28,48.99,96.04,12.38,"43,320,371",0,"124,930,477","169,977,251","104,227,811"
A003230,삼양식품,12,2018,Annual,59.36,1.03,15,43.12,75.81,12.89,"55,177,100",0,"129,743,304","138,738,159","106,260,052"
A003230,삼양식품,12,2019,Annual,52.39,0.99,14.51,38.85,63.52,18.6,"78,285,194",0,"184,550,292","149,452,234","156,963,297"
A003230,삼양식품,12,2020,Annual,55.5,0.91,14.82,37.57,60.17,18.7,"95,337,904",0,"199,991,590","163,553,281","165,537,476"
A003230,삼양식품,12,2021,Annual,55.92,0.81,16.4,47.46,90.32,15.2,"65,363,414",0,"278,912,195","182,419,095","234,136,633"
A003230,삼양식품,12,2022,Annual,51.39,5.79,17.69,50.83,103.39,10.48,"90,375,676",0,"353,904,952","225,328,098","243,567,490"
A010060,OCI홀딩스,12,2011,Annual,66.72,2.02,8.43,48.37,93.68,5.42,"1,117,915,949",0,"1,985,701,838","1,452,468,849","1,544,827,489"
A010060,OCI홀딩스,12,2012,Annual,66.16,1.87,11.26,50.69,102.78,6.13,"154,782,846",0,"1,977,427,652","948,823,679","1,437,944,476"
A010060,OCI홀딩스,12,2013,Annual,65.45,1.99,12.08,55.17,123.09,4.82,"-106,199,990",0,"1,844,868,527","1,580,117,384","1,408,398,632"
A010060,OCI홀딩스,12,2014,Annual,65.63,1.95,11.03,56.12,127.88,6.99,"-76,025,009",0,"1,886,070,902","1,822,502,115","1,333,426,829"
A010060,OCI홀딩스,12,2015,Annual,58.35,0.64,10.01,55.58,125.12,6.53,"-144,627,682",0,"2,399,834,131","1,585,448,631","1,882,935,453"
A010060,OCI홀딩스,12,2016,Annual,55.42,0.55,7.57,47.75,91.4,5.42,"132,508,863",0,"1,981,389,629","1,437,938,519","1,191,423,312"
A010060,OCI홀딩스,12,2017,Annual,54.14,0.7,5.89,43.8,77.94,15.04,"284,447,725",0,"2,098,427,000","1,214,344,006","1,740,082,411"
A010060,OCI홀딩스,12,2018,Annual,57.55,0.74,6.65,38.29,62.05,13.15,"158,670,079",0,"2,018,703,322","1,092,898,742","1,474,085,626"
A010060,OCI홀딩스,12,2019,Annual,42.44,0.96,8.47,44.18,79.14,10.13,"-180,605,008",0,"2,160,672,177","845,845,775","1,254,349,655"
A010060,OCI홀딩스,12,2020,Annual,38.54,0.91,10.72,46.23,85.99,10,"-86,145,075",0,"2,036,042,076","859,670,483","1,222,485,557"
A010060,OCI홀딩스,12,2021,Annual,28.37,0.67,8.64,45.24,82.6,12.25,"625,984,935",0,"3,338,987,117","1,236,490,174","1,734,287,150"
A010060,OCI홀딩스,12,2022,Annual,25.32,0.53,5.47,40.53,68.16,18.47,"752,431,942",0,"4,110,803,927","1,577,971,429","2,218,025,313"
A012510,더존비즈온,12,2011,Annual,38.72,12.73,36.81,61.38,158.94,5.14,"17,647,499","3,000,814","57,602,445","56,155,800","54,879,968"
A012510,더존비즈온,12,2012,Annual,40.37,11.46,33.79,57.27,134.02,10.16,"24,069,564","3,793,664","73,147,484","48,597,449","70,563,403"
A012510,더존비즈온,12,2013,Annual,40.61,12.41,37.19,53.08,113.13,5.45,"18,356,650","3,636,515","72,525,052","76,006,188","70,494,168"
A012510,더존비즈온,12,2014,Annual,39.22,19.32,35.91,44.12,78.95,7.3,"20,526,465","2,722,643","72,425,777","56,932,317","70,926,556"
A012510,더존비즈온,12,2015,Annual,37.2,16.89,38.03,37.82,60.82,10.56,"28,989,305","1,747,558","79,333,641","73,967,086","78,556,243"
A012510,더존비즈온,12,2016,Annual,31.95,13.11,37.65,35.18,54.28,16.07,"38,412,151","1,080,491","111,397,851","53,253,483","110,085,501"
A012510,더존비즈온,12,2017,Annual,37.75,10.56,34.16,33.49,50.36,19.19,"50,522,298","832,275","122,911,462","86,727,703","121,809,500"
A012510,더존비즈온,12,2018,Annual,30.01,10.04,32.2,34.64,53,15.84,"54,002,977","723,103","149,280,606","89,109,910","147,720,576"
A012510,더존비즈온,12,2019,Annual,47.04,4.26,31.4,50.07,100.28,4.63,"66,796,148","2,756,436","102,028,658","95,090,806","100,537,921"
A012510,더존비즈온,12,2020,Annual,43.56,5,30.21,50.5,102.04,7.82,"76,728,669","7,281,227","143,974,973","124,561,881","142,470,556"
A012510,더존비즈온,12,2021,Annual,38.35,6.02,22.33,44.27,79.44,4.59,"71,173,065","7,203,653","225,058,220","385,365,792","222,977,998"
A012510,더존비즈온,12,2022,Annual,44.35,6.88,24.45,47.35,89.94,6.5,"45,533,613","9,485,389","143,916,992","137,740,832","141,948,808"
A006040,동원산업,12,2011,Annual,36.09,6.17,8.34,61.98,163.04,3.84,"96,775,891","28,341,794","680,030,504","365,541,761","287,205,947"
A006040,동원산업,12,2012,Annual,35.92,5.3,7.08,57.87,137.36,1.45,"139,758,734","21,635,711","738,178,693","426,902,076","347,726,698"
A006040,동원산업,12,2013,Annual,39.63,5.49,8.9,50.58,102.33,2.44,"111,342,808","24,275,975","611,745,690","300,960,470","247,517,071"
A006040,동원산업,12,2014,Annual,36.97,4.88,8.84,52.93,112.46,3.15,"81,171,411","12,735,915","691,559,432","366,820,182","352,622,453"
A006040,동원산업,12,2015,Annual,35.69,4.6,11.42,56.19,128.24,7.36,"57,348,359","15,515,453","780,071,705","631,511,923","365,723,030"
A006040,동원산업,12,2016,Annual,30.34,3.96,9.63,58.37,140.21,16.2,"151,446,874","18,832,865","1,055,399,040","374,861,487","648,870,510"
A006040,동원산업,12,2017,Annual,30.19,7.93,7.74,64.7,183.31,6.37,"224,589,507","36,214,662","1,007,785,408","850,839,070","611,586,976"
A006040,동원산업,12,2018,Annual,29.57,8.05,7.55,62.44,166.25,2.41,"177,682,588","35,050,395","1,008,970,567","855,829,585","516,357,597"
A006040,동원산업,12,2019,Annual,29.8,3.68,8.01,63.88,176.88,3.66,"193,575,195","48,115,295","1,201,751,319","951,701,088","695,283,122"
A006040,동원산업,12,2020,Annual,27.94,3.32,6.56,58.3,139.82,5.51,"306,496,418","44,296,010","1,183,312,606","1,060,733,597","717,783,493"
A006040,동원산업,12,2021,Annual,32.49,6.01,12.34,60.71,154.5,4.89,"508,664,037","71,053,662","3,047,421,618","2,216,120,895","1,946,178,140"
A006040,동원산업,12,2022,Annual,31.28,5.67,11.05,58.81,142.78,7.66,"494,432,750","84,875,776","3,395,834,363","2,682,961,820","1,917,154,375"
A111770,영원무역,12,2011,Annual,31,0.26,10.23,31.7,46.41,20.72,"182,288,463","2,765,787","511,217,602","186,732,170","353,492,769"
A111770,영원무역,12,2012,Annual,35.25,0.39,10.22,31.84,46.72,14.52,"186,302,747","3,818,774","508,542,728","155,197,172","349,393,253"
A111770,영원무역,12,2013,Annual,33.61,0.28,11,25.6,34.4,13.64,"160,788,046","2,958,632","609,354,740","142,838,233","437,208,615"
A111770,영원무역,12,2014,Annual,36.86,1.3,12.19,27.39,37.72,14.48,"185,501,580","4,015,854","686,626,934","189,232,869","471,574,846"
A111770,영원무역,12,2015,Annual,25.29,8.93,15.93,38.66,63.02,20.41,"196,818,558","8,873,952","1,260,846,359","439,696,487","870,983,931"
A111770,영원무역,12,2016,Annual,23.67,9.04,17.36,42.36,73.48,19.29,"179,446,187","12,664,578","1,413,946,625","620,770,036","933,324,619"
A111770,영원무역,12,2017,Annual,24.27,7.12,17.72,41.06,69.67,17.1,"181,147,430","17,664,921","1,277,431,051","551,720,664","842,649,413"
A111770,영원무역,12,2018,Annual,23.94,5.8,17.52,36.98,58.67,13.5,"201,037,987","16,133,405","1,337,081,673","469,434,351","843,228,803"
A111770,영원무역,12,2019,Annual,19.58,5.14,15.42,36.58,57.67,14.39,"237,649,016","18,748,414","1,500,905,529","622,883,897","960,539,417"
A111770,영원무역,12,2020,Annual,19.72,5.27,14.95,34.37,52.37,21.88,"259,688,519","16,988,827","1,684,583,634","594,962,951","1,186,738,265"
A111770,영원무역,12,2021,Annual,19.56,4.74,13.79,31.38,45.74,18.09,"442,515,129","21,435,725","2,044,753,390","525,247,244","1,400,765,501"
A111770,영원무역,12,2022,Annual,15.79,3.96,12.62,31,44.93,16.3,"823,027,257","20,183,299","2,821,445,719","822,686,885","1,837,541,249"
A103140,풍산,12,2011,Annual,39.55,1.02,3.67,64.09,178.48,1.34,"98,910,395","55,877,250","1,424,824,029","1,079,718,320","528,057,142"
A103140,풍산,12,2012,Annual,42.07,1.01,3.81,63.26,172.2,0.88,"127,805,571","57,499,780","1,355,599,655","924,976,204","488,845,417"
A103140,풍산,12,2013,Annual,42.29,0.96,4.18,63.03,170.47,1.46,"133,112,473","49,091,889","1,386,652,233","1,058,939,060","521,984,265"
A103140,풍산,12,2014,Annual,40.56,0.84,4.05,63.33,172.72,1.4,"127,592,391","45,124,909","1,541,240,451","1,155,688,159","586,212,522"
A103140,풍산,12,2015,Annual,45.07,0.77,4.58,58.08,138.57,2.05,"111,054,254","39,704,167","1,278,486,008","968,603,259","538,177,505"
A103140,풍산,12,2016,Annual,43.67,0.71,5.41,54.52,119.86,2.7,"217,800,764","31,908,620","1,380,701,366","963,534,232","639,745,255"
A103140,풍산,12,2017,Annual,42.35,0.91,5.68,52.04,108.5,2.08,"241,068,224","27,594,094","1,422,437,959","986,449,175","583,905,469"
A103140,풍산,12,2018,Annual,42.91,0.82,5.75,48.3,93.44,2.09,"107,501,137","28,665,729","1,361,614,066","839,768,920","490,365,440"
A103140,풍산,12,2019,Annual,44.34,0.76,5.98,46,85.18,2.75,"41,142,663","29,731,625","1,245,174,942","763,345,153","455,536,156"
A103140,풍산,12,2020,Annual,42.13,0.66,5.78,43.32,76.44,3.11,"121,208,787","20,929,504","1,302,006,261","747,273,689","511,657,092"
A103140,풍산,12,2021,Annual,34.92,0.47,5.29,46.46,86.77,4.01,"314,125,036","18,807,088","1,859,455,078","1,108,833,495","675,999,759"
A103140,풍산,12,2022,Annual,33.51,0.34,5.27,45.74,84.3,4.56,"231,619,553","32,465,007","2,013,246,003","1,117,973,551","808,967,629"
A009420,한올바이오파마,12,2011,Annual,9.27,19.26,58.14,51.92,107.99,14.83,"-6,604,168","3,474,930","71,627,684","44,800,789","57,026,873"
A009420,한올바이오파마,12,2012,Annual,8.39,18.85,50.66,37.14,59.09,14.4,"-3,064,263","2,370,717","86,400,334","42,361,222","69,276,421"
A009420,한올바이오파마,12,2013,Annual,12.47,21.33,60.26,39.06,64.11,11.38,"-12,982,813","1,374,210","61,314,309","32,945,715","43,211,247"
A009420,한올바이오파마,12,2014,Annual,13.6,10.33,48.5,47.45,90.29,8.68,"815,263","988,831","63,300,258","33,192,252","44,275,575"
A009420,한올바이오파마,12,2015,Annual,10.4,8.28,51.46,18.71,23.01,7.93,"-4,279,948","680,084","92,768,896","14,082,156","72,849,582"
A009420,한올바이오파마,12,2016,Annual,11.05,9.34,46.11,16.33,19.52,7.62,"285,401",0,"96,436,379","14,393,784","78,810,155"
A009420,한올바이오파마,12,2017,Annual,7.93,6.02,46.47,34.08,51.71,24.85,"3,540,013",0,"138,372,087","52,788,363","121,919,780"
A009420,한올바이오파마,12,2018,Annual,8.48,3.4,47.42,27.96,38.82,13.98,"5,473,828",0,"128,408,636","21,805,136","112,889,020"
A009420,한올바이오파마,12,2019,Annual,7.51,5.6,42.13,26.63,36.3,3.2,"17,089,605","13,752","134,295,046","27,384,697","120,577,664"
A009420,한올바이오파마,12,2020,Annual,6.79,6.85,50.47,17.65,21.44,1.91,"5,935,188","16,009","129,364,552","23,069,434","109,473,226"
A009420,한올바이오파마,12,2021,Annual,8.93,9.62,49.45,17.63,21.4,6.45,"10,099,119","25,480","118,814,676","22,119,700","98,406,493"
A009420,한올바이오파마,12,2022,Annual,8.31,11.17,54.97,21.17,26.86,7.89,"1,505,788","21,875","111,788,673","28,534,710","86,604,958"
A042670,HD현대인프라코어,12,2011,Annual,16.3,43.05,13.8,80.47,412.15,5.33,"679,614,970",0,"4,232,530,064","4,473,166,146","2,450,525,328"
A042670,HD현대인프라코어,12,2012,Annual,17.53,41.18,16.15,73.94,283.71,4.01,"362,417,228",0,"3,861,994,578","3,539,078,482","2,199,985,651"
A042670,HD현대인프라코어,12,2013,Annual,19.65,41.28,16.52,69.09,223.51,2.51,"369,500,390",0,"3,706,205,672","2,753,667,943","2,216,708,545"
A042670,HD현대인프라코어,12,2014,Annual,19.09,38.74,16.38,72.5,263.64,3.04,"452,994,437",0,"4,019,500,373","3,294,509,951","2,314,423,388"
A042670,HD현대인프라코어,12,2015,Annual,19.8,38.86,22.01,72.74,266.85,4.92,"-95,087,157",0,"3,876,021,130","3,961,155,479","2,320,286,413"
A042670,HD현대인프라코어,12,2016,Annual,18.18,44.29,14.56,65.61,190.77,5.37,"490,818,187",0,"3,049,570,551","3,653,193,724","1,872,561,440"
A042670,HD현대인프라코어,12,2017,Annual,17.39,40.57,13.43,69.12,223.84,9.18,"660,769,299",0,"3,767,433,938","3,695,645,443","2,512,470,422"
A042670,HD현대인프라코어,12,2018,Annual,16.16,39.25,12.23,65.36,188.66,9.55,"848,127,446",0,"4,426,821,770","3,778,574,164","2,902,458,004"
A042670,HD현대인프라코어,12,2019,Annual,16.51,40.24,13.1,62.36,165.69,6.67,"840,397,060",0,"4,304,912,363","4,484,419,832","2,518,622,503"
A042670,HD현대인프라코어,12,2020,Annual,15.39,37.26,14.48,62.68,167.92,13.83,"264,444,634",0,"5,049,615,021","3,882,642,714","3,459,706,935"
A042670,HD현대인프라코어,12,2021,Annual,24.31,3.46,15.82,71.36,249.12,11.4,"264,507,806",0,"3,239,844,129","2,768,769,543","2,162,259,660"
A042670,HD현대인프라코어,12,2022,Annual,24.41,3.54,14.19,65.48,189.7,6.3,"332,546,884",0,"3,130,852,887","2,073,870,898","1,815,678,567"
A004170,신세계,12,2011,Annual,51.8,0.96,53,47.41,90.15,1.88,"254,423,904","36,160,000","506,719,879","1,323,246,478","314,684,673"
A004170,신세계,12,2012,Annual,61.6,3.47,54,55.5,124.74,0.57,"249,771,571","52,057,000","576,292,461","1,496,623,678","354,208,295"
A004170,신세계,12,2013,Annual,60.56,3.29,51.68,55.42,124.29,0.24,"306,389,938","89,979,000","488,908,215","1,346,020,424","244,939,132"
A004170,신세계,12,2014,Annual,57.73,3.48,53.15,55,122.23,0.86,"273,446,693","81,053,483","802,331,830","1,616,383,183","510,340,067"
A004170,신세계,12,2015,Annual,65.6,3.46,53.53,48.71,94.99,0.56,"262,134,022","68,086,000","588,737,540","1,906,777,083","300,880,123"
A004170,신세계,12,2016,Annual,66.56,3.06,55.6,52.86,112.12,0.79,"251,398,879","63,127,000","987,527,215","2,434,987,520","594,952,477"
A004170,신세계,12,2017,Annual,65.33,2.92,50.79,51.54,106.36,1.73,"345,695,651","76,181,000","1,269,096,586","2,892,094,354","805,245,636"
A004170,신세계,12,2018,Annual,61.26,3.83,48.15,54.94,121.93,3.17,"397,350,381","83,681,000","1,836,907,053","3,244,847,597","920,415,672"
A004170,신세계,12,2019,Annual,49.78,2.7,43.8,57.64,136.05,1.36,"467,798,273","135,842,516","1,831,162,511","3,172,981,441","753,773,183"
A004170,신세계,12,2020,Annual,51.72,2.99,48.48,60.39,152.49,3.04,"88,483,189","125,837,000","1,663,735,641","3,608,998,502","800,824,441"
A004170,신세계,12,2021,Annual,50.88,3.14,50.53,57.77,136.78,4.23,"517,400,648","107,063,000","1,910,371,465","3,570,536,290","1,154,403,807"
A004170,신세계,12,2022,Annual,48.86,4.32,56.83,56.43,129.51,6.54,"645,448,994","119,669,000","2,653,727,736","4,849,923,550","1,789,152,429"
A007310,오뚜기,12,2011,Annual,43.46,1.72,16.44,40.03,66.74,12.01,"84,295,292",0,"415,353,337","257,790,680","296,002,644"
A007310,오뚜기,12,2012,Annual,43.74,1.6,16.42,40.15,67.1,13.31,"108,687,779",0,"473,188,248","313,771,258","359,877,826"
A007310,오뚜기,12,2013,Annual,42.12,1.41,16.54,38.54,62.71,14.64,"105,075,721",0,"500,985,629","292,086,527","381,700,706"
A007310,오뚜기,12,2014,Annual,42.19,1.33,16.82,39.08,64.16,13.08,"115,870,936",0,"555,830,881","372,217,200","432,577,401"
A007310,오뚜기,12,2015,Annual,41.43,1.14,17.23,36.06,56.39,11.45,"133,409,191",0,"578,381,530","337,296,145","438,015,540"
A007310,오뚜기,12,2016,Annual,41.02,1.38,17.13,35,53.86,9.12,"142,501,147",0,"641,009,080","376,081,426","486,433,930"
A007310,오뚜기,12,2017,Annual,44.58,2.5,15.56,33.11,49.51,7.93,"146,055,183",0,"676,014,403","433,801,754","525,771,435"
A007310,오뚜기,12,2018,Annual,48.8,2.58,11.01,38.18,61.76,6.78,"151,725,095",0,"822,591,138","521,664,841","637,774,464"
A007310,오뚜기,12,2019,Annual,57.94,2.39,11.03,37.43,59.83,5.68,"148,278,491",0,"669,847,030","524,803,433","491,623,396"
A007310,오뚜기,12,2020,Annual,53.97,2.72,10.16,38.36,62.23,3.66,"198,445,222",0,"779,889,856","570,150,346","520,702,362"
A007310,오뚜기,12,2021,Annual,48.21,2.3,10.04,40.96,69.38,8.53,"166,575,353",0,"1,028,061,750","701,330,633","684,487,849"
A007310,오뚜기,12,2022,Annual,49.42,2.03,9.9,45.44,83.3,6.75,"185,656,437",0,"1,482,195,979","1,219,292,103","847,732,634"
A204320,HL만도,12,2011,Annual,,,,,,,,,,,
A204320,HL만도,12,2012,Annual,,,,,,,,,,,
A204320,HL만도,12,2013,Annual,,,,,,,,,,,
A204320,HL만도,12,2014,Annual,44.47,3.32,9.01,71.45,250.27,4.17,"79,261,382","14,683,771","1,764,657,020","1,892,447,860","1,439,785,075"
A204320,HL만도,12,2015,Annual,42.89,3.78,9.16,67.17,204.58,4.8,"265,644,608","38,597,610","1,946,430,713","1,936,383,955","1,625,230,184"
A204320,HL만도,12,2016,Annual,42.57,4.4,9.48,66.06,194.67,4.14,"305,005,411","37,959,149","2,100,900,335","1,752,981,385","1,764,463,778"
A204320,HL만도,12,2017,Annual,42.81,5,10.36,68.27,215.17,2.67,"83,526,493","35,188,150","2,021,067,511","1,953,599,184","1,707,627,210"
A204320,HL만도,12,2018,Annual,43.79,4.78,9.3,66.61,199.46,2.65,"197,410,787","41,438,075","1,972,735,305","1,835,787,622","1,654,105,310"
A204320,HL만도,12,2019,Annual,42.36,3.73,10.29,65.5,189.83,4.47,"218,566,073","48,514,017","2,109,809,126","1,756,845,258","1,773,011,961"
A204320,HL만도,12,2020,Annual,41.3,2.54,10.44,65.38,188.86,11.37,"88,701,331","44,980,337","2,407,039,793","2,031,614,333","2,084,466,645"
A204320,HL만도,12,2021,Annual,38.44,2,10.88,64.16,179.04,14.94,"232,312,045","50,807,163","2,944,289,900","2,129,591,137","2,400,184,915"
A204320,HL만도,12,2022,Annual,36.21,2.73,10.08,61.1,157.1,8.42,"248,102,025","57,831,506","2,980,301,901","2,150,797,625","2,315,088,646"
A011210,현대위아,12,2011,Annual,28.77,2.78,4.15,64.84,184.39,8.22,"317,901,718","48,974,856","2,695,141,647","2,160,172,595","1,906,502,027"
A011210,현대위아,12,2012,Annual,30.56,2.84,4.05,58.85,143,7.98,"539,693,554","44,934,500","2,788,775,707","1,789,977,612","2,127,584,715"
A011210,현대위아,12,2013,Annual,32.67,3.52,4.1,52.45,110.29,7.18,"529,239,834","33,787,343","2,769,032,594","1,535,457,377","2,087,867,488"
A011210,현대위아,12,2014,Annual,32.48,3.8,4.01,52.02,108.41,8.14,"525,640,007","34,465,808","3,452,727,339","1,830,979,757","2,779,475,981"
A011210,현대위아,12,2015,Annual,34.76,3.64,4.31,52.67,111.28,8.75,"500,933,795","39,935,468","3,623,316,814","1,843,110,153","2,843,404,630"
A011210,현대위아,12,2016,Annual,36.29,3.5,4.14,53.6,115.49,11.38,"262,732,211","45,267,905","3,743,344,112","1,698,890,079","2,971,755,812"
A011210,현대위아,12,2017,Annual,36.15,3.39,3.7,56.35,129.09,12.95,"16,717,840","53,340,895","3,859,384,688","1,727,926,131","2,968,444,830"
A011210,현대위아,12,2018,Annual,36.15,3,3.77,57.27,134.03,4.72,"5,031,000","66,081,000","3,890,796,000","1,862,772,000","3,087,713,000"
A011210,현대위아,12,2019,Annual,37.8,2.51,4.03,54.36,119.11,5.65,"101,934,000","63,669,000","3,569,098,000","1,861,396,000","2,903,928,000"
A011210,현대위아,12,2020,Annual,40.92,2.23,4.23,54.33,118.95,7.19,"71,957,000","56,599,000","3,987,965,000","1,985,718,000","3,226,992,000"
A011210,현대위아,12,2021,Annual,40.04,2.07,5.24,52.32,109.71,5.61,"102,725,000","55,541,000","4,156,485,000","2,126,275,000","3,341,463,000"
A011210,현대위아,12,2022,Annual,37.09,1.45,4.57,50.52,102.12,8.94,"212,115,000","62,980,000","4,267,463,000","2,410,435,000","3,457,243,000"
A017800,현대엘리베이,12,2011,Annual,7.76,0.33,6.91,60.15,150.93,9.17,"26,741,612","27,615,370","572,635,609","378,234,682","561,107,722"
A017800,현대엘리베이,12,2012,Annual,6.54,0.36,8.29,68.68,219.3,20.53,"49,288,237","28,143,094","594,848,598","472,980,899","585,069,080"
A017800,현대엘리베이,12,2013,Annual,8.3,0.47,8.31,86.71,652.37,9.55,"98,623,297","24,305,993","652,261,602","737,572,346","639,775,089"
A017800,현대엘리베이,12,2014,Annual,11.26,0.61,9.54,65.36,188.66,11.82,"133,762,635","15,605,112","552,482,730","567,195,613","522,669,995"
A017800,현대엘리베이,12,2015,Annual,24.77,2.71,10.64,63.79,176.2,24.23,"156,510,512","14,907,318","1,014,834,503","647,739,460","981,366,984"
A017800,현대엘리베이,12,2016,Annual,32.43,8.56,12.14,62.46,166.42,23.25,"181,566,033","34,981,024","1,045,088,587","719,356,054","984,953,287"
A017800,현대엘리베이,12,2017,Annual,32.54,7.64,12.21,63.49,173.88,14.16,"135,284,765","27,143,082","945,231,045","765,816,778","906,877,911"
