Symbol,Name,결산월,회계년,주기,총자본(천원),총부채(천원)
A111770,영원무역,12,2019,Annual,"1,968,994,894","1,135,550,955"
A111770,영원무역,12,2020,Annual,"1,993,997,616","1,044,287,669"
A111770,영원무역,12,2021,Annual,"2,434,211,959","1,113,408,479"
A111770,영원무역,12,2022,Annual,"3,114,304,140","1,399,319,640"
A007310,오뚜기,12,2011,Annual,"593,158,383","395,875,624"
A007310,오뚜기,12,2012,Annual,"658,224,401","441,653,334"
A007310,오뚜기,12,2013,Annual,"741,315,095","464,905,255"
A007310,오뚜기,12,2014,Annual,"823,320,829","528,239,416"
A007310,오뚜기,12,2015,Annual,"949,103,698","535,199,373"
A007310,오뚜기,12,2016,Annual,"1,035,202,422","557,510,944"
A007310,오뚜기,12,2017,Annual,"1,151,580,693","570,124,623"
A007310,오뚜기,12,2018,Annual,"1,275,658,602","787,820,107"
A007310,오뚜기,12,2019,Annual,"1,346,482,441","805,641,074"
A007310,오뚜기,12,2020,Annual,"1,441,924,478","897,375,182"
A007310,오뚜기,12,2021,Annual,"1,538,452,347","1,067,386,662"
A007310,오뚜기,12,2022,Annual,"1,947,519,891","1,622,240,968"
A011210,현대위아,12,2011,Annual,"1,495,443,111","2,757,405,894"
A011210,현대위아,12,2012,Annual,"1,882,118,474","2,691,370,603"
A011210,현대위아,12,2013,Annual,"2,311,260,840","2,549,194,160"
A011210,현대위아,12,2014,Annual,"2,848,872,774","3,088,444,170"
A011210,현대위아,12,2015,Annual,"3,163,184,492","3,519,947,263"
A011210,현대위아,12,2016,Annual,"3,258,589,317","3,763,489,826"
A011210,현대위아,12,2017,Annual,"3,140,097,994","4,053,583,984"
A011210,현대위아,12,2018,Annual,"3,036,931,000","4,070,516,000"
A011210,현대위아,12,2019,Annual,"3,091,809,000","3,682,530,000"
A011210,현대위아,12,2020,Annual,"3,525,860,000","4,194,046,000"
A011210,현대위아,12,2021,Annual,"3,695,264,000","4,054,243,000"
A011210,현대위아,12,2022,Annual,"3,733,651,000","3,812,800,000"
A004170,신세계,12,2011,Annual,"2,179,651,231","1,965,054,276"
A004170,신세계,12,2012,Annual,"3,100,731,761","3,867,749,797"
A004170,신세계,12,2013,Annual,"3,343,858,788","4,156,115,854"
A004170,신세계,12,2014,Annual,"3,569,061,532","4,362,384,554"
A004170,신세계,12,2015,Annual,"4,060,893,110","3,857,275,265"
A004170,신세계,12,2016,Annual,"4,692,940,756","5,261,597,935"
A004170,신세계,12,2017,Annual,"4,919,526,791","5,232,178,311"
A004170,신세계,12,2018,Annual,"5,002,167,671","6,099,112,836"
A004170,신세계,12,2019,Annual,"5,515,130,284","7,503,358,314"
A004170,신세계,12,2020,Annual,"5,057,254,722","7,711,856,252"
A004170,신세계,12,2021,Annual,"5,762,451,179","7,882,059,338"
A004170,신세계,12,2022,Annual,"6,251,779,373","8,096,632,950"
A017800,현대엘리베이,12,2011,Annual,"541,468,437","817,243,724"
A017800,현대엘리베이,12,2012,Annual,"396,543,712","869,603,992"
A017800,현대엘리베이,12,2013,Annual,"160,072,047","1,044,259,794"
A017800,현대엘리베이,12,2014,Annual,"371,685,609","701,226,455"
A017800,현대엘리베이,12,2015,Annual,"641,802,217","1,130,882,351"
A017800,현대엘리베이,12,2016,Annual,"791,076,876","1,316,481,624"
A017800,현대엘리베이,12,2017,Annual,"835,277,481","1,452,372,569"
A017800,현대엘리베이,12,2018,Annual,"931,207,727","1,443,630,014"
A017800,현대엘리베이,12,2019,Annual,"948,178,835","1,599,552,354"
A017800,현대엘리베이,12,2020,Annual,"1,025,378,479","1,600,843,056"
A017800,현대엘리베이,12,2021,Annual,"1,136,202,157","1,851,191,574"
A017800,현대엘리베이,12,2022,Annual,"1,166,752,024","1,847,719,039"
A204320,HL만도,12,2011,Annual,,
A204320,HL만도,12,2012,Annual,,
A204320,HL만도,12,2013,Annual,,
A204320,HL만도,12,2014,Annual,"1,098,141,851","2,748,313,644"
A204320,HL만도,12,2015,Annual,"1,365,757,491","2,794,053,541"
A204320,HL만도,12,2016,Annual,"1,515,053,750","2,949,299,052"
A204320,HL만도,12,2017,Annual,"1,412,255,869","3,038,768,710"
A204320,HL만도,12,2018,Annual,"1,481,768,809","2,955,506,315"
A204320,HL만도,12,2019,Annual,"1,585,614,509","3,010,006,244"
A204320,HL만도,12,2020,Annual,"1,709,581,039","3,228,765,246"
A204320,HL만도,12,2021,Annual,"2,044,255,960","3,660,109,900"
A204320,HL만도,12,2022,Annual,"2,273,746,112","3,572,095,295"
A047040,대우건설,12,2011,Annual,"3,412,192,209","6,056,386,712"
A047040,대우건설,12,2012,Annual,"3,410,980,662","6,448,338,519"
A047040,대우건설,12,2013,Annual,"2,653,594,549","7,468,717,738"
A047040,대우건설,12,2014,Annual,"2,725,594,904","7,534,623,220"
A047040,대우건설,12,2015,Annual,"2,793,304,312","7,270,402,200"
A047040,대우건설,12,2016,Annual,"2,069,909,999","7,900,336,457"
A047040,대우건설,12,2017,Annual,"2,278,069,286","6,498,263,149"
A047040,대우건설,12,2018,Annual,"2,317,722,005","6,416,124,005"
A047040,대우건설,12,2019,Annual,"2,488,248,901","7,209,447,916"
A047040,대우건설,12,2020,Annual,"2,676,996,071","6,628,920,364"
A047040,대우건설,12,2021,Annual,"3,216,377,898","7,241,599,093"
A047040,대우건설,12,2022,Annual,"3,724,617,161","7,415,736,591"
A051600,한전KPS,12,2011,Annual,"494,153,014","178,279,229"
A051600,한전KPS,12,2012,Annual,"531,540,056","224,673,780"
A051600,한전KPS,12,2013,Annual,"622,064,718","219,037,249"
A051600,한전KPS,12,2014,Annual,"698,020,914","227,523,133"
A051600,한전KPS,12,2015,Annual,"786,263,235","247,295,909"
A051600,한전KPS,12,2016,Annual,"789,766,288","302,702,438"
A051600,한전KPS,12,2017,Annual,"905,074,311","294,923,493"
A051600,한전KPS,12,2018,Annual,"984,135,814","296,785,561"
A051600,한전KPS,12,2019,Annual,"1,063,418,078","296,015,246"
A051600,한전KPS,12,2020,Annual,"1,051,681,747","298,187,345"
A051600,한전KPS,12,2021,Annual,"1,111,995,040","314,925,082"
A051600,한전KPS,12,2022,Annual,"1,215,733,220","346,288,975"
A000240,한국앤컴퍼니,12,2011,Annual,"3,216,698,137","4,219,681,477"
A000240,한국앤컴퍼니,12,2012,Annual,"825,252,470","149,058,759"
A000240,한국앤컴퍼니,12,2013,Annual,"2,271,331,174","81,836,887"
A000240,한국앤컴퍼니,12,2014,Annual,"2,415,114,681","91,304,080"
A000240,한국앤컴퍼니,12,2015,Annual,"2,566,643,963","100,289,038"
A000240,한국앤컴퍼니,12,2016,Annual,"2,869,379,769","228,111,606"
A000240,한국앤컴퍼니,12,2017,Annual,"3,059,663,878","256,402,381"
A000240,한국앤컴퍼니,12,2018,Annual,"3,242,082,033","256,508,575"
A000240,한국앤컴퍼니,12,2019,Annual,"3,394,133,167","212,953,071"
A000240,한국앤컴퍼니,12,2020,Annual,"3,500,498,597","291,952,510"
A000240,한국앤컴퍼니,12,2021,Annual,"3,735,469,202","345,760,552"
A000240,한국앤컴퍼니,12,2022,Annual,"3,856,441,132","445,377,544"
A192820,코스맥스,12,2011,Annual,,
A192820,코스맥스,12,2012,Annual,,
A192820,코스맥스,12,2013,Annual,,
A192820,코스맥스,12,2014,Annual,"80,534,412","245,167,145"
A192820,코스맥스,12,2015,Annual,"96,519,736","342,412,376"
A192820,코스맥스,12,2016,Annual,"207,314,509","458,601,914"
A192820,코스맥스,12,2017,Annual,"228,386,785","705,632,344"
A192820,코스맥스,12,2018,Annual,"241,846,270","819,694,886"
A192820,코스맥스,12,2019,Annual,"316,472,579","887,881,614"
A192820,코스맥스,12,2020,Annual,"271,900,115","917,142,783"
A192820,코스맥스,12,2021,Annual,"465,384,572","946,544,204"
A192820,코스맥스,12,2022,Annual,"444,246,553","952,203,952"
A000080,하이트진로,12,2011,Annual,"1,423,259,475","2,150,023,340"
A000080,하이트진로,12,2012,Annual,"1,409,071,832","2,109,594,358"
A000080,하이트진로,12,2013,Annual,"1,383,120,810","2,170,025,901"
A000080,하이트진로,12,2014,Annual,"1,327,928,418","2,094,436,007"
A000080,하이트진로,12,2015,Annual,"1,324,599,999","2,135,882,407"
A000080,하이트진로,12,2016,Annual,"1,291,903,198","2,109,181,984"
A000080,하이트진로,12,2017,Annual,"1,217,509,273","2,290,086,565"
A000080,하이트진로,12,2018,Annual,"1,162,378,535","2,265,764,980"
A000080,하이트진로,12,2019,Annual,"1,033,196,057","2,237,663,549"
A000080,하이트진로,12,2020,Annual,"1,074,278,146","2,223,505,553"
A000080,하이트진로,12,2021,Annual,"1,093,159,329","2,537,892,111"
A000080,하이트진로,12,2022,Annual,"1,161,028,375","2,172,409,937"
A298050,효성첨단소재,12,2011,Annual,,
A298050,효성첨단소재,12,2012,Annual,,
A298050,효성첨단소재,12,2013,Annual,,
A298050,효성첨단소재,12,2014,Annual,,
A298050,효성첨단소재,12,2015,Annual,,
A298050,효성첨단소재,12,2016,Annual,,
A298050,효성첨단소재,12,2017,Annual,,
A298050,효성첨단소재,12,2018,Annual,"466,015,869","2,068,681,942"
A298050,효성첨단소재,12,2019,Annual,"405,400,514","2,125,698,242"
A298050,효성첨단소재,12,2020,Annual,"381,110,809","1,995,482,965"
A298050,효성첨단소재,12,2021,Annual,"721,588,716","2,187,093,122"
A298050,효성첨단소재,12,2022,Annual,"799,557,510","2,135,155,968"
A005850,에스엘,12,2011,Annual,"572,045,722","535,924,944"
A005850,에스엘,12,2012,Annual,"614,703,402","510,684,354"
A005850,에스엘,12,2013,Annual,"689,734,164","528,492,352"
A005850,에스엘,12,2014,Annual,"778,144,387","601,294,890"
A005850,에스엘,12,2015,Annual,"845,567,692","702,701,960"
A005850,에스엘,12,2016,Annual,"955,397,522","675,924,680"
A005850,에스엘,12,2017,Annual,"1,023,185,128","577,073,770"
A005850,에스엘,12,2018,Annual,"1,022,815,937","707,621,229"
A005850,에스엘,12,2019,Annual,"1,378,718,062","894,908,501"
A005850,에스엘,12,2020,Annual,"1,425,168,428","913,788,518"
A005850,에스엘,12,2021,Annual,"1,518,474,285","1,049,018,849"
A005850,에스엘,12,2022,Annual,"1,706,009,149","1,225,627,791"
A145720,덴티움,12,2011,Annual,"33,712,980","46,909,316"
A145720,덴티움,12,2012,Annual,"24,267,699","54,128,878"
A145720,덴티움,12,2013,Annual,"38,783,753","46,731,250"
A145720,덴티움,12,2014,Annual,"41,027,359","72,763,788"
A145720,덴티움,12,2015,Annual,"48,763,089","101,877,221"
A145720,덴티움,12,2016,Annual,"69,440,076","117,918,348"
A145720,덴티움,12,2017,Annual,"162,464,656","148,406,273"
A145720,덴티움,12,2018,Annual,"194,733,847","242,092,731"
A145720,덴티움,12,2019,Annual,"206,533,365","340,573,233"
A145720,덴티움,12,2020,Annual,"228,600,894","281,634,964"
A145720,덴티움,12,2021,Annual,"291,098,416","279,104,017"
A145720,덴티움,12,2022,Annual,"373,163,728","301,420,236"
A018670,SK가스,12,2011,Annual,"818,634,040","1,217,479,882"
A018670,SK가스,12,2012,Annual,"976,698,962","1,915,600,741"
A018670,SK가스,12,2013,Annual,"1,118,795,690","1,509,553,862"
A018670,SK가스,12,2014,Annual,"1,406,049,198","1,931,793,486"
A018670,SK가스,12,2015,Annual,"1,627,543,315","2,452,408,102"
A018670,SK가스,12,2016,Annual,"1,711,296,251","2,359,619,398"
A018670,SK가스,12,2017,Annual,"1,783,441,874","2,568,305,687"
A018670,SK가스,12,2018,Annual,"1,642,782,208","2,112,825,033"
A018670,SK가스,12,2019,Annual,"1,660,821,772","2,421,595,551"
A018670,SK가스,12,2020,Annual,"1,898,715,509","2,600,204,915"
A018670,SK가스,12,2021,Annual,"2,117,363,392","3,004,172,080"
A018670,SK가스,12,2022,Annual,"2,340,895,146","3,490,881,745"
A002710,TCC스틸,12,2011,Annual,"225,441,968","228,887,542"
A002710,TCC스틸,12,2012,Annual,"225,998,781","321,015,196"
A002710,TCC스틸,12,2013,Annual,"205,738,102","337,970,494"
A002710,TCC스틸,12,2014,Annual,"189,038,004","361,962,559"
A002710,TCC스틸,12,2015,Annual,"86,012,476","290,382,095"
A002710,TCC스틸,12,2016,Annual,"100,863,852","185,211,072"
A002710,TCC스틸,12,2017,Annual,"100,915,803","177,776,736"
A002710,TCC스틸,12,2018,Annual,"112,246,210","192,535,369"
A002710,TCC스틸,12,2019,Annual,"116,843,135","197,366,953"
A002710,TCC스틸,12,2020,Annual,"121,130,879","185,628,052"
A002710,TCC스틸,12,2021,Annual,"155,229,149","211,767,466"
A002710,TCC스틸,12,2022,Annual,"208,804,980","298,677,336"
A336370,솔루스첨단소재,12,2011,Annual,,
A336370,솔루스첨단소재,12,2012,Annual,,
A336370,솔루스첨단소재,12,2013,Annual,,
A336370,솔루스첨단소재,12,2014,Annual,,
A336370,솔루스첨단소재,12,2015,Annual,,
A336370,솔루스첨단소재,12,2016,Annual,,
A336370,솔루스첨단소재,12,2017,Annual,,
A336370,솔루스첨단소재,12,2018,Annual,,
A336370,솔루스첨단소재,12,2019,Annual,"140,632,109","353,568,066"
A336370,솔루스첨단소재,12,2020,Annual,"489,858,658","351,309,829"
A336370,솔루스첨단소재,12,2021,Annual,"522,207,439","489,392,306"
A336370,솔루스첨단소재,12,2022,Annual,"918,102,971","542,937,435"
A298020,효성티앤씨,12,2011,Annual,,
A298020,효성티앤씨,12,2012,Annual,,
A298020,효성티앤씨,12,2013,Annual,,
A298020,효성티앤씨,12,2014,Annual,,
A298020,효성티앤씨,12,2015,Annual,,
A298020,효성티앤씨,12,2016,Annual,,
A298020,효성티앤씨,12,2017,Annual,,
A298020,효성티앤씨,12,2018,Annual,"486,901,345","2,651,942,914"
A298020,효성티앤씨,12,2019,Annual,"582,953,743","2,641,352,829"
A298020,효성티앤씨,12,2020,Annual,"715,355,800","2,108,771,877"
A298020,효성티앤씨,12,2021,Annual,"1,763,596,646","2,762,872,543"
A298020,효성티앤씨,12,2022,Annual,"1,515,523,658","2,804,355,654"
A137310,에스디바이오센서,12,2011,Annual,"14,038,523","6,306,080"
A137310,에스디바이오센서,12,2012,Annual,"31,496,723","6,409,045"
A137310,에스디바이오센서,12,2013,Annual,"50,292,114","15,361,178"
A137310,에스디바이오센서,12,2014,Annual,"55,680,871","15,792,577"
A137310,에스디바이오센서,12,2015,Annual,"60,593,324","16,068,308"
A137310,에스디바이오센서,12,2016,Annual,"66,011,621","21,007,218"
A137310,에스디바이오센서,12,2017,Annual,"77,439,187","19,167,445"
A137310,에스디바이오센서,12,2018,Annual,"80,379,256","21,858,339"
A137310,에스디바이오센서,12,2019,Annual,"137,913,995","31,804,532"
A137310,에스디바이오센서,12,2020,Annual,"757,550,968","704,099,941"
A137310,에스디바이오센서,12,2021,Annual,"2,232,208,795","801,724,155"
A137310,에스디바이오센서,12,2022,Annual,"2,946,781,299","315,141,083"
A139130,DGB금융지주,12,2011,Annual,"2,291,400,595","29,002,602,700"
A139130,DGB금융지주,12,2012,Annual,"2,531,365,378","31,931,341,030"
A139130,DGB금융지주,12,2013,Annual,"2,998,536,987","34,579,285,072"
A139130,DGB금융지주,12,2014,Annual,"3,211,549,773","37,798,157,152"
A139130,DGB금융지주,12,2015,Annual,"3,777,151,362","47,367,294,165"
A139130,DGB금융지주,12,2016,Annual,"3,972,332,884","49,490,067,648"
A139130,DGB금융지주,12,2017,Annual,"4,195,790,796","52,538,046,654"
A139130,DGB금융지주,12,2018,Annual,"5,055,667,259","59,857,873,297"
A139130,DGB금융지주,12,2019,Annual,"5,407,603,515","66,996,776,768"
A139130,DGB금융지주,12,2020,Annual,"5,768,605,429","74,214,723,872"
A139130,DGB금융지주,12,2021,Annual,"6,327,329,778","79,578,661,104"
A139130,DGB금융지주,12,2022,Annual,"6,407,727,997","83,576,192,403"
A185750,종근당,12,2011,Annual,,
A185750,종근당,12,2012,Annual,,
A185750,종근당,12,2013,Annual,"298,123,675","223,827,500"
A185750,종근당,12,2014,Annual,"331,447,693","242,306,416"
A185750,종근당,12,2015,Annual,"314,561,067","261,725,637"
A185750,종근당,12,2016,Annual,"354,250,381","287,448,489"
A185750,종근당,12,2017,Annual,"403,294,972","273,910,363"
A185750,종근당,12,2018,Annual,"430,899,571","280,595,304"
A185750,종근당,12,2019,Annual,"474,953,231","326,398,912"
A185750,종근당,12,2020,Annual,"551,592,778","394,740,342"
A185750,종근당,12,2021,Annual,"565,809,643","480,890,429"
A185750,종근당,12,2022,Annual,"621,288,802","503,593,996"
A069620,대웅제약,12,2011,Annual,"362,416,568","136,044,497"
A069620,대웅제약,12,2012,Annual,"386,586,504","95,757,602"
A069620,대웅제약,12,2013,Annual,"437,963,421","141,049,551"
A069620,대웅제약,12,2014,Annual,"455,505,983","238,757,925"
A069620,대웅제약,12,2015,Annual,"580,240,544","364,288,461"
A069620,대웅제약,12,2016,Annual,"604,551,091","540,148,895"
A069620,대웅제약,12,2017,Annual,"631,537,019","581,987,525"
A069620,대웅제약,12,2018,Annual,"607,809,450","600,036,902"
A069620,대웅제약,12,2019,Annual,"635,920,094","609,748,055"
A069620,대웅제약,12,2020,Annual,"695,248,617","671,659,305"
A069620,대웅제약,12,2021,Annual,"697,915,210","712,772,242"
A069620,대웅제약,12,2022,Annual,"741,222,997","822,117,616"
A248070,솔루엠,12,2011,Annual,,
A248070,솔루엠,12,2012,Annual,,
A248070,솔루엠,12,2013,Annual,,
A248070,솔루엠,12,2014,Annual,,
A248070,솔루엠,12,2015,Annual,"17,503,989","251,104,415"
A248070,솔루엠,12,2016,Annual,"63,225,657","257,135,148"
A248070,솔루엠,12,2017,Annual,"41,967,270","245,109,520"
A248070,솔루엠,12,2018,Annual,"25,312,651","321,389,646"
A248070,솔루엠,12,2019,Annual,"63,170,086","278,512,967"
A248070,솔루엠,12,2020,Annual,"116,687,442","337,707,299"
A248070,솔루엠,12,2021,Annual,"268,309,203","442,636,906"
A248070,솔루엠,12,2022,Annual,"289,993,946","744,308,094"
A006280,녹십자,12,2011,Annual,"630,281,038","230,072,795"
A006280,녹십자,12,2012,Annual,"685,233,313","269,146,206"
A006280,녹십자,12,2013,Annual,"839,408,569","264,856,232"
A006280,녹십자,12,2014,Annual,"920,626,827","409,724,547"
A006280,녹십자,12,2015,Annual,"997,704,012","417,424,433"
A006280,녹십자,12,2016,Annual,"1,059,011,034","491,603,630"
A006280,녹십자,12,2017,Annual,"1,108,712,901","594,868,624"
A006280,녹십자,12,2018,Annual,"1,126,206,777","597,203,089"
A006280,녹십자,12,2019,Annual,"1,184,076,725","775,222,803"
A006280,녹십자,12,2020,Annual,"1,269,305,744","882,093,850"
A006280,녹십자,12,2021,Annual,"1,499,757,018","962,387,715"
A006280,녹십자,12,2022,Annual,"1,566,641,931","958,895,150"
A375500,DL이앤씨,12,2011,Annual,,
A375500,DL이앤씨,12,2012,Annual,,
A375500,DL이앤씨,12,2013,Annual,,
A375500,DL이앤씨,12,2014,Annual,,
A375500,DL이앤씨,12,2015,Annual,,
A375500,DL이앤씨,12,2016,Annual,,
A375500,DL이앤씨,12,2017,Annual,,
A375500,DL이앤씨,12,2018,Annual,,
A375500,DL이앤씨,12,2019,Annual,,
A375500,DL이앤씨,12,2020,Annual,,
A375500,DL이앤씨,12,2021,Annual,"4,497,147,166","4,204,543,037"
A375500,DL이앤씨,12,2022,Annual,"4,692,476,509","4,282,240,935"
A003690,코리안리,3,2011,Annual,"1,257,961,433","5,701,625,713"
A003690,코리안리,3,2012,Annual,"1,412,772,117","5,893,287,388"
A003690,코리안리,12,2013,Annual,"1,450,939,192","6,169,053,893"
A003690,코리안리,12,2014,Annual,"1,838,964,592","6,624,935,152"
A003690,코리안리,12,2015,Annual,"2,016,757,086","6,961,723,715"
A003690,코리안리,12,2016,Annual,"2,111,585,929","7,469,540,601"
A003690,코리안리,12,2017,Annual,"2,163,016,583","7,902,291,595"
A003690,코리안리,12,2018,Annual,"2,237,614,023","8,513,242,810"
A003690,코리안리,12,2019,Annual,"2,456,014,110","9,277,101,669"
