Symbol,Name,결산월,회계년,주기,매출액(천원),매출채권(천원),매출원가(천원),유동자산(천원),재고자산(천원),유형자산(천원),총자산(천원),판매비와관리비(천원),당기순이익(천원),유동부채(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),영업이익(천원),유무형자산상각비(천원)
A128820,대성산업,12,2014,Annual,"1,120,208,558","65,040,181","987,537,755","904,039,436","36,455,090","505,021,265","1,870,839,105","149,203,021","-412,725,670","1,590,223,297","265,971,239","-35,565,659","-16,532,218","9,321,048"
A128820,대성산업,12,2015,Annual,"852,670,908","52,342,559","740,739,600","172,371,230","36,522,131","490,259,334","1,076,329,030","153,443,072","-126,000,606","571,441,208","388,272,781","-35,433,888","-41,511,764","8,129,350"
A128820,대성산업,12,2016,Annual,"836,992,750","50,197,745","727,741,276","169,456,837","37,633,672","483,921,134","1,108,563,226","130,501,803","-134,927,360","775,717,173","132,644,224","38,652,264","-21,250,329","7,814,682"
A128820,대성산업,12,2017,Annual,"900,318,240","53,490,577","788,055,793","286,112,843","36,962,899","617,166,466","1,114,074,439","124,285,617","223,143,992","574,332,220","136,141,767","10,232,839","-12,023,169","8,175,744"
A128820,대성산업,12,2018,Annual,"945,461,187","49,025,629","830,055,485","182,920,834","31,638,756","680,061,230","1,092,773,443","109,301,496","-6,828,313","334,245,053","307,158,802","-50,877,982","6,104,206","8,101,799"
A128820,대성산업,12,2019,Annual,"869,910,394","42,760,264","772,532,275","187,336,828","44,796,188","669,286,947","1,032,388,423","107,051,689","-63,092,818","360,232,133","284,846,190","-23,485,423","-9,673,570","12,743,369"
A128820,대성산업,12,2020,Annual,"832,382,902","46,637,262","729,132,562","208,494,930","54,864,869","736,593,801","1,101,676,164","93,222,865","48,170,763","221,613,092","394,049,600","26,219,372","10,027,475","7,381,169"
A128820,대성산업,12,2021,Annual,"1,129,133,660","110,087,344","995,481,363","318,496,756","75,577,421","1,107,653,271","1,727,522,535","115,162,771","11,829,247","246,526,029","959,837,192","-22,278,858","18,489,525","8,471,095"
A128820,대성산업,12,2022,Annual,"1,871,305,785","156,773,316","1,699,655,674","407,797,829","85,595,767","1,160,437,965","1,824,588,315","123,348,625","-9,644,371","279,793,158","917,712,982","41,904,059","48,301,486","9,171,329"
A011330,유니켐,12,2011,Annual,"109,787,882","11,743,150","113,186,781","34,063,968","18,458,767","22,448,960","59,309,478","7,007,214","-16,692,505","46,039,053","4,034,643","-1,577,789","-10,406,113","174,695"
A011330,유니켐,12,2012,Annual,"99,389,418","17,877,864","100,525,977","36,053,183","12,849,879","26,434,315","64,446,069","7,644,093","-8,530,379","51,895,425","4,604,869","-10,144,117","-8,780,651","883,846"
A011330,유니켐,12,2013,Annual,"86,761,878","20,506,762","89,304,107","39,991,317","10,047,703","23,419,451","64,851,524","9,425,125","-13,009,241","49,044,746","4,321,917","-12,018,072","-11,967,354","174,379"
A011330,유니켐,6,2014,Annual,"18,422,434","1,896,074","26,027,297","11,265,118","3,882,113","27,420,801","39,227,318","18,567,350","-34,855,833","46,467,933","4,504,318","-17,570,986","-26,172,213","54,214"
A011330,유니켐,6,2015,Annual,"8,677,641","1,476,512","12,219,087","15,624,160","10,263,159","23,454,388","40,767,618","1,893,442","-12,390,915","26,220,969","5,028,236","-15,286,914","-5,434,888","50,387"
A011330,유니켐,12,2016,Annual,"36,760,724","12,820,456","30,799,028","41,178,716","26,588,378","24,187,220","66,903,488","3,653,830","1,748,564","33,865,285","4,580,789","-18,122,515","2,307,865","51,849"
A011330,유니켐,12,2017,Annual,"66,051,125","17,219,374","58,121,714","51,043,320","28,705,353","38,977,935","92,818,715","4,292,734","5,871,003","48,527,331","6,102,996","2,074,523","3,636,677","58,486"
A011330,유니켐,12,2018,Annual,"83,645,368","20,192,322","63,238,122","71,326,592","47,088,016","44,300,146","118,585,016","7,231,543","11,708,886","53,943,636","1,792,045","-6,829,114","13,175,702","120,870"
A011330,유니켐,12,2019,Annual,"108,791,123","24,505,670","83,151,988","88,502,470","55,229,450","63,514,246","169,681,996","7,713,363","16,186,990","59,570,635","21,394,899","5,869,890","17,925,772","85,906"
A011330,유니켐,12,2020,Annual,"126,248,782","33,800,638","99,965,165","97,517,688","42,595,990","160,380,472","285,803,950","10,953,999","11,193,675","89,154,334","93,065,072","19,201,728","15,329,618","169,679"
A011330,유니켐,12,2021,Annual,"123,343,370","25,358,398","97,998,491","99,780,859","42,581,013","208,510,046","335,857,581","15,839,270","3,527,085","128,215,329","79,681,152","25,847,100","9,505,608","731,833"
A011330,유니켐,12,2022,Annual,"120,444,646","25,507,840","100,973,687","83,203,990","42,125,615","320,979,216","434,878,231","16,202,156","1,296,442","272,487,901","23,222,201","23,431,308","3,268,803","998,651"
A214390,경보제약,12,2011,Annual,"140,390,500","29,853,562","103,222,886","63,116,351","28,455,756","41,067,793","117,653,953","21,701,180","7,850,271","53,049,982","24,209,166","4,645,846","15,466,433","308,391"
A214390,경보제약,12,2012,Annual,"152,821,642","22,381,023","106,093,402","63,634,349","37,871,753","40,882,383","119,939,786","24,181,078","14,512,683","46,562,623","19,652,331","21,864,988","22,547,162","525,137"
A214390,경보제약,12,2013,Annual,"162,218,140","44,099,946","111,397,166","84,622,358","32,202,182","43,796,688","143,382,795","24,607,198","18,024,925","60,484,069","16,679,920","21,628,813","26,213,776","577,734"
A214390,경보제약,12,2014,Annual,"169,781,246","45,442,659","119,975,881","97,476,890","43,107,463","55,285,405","168,034,561","22,136,802","8,635,954","85,615,616","14,089,089","16,041,867","27,668,563","802,157"
A214390,경보제약,12,2015,Annual,"178,032,632","43,393,210","129,475,387","105,108,130","49,522,277","74,892,236","195,488,457","22,924,910","26,109,623","64,542,191","8,129,116","4,240,142","25,632,335","849,635"
A214390,경보제약,12,2016,Annual,"186,726,170","48,260,150","142,622,767","102,226,920","47,568,951","83,949,070","203,735,980","28,509,177","12,705,930","72,716,830","1,616,810","25,328,803","15,594,227","1,138,299"
A214390,경보제약,12,2017,Annual,"191,661,374","52,887,803","137,038,683","110,638,039","47,964,422","78,497,115","204,869,399","30,036,042","17,963,310","60,379,395","2,980,407","25,805,146","24,586,649","1,110,349"
A214390,경보제약,12,2018,Annual,"201,343,596","63,552,852","152,082,417","128,936,315","53,494,316","76,497,132","221,622,993","31,994,604","13,116,049","69,317,865","3,292,963","-1,138,159","17,266,575","1,105,537"
A214390,경보제약,12,2019,Annual,"191,706,189","50,217,495","150,990,036","124,176,490","62,312,499","88,116,421","237,816,742","34,522,080","5,285,239","83,814,952","4,838,286","23,668,111","6,194,073","1,568,372"
A214390,경보제약,12,2020,Annual,"215,285,095","50,500,895","162,820,355","138,192,492","62,173,361","88,535,188","253,239,177","43,803,308","9,404,446","93,763,557","3,418,826","20,795,227","8,661,432","2,344,398"
A214390,경보제약,12,2021,Annual,"170,659,645","46,906,211","135,299,352","111,166,321","57,669,877","94,707,475","236,979,153","41,985,137","-7,495,179","88,814,156","2,464,267","17,967,903","-6,624,844","2,226,448"
A214390,경보제약,12,2022,Annual,"196,264,902","50,201,593","151,847,030","116,325,650","57,442,770","93,556,421","240,544,942","43,025,220","610,590","95,569,006","1,271,881","10,126,731","1,392,652","2,124,072"
A011000,진원생명과학,12,2011,Annual,"27,737,197","3,848,427","23,294,302","22,344,327","7,504,083","2,611,288","40,462,483","8,487,043","-4,937,077","5,602,789","1,065,421","-2,874,458","-4,044,148","1,760,121"
A011000,진원생명과학,12,2012,Annual,"19,410,461","3,041,701","17,443,154","26,678,448","6,799,182","1,855,401","39,961,250","10,364,007","-8,888,478","12,726,455","494,018","-6,202,870","-8,396,699","1,489,208"
A011000,진원생명과학,12,2013,Annual,"20,657,216","3,938,722","16,482,933","19,496,802","6,143,731","1,429,162","31,820,428","10,484,068","-8,362,870","6,406,543","1,703,057","-2,347,273","-6,309,785","1,426,342"
A011000,진원생명과학,12,2014,Annual,"24,625,226","3,681,514","20,624,849","29,440,074","6,134,356","1,700,317","40,766,159","10,427,570","-6,491,730","4,275,927","1,759,045","-4,158,525","-6,427,193","1,368,317"
A011000,진원생명과학,12,2015,Annual,"28,364,785","6,560,275","20,721,435","35,281,502","6,893,143","3,048,625","47,691,247","11,270,306","1,413,763","6,690,674","1,561,691","778,498","-3,626,956","976,335"
A011000,진원생명과학,12,2016,Annual,"31,371,459","6,624,960","23,274,352","52,910,146","7,016,914","4,286,895","65,661,589","22,091,500","-15,598,930","28,677,637","1,131,766","-12,388,731","-13,994,394","862,942"
A011000,진원생명과학,12,2017,Annual,"27,171,386","4,358,334","21,515,735","34,652,890","6,876,278","3,427,135","45,634,058","30,517,307","-23,729,655","8,568,210","525,543","-4,040,043","-24,861,656","696,542"
A011000,진원생명과학,12,2018,Annual,"34,292,568","6,179,935","23,595,467","38,183,342","7,828,159","6,111,893","49,295,861","21,956,150","-11,897,643","18,812,465","1,073,239","-7,268,957","-11,259,050","1,002,682"
A011000,진원생명과학,12,2019,Annual,"41,241,251","9,122,026","28,351,901","36,595,937","8,745,565","10,003,934","51,152,312","21,098,347","-7,618,563","22,652,882","4,439,264","-1,270,007","-8,208,996","1,489,083"
A011000,진원생명과학,12,2020,Annual,"41,502,729","7,407,597","30,090,751","108,760,184","8,299,048","22,426,859","136,570,536","29,871,079","-18,648,412","36,705,093","1,356,651","-15,915,810","-18,459,101","1,716,691"
