Symbol,Name,회계년,매출총이익률(%),영업이익률(%),당기순이익률(%),자본금영업이익률(%),영업수익/영업비용(%),세전계속사업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%),매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),부채비율(%),유동비율(%),당좌비율(%),현금비율(%),유형자산구성비율(%),무형자산구성비율(%),판관비율(%),타인자본비율(%),총자산회전율(회),매출채권회전율(회),재고자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),현금흐름/총부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,manipulate
A007460,에이프로젠,2017,17.12,8.71,5.8,21.1,109.55,7.06,17.09,14.04,-26.37,-30.53,-2.77,323.47,-6.05,78.5,389.28,382.59,203.69,16.3,0.15,8.41,43.98,0.23,4.47,10.38,0.5,0.44,2.42,5.69,11.31,4.94,1.2,1.06,0.35,0.74,0.05,0.95,0.8,-0.02,0.0
A007460,에이프로젠,2018,17.74,2.83,-52.71,3.98,102.91,-32.51,-45.85,-74.32,23.69,-59.88,-1224.62,34.62,-23.09,99.12,140.4,135.82,59.87,8.35,0.01,14.92,49.78,0.15,6.57,12.12,0.32,0.28,1.41,-15.3,-48.56,-13.82,0.64,0.96,9.480000000000018,1.24,0.05,1.77,1.13,0.01,0.0
A007460,에이프로젠,2019,15.86,6.02,-14.16,4.94,106.4,-17.89,-14.67,-11.61,0.81,114.72,-72.93,38.56,-35.91,63.66,81.29,76.47,25.32,4.7,0.02,9.84,38.9,0.12,6.66,8.12,0.27,0.21,0.82,-2.5,-9.36,-1.96,1.23,1.12,1.17,1.01,0.06,0.66,0.78,0.01,0.0
A007460,에이프로젠,2020,15.24,8.85,-64.61,7.63,109.71,-70.37,-60.64,-55.68,44.08,111.82,557.54,16.19,-1.2,80.21,77.0,73.71,14.9,3.63,0.03,6.39,44.51,0.14,10.77,9.89,0.33,0.24,0.86,-20.29,-61.21,-14.72,0.42,1.04,1.04,1.44,0.1,0.65,1.14,-0.01,0.0
A007460,에이프로젠,2021,-12.17,-209.01525000000007,-454.0927500000017,-22.34,17.18,-396.4365,-30.59,-30.51,-88.76,-712.19,14.54,-65.95,3.95,86.87,42.06,41.93,16.37,10.68,0.15,240.30600000000004,46.49,0.02,2.44,2.36,0.05,0.04,0.05,-25.37,-430.65625000000006,-20.78,2.73,-1.25,1.11,0.11,0.1,6.160750000000009,1.04,-0.05,0.0
A007460,에이프로젠,2022,3.3,-153.31,-250.59,-27.56,39.48,-250.25,-44.98,-45.04,326.76,35.74,62.44,168.02,62.82,88.45,22.65,18.8,8.44,6.44,18.5,156.61,46.94,0.09,8.42,7.95,0.19,0.17,0.18,-43.74,-224.68,-38.5,1.0,-3.69,1.1,4.27,0.28,0.33,1.01,-0.02,0.0
A036570,엔씨소프트,2012,74.03,21.25,14.46,923.53,126.99,19.15,832.21,628.58,-4.97,-48.2,-61.14,7.75,16.93,15.56,418.78,418.69,20.67,33.3,2.47,52.78,13.47,0.41,8.81,4257.7,2.78,0.47,43.46,50.58,18.21,8.64,0.85,1.09,1.25,0.95,0.04,1.26,0.85,-0.02,0.0
A036570,엔씨소프트,2013,79.47,34.71,26.88,1680.67,153.15,35.72,1729.86,1301.6,11.6,82.25,107.37,12.56,-42.35,18.89,392.93,392.9,14.49,16.58,1.91,44.76,15.89,0.41,9.9,5109.195750000008,2.77,0.48,48.43,85.03,30.66,14.73,1.1,0.93,1.65,1.12,0.04,0.85,1.18,-0.02,0.0
A036570,엔씨소프트,2014,83.08,43.97,33.75,2457.56,178.47,42.77,2390.67,1886.44,15.5,46.33,45.03,16.87,-3.74,16.53,551.69,551.66,63.27,13.93,1.51,39.12,14.18,0.41,9.56,5109.195750000008,2.74,0.48,55.89,102.99,37.55,18.14,1.02,0.96,0.85,1.15,0.08,0.87,0.89,0.01,0.0
A036570,엔씨소프트,2015,82.5,41.72,30.42,2346.21,171.59,41.06,2309.28,1710.88,0.65,-4.5,-9.28,31.35,-2.75,17.09,410.6,410.57,57.67,10.26,1.04,40.77,14.59,0.33,8.9,5109.195750000008,2.32,0.39,56.24,78.76,34.01,13.27,1.0,1.01,1.47,1.01,0.09,1.04,1.03,0.01,0.0
A036570,엔씨소프트,2016,83.9,42.89,38.6,2910.79,175.1,48.3,3277.87,2619.6,20.68,24.06,53.11,5.13,-2.29,19.45,553.72,553.57,30.23,9.35,0.91,41.01,16.29,0.34,6.65,4154.42,2.21,0.4,67.87,91.28,41.32,16.7,1.85,0.98,0.99,1.21,0.09,1.01,1.12,0.1,0.0
A036570,엔씨소프트,2017,100.0,40.02,30.49,5643.98,166.72,40.33,5687.68,4299.93,107.84,93.94,64.18,45.91,3.6,25.72,448.12,448.07,20.14,6.31,0.62,59.98,20.46,0.54,8.51,5109.195750000008,2.88,0.67,141.03,91.53,31.81,21.21,0.65,0.84,1.0,2.08,0.09,1.46,1.26,0.01,0.0
A036570,엔씨소프트,2018,100.0,44.51,28.66,6208.46,180.23,42.63,5945.65,3996.77,-1.08,10.03,-7.03,-12.04,1.74,19.0,385.61,385.44,15.66,7.71,0.83,55.49,15.96,0.48,7.8,3548.15,2.62,0.59,139.47,78.77,30.07,17.78,0.89,1.0,0.9,0.99,0.09,0.93,0.78,0.09,0.0
A036570,엔씨소프트,2019,100.0,36.5,20.15,5075.34,157.48,28.69,3990.09,2802.19,-0.26,-18.22,-29.86,3.33,20.19,27.27,553.01,552.5,34.59,8.38,0.79,63.5,21.43,0.5,6.63,1267.34,2.67,0.62,139.05,60.13,22.51,13.95,1.51,1.0,0.75,1.0,0.09,1.14,1.34,0.03,0.0
A036570,엔씨소프트,2020,100.0,38.73,27.98,6795.093500000028,163.22,37.51,7663.72,5716.71,46.96,55.95,104.08,27.27,1.1,24.73,571.67,571.57,16.22,6.79,0.63,61.27,19.83,0.63,8.83,2068.22,3.05,0.79,204.28,91.3,29.93,23.6,0.57,1.0,1.14,1.47,0.12,0.96,0.93,0.03,0.0
A036570,엔씨소프트,2021,99.98,15.93,16.55,3089.3,118.94,20.97,4068.02,3210.18,-5.04,-60.96,-43.85,-1.07,150.72,42.46,382.06,381.08,16.94,15.08,0.45,84.06,29.81,0.5,8.64,678.63,2.0,0.67,193.98,40.02,19.97,13.43,1.19,1.0,0.96,0.95,0.14,1.37,1.5,-0.01,0.0
A036570,엔씨소프트,2022,100.0,23.98,19.08,5247.21,131.55,26.1,5709.12,4174.86,12.79,69.85,30.05,2.32,25.44,34.66,580.94,580.86,31.61,19.56,0.49,76.02,25.74,0.54,10.94,773.61,1.96,0.75,218.78,44.36,22.68,17.08,0.6,1.0,0.66,1.13,0.1,0.9,0.86,-0.03,0.0
A085310,엔케이,2012,13.27,-1.62,-3.87,-19.13,98.41,-4.97,-58.83,-45.76,-0.24,-156.2,-751.46,-5.27,6.31,99.6,151.68,94.27,15.36,32.57,2.1,14.89,49.9,0.7,3.42,3.6,1.45,1.35,11.83,-2.38,-1.64,-2.21,1.02,1.01,1.04,1.0,0.05,1.41,1.08,0.02,0.0
A085310,엔케이,2013,10.84,-7.14,-9.74,-75.82,93.34,-12.29,-130.49,-103.45,-10.21,296.42,126.08,-13.07,7.39,108.56,94.95,44.17,10.82,38.52,1.87,17.98,52.05,0.65,4.0,3.17,1.28,1.33,10.62,-9.53,-7.44,-9.89,0.58,1.22,1.17,0.9,0.05,1.21,1.04,-0.07,0.0
A085310,엔케이,2014,10.19,4.01,2.9,42.7,104.18,3.67,39.1,30.94,21.88,-168.43,-136.34,31.84,-1.08,79.62,130.22,86.53,6.69,33.56,1.54,6.19,44.33,0.78,4.52,4.17,1.63,1.5,10.65,7.96,4.88,7.33,1.75,1.06,0.98,1.22,0.04,0.34,0.85,0.05,0.0
A085310,엔케이,2015,7.44,0.48,0.73,4.76,100.48,1.32,13.1,7.26,13.45,-86.44,-71.48,6.1,0.0,69.2,161.57,114.02,52.12,33.57,1.54,6.97,40.9,0.83,4.82,5.78,1.96,1.46,9.94,4.6,2.35,3.41,0.5,1.37,1.12,1.13,0.04,1.13,0.92,-0.06,0.0
A085310,엔케이,2016,-3.4,-16.17,-19.81,-104.1,86.08,-19.82,-127.55,-127.53,-33.15,-2355.9,-1913.8,-18.72,8.85,70.59,69.93,49.36,10.65,44.59,5.95,12.77,41.38,0.61,5.26,5.77,1.49,1.04,6.44,-25.7,-17.22,-17.95,1.04,-2.19,1.35,0.67,0.04,1.83,1.01,-0.17,0.0
A085310,엔케이,2017,10.31,-3.01,-2.76,-7.78,97.08,0.86,2.23,-7.12,-47.13,-90.16,-92.65,21.07,-8.06,29.44,93.45,66.75,13.44,44.63,11.17,13.32,22.74,0.38,4.16,5.77,1.16,0.56,2.59,2.33,2.02,1.12,1.19,-0.33,1.24,0.53,0.04,1.04,0.55,-0.03,0.0
A085310,엔케이,2018,-7.32,-26.39,-35.35,-49.87,79.12,-35.67,-67.41,-66.81,-9.34,694.85,1063.28,-22.88,-15.53,51.1,95.69,81.94,43.0,41.87,10.61,19.07,33.82,0.37,4.72,7.94,1.34,0.52,1.89,-37.44,-28.01,-14.55,1.18,-1.41,0.82,0.91,0.04,1.43,1.49,-0.07,0.0
A085310,엔케이,2019,3.44,-11.51,-43.01,-21.22,89.67,-37.27,-68.68,-79.25,-2.49,-57.45,18.63,-26.91,-19.21,42.71,92.5,80.65,13.32,49.0,4.22,14.95,29.93,0.46,4.07,12.33,1.41,0.67,1.84,-49.6,-35.09,-23.59,1.22,-2.13,0.86,0.98,0.06,0.78,0.89,-0.02,0.0
A085310,엔케이,2020,11.7,-0.43,-1.34,-0.74,99.57,-7.36,-12.76,-2.33,-5.92,-96.5,-97.06,-1.87,-36.89,55.64,146.69,140.92,59.11,28.9,0.06,12.13,35.75,0.51,3.86,20.34,1.54,0.76,1.73,5.15,3.35,2.53,0.88,0.29,0.96,0.94,0.08,0.81,1.19,0.05,0.0
A085310,엔케이,2021,16.6,2.89,10.32,4.98,102.98,10.32,17.8,17.8,-0.53,-771.96,-864.29,9.23,-48.1,27.98,248.04,241.1,171.72,16.7,0.04,13.71,21.86,0.51,5.35,31.33,1.76,0.73,1.72,22.95,13.03,9.46,0.58,0.7,1.27,0.99,0.07,1.13,0.61,-0.09,0.0
A085310,엔케이,2022,10.98,1.05,5.89,1.71,101.07,5.34,8.67,9.56,-5.89,-65.68,-46.27,4.61,-23.64,25.6,251.31,243.32,75.42,12.42,0.04,9.92,20.38,0.5,6.14,33.41,2.39,0.64,1.62,18.79,7.87,5.03,1.32,1.51,1.2,0.94,0.08,0.72,0.93,0.0,0.0
A108670,LX하우시스,2012,20.6,3.11,2.08,129.11,103.21,3.29,136.63,86.22,0.56,10.46,6.35,2.93,6.65,102.63,168.17,145.0,14.7,34.76,2.05,17.49,50.65,1.31,5.01,19.54,2.46,2.78,41.48,12.87,5.22,14.49,0.96,0.9,1.17,1.01,0.1,1.11,0.92,-0.01,0.0
A108670,LX하우시스,2013,21.54,4.18,3.1,191.09,104.36,3.87,176.88,141.65,10.22,48.01,64.3,7.24,21.92,110.83,142.85,119.22,14.0,37.99,1.88,17.36,52.57,1.41,5.34,18.97,2.72,2.91,45.72,16.27,5.98,17.39,1.0,0.96,0.88,1.1,0.11,0.99,1.04,-0.01,0.0
A108670,LX하우시스,2014,22.26,4.87,2.37,237.77,105.12,4.09,199.55,115.69,6.76,24.43,-18.33,4.8,18.87,109.09,166.83,133.77,22.04,43.45,2.08,17.39,52.17,1.4,5.52,16.92,2.67,2.93,48.81,14.33,5.37,15.75,0.91,0.97,0.97,1.07,0.09,1.0,0.99,-0.02,0.0
A108670,LX하우시스,2015,25.25,5.37,2.96,245.64,105.67,4.29,196.31,135.34,-6.23,3.31,16.99,4.62,6.55,112.14,189.82,152.29,34.27,43.61,2.09,19.88,52.86,1.25,5.28,14.71,2.37,2.63,45.77,15.63,6.59,17.3,1.06,0.88,1.03,0.94,0.09,1.14,1.01,0.04,0.0
A108670,LX하우시스,2016,25.05,5.05,3.04,251.32,105.31,4.19,208.75,151.42,8.83,2.31,11.88,5.76,3.1,103.51,159.67,130.35,16.54,44.32,2.11,20.01,50.86,1.31,5.17,16.08,2.52,2.72,49.81,16.71,6.62,17.99,1.13,1.01,0.93,1.09,0.09,1.01,0.96,-0.01,0.0
A108670,LX하우시스,2017,22.23,3.88,2.14,216.61,104.03,2.84,158.93,119.4,12.21,-13.81,-21.14,5.24,16.68,124.21,174.74,143.82,21.02,44.6,1.83,18.35,55.4,1.35,4.98,17.77,2.53,2.89,55.89,14.21,5.61,16.22,0.99,1.13,1.07,1.12,0.1,0.92,1.09,0.04,0.0
A108670,LX하우시스,2018,20.04,1.47,-1.51,82.81,101.49,-1.36,-76.45,-85.37,0.82,-61.77,-171.49,-5.5,3.4,128.77,216.98,173.27,27.99,47.83,1.88,18.57,56.29,1.29,5.15,16.94,2.31,2.92,56.35,5.43,2.35,6.87,0.85,1.11,0.94,1.01,0.09,1.01,1.02,-0.03,0.0
A108670,LX하우시스,2019,21.34,1.55,-0.57,84.08,101.58,-0.75,-40.9,-30.65,-3.81,1.53,-64.1,-2.22,1.73,136.56,115.72,92.43,17.64,48.12,1.88,19.79,57.73,1.26,5.69,16.71,2.2,2.92,54.21,9.24,4.19,12.25,0.92,0.94,1.25,0.96,0.1,1.07,1.03,-0.12,0.0
A108670,LX하우시스,2020,23.59,2.84,-4.07,147.67,102.93,-4.51,-234.23,-211.29,-4.21,75.63,589.4,-11.56,-13.68,149.64,120.12,100.39,41.41,44.51,1.75,20.75,59.94,1.24,6.47,17.58,2.11,3.01,51.93,2.38,1.13,3.4,0.82,0.9,0.82,0.96,0.11,1.05,1.04,-0.16,0.0
A108670,LX하우시스,2021,22.74,2.02,-0.79,119.18,102.06,-0.52,-30.9,-46.87,13.88,-19.29,-77.82,-2.96,4.63,164.39,99.52,76.87,21.4,45.31,1.95,20.73,62.18,1.44,7.57,17.26,2.36,3.7,59.14,8.32,3.52,13.05,1.06,1.04,0.89,1.14,0.13,1.0,1.04,-0.02,0.0
A108670,LX하우시스,2022,19.64,0.82,-3.36,50.08,100.82,-3.42,-209.39,-206.13,3.66,-57.98,339.79,-9.88,-3.73,190.51,102.46,75.17,18.64,44.05,2.5,18.82,65.58,1.48,7.21,14.48,2.32,4.1,61.3,3.02,1.3,5.33,0.96,1.16,1.33,1.04,0.12,0.91,1.05,-0.02,0.0
A037560,LG헬로비전,2012,43.45,15.16,9.86,67.78,117.87,11.83,52.89,44.08,33.02,-9.45,-0.03,48.14,3.06,93.71,86.9,79.76,7.93,34.53,25.45,28.29,48.38,0.59,8.07,51.6,1.2,1.18,4.47,35.19,29.37,34.61,1.73,1.12,1.16,1.33,0.19,1.08,0.94,-0.03,0.0
A037560,LG헬로비전,2013,38.74,9.31,5.77,51.3,110.27,7.62,42.01,31.82,30.54,-19.84,-23.55,18.16,5.01,114.43,112.0,104.78,11.11,27.72,22.42,29.43,53.36,0.58,5.37,43.93,1.13,1.18,5.51,27.56,24.48,28.92,1.39,1.12,1.19,1.31,0.22,1.04,1.1,-0.01,0.0
A037560,LG헬로비전,2014,36.32,8.04,2.02,52.75,108.74,2.8,18.4,13.25,25.72,8.56,-56.04,-2.48,41.98,140.21,81.02,77.23,18.77,36.03,39.1,28.28,58.37,0.61,5.07,61.29,1.09,1.39,6.56,26.72,24.48,33.98,0.85,1.07,0.82,1.26,0.26,0.96,1.09,-0.12,0.0
A037560,LG헬로비전,2015,35.72,8.88,5.05,54.22,109.74,6.42,39.23,30.82,-6.91,2.79,132.61,5.27,-5.75,110.29,70.8,67.35,21.91,36.85,39.8,26.85,52.45,0.57,5.02,63.05,1.02,1.28,6.11,28.56,27.97,35.67,0.88,1.02,0.99,0.93,0.27,0.95,0.9,-0.13,0.0
A037560,LG헬로비전,2016,32.83,3.9,1.95,22.18,104.06,2.36,13.43,11.11,-6.93,-59.1,-63.95,1.62,-5.89,90.37,55.79,53.53,10.53,37.7,41.18,28.93,47.47,0.57,5.13,71.13,1.14,1.15,5.68,28.17,24.6,28.24,1.1,1.09,1.02,0.93,0.27,1.08,0.91,-0.13,0.0
A037560,LG헬로비전,2017,92.17,6.51,2.58,37.63,106.96,3.68,21.28,14.92,1.75,69.7,34.26,2.12,-0.85,89.25,87.53,82.25,17.9,36.82,39.94,85.66,47.16,0.6,5.33,70.3,1.28,1.15,5.78,29.34,22.98,26.35,0.92,0.36,1.02,1.02,0.26,2.96,0.99,-0.11,0.0
A037560,LG헬로비전,2018,90.02,5.75,3.35,34.77,106.1,4.39,26.57,20.26,4.6,-7.62,35.85,6.65,0.58,83.86,93.94,89.29,30.38,35.74,40.19,84.27,45.61,0.62,6.26,65.94,1.33,1.15,6.05,35.02,26.37,30.28,0.8,1.02,1.02,1.05,0.25,0.98,0.97,-0.1,0.0
A037560,LG헬로비전,2019,91.88,2.74,-8.59,15.68,102.82,-8.29,-47.44,-49.15,-5.38,-54.9,-342.55,-9.72,-4.64,88.19,56.87,55.99,13.67,36.88,33.04,89.14,46.86,0.6,6.88,102.63,1.29,1.11,5.72,13.27,10.3,11.4,0.94,0.98,0.95,0.95,0.28,1.06,1.03,-0.12,0.0
A037560,LG헬로비전,2020,91.53,3.31,-29.53,18.04,103.42,-29.28,-159.68,-161.07,-4.72,15.08,227.7,-33.59,-10.03,132.0,88.79,87.08,35.24,40.53,16.85,88.22,56.9,0.65,7.14,170.72,1.26,1.34,5.45,-14.35,-11.35,-15.16,1.0,1.0,0.76,0.95,0.24,0.99,1.21,-0.13,0.0
A037560,LG헬로비전,2021,89.95,4.11,2.52,22.91,104.28,3.28,18.29,14.06,2.29,26.94,-108.73,3.42,-9.37,126.6,163.34,159.51,47.9,36.36,15.59,85.85,55.87,0.73,7.33,124.42,1.3,1.68,5.58,23.58,18.11,30.48,1.02,1.02,1.01,1.02,0.24,0.97,0.98,-0.02,0.0
A037560,LG헬로비전,2022,84.98,4.47,-2.33,26.97,104.68,-1.3,-7.85,-14.07,8.15,17.73,-200.03,-4.42,-8.03,127.13,103.97,102.47,42.21,34.91,11.05,80.51,55.97,0.81,7.42,138.94,1.44,1.83,6.03,15.28,10.59,19.39,1.02,1.06,0.94,1.08,0.24,0.94,1.0,-0.09,0.0
A097520,엠씨넥스,2021,8.89,2.19,3.26,200.28,102.24,4.48,409.06,297.73,-29.82,-73.65,-27.65,8.38,15.15,51.98,189.51,168.86,3.27,5.59,0.79,6.69,34.2,1.7,3.16,30.93,4.87,2.62,91.26,18.81,3.86,10.1,1.28,1.19,1.26,0.7,0.16,1.41,0.96,-0.1,0.0
A097520,엠씨넥스,2022,7.66,1.32,2.34,125.22,101.34,2.99,284.12,222.4,4.33,-37.28,-25.06,1.32,85.75,48.85,200.6,172.78,6.32,10.47,0.91,6.34,32.82,1.73,3.78,24.93,5.17,2.61,94.91,15.88,3.07,8.0,0.8,1.16,1.05,1.04,0.15,0.95,0.96,-0.08,0.0
A014440,영보화학,2012,21.01,6.41,4.62,70.01,106.85,5.82,63.53,50.44,6.04,10.26,-8.08,4.88,5.36,57.51,91.03,74.74,7.39,51.9,0.97,14.6,36.51,0.81,3.68,12.67,2.22,1.28,10.92,18.01,8.11,10.38,1.14,1.01,0.95,1.06,0.05,0.98,1.0,-0.01,0.0
A014440,영보화학,2013,21.19,7.59,6.64,98.31,108.22,8.28,107.15,86.0,18.5,40.42,70.49,8.35,9.92,63.99,97.31,80.42,12.49,50.57,0.78,13.6,39.02,0.88,3.68,14.49,2.34,1.42,12.94,23.96,10.25,14.59,0.99,0.99,0.84,1.19,0.05,0.93,1.07,-0.01,0.0
A014440,영보화학,2014,19.92,5.35,3.13,58.92,105.65,4.28,47.18,34.49,-14.87,-40.07,-59.9,1.11,-14.87,62.22,101.35,87.77,10.34,43.05,0.9,14.58,38.35,0.71,3.4,12.77,1.84,1.16,11.02,14.21,7.74,8.96,0.83,1.06,1.63,0.85,0.06,1.07,0.98,-0.01,0.0
A014440,영보화학,2015,24.98,8.36,7.54,80.92,109.12,9.91,96.0,72.99,-12.13,37.36,111.65,5.92,1.14,50.85,103.71,90.41,16.01,44.2,0.94,16.62,33.71,0.63,3.94,13.6,1.74,0.98,9.68,22.48,12.89,12.67,0.94,0.8,1.0,0.88,0.07,1.14,0.88,-0.07,0.0
A014440,영보화학,2016,23.76,6.76,6.68,59.4,107.25,8.44,74.18,58.69,-9.21,-26.59,-19.59,3.95,-3.17,44.49,115.14,102.15,23.1,42.99,2.25,17.0,30.79,0.58,3.87,13.71,1.79,0.85,8.79,23.16,12.96,11.02,1.15,1.05,1.03,0.91,0.07,1.02,0.91,-0.05,0.0
A014440,영보화학,2017,19.74,5.72,19.87,72.39,106.07,26.5,335.26,251.36,43.93,21.85,328.28,30.01,5.94,21.28,234.37,209.19,101.33,41.73,2.17,14.02,17.55,0.8,4.7,18.92,3.33,1.04,12.65,82.39,24.75,25.85,0.91,1.2,0.78,1.44,0.08,0.82,0.57,-0.06,0.0
A014440,영보화학,2018,19.34,4.12,4.29,49.22,104.29,5.54,66.19,51.3,-5.5,-32.0,-79.59,1.63,-4.33,15.34,220.58,179.23,67.48,41.31,2.1,15.22,13.3,0.73,4.47,14.86,4.74,0.87,11.96,45.85,9.68,8.38,0.79,1.02,1.73,0.95,0.08,1.09,0.76,-0.03,0.0
A014440,영보화학,2019,22.77,8.92,7.26,103.14,109.79,9.43,109.04,83.95,-3.26,109.55,63.63,4.32,-1.15,13.21,273.31,231.98,127.34,39.88,1.9,13.86,11.67,0.71,5.5,13.96,5.71,0.81,11.57,74.37,13.03,10.6,0.86,0.85,0.97,0.97,0.09,0.91,0.88,-0.04,0.0
A014440,영보화학,2020,22.34,6.31,11.71,54.52,106.73,13.32,115.2,101.22,-25.26,-47.14,20.57,6.02,-2.66,9.69,301.25,249.16,120.21,37.79,1.56,16.03,8.83,0.52,4.59,11.09,5.07,0.58,8.65,98.8,19.48,11.26,1.3,1.02,1.24,0.75,0.09,1.16,0.76,-0.05,0.0
A014440,영보화학,2021,23.35,7.01,5.34,59.04,107.53,9.0,75.86,45.04,-2.52,8.29,-55.51,2.49,1.2,9.48,327.98,276.06,156.14,37.38,1.14,16.35,8.66,0.49,4.74,10.87,5.64,0.54,8.43,70.21,12.44,6.73,0.94,0.96,0.96,0.97,0.1,1.02,0.98,-0.06,0.0
A014440,영보화학,2022,18.7,2.75,2.97,22.28,102.83,3.58,28.96,24.02,-3.93,-62.27,-46.66,0.86,-1.8,6.76,423.04,365.65,218.62,37.32,0.95,15.94,6.33,0.47,5.01,11.64,6.3,0.51,8.1,62.86,9.98,5.1,0.93,1.25,1.05,0.96,0.08,0.98,0.73,-0.03,0.0
A111770,영원무역,2012,13.73,7.59,4.92,391.97,108.21,6.43,332.38,254.13,5.6,5.07,-4.41,9.89,46.2,53.24,151.97,133.82,43.65,15.29,0.41,6.14,34.74,1.38,8.95,30.2,4.09,2.08,51.67,21.39,5.24,10.89,0.97,1.01,1.08,1.06,0.03,0.98,1.07,0.0,0.0
A111770,영원무역,2013,12.97,6.36,4.31,327.64,106.79,6.13,315.87,221.93,3.96,-12.83,-8.92,27.94,21.2,44.23,170.24,154.1,51.3,15.39,0.3,6.61,30.67,1.22,8.17,33.18,3.76,1.81,51.51,17.74,4.72,8.55,1.2,1.06,0.96,1.04,0.03,1.08,0.88,0.01,0.0
A111770,영원무역,2014,12.58,5.62,3.86,289.19,105.95,5.16,265.37,198.7,4.0,-8.11,-6.79,5.91,18.84,49.41,134.41,115.33,39.93,16.67,0.26,6.96,33.07,1.11,7.68,27.8,3.48,1.63,51.46,15.3,4.4,7.17,0.95,1.03,1.05,1.04,0.03,1.05,1.08,-0.02,0.0
A111770,영원무역,2015,14.18,7.29,4.88,373.48,107.86,6.56,336.15,250.05,-0.45,29.15,25.84,12.02,2.5,68.53,150.31,139.77,75.4,13.52,0.18,6.89,40.66,0.93,7.34,28.17,2.5,1.49,51.22,13.71,5.48,8.16,1.1,0.89,1.03,1.0,0.03,0.99,1.23,-0.03,0.0
A111770,영원무역,2016,14.28,7.94,5.41,434.35,108.62,7.3,399.59,296.14,6.79,16.3,18.43,4.36,3.25,68.68,109.11,104.48,50.26,13.37,0.15,6.34,40.72,0.87,7.37,48.56,2.15,1.47,54.7,12.87,6.0,8.83,0.97,0.99,1.06,1.07,0.04,0.92,1.0,-0.01,0.0
A111770,영원무역,2017,13.98,7.65,3.72,427.68,108.29,5.75,321.46,207.68,2.14,-1.53,-29.87,7.89,-14.38,55.81,107.76,101.6,50.32,11.48,0.14,6.33,35.82,0.87,7.99,62.67,2.28,1.42,55.88,9.88,4.32,6.12,0.83,1.02,1.1,1.02,0.04,1.0,0.88,-0.0,0.0
A111770,영원무역,2018,14.75,8.19,3.6,429.74,108.92,6.58,345.33,188.72,-6.08,0.48,-9.13,23.01,4.47,47.17,108.0,98.31,47.61,10.33,0.11,6.56,32.05,0.76,8.68,43.27,2.25,1.15,52.48,9.79,4.35,4.99,0.94,0.95,1.09,0.94,0.04,1.04,0.89,0.01,0.0
A111770,영원무역,2019,13.74,8.77,4.92,537.79,109.62,7.34,450.06,301.51,16.82,25.14,59.76,15.46,-39.7,42.72,118.11,111.02,52.59,5.56,0.08,4.97,29.93,0.78,9.66,45.81,2.52,1.13,61.31,14.44,5.72,6.47,1.06,1.07,1.03,1.17,0.05,0.76,0.93,0.03,0.0
A111770,영원무역,2020,15.04,9.99,5.22,514.17,111.1,7.38,379.73,268.64,-16.02,-4.39,-10.9,-2.16,-6.2,42.55,136.06,131.32,83.36,5.34,0.1,5.05,29.85,0.63,8.51,50.92,2.1,0.89,51.48,12.78,6.09,5.45,0.86,0.91,0.94,0.84,0.1,1.02,1.0,-0.02,0.0
A111770,영원무역,2021,15.09,10.85,9.52,701.94,112.18,13.02,842.26,615.94,25.61,36.52,129.28,8.21,1.09,37.15,208.55,202.05,84.91,5.18,0.09,4.23,27.09,0.78,9.72,70.49,2.75,1.09,64.67,28.02,10.2,11.14,1.29,1.0,0.84,1.26,0.09,0.84,0.91,0.03,0.0
A111770,영원무역,2022,15.16,11.34,9.58,1090.3,112.79,12.06,1159.72,921.72,48.71,55.33,49.64,16.21,-4.0,19.52,288.33,281.83,43.38,4.91,0.05,3.82,16.33,1.13,10.42,117.89,5.22,1.44,96.17,52.39,10.04,14.5,0.83,1.0,1.14,1.49,0.09,0.9,0.6,0.12,0.0
A003520,영진약품,2012,35.14,2.37,1.3,3.68,102.43,1.89,2.93,2.02,22.82,-6.06,-30.48,1.32,-1.04,77.83,194.69,118.39,6.96,36.6,2.46,32.77,43.77,0.86,3.52,5.03,1.98,1.52,1.55,9.25,4.66,7.1,0.91,1.14,0.97,1.23,0.06,0.89,1.02,0.01,0.0
A003520,영진약품,2013,36.4,4.42,7.5,7.79,104.62,7.05,12.43,13.22,13.75,111.66,554.45,12.49,-7.11,65.29,212.09,128.63,21.45,32.51,1.1,31.98,39.5,0.95,3.79,5.04,2.27,1.62,1.76,24.15,10.62,17.2,0.88,0.97,1.05,1.14,0.07,0.98,0.9,0.01,0.0
A003520,영진약품,2014,36.51,4.16,0.54,7.86,104.34,3.86,7.28,1.02,6.99,0.87,-92.26,-1.62,22.99,77.57,191.85,119.91,2.65,37.83,1.03,32.35,43.68,0.96,3.8,5.25,2.31,1.65,1.89,8.03,3.48,5.73,1.06,1.0,0.89,1.07,0.08,1.01,1.11,0.0,0.0
