Symbol,Name,결산월,회계년,주기,총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),매출채권(천원),매출액(천원),매출원가(천원),재고자산(천원)
A214430,아이쓰리시스템,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),"2,224,404","25,795,941","20,988,328","7,225,043"
A214430,아이쓰리시스템,12,2014,Annual,0.71,1.23,1.65,21.64,"2,269,712","30,914,384","24,119,864","10,791,173"
A214430,아이쓰리시스템,12,2015,Annual,0.66,1.74,1.07,25.03,"4,348,545","38,981,760","29,555,564","13,518,578"
A214430,아이쓰리시스템,12,2016,Annual,0.69,2.46,0.96,30.06,"8,321,317","51,110,409","39,392,872","17,593,019"
A214430,아이쓰리시스템,12,2017,Annual,0.86,3.25,1.17,26.93,"9,431,713","69,607,526","52,825,405","20,128,935"
A214430,아이쓰리시스템,12,2018,Annual,0.78,3.22,1.03,19.66,"8,002,193","69,164,997","52,969,771","24,942,275"
A214430,아이쓰리시스템,12,2019,Annual,0.57,2.38,0.74,14.48,"9,350,073","51,862,039","47,143,343","24,176,870"
A214430,아이쓰리시스템,12,2020,Annual,0.64,1.93,0.95,18.58,"5,404,967","66,532,479","56,090,881","27,136,644"
A214430,아이쓰리시스템,12,2021,Annual,0.71,1.98,1.11,22.26,"6,209,202","79,723,132","69,264,463","33,360,565"
A214430,아이쓰리시스템,12,2022,Annual,0.76,2.43,1.10,23.42,"5,653,881","83,845,592","68,642,626","44,405,978"
A060150,인선이엔티,12,2011,Annual,0.38,0.96,0.63,5.86,"22,928,532","99,906,003","76,879,420","2,143,460"
A060150,인선이엔티,12,2012,Annual,0.33,0.76,0.57,5.09,"20,648,800","86,898,069","69,343,564","1,525,774"
A060150,인선이엔티,12,2013,Annual,0.26,0.54,0.49,4.02,"19,235,459","68,636,673","51,649,356","1,547,896"
A060150,인선이엔티,12,2014,Annual,0.24,0.49,0.48,3.94,"15,272,067","67,201,260","52,855,988","6,543,148"
A060150,인선이엔티,12,2015,Annual,0.33,0.66,0.65,5.59,"22,502,313","95,334,443","72,614,747","12,714,094"
A060150,인선이엔티,12,2016,Annual,0.46,0.90,0.93,7.94,"28,104,713","135,518,950","101,462,556","15,958,428"
A060150,인선이엔티,12,2017,Annual,0.53,1.13,1.02,9.16,"27,642,490","160,280,182","121,392,406","13,231,722"
A060150,인선이엔티,12,2018,Annual,0.57,1.37,0.99,9.72,"27,168,705","175,954,965","135,494,697","11,722,277"
A060150,인선이엔티,12,2019,Annual,0.56,1.37,0.94,9.81,"31,580,050","183,949,124","137,744,192","10,544,226"
A060150,인선이엔티,12,2020,Annual,0.50,1.33,0.80,9.82,"37,870,301","208,566,539","141,480,481","10,515,691"
A060150,인선이엔티,12,2021,Annual,0.50,1.50,0.76,10.58,"34,404,361","246,411,621","182,748,614","12,098,233"
A060150,인선이엔티,12,2022,Annual,0.46,1.31,0.70,10.21,"37,357,332","237,616,654","179,785,164","11,522,473"
A100790,미래에셋벤처투자,3,2011,Annual,0.22,25.03,0.22,0.30,,"7,449,090","911,941",
A100790,미래에셋벤처투자,3,2012,Annual,0.17,11.72,0.18,0.26,,"6,469,343","1,226,939",
A100790,미래에셋벤처투자,12,2013,Annual,0.32,6.96,0.33,0.57,,"14,269,480","1,258,868",
A100790,미래에셋벤처투자,12,2014,Annual,0.20,4.48,0.21,0.44,,"11,038,369","1,196,651",
A100790,미래에셋벤처투자,12,2015,Annual,0.52,7.44,0.56,1.49,,"37,069,119","1,988,233",
A100790,미래에셋벤처투자,12,2016,Annual,0.14,1.83,0.15,0.48,,"12,030,682","3,549,825",
A100790,미래에셋벤처투자,12,2017,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),,"16,289,972","3,454,857",
A100790,미래에셋벤처투자,12,2018,Annual,0.48,0.96,0.97,3.98,,"102,286,616","72,058,921",
A100790,미래에셋벤처투자,12,2019,Annual,0.25,0.39,0.68,3.19,,"92,092,483","65,857,970",
A100790,미래에셋벤처투자,12,2020,Annual,0.27,0.42,0.78,3.30,,"128,083,324","77,949,615",
A100790,미래에셋벤처투자,12,2021,Annual,0.40,0.57,1.30,5.90,,"274,825,055","164,011,616",
A100790,미래에셋벤처투자,12,2022,Annual,0.23,0.32,0.80,4.56,,"217,962,576","147,113,942",
A251970,펌텍코리아,12,2011,Annual,1.29,1.72,5.26,31.16,"4,233,560","28,818,996","23,805,018","405,852"
A251970,펌텍코리아,12,2012,Annual,1.47,2.05,5.23,42.51,"6,280,717","39,321,597","33,372,707","325,712"
A251970,펌텍코리아,12,2013,Annual,1.55,2.22,5.18,49.61,"7,286,312","45,887,937","38,346,771","207,263"
A251970,펌텍코리아,12,2014,Annual,1.52,2.19,5.00,59.16,"8,858,131","54,722,314","45,915,031","244,373"
A251970,펌텍코리아,12,2015,Annual,1.64,2.48,4.83,89.61,"12,640,576","82,889,616","68,572,178","452,643"
A251970,펌텍코리아,12,2016,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),"16,193,746","107,513,319","83,635,272","5,160,857"
A251970,펌텍코리아,12,2017,Annual,1.29,2.69,2.49,144.39,"19,276,106","133,563,767","102,615,653","5,160,501"
A251970,펌텍코리아,12,2018,Annual,1.22,2.92,2.10,163.32,"19,423,813","151,070,087","116,154,097","7,584,980"
A251970,펌텍코리아,12,2019,Annual,0.82,2.21,1.31,49.23,"29,084,936","175,371,909","137,507,678","6,674,590"
A251970,펌텍코리아,12,2020,Annual,0.68,2.31,0.96,31.74,"27,297,076","196,796,773","154,865,966","6,088,333"
A251970,펌텍코리아,12,2021,Annual,0.75,3.46,0.96,35.81,"31,527,125","222,029,184","172,799,776","12,462,972"
A251970,펌텍코리아,12,2022,Annual,0.76,3.74,0.95,38.17,"32,350,594","236,643,004","187,801,518","15,015,900"
A053080,케이엔솔,12,2011,Annual,2.19,6.09,3.41,66.13,"13,164,072","140,195,453","112,648,751",0
A053080,케이엔솔,12,2012,Annual,1.53,5.36,2.14,47.23,"28,813,727","100,133,839","81,546,200","536,316"
A053080,케이엔솔,12,2013,Annual,1.40,5.16,1.92,44.99,"26,229,093","95,369,142","82,080,399",0
A053080,케이엔솔,12,2014,Annual,1.58,6.12,2.13,56.34,"24,550,995","128,577,771","110,065,550","345,199"
A053080,케이엔솔,12,2015,Annual,1.14,5.76,1.42,42.37,"21,143,441","106,429,885","85,075,917",0
A053080,케이엔솔,12,2016,Annual,1.50,10.27,1.76,56.36,"34,314,720","145,358,930","120,611,978",0
A053080,케이엔솔,12,2017,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),"17,609,000","192,799,315","160,912,124",0
A053080,케이엔솔,12,2018,Annual,1.18,6.10,1.47,63.80,"15,064,517","160,275,380","128,231,267","3,369,547"
A053080,케이엔솔,12,2019,Annual,1.30,3.39,2.12,102.47,"27,907,658","228,382,900","190,068,641","603,200"
A053080,케이엔솔,12,2020,Annual,1.51,3.30,2.77,159.75,"37,443,300","326,895,261","279,288,360","221,905"
A053080,케이엔솔,12,2021,Annual,1.20,2.63,2.21,71.96,"58,110,422","311,097,345","269,257,696","1,740,378"
A053080,케이엔솔,12,2022,Annual,1.29,2.62,2.55,59.82,"46,956,094","388,809,234","336,385,084","1,171,654"
A030530,원익홀딩스,12,2011,Annual,0.82,2.01,1.37,9.66,"48,004,188","340,383,692","237,181,434","82,430,205"
A030530,원익홀딩스,12,2012,Annual,0.72,2.14,1.08,9.59,"17,097,944","348,738,459","238,894,812","67,344,582"
A030530,원익홀딩스,12,2013,Annual,0.79,2.57,1.14,11.01,"50,218,926","423,025,269","284,571,651","92,793,817"
A030530,원익홀딩스,12,2014,Annual,0.89,2.86,1.30,13.84,"81,102,603","557,208,915","360,452,639","77,400,723"
A030530,원익홀딩스,12,2015,Annual,0.45,1.83,0.59,7.31,"45,816,690","294,379,533","210,783,935","75,944,180"
A030530,원익홀딩스,12,2016,Annual,0.39,2.35,0.46,7.48,"23,164,610","294,905,605","209,135,216","64,438,608"
A030530,원익홀딩스,12,2017,Annual,0.50,2.55,0.62,12.48,"46,449,255","481,986,655","342,142,586","81,331,149"
A030530,원익홀딩스,12,2018,Annual,0.44,1.80,0.58,12.95,"29,683,525","500,162,429","350,418,925","72,982,015"
A030530,원익홀딩스,12,2019,Annual,0.37,1.51,0.49,11.67,"29,171,042","450,752,790","313,872,350","68,802,755"
A030530,원익홀딩스,12,2020,Annual,0.45,1.63,0.62,16.73,"63,799,181","645,964,626","474,557,411","145,498,863"
A030530,원익홀딩스,12,2021,Annual,0.37,1.18,0.54,17.30,"98,666,832","667,945,595","487,967,859","196,020,285"
A030530,원익홀딩스,12,2022,Annual,0.47,1.58,0.66,22.81,"72,552,752","881,011,689","668,298,396","170,713,269"
A254490,미래반도체,12,2011,Annual,2.33,3.12,9.09,67.33,"2,216,025","72,250,057","67,779,561","2,961,994"
A254490,미래반도체,12,2012,Annual,1.77,2.33,7.27,50.34,"3,369,029","54,012,845","51,538,472","4,453,362"
A254490,미래반도체,12,2013,Annual,2.92,3.65,14.58,92.79,"5,560,211","99,561,431","95,180,774","9,069,281"
A254490,미래반도체,12,2014,Annual,2.15,2.67,11.11,72.92,"4,599,865","78,241,379","74,565,546","10,573,093"
A254490,미래반도체,12,2015,Annual,2.88,3.99,10.32,24.51,"13,523,562","112,095,855","107,447,029","8,730,310"
A254490,미래반도체,12,2016,Annual,4.15,6.57,11.27,22.54,"14,792,933","181,992,862","172,644,228","8,940,259"
A254490,미래반도체,12,2017,Annual,4.48,8.96,8.97,21.09,"14,178,315","170,282,453","161,946,721","7,857,989"
A254490,미래반도체,12,2018,Annual,6.04,14.80,10.22,40.92,"14,844,642","187,110,400","177,575,737","9,542,550"
A254490,미래반도체,12,2019,Annual,5.52,13.42,9.37,160.14,"18,172,327","171,832,452","163,474,726","5,866,433"
A254490,미래반도체,12,2020,Annual,6.95,24.06,9.77,203.44,"18,029,081","218,295,750","208,400,992","4,819,001"
A254490,미래반도체,12,2021,Annual,5.23,10.58,10.34,305.73,"37,118,790","328,046,447","303,751,343","44,054,527"
A254490,미래반도체,12,2022,Annual,5.30,9.64,11.77,512.72,"77,495,782","550,152,695","521,652,196","21,597,342"
A217330,싸이토젠,12,2011,Annual,,,,,,,,
A217330,싸이토젠,12,2012,Annual,,,,,,,,
A217330,싸이토젠,12,2013,Annual,,,,,"52,417","371,693","311,656",0
A217330,싸이토젠,12,2014,Annual,0.22,0.24,2.04,0.33,"50,232","359,677","337,116",0
A217330,싸이토젠,12,2015,Annual,0.16,0.31,0.31,0.27,"209,227","489,656","426,850",0
A217330,싸이토젠,12,2016,Annual,0.18,0.27,0.54,0.44,"546,428","849,832","586,896","62,635"
A217330,싸이토젠,12,2017,Annual,0.04,0.07,0.08,0.10,"35,568","205,874","179,492","62,635"
A217330,싸이토젠,12,2018,Annual,0.09,1.48,0.09,0.49,"406,772","1,225,483","913,329",0
A217330,싸이토젠,12,2019,Annual,0.04,0.64,0.04,0.28,0,"798,925","985,627",0
A217330,싸이토젠,12,2020,Annual,0.02,0.07,0.02,0.15,"5,500","413,851","543,479",0
A217330,싸이토젠,12,2021,Annual,0.01,0.02,0.02,0.12,"88,895","347,846","290,567",0
A217330,싸이토젠,12,2022,Annual,0.02,0.02,0.05,0.13,"588,230","760,777","565,588","131,469"
A049950,미래컴퍼니,12,2011,Annual,1.07,2.28,2.02,28.18,"24,522,860","107,942,542","78,337,225","4,536,659"
A049950,미래컴퍼니,12,2012,Annual,0.90,2.31,1.48,25.16,"43,083,697","96,358,872","60,164,880","14,757,023"
A049950,미래컴퍼니,12,2013,Annual,0.64,2.12,0.91,16.64,"7,362,491","63,723,303","44,534,580","5,818,430"
A049950,미래컴퍼니,12,2014,Annual,0.52,2.17,0.69,11.68,"12,412,769","44,756,184","36,014,790","4,434,925"
A049950,미래컴퍼니,12,2015,Annual,0.72,2.69,0.99,16.29,"14,473,877","62,403,918","44,064,846","4,962,317"
A049950,미래컴퍼니,12,2016,Annual,0.85,3.04,1.18,20.99,"18,929,136","80,414,537","58,214,302","5,500,654"
A049950,미래컴퍼니,12,2017,Annual,1.37,3.86,2.13,47.37,"30,882,976","181,450,622","118,005,349","12,094,184"
A049950,미래컴퍼니,12,2018,Annual,1.39,4.09,2.11,54.98,"16,867,606","213,396,156","159,506,937","24,344,383"
A049950,미래컴퍼니,12,2019,Annual,0.71,3.28,0.90,24.34,"8,249,289","97,432,267","69,944,355","13,791,181"
A049950,미래컴퍼니,12,2020,Annual,0.46,2.55,0.56,14.28,"10,823,911","58,944,869","53,430,647","18,735,649"
A049950,미래컴퍼니,12,2021,Annual,0.82,2.84,1.16,27.83,"14,751,185","116,380,647","85,006,444","26,067,221"
A049950,미래컴퍼니,12,2022,Annual,0.93,3.27,1.31,36.55,"13,727,555","154,857,082","97,961,522","22,657,698"
A003800,에이스침대,12,2011,Annual,0.70,5.64,0.80,17.05,"16,499,917","189,094,755","95,746,013","17,140,694"
A003800,에이스침대,12,2012,Annual,0.59,5.29,0.67,16.09,"15,050,314","178,410,865","89,221,089","19,440,385"
A003800,에이스침대,12,2013,Annual,0.51,5.62,0.56,14.86,"14,677,440","164,783,680","84,682,691","21,139,422"
A003800,에이스침대,12,2014,Annual,0.49,6.26,0.54,15.26,"14,369,129","169,261,600","84,976,696","23,201,704"
A003800,에이스침대,12,2015,Annual,0.53,6.52,0.57,17.38,"13,803,221","192,732,968","87,944,761","22,879,946"
A003800,에이스침대,12,2016,Annual,0.52,6.16,0.57,18.36,"14,690,172","203,651,325","90,081,163","25,671,299"
A003800,에이스침대,12,2017,Annual,0.50,6.16,0.54,18.58,"20,220,724","206,082,706","90,955,276","25,561,239"
A003800,에이스침대,12,2018,Annual,0.54,6.23,0.59,22.09,"20,040,922","244,986,519","95,879,957","25,678,665"
A003800,에이스침대,12,2019,Annual,0.56,5.74,0.62,25.02,"20,973,431","277,433,284","107,116,423","27,422,454"
A003800,에이스침대,12,2020,Annual,0.53,4.82,0.59,26.10,"20,482,032","289,498,515","115,204,524","28,771,381"
A003800,에이스침대,12,2021,Annual,0.57,4.65,0.65,31.23,"22,640,467","346,374,761","131,998,358","36,180,362"
A003800,에이스침대,12,2022,Annual,0.52,4.59,0.59,31.22,"25,130,022","346,240,916","134,366,408","34,795,491"
A402030,코난테크놀로지,12,2011,Annual,0.76,2.80,1.04,7.08,"2,158,076","11,789,867","3,587,750",0
A402030,코난테크놀로지,12,2012,Annual,0.81,4.09,1.01,6.00,"3,720,264","12,008,837","6,028,800",0
A402030,코난테크놀로지,12,2013,Annual,0.73,4.30,0.88,4.77,"2,737,612","9,543,163","5,261,578",0
A402030,코난테크놀로지,12,2014,Annual,0.76,3.18,0.99,4.87,"2,972,069","9,748,675","4,262,365",0
A402030,코난테크놀로지,12,2015,Annual,0.67,2.27,0.96,4.67,"4,008,223","9,333,851","5,115,709",0
A402030,코난테크놀로지,12,2016,Annual,0.63,1.76,0.99,3.74,"2,868,706","7,489,652","4,971,570",0
A402030,코난테크놀로지,12,2017,Annual,,,,,,,,
A402030,코난테크놀로지,12,2018,Annual,,,,,,,,
A402030,코난테크놀로지,12,2019,Annual,,,,,"2,030,245","12,370,760","8,232,475",0
A402030,코난테크놀로지,12,2020,Annual,1.06,1.49,3.67,7.00,"2,133,935","14,001,472","8,549,450",0
A402030,코난테크놀로지,12,2021,Annual,0.91,1.74,1.91,8.45,"1,900,505","17,849,096","9,194,343",0
A402030,코난테크놀로지,12,2022,Annual,0.41,1.54,0.56,6.08,"2,195,237","15,388,168","10,306,926",0
A094480,갤럭시아머니트리,12,2011,Annual,0.96,1.23,4.39,11.65,"29,507,694","178,423,495","163,893,898","13,872,794"
A094480,갤럭시아머니트리,12,2012,Annual,0.66,0.81,3.60,7.81,"21,480,582","120,349,455","100,308,599","16,158,899"
A094480,갤럭시아머니트리,12,2013,Annual,0.74,0.88,4.70,8.14,"22,978,909","125,745,777","103,978,872","12,262,956"
A094480,갤럭시아머니트리,12,2014,Annual,0.72,0.94,3.01,6.37,"7,701,711","98,315,242","76,262,417",0
A094480,갤럭시아머니트리,12,2015,Annual,0.35,0.58,0.86,2.49,"13,061,228","39,584,971","22,262,684",0
A094480,갤럭시아머니트리,12,2016,Annual,0.40,0.64,1.07,3.29,"12,862,370","53,853,719","29,103,965",0
A094480,갤럭시아머니트리,12,2017,Annual,0.42,0.66,1.17,4.10,"17,563,080","69,129,594","39,407,356",0
A094480,갤럭시아머니트리,12,2018,Annual,0.39,0.61,1.10,4.40,"22,597,888","81,383,391","49,947,224",0
A094480,갤럭시아머니트리,12,2019,Annual,0.36,0.58,0.98,4.36,"22,248,916","85,556,494","52,087,968",0
A094480,갤럭시아머니트리,12,2020,Annual,0.32,0.51,0.89,4.14,"3,057,813","81,230,421","50,171,193",0
A094480,갤럭시아머니트리,12,2021,Annual,0.33,0.50,0.94,4.82,"3,430,037","94,461,900","63,741,741",0
A094480,갤럭시아머니트리,12,2022,Annual,0.34,0.52,1.00,5.72,"3,743,452","112,286,442","74,944,946",0
A461030,아이엠비디엑스,12,2011,Annual,,,,,,,,
A461030,아이엠비디엑스,12,2012,Annual,,,,,,,,
A461030,아이엠비디엑스,12,2013,Annual,,,,,,,,
A461030,아이엠비디엑스,12,2014,Annual,,,,,,,,
A461030,아이엠비디엑스,12,2015,Annual,,,,,,,,
A461030,아이엠비디엑스,12,2016,Annual,,,,,,,,
A461030,아이엠비디엑스,12,2017,Annual,,,,,,,,
A461030,아이엠비디엑스,12,2018,Annual,,,,,,,,
A461030,아이엠비디엑스,12,2019,Annual,,,,,,,,
A461030,아이엠비디엑스,12,2020,Annual,,,,,,,,
A461030,아이엠비디엑스,12,2021,Annual,,,,,"435,303","1,230,337","1,198,704","43,903"
A461030,아이엠비디엑스,12,2022,Annual,0.13,0.06,완전잠식,8.17,"542,976","2,624,740","2,252,569","614,253"
A064260,다날,12,2011,Annual,0.42,0.62,1.29,10.65,"20,742,590","93,496,730",0,0
A064260,다날,12,2012,Annual,0.42,0.59,1.47,11.33,"22,773,329","101,742,236",0,"45,715"
A064260,다날,12,2013,Annual,0.43,0.60,1.56,12.18,"20,660,103","118,103,847",0,0
A064260,다날,12,2014,Annual,0.36,0.52,1.13,9.50,"18,580,393","98,522,996",0,0
A064260,다날,12,2015,Annual,0.40,0.61,1.14,10.57,"23,290,158","112,948,116",0,"724,044"
A064260,다날,12,2016,Annual,0.39,0.61,1.06,8.33,"25,077,628","133,477,893",0,"2,643,000"
A064260,다날,12,2017,Annual,0.41,0.65,1.08,7.57,"37,181,176","172,882,038",0,"1,675,113"
A064260,다날,12,2018,Annual,0.39,0.62,1.08,7.03,"32,061,027","181,693,062",0,"937,416"
A064260,다날,12,2019,Annual,0.39,0.63,1.06,6.58,"29,300,629","191,162,051",0,"1,400,778"
A064260,다날,12,2020,Annual,0.42,0.71,1.06,7.02,"31,903,698","229,418,197",0,"688,052"
A064260,다날,12,2021,Annual,0.41,0.73,0.95,8.28,"34,566,328","285,550,122",0,"1,079,718"
A064260,다날,12,2022,Annual,0.38,0.68,0.85,8.56,"39,639,827","294,948,283",0,"1,067,944"
A102120,어보브반도체,12,2011,Annual,1.34,5.55,1.77,9.23,"11,790,785","67,905,754","55,115,530","14,477,692"
A102120,어보브반도체,12,2012,Annual,1.09,5.02,1.39,8.44,"11,283,159","73,675,318","57,032,092","15,984,395"
A102120,어보브반도체,12,2013,Annual,1.18,5.74,1.48,10.12,"10,830,952","88,348,721","67,302,590","18,947,945"
A102120,어보브반도체,12,2014,Annual,1.10,5.45,1.38,10.54,"12,248,663","92,016,677","71,067,475","18,056,291"
A102120,어보브반도체,12,2015,Annual,1.09,5.73,1.35,11.10,"12,756,227","96,919,277","74,285,217","13,885,975"
A102120,어보브반도체,12,2016,Annual,1.09,5.88,1.34,11.82,"12,485,752","103,201,219","78,872,201","12,425,402"
A102120,어보브반도체,12,2017,Annual,1.12,6.11,1.37,12.12,"12,103,853","105,824,401","80,716,555","16,357,075"
A102120,어보브반도체,12,2018,Annual,1.18,6.81,1.43,12.55,"14,284,848","109,543,014","83,469,023","14,064,324"
A102120,어보브반도체,12,2019,Annual,1.23,6.97,1.50,14.53,"16,201,292","126,805,890","89,398,218","18,379,058"
A102120,어보브반도체,12,2020,Annual,1.15,4.90,1.50,16.52,"13,382,940","144,189,879","103,299,856","15,223,207"
A102120,어보브반도체,12,2021,Annual,1.22,5.50,1.57,19.19,"20,594,144","167,498,755","124,604,690","16,936,902"
A102120,어보브반도체,12,2022,Annual,1.04,2.69,1.70,27.53,"31,141,073","242,576,797","186,176,940","66,540,259"
A064800,젬백스링크,12,2011,Annual,1.00,4.23,1.32,12.43,"11,357,539","44,115,451","32,875,897",0
A064800,젬백스링크,12,2012,Annual,0.83,3.82,1.06,10.04,"10,640,494","35,663,240","29,849,599","42,132"
A064800,젬백스링크,12,2013,Annual,0.76,4.36,0.92,8.00,"4,156,548","28,414,361","22,035,320","14,336"
A064800,젬백스링크,12,2014,Annual,0.63,3.71,0.76,5.80,"4,760,345","20,593,230","15,806,199","21,189"
A064800,젬백스링크,12,2015,Annual,0.45,1.60,0.63,4.49,"3,038,642","15,932,314","11,797,813","112,170"
A064800,젬백스링크,12,2016,Annual,0.58,1.39,1.01,9.10,"3,037,810","33,107,624","27,820,936",0
A064800,젬백스링크,12,2017,Annual,0.06,0.09,0.22,3.05,"20,768,854","13,992,158","10,104,489","103,738,695"
A064800,젬백스링크,12,2018,Annual,0.19,0.28,0.53,9.10,"6,766,412","52,906,980","36,547,035","17,503,207"
A064800,젬백스링크,12,2019,Annual,0.50,1.43,0.78,14.22,"11,209,355","95,068,907","65,154,935","24,179,241"
A064800,젬백스링크,12,2020,Annual,0.48,1.75,0.66,12.40,"9,196,400","93,406,731","66,576,486","35,103,649"
A064800,젬백스링크,12,2021,Annual,0.50,2.18,0.65,13.55,"10,419,034","109,579,283","79,519,083","29,523,805"
A064800,젬백스링크,12,2022,Annual,0.43,2.25,0.53,11.45,"8,624,346","95,536,623","71,247,627","33,712,766"
A146320,비씨엔씨,12,2011,Annual,,,,,,,,
A146320,비씨엔씨,12,2012,Annual,,,,,,,,
A146320,비씨엔씨,12,2013,Annual,,,,,,,,
A146320,비씨엔씨,12,2014,Annual,,,,,,,,
A146320,비씨엔씨,12,2015,Annual,,,,,,,,
A146320,비씨엔씨,12,2016,Annual,,,,,,,,
A146320,비씨엔씨,12,2017,Annual,,,,,"4,655,388","23,294,416","18,070,968","1,090,565"
A146320,비씨엔씨,12,2018,Annual,1.61,2.48,4.58,321.99,"6,458,423","32,198,859","23,359,508","3,163,281"
A146320,비씨엔씨,12,2019,Annual,1.11,1.80,2.91,26.56,"4,514,023","32,881,431","25,539,723","5,768,742"
A146320,비씨엔씨,12,2020,Annual,1.03,1.42,3.73,14.18,"4,919,223","47,343,440","33,135,937","12,489,509"
A146320,비씨엔씨,12,2021,Annual,1.02,1.50,3.18,13.98,"5,618,128","64,278,026","46,154,684","15,583,510"
A146320,비씨엔씨,12,2022,Annual,0.91,2.12,1.59,14.81,"7,458,883","82,050,451","58,635,595","18,820,230"
A307750,국전약품,12,2011,Annual,,,,,"6,912,384","26,166,511","21,138,190","2,305,779"
A307750,국전약품,12,2012,Annual,1.70,2.26,6.81,26.05,"7,021,121","35,165,535","29,461,925","4,258,370"
A307750,국전약품,12,2013,Annual,1.33,1.70,6.22,26.33,"6,895,152","35,549,709","29,846,930","6,384,557"
