Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%)
A328130,루닛,12,2020,Annual,620.78,잠식지속,43.81,적지,적지
A328130,루닛,12,2021,Annual,364.25,전기잠식,10.14,적지,적지
A328130,루닛,12,2022,Annual,108.85,"3,281.88",133.00,적지,적지
A237690,에스티팜,12,2011,Annual,153.03,9.20,-0.73,225.47,-84.92
A237690,에스티팜,12,2012,Annual,13.40,14.56,8.29,20.47,12.56
A237690,에스티팜,12,2013,Annual,1.53,15.16,-3.25,6.49,49.10
A237690,에스티팜,12,2014,Annual,14.58,6.47,41.57,-10.39,-26.73
A237690,에스티팜,12,2015,Annual,43.00,93.90,110.32,254.32,360.79
A237690,에스티팜,12,2016,Annual,45.13,182.52,3.23,125.06,143.86
A237690,에스티팜,12,2017,Annual,1.22,12.08,9.50,-20.30,-26.75
A237690,에스티팜,12,2018,Annual,-51.81,-5.56,11.54,적전,적전
A237690,에스티팜,12,2019,Annual,-4.59,-8.55,0.60,적지,적지
A237690,에스티팜,12,2020,Annual,33.08,-2.13,2.49,적지,적지
A237690,에스티팜,12,2021,Annual,33.47,9.87,19.95,흑전,흑전
A237690,에스티팜,12,2022,Annual,50.52,4.62,21.60,220.06,418.62
A064760,티씨케이,12,2011,Annual,16.33,17.64,26.79,27.42,15.71
A064760,티씨케이,12,2012,Annual,-17.89,6.13,0.24,-49.91,-43.77
A064760,티씨케이,12,2013,Annual,-28.18,0.66,-7.92,-56.46,-71.90
A064760,티씨케이,12,2014,Annual,29.00,5.57,-16.05,102.68,148.27
A064760,티씨케이,12,2015,Annual,36.95,14.30,14.71,128.22,177.24
A064760,티씨케이,12,2016,Annual,44.43,21.20,41.67,70.48,72.72
A064760,티씨케이,12,2017,Annual,45.68,27.60,4.27,74.01,64.02
A064760,티씨케이,12,2018,Annual,30.86,26.60,1.88,23.77,25.62
A064760,티씨케이,12,2019,Annual,0.50,19.73,37.59,0.16,-0.06
A064760,티씨케이,12,2020,Annual,33.16,22.68,14.20,35.65,29.22
A064760,티씨케이,12,2021,Annual,18.65,25.53,1.76,28.82,35.33
A064760,티씨케이,12,2022,Annual,18.02,22.79,18.87,22.85,14.86
A089030,테크윙,12,2011,Annual,36.86,161.57,134.93,47.47,-13.87
A089030,테크윙,12,2012,Annual,-10.69,8.81,32.76,-29.47,-14.59
A089030,테크윙,12,2013,Annual,0.81,12.42,59.19,-20.41,-16.02
A089030,테크윙,12,2014,Annual,22.46,15.41,-0.35,25.62,-17.72
A089030,테크윙,12,2015,Annual,20.98,29.20,21.90,95.10,126.89
A089030,테크윙,12,2016,Annual,4.37,11.12,41.39,-0.80,-12.34
A089030,테크윙,12,2017,Annual,56.90,42.09,12.92,79.78,168.98
A089030,테크윙,12,2018,Annual,-13.05,7.23,22.08,-39.56,-52.88
A089030,테크윙,12,2019,Annual,-3.53,15.21,12.84,-2.76,-39.01
A089030,테크윙,12,2020,Annual,22.10,14.71,7.99,55.37,190.90
A089030,테크윙,12,2021,Annual,12.17,6.53,20.29,-4.46,-48.04
A089030,테크윙,12,2022,Annual,4.52,6.56,0.44,59.23,94.25
A121600,나노신소재,12,2011,Annual,20.34,124.52,16.17,-56.12,-32.98
A121600,나노신소재,12,2012,Annual,-29.38,-2.75,-3.69,적전,적전
A121600,나노신소재,12,2013,Annual,14.23,2.24,-8.95,흑전,흑전
A121600,나노신소재,12,2014,Annual,3.40,6.42,-5.41,164.82,225.13
A121600,나노신소재,12,2015,Annual,54.48,19.99,4.68,145.90,101.81
A121600,나노신소재,12,2016,Annual,-4.70,5.01,-4.09,-30.80,-22.41
A121600,나노신소재,12,2017,Annual,10.84,6.86,7.25,35.52,14.95
A121600,나노신소재,12,2018,Annual,14.66,7.17,4.95,2.56,12.36
A121600,나노신소재,12,2019,Annual,-6.42,5.55,-3.00,-41.21,-24.38
A121600,나노신소재,12,2020,Annual,-0.75,-1.75,46.64,-71.54,-71.57
A121600,나노신소재,12,2021,Annual,25.85,8.33,2.30,290.87,350.40
A121600,나노신소재,12,2022,Annual,30.86,99.25,43.31,194.02,158.16
A034230,파라다이스,12,2011,Annual,16.19,2.77,-0.43,49.29,-14.45
A034230,파라다이스,12,2012,Annual,38.64,29.94,143.22,76.39,145.46
A034230,파라다이스,12,2013,Annual,19.87,22.21,0.03,47.32,34.98
A034230,파라다이스,12,2014,Annual,8.79,32.44,13.75,-40.23,-1.76
A034230,파라다이스,12,2015,Annual,-8.99,9.19,51.03,-26.22,-32.12
A034230,파라다이스,12,2016,Annual,12.92,1.80,60.91,12.80,-19.78
A034230,파라다이스,12,2017,Annual,-3.86,-1.25,21.48,적전,적전
A034230,파라다이스,12,2018,Annual,17.90,25.73,39.31,흑전,적지
A034230,파라다이스,12,2019,Annual,24.35,-1.35,-2.90,"2,054.20",흑전
A034230,파라다이스,12,2020,Annual,-53.66,-10.64,-3.06,적전,적전
A034230,파라다이스,12,2021,Annual,-8.68,5.64,1.08,적지,적지
A034230,파라다이스,12,2022,Annual,41.78,11.27,5.01,흑전,흑전
A078600,대주전자재료,12,2011,Annual,46.36,10.15,-3.00,30.54,147.60
A078600,대주전자재료,12,2012,Annual,-28.47,16.87,30.04,-11.92,-8.05
A078600,대주전자재료,12,2013,Annual,-24.28,4.85,-1.76,-83.79,적전
A078600,대주전자재료,12,2014,Annual,-11.27,-12.38,15.28,-76.31,적지
A078600,대주전자재료,12,2015,Annual,-18.58,25.21,24.55,적전,적지
A078600,대주전자재료,12,2016,Annual,18.06,10.26,-0.37,흑전,흑전
A078600,대주전자재료,12,2017,Annual,37.52,-6.86,0.89,-26.21,적전
A078600,대주전자재료,12,2018,Annual,10.22,53.47,30.30,25.63,흑전
A078600,대주전자재료,12,2019,Annual,13.07,-1.69,10.87,-28.80,적전
A078600,대주전자재료,12,2020,Annual,32.79,6.18,5.25,238.74,흑전
A078600,대주전자재료,12,2021,Annual,28.58,51.20,28.39,95.05,337.43
A078600,대주전자재료,12,2022,Annual,-12.38,-8.51,11.88,-31.97,-96.53
A067160,아프리카TV,12,2011,Annual,-39.11,-52.20,-37.61,-70.48,-91.60
A067160,아프리카TV,12,2012,Annual,2.54,18.14,-4.24,-71.41,239.31
A067160,아프리카TV,12,2013,Annual,-25.30,15.58,-2.08,323.49,-91.28
A067160,아프리카TV,12,2014,Annual,37.59,16.08,0.83,28.78,"1,448.08"
A067160,아프리카TV,12,2015,Annual,24.60,11.97,2.63,37.27,50.64
A067160,아프리카TV,12,2016,Annual,26.98,19.19,1.52,109.84,142.44
A067160,아프리카TV,12,2017,Annual,18.44,22.34,15.35,14.37,45.89
A067160,아프리카TV,12,2018,Annual,33.92,32.50,80.47,48.03,45.54
A067160,아프리카TV,12,2019,Annual,31.51,31.11,12.43,37.10,60.12
A067160,아프리카TV,12,2020,Annual,18.04,21.16,35.29,35.57,6.15
A067160,아프리카TV,12,2021,Annual,38.53,41.93,-9.80,76.19,95.44
A067160,아프리카TV,12,2022,Annual,15.68,15.16,9.31,-7.21,-16.02
A214450,파마리서치,12,2011,Annual,,,,,
A214450,파마리서치,12,2012,Annual,,,,,
A214450,파마리서치,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A214450,파마리서치,12,2014,Annual,39.36,65.92,131.41,58.32,56.09
A214450,파마리서치,12,2015,Annual,51.24,532.86,-2.98,41.00,45.71
A214450,파마리서치,12,2016,Annual,22.69,10.03,1.84,-12.36,7.37
A214450,파마리서치,12,2017,Annual,18.53,5.62,30.85,5.24,-9.48
A214450,파마리서치,12,2018,Annual,18.01,20.16,143.07,-41.36,-10.00
A214450,파마리서치,12,2019,Annual,30.48,4.36,11.84,119.00,31.83
A214450,파마리서치,12,2020,Annual,29.66,15.75,27.28,75.35,118.52
A214450,파마리서치,12,2021,Annual,41.69,24.18,16.41,57.03,44.28
A214450,파마리서치,12,2022,Annual,26.40,13.19,7.74,25.58,-7.24
A253450,스튜디오드래곤,12,2011,Annual,,,,,
A253450,스튜디오드래곤,12,2012,Annual,,,,,
A253450,스튜디오드래곤,12,2013,Annual,,,,,
A253450,스튜디오드래곤,12,2014,Annual,,,,,
A253450,스튜디오드래곤,12,2015,Annual,,,,,
A253450,스튜디오드래곤,12,2016,Annual,,,,,
A253450,스튜디오드래곤,12,2017,Annual,85.69,170.70,-13.47,98.29,192.86
A253450,스튜디오드래곤,12,2018,Annual,32.36,8.91,-7.14,20.97,50.26
A253450,스튜디오드래곤,12,2019,Annual,23.46,6.72,22.44,-28.05,-26.26
A253450,스튜디오드래곤,12,2020,Annual,12.18,42.29,531.37,71.13,12.09
A253450,스튜디오드래곤,12,2021,Annual,-7.35,12.23,1.56,7.04,31.83
A253450,스튜디오드래곤,12,2022,Annual,43.28,-3.38,41.34,24.05,29.49
A399720,가온칩스,12,2011,Annual,,,,,
A399720,가온칩스,12,2012,Annual,,,,,
A399720,가온칩스,12,2013,Annual,,,,,
A399720,가온칩스,12,2014,Annual,,,,,
A399720,가온칩스,12,2015,Annual,,,,,
A399720,가온칩스,12,2016,Annual,,,,,
A399720,가온칩스,12,2017,Annual,,,,,
A399720,가온칩스,12,2018,Annual,,,,,
A399720,가온칩스,12,2019,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A399720,가온칩스,12,2020,Annual,-34.08,23.09,10.40,-31.34,-43.26
A399720,가온칩스,12,2021,Annual,88.53,101.04,65.07,214.27,233.89
A399720,가온칩스,12,2022,Annual,34.39,148.79,117.18,-37.13,-28.53
A098460,고영,12,2011,Annual,18.06,26.23,17.31,-8.21,-3.89
A098460,고영,12,2012,Annual,25.21,19.79,3.36,16.64,-2.64
A098460,고영,12,2013,Annual,3.77,17.89,-4.65,-21.78,-8.47
A098460,고영,12,2014,Annual,27.65,17.81,34.62,67.86,58.69
A098460,고영,12,2015,Annual,2.15,13.50,-1.23,-16.71,6.42
A098460,고영,12,2016,Annual,17.74,19.62,20.94,41.51,26.32
A098460,고영,12,2017,Annual,18.38,2.57,6.27,31.84,-10.06
A098460,고영,12,2018,Annual,17.13,40.01,30.70,5.11,58.26
A098460,고영,12,2019,Annual,-6.78,7.88,12.58,-27.51,-30.13
A098460,고영,12,2020,Annual,-19.14,0.98,-3.95,-52.47,-69.01
A098460,고영,12,2021,Annual,37.74,13.96,10.89,161.01,332.12
A098460,고영,12,2022,Annual,11.35,8.84,37.14,7.03,-0.76
A166090,하나머티리얼즈,12,2011,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A166090,하나머티리얼즈,12,2012,Annual,7.93,54.75,-3.40,52.37,58.96
A166090,하나머티리얼즈,12,2013,Annual,0.71,11.89,-8.64,-29.33,-59.41
A166090,하나머티리얼즈,12,2014,Annual,-21.69,9.93,-7.42,-37.16,-27.74
A166090,하나머티리얼즈,12,2015,Annual,66.47,58.71,50.86,154.94,409.80
A166090,하나머티리얼즈,12,2016,Annual,16.25,30.63,2.86,12.30,18.71
A166090,하나머티리얼즈,12,2017,Annual,67.94,105.04,133.95,111.40,115.35
A166090,하나머티리얼즈,12,2018,Annual,60.53,39.86,89.53,109.84,86.38
A166090,하나머티리얼즈,12,2019,Annual,-6.28,21.55,5.53,-17.21,-23.71
A166090,하나머티리얼즈,12,2020,Annual,29.62,29.31,-1.43,29.85,37.60
A166090,하나머티리얼즈,12,2021,Annual,35.09,36.64,2.19,54.94,75.22
A166090,하나머티리얼즈,12,2022,Annual,13.36,15.80,28.68,13.94,20.19
A140860,파크시스템스,12,2011,Annual,-1.95,12.55,3.26,-23.96,-6.33
A140860,파크시스템스,12,2012,Annual,16.45,3.65,0.51,-11.06,-61.07
A140860,파크시스템스,12,2013,Annual,-21.95,-20.47,-0.75,적전,적전
A140860,파크시스템스,12,2014,Annual,-6.09,-17.60,-62.98,적지,적지
A140860,파크시스템스,12,2015,Annual,30.72,302.12,-15.19,흑전,흑전
A140860,파크시스템스,12,2016,Annual,22.31,16.92,164.82,46.45,3.31
A140860,파크시스템스,12,2017,Annual,34.48,15.64,22.82,74.16,21.93
A140860,파크시스템스,12,2018,Annual,27.15,18.18,18.32,-5.74,23.12
A140860,파크시스템스,12,2019,Annual,24.31,22.84,121.90,41.35,52.02
A140860,파크시스템스,12,2020,Annual,37.04,19.65,347.54,86.43,17.04
A140860,파크시스템스,12,2021,Annual,19.69,69.82,9.78,17.36,-8.75
A140860,파크시스템스,12,2022,Annual,46.07,32.53,13.69,85.70,208.02
A096530,씨젠,12,2011,Annual,60.28,29.22,28.56,54.75,58.89
A096530,씨젠,12,2012,Annual,31.25,2.96,59.44,20.54,-2.65
A096530,씨젠,12,2013,Annual,14.08,101.36,3.38,15.24,5.16
A096530,씨젠,12,2014,Annual,9.18,12.30,115.05,-21.08,-4.46
A096530,씨젠,12,2015,Annual,1.13,42.67,12.78,-22.33,-25.88
A096530,씨젠,12,2016,Annual,13.14,5.12,46.64,16.75,5.65
A096530,씨젠,12,2017,Annual,20.66,-17.56,11.98,-25.07,-53.77
A096530,씨젠,12,2018,Annual,15.01,9.46,0.77,40.61,223.57
A096530,씨젠,12,2019,Annual,19.25,19.06,27.87,111.05,149.36
A096530,씨젠,12,2020,Annual,822.66,322.97,685.81,"2,915.59","1,783.75"
A096530,씨젠,12,2021,Annual,21.83,67.63,27.44,-1.41,6.84
A096530,씨젠,12,2022,Annual,-37.73,6.15,8.39,-70.53,-66.06
A214370,케어젠,12,2011,Annual,35.76,32.66,24.40,65.48,47.09
A214370,케어젠,12,2012,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A214370,케어젠,12,2013,Annual,16.09,-5.81,2.81,10.54,-0.22
A214370,케어젠,12,2014,Annual,35.16,41.72,-6.18,77.04,64.53
A214370,케어젠,12,2015,Annual,5.40,338.27,61.49,-10.56,-6.57
A214370,케어젠,12,2016,Annual,2.22,-8.88,10.87,-22.70,-11.25
A214370,케어젠,12,2017,Annual,50.56,-4.23,31.12,105.20,60.33
A214370,케어젠,12,2018,Annual,10.06,-2.72,1.08,-10.00,-10.85
A214370,케어젠,12,2019,Annual,26.34,5.96,14.23,79.17,72.41
A214370,케어젠,12,2020,Annual,-6.81,-5.36,47.27,-9.60,12.24
A214370,케어젠,12,2021,Annual,-2.00,2.22,3.58,-11.80,-19.92
A214370,케어젠,12,2022,Annual,16.94,2.95,-2.74,19.22,8.07
A393890,더블유씨피,12,2011,Annual,,,,,
A393890,더블유씨피,12,2012,Annual,,,,,
A393890,더블유씨피,12,2013,Annual,,,,,
A393890,더블유씨피,12,2014,Annual,,,,,
A393890,더블유씨피,12,2015,Annual,,,,,
A393890,더블유씨피,12,2016,Annual,,,,,
A393890,더블유씨피,12,2017,Annual,,,,,
A393890,더블유씨피,12,2018,Annual,,68.28,90.03,적지,적지
A393890,더블유씨피,12,2019,Annual,,31.73,85.37,적지,적지
A393890,더블유씨피,12,2020,Annual,221.41,-15.77,30.12,흑전,적지
A393890,더블유씨피,12,2021,Annual,65.81,148.38,9.21,314.50,적지
A393890,더블유씨피,12,2022,Annual,38.79,130.35,48.05,43.43,흑전
A036830,솔브레인홀딩스,12,2011,Annual,33.92,7.38,65.21,28.63,-78.47
A036830,솔브레인홀딩스,12,2012,Annual,37.89,48.00,8.15,82.47,964.24
A036830,솔브레인홀딩스,12,2013,Annual,-4.30,16.47,22.59,-17.33,-16.36
A036830,솔브레인홀딩스,12,2014,Annual,-15.20,8.69,-3.08,-45.71,-41.28
A036830,솔브레인홀딩스,12,2015,Annual,16.59,16.74,6.90,110.40,121.23
A036830,솔브레인홀딩스,12,2016,Annual,15.07,13.87,2.11,4.05,-7.53
A036830,솔브레인홀딩스,12,2017,Annual,7.35,15.84,-5.65,0.53,-42.18
A036830,솔브레인홀딩스,12,2018,Annual,24.22,12.91,14.82,55.23,138.95
A036830,솔브레인홀딩스,12,2019,Annual,-74.01,14.70,12.43,-91.21,15.87
A036830,솔브레인홀딩스,12,2020,Annual,-5.85,23.10,-72.50,14.96,"1,110.85"
A036830,솔브레인홀딩스,12,2021,Annual,76.97,6.60,17.16,228.45,-97.92
A036830,솔브레인홀딩스,12,2022,Annual,35.45,7.00,44.57,35.00,98.49
A383310,에코프로에이치엔,12,2011,Annual,,,,,
A383310,에코프로에이치엔,12,2012,Annual,,,,,
A383310,에코프로에이치엔,12,2013,Annual,,,,,
A383310,에코프로에이치엔,12,2014,Annual,,,,,
A383310,에코프로에이치엔,12,2015,Annual,,,,,
A383310,에코프로에이치엔,12,2016,Annual,,,,,
A383310,에코프로에이치엔,12,2017,Annual,,,,,
A383310,에코프로에이치엔,12,2018,Annual,,,,,
A383310,에코프로에이치엔,12,2019,Annual,,,,,
A383310,에코프로에이치엔,12,2020,Annual,,,,,
A383310,에코프로에이치엔,12,2021,Annual,,,,,
A383310,에코프로에이치엔,12,2022,Annual,140.07,37.81,36.36,198.49,181.76
A025900,동화기업,12,2011,Annual,3.50,1.41,4.78,-11.91,적전
A025900,동화기업,12,2012,Annual,-7.15,-1.53,11.89,-53.00,흑전
A025900,동화기업,12,2013,Annual,5.33,-30.39,-23.68,적전,적전
A025900,동화기업,12,2014,Annual,33.45,9.11,-3.45,흑전,흑전
A025900,동화기업,12,2015,Annual,19.36,15.57,-2.44,40.06,37.15
A025900,동화기업,12,2016,Annual,2.37,10.35,8.06,5.16,17.13
A025900,동화기업,12,2017,Annual,1.65,4.92,0.60,8.99,6.28
A025900,동화기업,12,2018,Annual,8.25,2.72,-2.20,-6.77,-18.10
A025900,동화기업,12,2019,Annual,-5.60,-0.12,5.99,-30.46,-14.81
A025900,동화기업,12,2020,Annual,3.83,3.45,12.84,14.29,-7.16
A025900,동화기업,12,2021,Annual,25.17,14.72,11.18,57.02,39.03
A025900,동화기업,12,2022,Annual,18.02,-4.09,1.29,-30.97,-22.72
A140410,메지온,12,2011,Annual,-79.11,13.46,38.85,-83.42,-81.23
A140410,메지온,12,2012,Annual,69.59,124.84,5.74,-42.54,-25.58
A140410,메지온,12,2013,Annual,-48.77,-1.83,-22.63,적전,적전
A140410,메지온,12,2014,Annual,10.34,6.39,122.23,적지,적지
A140410,메지온,12,2015,Annual,207.29,-5.46,137.70,적지,흑전
A140410,메지온,12,2016,Annual,-41.37,-15.55,-72.86,적지,적전
A140410,메지온,12,2017,Annual,-36.17,0.68,323.45,적지,적지
A140410,메지온,12,2018,Annual,241.71,7.80,39.44,적지,적지
A140410,메지온,12,2019,Annual,-6.11,-25.28,308.45,적지,적지
A140410,메지온,12,2020,Annual,59.79,32.64,20.33,적지,적지
A140410,메지온,12,2021,Annual,-6.92,10.53,-17.29,적지,적지
A140410,메지온,12,2022,Annual,15.28,-58.21,-13.00,적지,적지
A084370,유진테크,12,2011,Annual,39.32,45.79,50.57,96.13,57.10
A084370,유진테크,12,2012,Annual,28.63,67.38,38.09,39.77,95.21
A084370,유진테크,12,2013,Annual,-36.79,29.03,106.90,-42.29,-24.59
A084370,유진테크,12,2014,Annual,-26.32,7.31,7.46,-59.53,-60.51
A084370,유진테크,12,2015,Annual,20.79,6.18,2.59,50.56,34.50
A084370,유진테크,12,2016,Annual,48.99,15.14,0.55,96.29,58.90
A084370,유진테크,12,2017,Annual,-7.73,9.19,16.63,-29.42,-14.31
A084370,유진테크,12,2018,Annual,69.17,2.39,53.73,58.61,-24.43
A084370,유진테크,12,2019,Annual,-6.68,3.61,17.57,-41.64,-47.76
A084370,유진테크,12,2020,Annual,-1.40,1.53,10.46,-6.41,-8.81
A084370,유진테크,12,2021,Annual,60.21,24.79,10.07,231.65,541.13
A084370,유진테크,12,2022,Annual,-4.30,11.57,-4.12,-27.43,-32.60
A204270,제이앤티씨,12,2011,Annual,4.36,10.89,11.93,-42.88,228.32
A204270,제이앤티씨,12,2012,Annual,24.50,13.01,37.24,15.10,40.09
A204270,제이앤티씨,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A204270,제이앤티씨,12,2014,Annual,42.07,30.19,10.27,266.45,241.63
A204270,제이앤티씨,12,2015,Annual,-9.66,16.26,12.77,-64.34,-38.86
A204270,제이앤티씨,12,2016,Annual,42.58,25.84,47.11,312.12,111.09
A204270,제이앤티씨,12,2017,Annual,-11.87,39.24,4.13,-71.89,-81.65
A204270,제이앤티씨,12,2018,Annual,-14.50,14.17,2.19,90.57,455.21
A204270,제이앤티씨,12,2019,Annual,68.36,42.66,-7.89,274.45,211.91
A204270,제이앤티씨,12,2020,Annual,-9.94,32.98,4.14,-21.54,-32.32
A204270,제이앤티씨,12,2021,Annual,-41.75,-3.48,67.34,적전,적전
A204270,제이앤티씨,12,2022,Annual,-20.37,-10.77,3.70,적지,적지
A298380,에이비엘바이오,12,2011,Annual,,,,,
A298380,에이비엘바이오,12,2012,Annual,,,,,
A298380,에이비엘바이오,12,2013,Annual,,,,,
A298380,에이비엘바이오,12,2014,Annual,,,,,
A298380,에이비엘바이오,12,2015,Annual,,,,,
A298380,에이비엘바이오,12,2016,Annual,,,,,
A298380,에이비엘바이오,12,2017,Annual,,잠식지속,29.78,적지,적지
A298380,에이비엘바이오,12,2018,Annual,"1,661.04",전기잠식,40.28,적지,적지
A298380,에이비엘바이오,12,2019,Annual,217.12,-15.90,86.79,적지,적지
A298380,에이비엘바이오,12,2020,Annual,103.17,-31.32,-19.38,적지,적지
A298380,에이비엘바이오,12,2021,Annual,-34.21,-38.29,-18.71,적지,적지
A298380,에이비엘바이오,12,2022,Annual,"1,162.19",24.24,103.15,흑전,흑전
A039200,오스코텍,12,2011,Annual,6.31,0.71,11.77,-44.44,적전
A039200,오스코텍,12,2012,Annual,-4.66,-4.87,-0.74,적전,적지
A039200,오스코텍,12,2013,Annual,-11.70,-9.43,-3.12,적지,적지
A039200,오스코텍,12,2014,Annual,-21.72,-1.72,-1.20,적지,적지
A039200,오스코텍,12,2015,Annual,7.16,23.57,-2.41,흑전,흑전
A039200,오스코텍,12,2016,Annual,-80.62,-38.50,-4.83,적전,적전
A039200,오스코텍,12,2017,Annual,9.98,54.97,12.42,적지,적지
A039200,오스코텍,12,2018,Annual,378.51,101.42,21.69,흑전,흑전
A039200,오스코텍,12,2019,Annual,-76.64,5.22,34.67,적전,적전
A039200,오스코텍,12,2020,Annual,895.09,5.29,-18.40,흑전,적지
A039200,오스코텍,12,2021,Annual,-91.02,-45.51,80.75,적전,적지
A039200,오스코텍,12,2022,Annual,29.71,290.60,-17.46,적지,적지
A101490,에스앤에스텍,12,2011,Annual,29.93,16.16,39.60,-7.91,-33.49
A101490,에스앤에스텍,12,2012,Annual,3.20,-5.83,1.26,적전,적전
A101490,에스앤에스텍,12,2013,Annual,-9.24,-13.91,11.49,흑전,적지
A101490,에스앤에스텍,12,2014,Annual,-2.76,-7.89,-38.52,-5.55,적지
A101490,에스앤에스텍,12,2015,Annual,11.98,33.33,-2.31,53.87,흑전
A101490,에스앤에스텍,12,2016,Annual,5.47,14.58,63.98,-29.11,21.54
A101490,에스앤에스텍,12,2017,Annual,-0.21,4.28,-4.22,-66.56,-65.05
A101490,에스앤에스텍,12,2018,Annual,13.20,1.67,-6.99,112.29,47.61
A101490,에스앤에스텍,12,2019,Annual,38.43,11.19,-5.25,113.99,118.46
A101490,에스앤에스텍,12,2020,Annual,3.44,85.66,16.92,-0.56,8.89
A101490,에스앤에스텍,12,2021,Annual,13.13,6.05,7.03,14.27,4.57
A101490,에스앤에스텍,12,2022,Annual,24.95,9.15,32.30,26.98,51.87
A195940,HK이노엔,12,2011,Annual,,,,,
A195940,HK이노엔,12,2012,Annual,,,,,
A195940,HK이노엔,12,2013,Annual,,,,,
A195940,HK이노엔,12,2014,Annual,,,,,
A195940,HK이노엔,12,2015,Annual,40.56,13.14,-8.11,43.94,36.86
A195940,HK이노엔,12,2016,Annual,10.32,3.16,-1.88,26.69,29.53
A195940,HK이노엔,12,2017,Annual,1.88,17.90,-0.43,20.38,20.48
A195940,HK이노엔,12,2018,Annual,-5.73,-19.96,-28.74,-30.72,-15.57
A195940,HK이노엔,12,2019,Annual,10.03,137.67,35.97,28.01,-72.32
A195940,HK이노엔,12,2020,Annual,10.84,4.34,43.30,20.12,111.06
A195940,HK이노엔,12,2021,Annual,28.63,54.86,-1.34,-42.18,-11.33
A195940,HK이노엔,12,2022,Annual,9.97,1.15,4.09,4.38,54.17
A085660,차바이오텍,12,2011,Annual,12.84,74.19,9.10,흑전,-29.20
A085660,차바이오텍,12,2012,Annual,29.61,17.59,11.01,421.65,547.34
A085660,차바이오텍,12,2013,Annual,-19.15,52.64,6.18,-31.05,10.47
A085660,차바이오텍,12,2014,Annual,-10.73,-14.62,-5.76,-57.09,-88.97
A085660,차바이오텍,12,2015,Annual,14.03,2.08,9.98,51.30,적전
A085660,차바이오텍,12,2016,Annual,14.09,-21.72,10.90,87.21,흑전
A085660,차바이오텍,12,2017,Annual,-7.08,16.85,6.50,적전,적전
A085660,차바이오텍,12,2018,Annual,17.04,34.71,43.89,흑전,흑전
